estimator,rmse,angle_rmse,voltage_magnitude_rmse,residual_norm,weighted_residual,condition_number,rank,effective_rank,runtime_seconds,converged,failed,failure_reason,case_name,dataset_source,dataset_source_detail,external_case,mode,n_measurements,n_states,scenario_name,noise_std,missing_ratio,bad_data_ratio,bad_data_count,bad_data_magnitude,bad_data_target,target_condition_number,achieved_condition_number,trial_id,sweep_name,sweep_parameter,sweep_value,seed
huber_irls,0.0001602023116074787,6.747998664697902e-05,0.00021276293743202582,0.014069727848921453,0.014069727848921453,1298.3356442093802,27,27,0.00023475000489270315,True,False,,ieee14,pypower,pypower.case14.case14,True,ac_power_flow_linearized,43,27,real_ieee14_ac_linearized,0.0,0.1,0.05,0,5.0,weak_area,,297.561516877775,real_noise_sweep_0p0_seed606,real_noise_sweep,scenario.noise_std,0.0,606
pseudoinverse,0.0007995924317093946,0.00037401962511718096,0.0010502999127875367,0.05420597969101778,0.05420597969101778,907.1951045684415,27,27,0.00015675000031478703,True,False,,ieee14,pypower,pypower.case14.case14,True,ac_power_flow_linearized,43,27,real_ieee14_ac_linearized,0.0,0.1,0.05,0,5.0,weak_area,,304.84912369924905,real_noise_sweep_0p0_seed707,real_noise_sweep,scenario.noise_std,0.0,707
ridge,0.0007996052549524278,0.00037402656650989245,0.0010503164448076104,0.05420597969163025,0.05420597969163025,907.1951045684415,27,27,0.00010870899859583005,True,False,,ieee14,pypower,pypower.case14.case14,True,ac_power_flow_linearized,43,27,real_ieee14_ac_linearized,0.0,0.1,0.05,0,5.0,weak_area,,304.84912369924905,real_noise_sweep_0p0_seed707,real_noise_sweep,scenario.noise_std,0.0,707
truncated_svd,0.0007995924317093948,0.0003740196251171807,0.0010502999127875372,0.05420597969101743,0.05420597969101743,907.1951045684415,27,27,0.00011187500058440492,True,False,,ieee14,pypower,pypower.case14.case14,True,ac_power_flow_linearized,43,27,real_ieee14_ac_linearized,0.0,0.1,0.05,0,5.0,weak_area,,304.84912369924905,real_noise_sweep_0p0_seed707,real_noise_sweep,scenario.noise_std,0.0,707
qsvt_regularized,0.0007996052549524278,0.00037402656650989245,0.0010503164448076104,0.05420597969163025,0.05420597969163025,907.1951045684415,27,27,0.00010412499977974221,True,False,,ieee14,pypower,pypower.case14.case14,True,ac_power_flow_linearized,43,27,real_ieee14_ac_linearized,0.0,0.1,0.05,0,5.0,weak_area,,304.84912369924905,real_noise_sweep_0p0_seed707,real_noise_sweep,scenario.noise_std,0.0,707
huber_irls,0.0007995924317094651,0.00037401962511725317,0.0010502999127876165,0.05420597969101717,0.05420597969101717,907.1951045684415,27,27,0.00022724999871570617,True,False,,ieee14,pypower,pypower.case14.case14,True,ac_power_flow_linearized,43,27,real_ieee14_ac_linearized,0.0,0.1,0.05,0,5.0,weak_area,,304.84912369924905,real_noise_sweep_0p0_seed707,real_noise_sweep,scenario.noise_std,0.0,707
pseudoinverse,0.00011489803657067613,0.00013627501158071224,9.064083897185371e-05,0.035987680941339015,0.035987680941339015,350.0511479599328,27,27,0.00016145900008268654,True,False,,ieee14,pypower,pypower.case14.case14,True,ac_power_flow_linearized,43,27,real_ieee14_ac_linearized,0.0,0.1,0.05,0,5.0,weak_area,,303.35578379861187,real_noise_sweep_0p0_seed808,real_noise_sweep,scenario.noise_std,0.0,808
ridge,0.00011489908605335465,0.00013627550715476417,9.064271276967891e-05,0.03598768094167901,0.03598768094167901,350.0511479599328,27,27,0.00010800000018207356,True,False,,ieee14,pypower,pypower.case14.case14,True,ac_power_flow_linearized,43,27,real_ieee14_ac_linearized,0.0,0.1,0.05,0,5.0,weak_area,,303.35578379861187,real_noise_sweep_0p0_seed808,real_noise_sweep,scenario.noise_std,0.0,808
truncated_svd,0.00011489803657067548,0.00013627501158071115,9.064083897185367e-05,0.035987680941339625,0.035987680941339625,350.0511479599328,27,27,0.00010587499855319038,True,False,,ieee14,pypower,pypower.case14.case14,True,ac_power_flow_linearized,43,27,real_ieee14_ac_linearized,0.0,0.1,0.05,0,5.0,weak_area,,303.35578379861187,real_noise_sweep_0p0_seed808,real_noise_sweep,scenario.noise_std,0.0,808
qsvt_regularized,0.00011489908605335465,0.00013627550715476417,9.064271276967891e-05,0.03598768094167901,0.03598768094167901,350.0511479599328,27,27,0.0001046250035869889,True,False,,ieee14,pypower,pypower.case14.case14,True,ac_power_flow_linearized,43,27,real_ieee14_ac_linearized,0.0,0.1,0.05,0,5.0,weak_area,,303.35578379861187,real_noise_sweep_0p0_seed808,real_noise_sweep,scenario.noise_std,0.0,808
huber_irls,0.00011489803657070227,0.00013627501158066017,9.064083897199032e-05,0.03598768094133956,0.03598768094133956,350.0511479599328,27,27,0.0002195409979321994,True,False,,ieee14,pypower,pypower.case14.case14,True,ac_power_flow_linearized,43,27,real_ieee14_ac_linearized,0.0,0.1,0.05,0,5.0,weak_area,,303.35578379861187,real_noise_sweep_0p0_seed808,real_noise_sweep,scenario.noise_std,0.0,808
pseudoinverse,0.0004922761682264428,0.0003976515118982696,0.0005661536813575198,0.027188499187899,0.027188499187899,759.6650354657285,27,27,0.00016150000010384247,True,False,,ieee14,pypower,pypower.case14.case14,True,ac_power_flow_linearized,43,27,real_ieee14_ac_linearized,0.0,0.1,0.05,0,5.0,weak_area,,301.98407343755434,real_noise_sweep_0p0_seed909,real_noise_sweep,scenario.noise_std,0.0,909
ridge,0.0004922785200705362,0.0003976523382719764,0.000566157086226668,0.0271884991884395,0.0271884991884395,759.6650354657285,27,27,0.00011091699707321823,True,False,,ieee14,pypower,pypower.case14.case14,True,ac_power_flow_linearized,43,27,real_ieee14_ac_linearized,0.0,0.1,0.05,0,5.0,weak_area,,301.98407343755434,real_noise_sweep_0p0_seed909,real_noise_sweep,scenario.noise_std,0.0,909
truncated_svd,0.0004922761682264429,0.0003976515118982696,0.0005661536813575199,0.027188499187898972,0.027188499187898972,759.6650354657285,27,27,0.00011174999963259324,True,False,,ieee14,pypower,pypower.case14.case14,True,ac_power_flow_linearized,43,27,real_ieee14_ac_linearized,0.0,0.1,0.05,0,5.0,weak_area,,301.98407343755434,real_noise_sweep_0p0_seed909,real_noise_sweep,scenario.noise_std,0.0,909
qsvt_regularized,0.0004922785200705362,0.0003976523382719764,0.000566157086226668,0.0271884991884395,0.0271884991884395,759.6650354657285,27,27,0.00010870800178963691,True,False,,ieee14,pypower,pypower.case14.case14,True,ac_power_flow_linearized,43,27,real_ieee14_ac_linearized,0.0,0.1,0.05,0,5.0,weak_area,,301.98407343755434,real_noise_sweep_0p0_seed909,real_noise_sweep,scenario.noise_std,0.0,909
huber_irls,0.0004922761682264044,0.0003976515118982374,0.0005661536813574764,0.02718849918789955,0.02718849918789955,759.6650354657285,27,27,0.00023758300085319206,True,False,,ieee14,pypower,pypower.case14.case14,True,ac_power_flow_linearized,43,27,real_ieee14_ac_linearized,0.0,0.1,0.05,0,5.0,weak_area,,301.98407343755434,real_noise_sweep_0p0_seed909,real_noise_sweep,scenario.noise_std,0.0,909
pseudoinverse,0.011849829235026239,0.01668922832278218,0.0034887961713299894,4.0254017794875665,4.0254017794875665,254.11626246793415,27,27,0.0001569579981151037,True,False,,ieee14,pypower,pypower.case14.case14,True,ac_power_flow_linearized,43,27,real_ieee14_ac_linearized,0.0,0.1,0.05,1,5.0,weak_area,,303.9499536160781,real_noise_sweep_0p0_seed1001,real_noise_sweep,scenario.noise_std,0.0,1001
ridge,0.011849825010875024,0.016689222628577312,0.003488793794677043,4.025401779487586,4.025401779487586,254.11626246793415,27,27,0.00010550000297371298,True,False,,ieee14,pypower,pypower.case14.case14,True,ac_power_flow_linearized,43,27,real_ieee14_ac_linearized,0.0,0.1,0.05,1,5.0,weak_area,,303.9499536160781,real_noise_sweep_0p0_seed1001,real_noise_sweep,scenario.noise_std,0.0,1001
truncated_svd,0.011849829235026239,0.01668922832278218,0.0034887961713299894,4.0254017794875665,4.0254017794875665,254.11626246793415,27,27,0.00011016699863830581,True,False,,ieee14,pypower,pypower.case14.case14,True,ac_power_flow_linearized,43,27,real_ieee14_ac_linearized,0.0,0.1,0.05,1,5.0,weak_area,,303.9499536160781,real_noise_sweep_0p0_seed1001,real_noise_sweep,scenario.noise_std,0.0,1001
qsvt_regularized,0.011849825010875024,0.016689222628577312,0.003488793794677043,4.025401779487586,4.025401779487586,254.11626246793415,27,27,0.00010141700477106497,True,False,,ieee14,pypower,pypower.case14.case14,True,ac_power_flow_linearized,43,27,real_ieee14_ac_linearized,0.0,0.1,0.05,1,5.0,weak_area,,303.9499536160781,real_noise_sweep_0p0_seed1001,real_noise_sweep,scenario.noise_std,0.0,1001
huber_irls,0.005474730421691557,0.007707963114197384,0.001623425310163422,4.327534097613938,4.327534097613938,254.11626246793415,27,27,0.0009637500043027103,True,False,,ieee14,pypower,pypower.case14.case14,True,ac_power_flow_linearized,43,27,real_ieee14_ac_linearized,0.0,0.1,0.05,1,5.0,weak_area,,303.9499536160781,real_noise_sweep_0p0_seed1001,real_noise_sweep,scenario.noise_std,0.0,1001
pseudoinverse,0.00031367964187910903,0.00017479177809448857,0.0004017359318126537,0.03457839030535767,0.03457839030535767,1198.0941707785223,27,27,0.00016370899538742378,True,False,,ieee14,pypower,pypower.case14.case14,True,ac_power_flow_linearized,43,27,real_ieee14_ac_linearized,0.002,0.1,0.05,0,5.0,weak_area,,302.96090859503363,real_noise_sweep_0p002_seed101,real_noise_sweep,scenario.noise_std,0.002,101
ridge,0.0003136759107887225,0.00017478963658179388,0.00040173117855400807,0.03457839030553775,0.03457839030553775,1198.0941707785223,27,27,0.00011254200217081234,True,False,,ieee14,pypower,pypower.case14.case14,True,ac_power_flow_linearized,43,27,real_ieee14_ac_linearized,0.002,0.1,0.05,0,5.0,weak_area,,302.96090859503363,real_noise_sweep_0p002_seed101,real_noise_sweep,scenario.noise_std,0.002,101
truncated_svd,0.00031367964187910914,0.0001747917780944888,0.0004017359318126538,0.03457839030535739,0.03457839030535739,1198.0941707785223,27,27,0.00011754099978134036,True,False,,ieee14,pypower,pypower.case14.case14,True,ac_power_flow_linearized,43,27,real_ieee14_ac_linearized,0.002,0.1,0.05,0,5.0,weak_area,,302.96090859503363,real_noise_sweep_0p002_seed101,real_noise_sweep,scenario.noise_std,0.002,101
qsvt_regularized,0.0003136759107887225,0.00017478963658179388,0.00040173117855400807,0.03457839030553775,0.03457839030553775,1198.0941707785223,27,27,0.00010412499977974221,True,False,,ieee14,pypower,pypower.case14.case14,True,ac_power_flow_linearized,43,27,real_ieee14_ac_linearized,0.002,0.1,0.05,0,5.0,weak_area,,302.96090859503363,real_noise_sweep_0p002_seed101,real_noise_sweep,scenario.noise_std,0.002,101
huber_irls,0.00031367964187915836,0.0001747917780945186,0.0004017359318127159,0.034578390305357955,0.034578390305357955,1198.0941707785223,27,27,0.00023129199689719826,True,False,,ieee14,pypower,pypower.case14.case14,True,ac_power_flow_linearized,43,27,real_ieee14_ac_linearized,0.002,0.1,0.05,0,5.0,weak_area,,302.96090859503363,real_noise_sweep_0p002_seed101,real_noise_sweep,scenario.noise_std,0.002,101
pseudoinverse,0.10466668737270089,0.05970454919707199,0.13348298058922942,0.1789060795572949,0.1789060795572949,256.71685913199167,27,27,0.000177083995367866,True,False,,ieee14,pypower,pypower.case14.case14,True,ac_power_flow_linearized,43,27,real_ieee14_ac_linearized,0.002,0.1,0.05,1,5.0,weak_area,,300.6831409100342,real_noise_sweep_0p002_seed202,real_noise_sweep,scenario.noise_std,0.002,202
ridge,0.10466656365203407,0.05970447752768688,0.13348282326161462,0.178906079654536,0.178906079654536,256.71685913199167,27,27,0.00011499999527586624,True,False,,ieee14,pypower,pypower.case14.case14,True,ac_power_flow_linearized,43,27,real_ieee14_ac_linearized,0.002,0.1,0.05,1,5.0,weak_area,,300.6831409100342,real_noise_sweep_0p002_seed202,real_noise_sweep,scenario.noise_std,0.002,202
truncated_svd,0.10466668737270089,0.05970454919707199,0.13348298058922942,0.1789060795572951,0.1789060795572951,256.71685913199167,27,27,0.00011387500126147643,True,False,,ieee14,pypower,pypower.case14.case14,True,ac_power_flow_linearized,43,27,real_ieee14_ac_linearized,0.002,0.1,0.05,1,5.0,weak_area,,300.6831409100342,real_noise_sweep_0p002_seed202,real_noise_sweep,scenario.noise_std,0.002,202
qsvt_regularized,0.10466656365203407,0.05970447752768688,0.13348282326161462,0.178906079654536,0.178906079654536,256.71685913199167,27,27,0.00011008299770765007,True,False,,ieee14,pypower,pypower.case14.case14,True,ac_power_flow_linearized,43,27,real_ieee14_ac_linearized,0.002,0.1,0.05,1,5.0,weak_area,,300.6831409100342,real_noise_sweep_0p002_seed202,real_noise_sweep,scenario.noise_std,0.002,202
huber_irls,0.10466668737270073,0.05970454919707181,0.13348298058922922,0.17890607955729404,0.17890607955729404,256.71685913199167,27,27,0.0002368339992244728,True,False,,ieee14,pypower,pypower.case14.case14,True,ac_power_flow_linearized,43,27,real_ieee14_ac_linearized,0.002,0.1,0.05,1,5.0,weak_area,,300.6831409100342,real_noise_sweep_0p002_seed202,real_noise_sweep,scenario.noise_std,0.002,202
pseudoinverse,0.003120771275202592,0.0017570238711203771,0.003989504382211357,0.06423390344272224,0.06423390344272224,14134.006638058181,27,27,0.00015720800001872703,True,False,,ieee14,pypower,pypower.case14.case14,True,ac_power_flow_linearized,43,27,real_ieee14_ac_linearized,0.002,0.1,0.05,0,5.0,weak_area,,297.81605802419926,real_noise_sweep_0p002_seed303,real_noise_sweep,scenario.noise_std,0.002,303
ridge,0.0031119685455153006,0.0017521173581550324,0.0039782309787655835,0.06423390407261685,0.06423390407261685,14134.006638058181,27,27,0.0001069169957190752,True,False,,ieee14,pypower,pypower.case14.case14,True,ac_power_flow_linearized,43,27,real_ieee14_ac_linearized,0.002,0.1,0.05,0,5.0,weak_area,,297.81605802419926,real_noise_sweep_0p002_seed303,real_noise_sweep,scenario.noise_std,0.002,303
truncated_svd,0.0031207712752025925,0.0017570238711203774,0.003989504382211358,0.06423390344272231,0.06423390344272231,14134.006638058181,27,27,0.00010808299703057855,True,False,,ieee14,pypower,pypower.case14.case14,True,ac_power_flow_linearized,43,27,real_ieee14_ac_linearized,0.002,0.1,0.05,0,5.0,weak_area,,297.81605802419926,real_noise_sweep_0p002_seed303,real_noise_sweep,scenario.noise_std,0.002,303
qsvt_regularized,0.0031119685455153006,0.0017521173581550324,0.0039782309787655835,0.06423390407261685,0.06423390407261685,14134.006638058181,27,27,0.00010416599980089813,True,False,,ieee14,pypower,pypower.case14.case14,True,ac_power_flow_linearized,43,27,real_ieee14_ac_linearized,0.002,0.1,0.05,0,5.0,weak_area,,297.81605802419926,real_noise_sweep_0p002_seed303,real_noise_sweep,scenario.noise_std,0.002,303
huber_irls,0.003120771275202435,0.0017570238711202921,0.003989504382211154,0.06423390344272212,0.06423390344272212,14134.006638058181,27,27,0.00022029100364306942,True,False,,ieee14,pypower,pypower.case14.case14,True,ac_power_flow_linearized,43,27,real_ieee14_ac_linearized,0.002,0.1,0.05,0,5.0,weak_area,,297.81605802419926,real_noise_sweep_0p002_seed303,real_noise_sweep,scenario.noise_std,0.002,303
pseudoinverse,7.063803063700083e-05,5.9376900431885366e-05,7.968228656345149e-05,0.03303427174091382,0.03303427174091382,300.96023076135907,27,27,0.0001565409984323196,True,False,,ieee14,pypower,pypower.case14.case14,True,ac_power_flow_linearized,43,27,real_ieee14_ac_linearized,0.002,0.1,0.05,0,5.0,weak_area,,301.69608455790126,real_noise_sweep_0p002_seed404,real_noise_sweep,scenario.noise_std,0.002,404
