configuration_id,chain_type,functional_id,shots_attempted,direct_postselection_shots_attempted,seed,backend,postselection_accepted,readout_accepted,measured_postselection_probability,interference_acceptance_probability,inferred_postselection_probability_from_branch,branch_probability,quadrature,quadrature_probability,readout_sign_mean_accepted,signed_overlap_estimate,selected_output_estimate,absolute_error_vs_quantized_ridge,relative_error_vs_quantized_ridge,absolute_error_vs_statevector,analytic_standard_error,statevector_expected_standard_error,confidence_interval_lower,confidence_interval_upper,statevector_reference,quantized_ridge_reference,statevector_postselection_probability,physical_recovery_scale,output_state_used_for_preparation
ieee14_sparse_quantized_8x8_d31_selected_v1,sparse,signed_difference_e0_minus_e1,1000000,1000000,4,qiskit_aer_statevector_actual_shot_sampling,609252,804648,0.609252,0.804648,0.6092960000000001,0.5,real,1.0,0.5193277060279774,0.417876,0.005085482768529068,2.6869010325020898e-06,0.0005286265871278186,2.581926938909941e-06,9.659720547556935e-06,9.660106484834362e-06,0.005066550064155135,0.005104415472903002,0.005082900841590158,0.005082795867496566,0.6090421558900074,0.012169836909822694,False
ieee14_sparse_quantized_8x8_d31_selected_v1,sparse,signed_difference_e0_minus_e1,1000000,1000000,5,qiskit_aer_statevector_actual_shot_sampling,608802,804306,0.608802,0.804306,0.6086119999999999,0.5,real,1.0,0.5189368225526105,0.417384,0.005079495208769436,3.3006587271304857e-06,0.0006493785729695578,3.4056328207226344e-06,9.660249095328095e-06,9.660106484834362e-06,0.005060561468460907,0.005098428949077964,0.005082900841590158,0.005082795867496566,0.6090421558900074,0.012169836909822694,False
ieee14_sparse_quantized_8x8_d31_selected_v1,sparse,signed_difference_e0_minus_e1,1000000,1000000,6,qiskit_aer_statevector_actual_shot_sampling,608976,804075,0.608976,0.804075,0.60815,0.5,real,1.0,0.5199626900475702,0.418089,0.00508807494379086,5.279076294294194e-06,0.0010386166259504538,5.174102200702045e-06,9.653961118998847e-06,9.660106484834362e-06,0.005069153527689473,0.005106996359892248,0.005082900841590158,0.005082795867496566,0.6090421558900074,0.012169836909822694,False
ieee14_sparse_quantized_8x8_d31_selected_v1,sparse,signed_difference_e0_minus_e1,1000000,1000000,7,qiskit_aer_statevector_actual_shot_sampling,609584,804624,0.609584,0.804624,0.609248,0.5,real,1.0,0.5202355385869674,0.418594,0.005094220711430321,1.1424843933754807e-05,0.0022477479386520975,1.1319869840162658e-05,9.654931220407745e-06,9.660106484834362e-06,0.00507529739396511,0.005113144028895532,0.005082900841590158,0.005082795867496566,0.6090421558900074,0.012169836909822694,False
ieee14_sparse_quantized_8x8_d31_selected_v1,sparse,signed_difference_e0_minus_e1,1000000,1000000,8,qiskit_aer_statevector_actual_shot_sampling,609620,804197,0.60962,0.804197,0.6083940000000001,0.5,real,1.0,0.5212317379945461,0.419173,0.005101267047001108,1.8471179504542246e-05,0.0036340588892545614,1.8366205410950097e-05,9.647933210665622e-06,9.660106484834362e-06,0.005082357445382956,0.0051201766486192605,0.005082900841590158,0.005082795867496566,0.6090421558900074,0.012169836909822694,False
ieee14_sparse_quantized_8x8_d31_selected_v1,sparse,signed_difference_e0_minus_e1,1000000,1000000,9,qiskit_aer_statevector_actual_shot_sampling,608919,804442,0.608919,0.804442,0.608884,0.5,real,1.0,0.5188167698852123,0.417358,0.00507917879300978,3.617074486785693e-06,0.0007116308781779218,3.7220485803778416e-06,9.661457924085508e-06,9.660106484834362e-06,0.0050602426834404236,0.005098114902579137,0.005082900841590158,0.005082795867496566,0.6090421558900074,0.012169836909822694,False
ieee14_sparse_quantized_8x8_d31_selected_v1,sparse,aggregate_e0_to_e3,10000,10000,0,qiskit_aer_statevector_actual_shot_sampling,6096,8062,0.6096,0.8062,0.6124,0.5,real,1.0,0.0347308360208385,0.028,0.0003407554334750355,6.577529384137865e-05,0.23920016161533703,6.602563583481334e-05,0.00010921816727653688,0.00010912289484891124,0.0001266917591555521,0.0005548191077945189,0.00027472979764022213,0.0002749801396336568,0.6090421558900074,0.012169836909822696,False
ieee14_sparse_quantized_8x8_d31_selected_v1,sparse,aggregate_e0_to_e3,10000,10000,1,qiskit_aer_statevector_actual_shot_sampling,6135,7964,0.6135,0.7964,0.5928,0.5,real,1.0,0.019839276745354094,0.0158,0.00019228342317519862,8.26967164584582e-05,0.3007370516599169,8.244637446502351e-05,0.00010858811798030032,0.00010912289484891124,-2.054537721517629e-05,0.0004051122235655735,0.00027472979764022213,0.0002749801396336568,0.6090421558900074,0.012169836909822696,False
ieee14_sparse_quantized_8x8_d31_selected_v1,sparse,aggregate_e0_to_e3,10000,10000,2,qiskit_aer_statevector_actual_shot_sampling,6121,8043,0.6121,0.8043,0.6086,0.5,real,1.0,0.04189978863608106,0.0337,0.0004101235038610249,0.00013514336422736805,0.49146590880131646,0.00013539370622080274,0.00010906539058826006,0.00010912289484891124,0.00019635926634824138,0.0006238877413738083,0.00027472979764022213,0.0002749801396336568,0.6090421558900074,0.012169836909822696,False
ieee14_sparse_quantized_8x8_d31_selected_v1,sparse,aggregate_e0_to_e3,10000,10000,3,qiskit_aer_statevector_actual_shot_sampling,6113,8058,0.6113,0.8058,0.6115999999999999,0.5,real,1.0,0.03201787043931496,0.0258,0.00031398179227342554,3.900165263976871e-05,0.1418344346312748,3.92519946332034e-05,0.00010919906975787604,0.00010912289484891124,9.99555484027115e-05,0.0005280080361441396,0.00027472979764022213,0.0002749801396336568,0.6090421558900074,0.012169836909822696,False
ieee14_sparse_quantized_8x8_d31_selected_v1,sparse,aggregate_e0_to_e3,10000,10000,4,qiskit_aer_statevector_actual_shot_sampling,6050,8014,0.605,0.8014,0.6028,0.5,real,1.0,0.027451959071624656,0.022,0.0002677364120160993,7.243727617557499e-06,0.026342730159377978,6.993385624122809e-06,0.00010891262940798159,0.00010912289484891124,5.427158091489745e-05,0.0004812012431173012,0.00027472979764022213,0.0002749801396336568,0.6090421558900074,0.012169836909822696,False
ieee14_sparse_quantized_8x8_d31_selected_v1,sparse,aggregate_e0_to_e3,10000,10000,5,qiskit_aer_statevector_actual_shot_sampling,6060,8041,0.606,0.8041,0.6082000000000001,0.5,real,1.0,0.019276209426688222,0.0155,0.0001886324721022518,8.634766753140504e-05,0.3140141962486527,8.609732553797035e-05,0.00010911259887588727,0.00010912289484891124,-2.5224291954052853e-05,0.00040248923615855643,0.00027472979764022213,0.0002749801396336568,0.6090421558900074,0.012169836909822696,False
ieee14_sparse_quantized_8x8_d31_selected_v1,sparse,aggregate_e0_to_e3,10000,10000,6,qiskit_aer_statevector_actual_shot_sampling,6023,8070,0.6023,0.807,0.6140000000000001,0.5,real,1.0,0.022057001239157374,0.0178,0.000216623096994844,5.835704263881282e-05,0.21222275440167854,5.810670064537813e-05,0.00010930404991402488,0.00010912289484891124,2.391095798986851e-06,0.0004308550981907012,0.00027472979764022213,0.0002749801396336568,0.6090421558900074,0.012169836909822696,False
ieee14_sparse_quantized_8x8_d31_selected_v1,sparse,aggregate_e0_to_e3,10000,10000,7,qiskit_aer_statevector_actual_shot_sampling,6128,8058,0.6128,0.8058,0.6115999999999999,0.5,real,1.0,0.03375527426160337,0.0272,0.0003310195639471773,5.603942431352049e-05,0.20379444271204164,5.628976630695518e-05,0.0001091940378290034,0.00010912289484891124,0.00011700318247582643,0.0005450359454185282,0.00027472979764022213,0.0002749801396336568,0.6090421558900074,0.012169836909822696,False
ieee14_sparse_quantized_8x8_d31_selected_v1,sparse,aggregate_e0_to_e3,10000,10000,8,qiskit_aer_statevector_actual_shot_sampling,6169,8021,0.6169,0.8021,0.6042000000000001,0.5,real,1.0,0.03977060216930557,0.0319,0.000388217797423344,0.00011323765778968717,0.4118030412689018,0.00011348799978312186,0.00010892394209951022,0.00010912289484891124,0.0001747307938541778,0.0006017048009925102,0.00027472979764022213,0.0002749801396336568,0.6090421558900074,0.012169836909822696,False
ieee14_sparse_quantized_8x8_d31_selected_v1,sparse,aggregate_e0_to_e3,10000,10000,9,qiskit_aer_statevector_actual_shot_sampling,6121,8038,0.6121,0.8038,0.6075999999999999,0.5,real,1.0,0.03060462801691963,0.0246,0.0002993779879816383,2.4397848347981494e-05,0.08872585627633184,2.4648190341416184e-05,0.00010906746347340378,0.00010912289484891124,8.560968768862902e-05,0.0005131462882746476,0.00027472979764022213,0.0002749801396336568,0.6090421558900074,0.012169836909822696,False
ieee14_sparse_quantized_8x8_d31_selected_v1,sparse,aggregate_e0_to_e3,100000,100000,0,qiskit_aer_statevector_actual_shot_sampling,61039,80614,0.61039,0.80614,0.6122799999999999,0.5,real,1.0,0.029052025702731535,0.02342,0.00028501758042804757,1.0037440794390747e-05,0.03650242089397132,1.0287782787825436e-05,3.4541579810558886e-05,3.4507689259361514e-05,0.0002173173280302363,0.00035271783282585885,0.00027472979764022213,0.0002749801396336568,0.6090421558900074,0.012169836909822696,False
ieee14_sparse_quantized_8x8_d31_selected_v1,sparse,aggregate_e0_to_e3,100000,100000,1,qiskit_aer_statevector_actual_shot_sampling,60824,80244,0.60824,0.80244,0.6048800000000001,0.5,real,1.0,0.023528238871442102,0.01888,0.00022976652085745253,4.5213618776204296e-05,0.16442503388222976,4.4963276782769606e-05,3.446629189591533e-05,3.4507689259361514e-05,0.00016221383006081373,0.0002973192116540913,0.00027472979764022213,0.0002749801396336568,0.6090421558900074,0.012169836909822696,False
ieee14_sparse_quantized_8x8_d31_selected_v1,sparse,aggregate_e0_to_e3,100000,100000,2,qiskit_aer_statevector_actual_shot_sampling,60939,80213,0.60939,0.80213,0.60426,0.5,real,1.0,0.028386919825963374,0.02277,0.0002771071864366628,2.127046803005958e-06,0.0077352742850437224,2.3773887964406476e-06,3.445614886175591e-05,3.4507689259361514e-05,0.0002095743756216704,0.00034463999725165516,0.00027472979764022213,0.0002749801396336568,0.6090421558900074,0.012169836909822696,False
ieee14_sparse_quantized_8x8_d31_selected_v1,sparse,aggregate_e0_to_e3,100000,100000,3,qiskit_aer_statevector_actual_shot_sampling,60910,80278,0.6091,0.80278,0.6055600000000001,0.5,real,1.0,0.03009541842098707,0.02416,0.0002940232597413164,1.904312010765955e-05,0.06925271087951955,1.929346210109424e-05,3.446871427231103e-05,3.4507689259361514e-05,0.00022646582117418501,0.00036158069830844776,0.00027472979764022213,0.0002749801396336568,0.6090421558900074,0.012169836909822696,False
ieee14_sparse_quantized_8x8_d31_selected_v1,sparse,aggregate_e0_to_e3,100000,100000,4,qiskit_aer_statevector_actual_shot_sampling,60896,80411,0.60896,0.80411,0.60822,0.5,real,1.0,0.032669659623683324,0.02627,0.00031970161562104224,4.472147598738542e-05,0.16263529448696096,4.497181798082011e-05,3.449499187857675e-05,3.4507689259361514e-05,0.00025209267389203016,0.0003873105573500543,0.00027472979764022213,0.0002749801396336568,0.6090421558900074,0.012169836909822696,False
ieee14_sparse_quantized_8x8_d31_selected_v1,sparse,aggregate_e0_to_e3,100000,100000,5,qiskit_aer_statevector_actual_shot_sampling,61072,80404,0.61072,0.80404,0.60808,0.5,real,1.0,0.028506044475399235,0.02292,0.0002789326619731362,3.952522339479387e-06,0.014373846579411691,4.202864332914077e-06,3.4497026657132934e-05,3.4507689259361514e-05,0.00021131973215143747,0.00034654559179483495,0.00027472979764022213,0.0002749801396336568,0.6090421558900074,0.012169836909822696,False
ieee14_sparse_quantized_8x8_d31_selected_v1,sparse,aggregate_e0_to_e3,100000,100000,6,qiskit_aer_statevector_actual_shot_sampling,60762,80462,0.60762,0.80462,0.60924,0.5,real,1.0,0.025701573413536825,0.02068,0.0002516722272951334,2.330791233852344e-05,0.08476216634981523,2.305757034508875e-05,3.451157055218678e-05,3.4507689259361514e-05,0.0001840307919629342,0.00031931366262733256,0.00027472979764022213,0.0002749801396336568,0.6090421558900074,0.012169836909822696,False
ieee14_sparse_quantized_8x8_d31_selected_v1,sparse,aggregate_e0_to_e3,100000,100000,7,qiskit_aer_statevector_actual_shot_sampling,61083,80526,0.61083,0.80526,0.61052,0.5,real,1.0,0.03817400591113429,0.03074,0.00037410078660794966,9.912064697429284e-05,0.36046474885912355,9.937098896772753e-05,3.4514203578348876e-05,3.4507689259361514e-05,0.0003064541906393024,0.0004417473825765969,0.00027472979764022213,0.0002749801396336568,0.6090421558900074,0.012169836909822696,False
ieee14_sparse_quantized_8x8_d31_selected_v1,sparse,aggregate_e0_to_e3,100000,100000,8,qiskit_aer_statevector_actual_shot_sampling,61147,80387,0.61147,0.80387,0.60774,0.5,real,1.0,0.03248037618022814,0.02611,0.00031775444171547063,4.277430208181381e-05,0.15555415070630196,4.30246440752485e-05,3.4490019212057506e-05,3.4507689259361514e-05,0.0002501552462337434,0.00038535363719719785,0.00027472979764022213,0.0002749801396336568,0.6090421558900074,0.012169836909822696,False
ieee14_sparse_quantized_8x8_d31_selected_v1,sparse,aggregate_e0_to_e3,100000,100000,9,qiskit_aer_statevector_actual_shot_sampling,60718,80334,0.60718,0.80334,0.6066800000000001,0.5,real,1.0,0.02723628849553116,0.02188,0.0002662760315869206,8.70410804673622e-06,0.03165358799487227,8.453766053301531e-06,3.4482997530946116e-05,3.4507689259361514e-05,0.0001986905983472826,0.0003338614648265586,0.00027472979764022213,0.0002749801396336568,0.6090421558900074,0.012169836909822696,False
ieee14_sparse_quantized_8x8_d31_selected_v1,sparse,aggregate_e0_to_e3,1000000,1000000,0,qiskit_aer_statevector_actual_shot_sampling,609385,805283,0.609385,0.805283,0.6105659999999999,0.5,real,1.0,0.027941729801821222,0.022501,0.0002738335003079205,1.146639325736332e-06,0.004169898696189282,8.962973323016423e-07,1.0917481297937739e-05,1.0912289484891124e-05,0.00025243563016207293,0.00029523137045376805,0.00027472979764022213,0.0002749801396336568,0.6090421558900074,0.012169836909822696,False
ieee14_sparse_quantized_8x8_d31_selected_v1,sparse,aggregate_e0_to_e3,1000000,1000000,1,qiskit_aer_statevector_actual_shot_sampling,609159,804616,0.609159,0.804616,0.609232,0.5,real,1.0,0.02731489306700339,0.021978,0.00026746867560408324,7.511464029573585e-06,0.02731638742921855,7.261122036138895e-06,1.0913114000856824e-05,1.0912289484891124e-05,0.00024607936520322407,0.0002888579860049424,0.00027472979764022213,0.0002749801396336568,0.6090421558900074,0.012169836909822696,False
ieee14_sparse_quantized_8x8_d31_selected_v1,sparse,aggregate_e0_to_e3,1000000,1000000,2,qiskit_aer_statevector_actual_shot_sampling,608694,803914,0.608694,0.803914,0.607828,0.5,real,1.0,0.028142313730075606,0.022624,0.00027533039024782864,3.502506141718118e-07,0.0012737305851922044,6.005926076065016e-07,1.0908153840278545e-05,1.0912289484891124e-05,0.0002539508015830604,0.00029670997891259685,0.00027472979764022213,0.0002749801396336568,0.6090421558900074,0.012169836909822696,False
ieee14_sparse_quantized_8x8_d31_selected_v1,sparse,aggregate_e0_to_e3,1000000,1000000,3,qiskit_aer_statevector_actual_shot_sampling,608791,804274,0.608791,0.804274,0.6085480000000001,0.5,real,1.0,0.028681767656296236,0.023068,0.00028073379783578997,5.753658202133148e-06,0.020923904576521334,6.004000195567838e-06,1.09104598132562e-05,1.0912289484891124e-05,0.0002593496895470362,0.00030211790612454375,0.00027472979764022213,0.0002749801396336568,0.6090421558900074,0.012169836909822696,False
ieee14_sparse_quantized_8x8_d31_selected_v1,sparse,aggregate_e0_to_e3,1000000,1000000,4,qiskit_aer_statevector_actual_shot_sampling,609252,804828,0.609252,0.804828,0.609656,0.5,real,1.0,0.027685418499356386,0.022282,0.0002711683060246693,3.811833608987497e-06,0.013862214245966361,3.561491615552807e-06,1.0914461172370424e-05,1.0912289484891124e-05,0.0002497763552161625,0.0002925602568331762,0.00027472979764022213,0.0002749801396336568,0.6090421558900074,0.012169836909822696,False
ieee14_sparse_quantized_8x8_d31_selected_v1,sparse,aggregate_e0_to_e3,1000000,1000000,5,qiskit_aer_statevector_actual_shot_sampling,608802,804516,0.608802,0.804516,0.609032,0.5,real,1.0,0.02711941092532653,0.021818,0.00026552150169851157,9.45863793514525e-06,0.03439753120987774,9.20829594171056e-06,1.0912482968015171e-05,1.0912289484891124e-05,0.00024413342809929508,0.0002869095752977281,0.00027472979764022213,0.0002749801396336568,0.6090421558900074,0.012169836909822696,False
ieee14_sparse_quantized_8x8_d31_selected_v1,sparse,aggregate_e0_to_e3,1000000,1000000,6,qiskit_aer_statevector_actual_shot_sampling,608976,805159,0.608976,0.805159,0.6103179999999999,0.5,real,1.0,0.028336018103256623,0.022815,0.0002776548290976048,2.674689463947992e-06,0.009726845973354133,2.925031457382682e-06,1.0916543659108358e-05,1.0912289484891124e-05,0.00025625879669009333,0.0002990508615051163,0.00027472979764022213,0.0002749801396336568,0.6090421558900074,0.012169836909822696,False
ieee14_sparse_quantized_8x8_d31_selected_v1,sparse,aggregate_e0_to_e3,1000000,1000000,7,qiskit_aer_statevector_actual_shot_sampling,609584,804943,0.609584,0.804943,0.6098859999999999,0.5,real,1.0,0.03026673938403092,0.024363,0.00029649373663401035,2.1513597000353526e-05,0.07823691205123062,2.1763938993788216e-05,1.0914582835111382e-05,1.0912289484891124e-05,0.00027510154737091295,0.00031788592589710775,0.00027472979764022213,0.0002749801396336568,0.6090421558900074,0.012169836909822696,False
ieee14_sparse_quantized_8x8_d31_selected_v1,sparse,aggregate_e0_to_e3,1000000,1000000,8,qiskit_aer_statevector_actual_shot_sampling,609620,804036,0.60962,0.804036,0.608072,0.5,real,1.0,0.029531016024158124,0.023744,0.00028896060758683013,1.3980467953173307e-05,0.05084173704980596,1.4230809946607996e-05,1.0908629501259582e-05,1.0912289484891124e-05,0.0002675800866436702,0.00031034112852999004,0.00027472979764022213,0.0002749801396336568,0.6090421558900074,0.012169836909822696,False
ieee14_sparse_quantized_8x8_d31_selected_v1,sparse,aggregate_e0_to_e3,1000000,1000000,9,qiskit_aer_statevector_actual_shot_sampling,608919,804079,0.608919,0.804079,0.608158,0.5,real,1.0,0.028003467320997066,0.022517,0.0002740282176984776,9.519219351791981e-07,0.00346178431812348,7.015799417445082e-07,1.0909306709246034e-05,1.0912289484891124e-05,0.0002526463694520542,0.00029541006594490103,0.00027472979764022213,0.0002749801396336568,0.6090421558900074,0.012169836909822696,False
ieee14_sparse_quantized_8x8_d31_selected_v1,dense,coordinate_e0,10000,10000,0,qiskit_aer_statevector_actual_shot_sampling,6096,8051,0.6096,0.8051,0.6102000000000001,0.5,real,1.0,0.25425412992174884,0.2047,0.002491165615440706,1.9450591569013242e-05,0.007869269467216269,1.99541796170777e-05,0.00010631715447231071,0.00010632339926061363,0.0022827878217361952,0.0026995434091452164,0.002471211435823628,0.0024717150238716926,0.6090421558911847,0.012169836909822696,False
ieee14_sparse_quantized_8x8_d31_selected_v1,dense,coordinate_e0,10000,10000,1,qiskit_aer_statevector_actual_shot_sampling,6135,8020,0.6135,0.802,0.6040000000000001,0.5,real,1.0,0.257356608478803,0.2064,0.0025118543381874043,4.013931431571171e-05,0.01623945880817503,4.064290236377617e-05,0.00010605222391534217,0.00010632339926061363,0.002303995798832956,0.0027197128775418525,0.002471211435823628,0.0024717150238716926,0.6090421558911847,0.012169836909822696,False
ieee14_sparse_quantized_8x8_d31_selected_v1,dense,coordinate_e0,10000,10000,2,qiskit_aer_statevector_actual_shot_sampling,6121,8113,0.6121,0.8113,0.6226,0.5,real,1.0,0.26118575126340443,0.2119,0.0025787884411914296,0.00010707341731973699,0.04331948314657135,0.00010757700536780145,0.00010653984241520905,0.00010632339926061363,0.002369974187139047,0.0027876026952438123,0.002471211435823628,0.0024717150238716926,0.6090421558911847,0.012169836909822696,False
ieee14_sparse_quantized_8x8_d31_selected_v1,dense,coordinate_e0,10000,10000,3,qiskit_aer_statevector_actual_shot_sampling,6113,8049,0.6113,0.8049,0.6097999999999999,0.5,real,1.0,0.2568020872158032,0.2067,0.0025155052892603513,4.379026538865868e-05,0.017716551044814885,4.429385343672314e-05,0.00010624589009842533,0.00010632339926061363,0.002307267171162037,0.0027237434073586657,0.002471211435823628,0.0024717150238716926,0.6090421558911847,0.012169836909822696,False
ieee14_sparse_quantized_8x8_d31_selected_v1,dense,coordinate_e0,10000,10000,4,qiskit_aer_statevector_actual_shot_sampling,6050,8062,0.605,0.8062,0.6124,0.5,real,1.0,0.24708509054825106,0.1992,0.002424231512436681,4.74835114350116e-05,0.019210754871179875,4.6979923386947144e-05,0.00010654825032444581,0.00010632339926061363,0.0022154007791850092,0.0026330622456883527,0.002471211435823628,0.0024717150238716926,0.6090421558911847,0.012169836909822696,False
ieee14_sparse_quantized_8x8_d31_selected_v1,dense,coordinate_e0,10000,10000,5,qiskit_aer_statevector_actual_shot_sampling,6060,8072,0.606,0.8072,0.6144000000000001,0.5,real,1.0,0.24405351833498512,0.197,0.002397457871235071,7.425715263662154e-05,0.030042764606538333,7.375356458855708e-05,0.00010667825250910486,0.00010632339926061363,0.002188372338383556,0.002606543404086586,0.002471211435823628,0.0024717150238716926,0.6090421558911847,0.012169836909822696,False
ieee14_sparse_quantized_8x8_d31_selected_v1,dense,coordinate_e0,10000,10000,6,qiskit_aer_statevector_actual_shot_sampling,6023,8062,0.6023,0.8062,0.6124,0.5,real,1.0,0.23815430414289257,0.192,0.0023366086866859577,0.00013510633718573492,0.05466096855053478,0.00013460274913767046,0.00010674383108320707,0.00010632339926061363,0.0021273946221910447,0.0025458227511808706,0.002471211435823628,0.0024717150238716926,0.6090421558911847,0.012169836909822696,False
ieee14_sparse_quantized_8x8_d31_selected_v1,dense,coordinate_e0,10000,10000,7,qiskit_aer_statevector_actual_shot_sampling,6128,8025,0.6128,0.8025,0.605,0.5,real,1.0,0.2585669781931464,0.2075,0.0025252411587882093,5.352613491651668e-05,0.021655463675854258,5.402972296458114e-05,0.00010605534580837378,0.00010632339926061363,0.0023173765006358556,0.002733105816940563,0.002471211435823628,0.0024717150238716926,0.6090421558911847,0.012169836909822696,False
ieee14_sparse_quantized_8x8_d31_selected_v1,dense,coordinate_e0,10000,10000,8,qiskit_aer_statevector_actual_shot_sampling,6169,8042,0.6169,0.8042,0.6084,0.5,real,1.0,0.26734643123601093,0.215,0.0026165149356118795,0.00014479991174018696,0.05858276959184902,0.00014530349978825142,0.00010595274164871586,0.00010632339926061363,0.0024088513779171195,0.0028241784933066396,0.002471211435823628,0.0024717150238716926,0.6090421558911847,0.012169836909822696,False
ieee14_sparse_quantized_8x8_d31_selected_v1,dense,coordinate_e0,10000,10000,9,qiskit_aer_statevector_actual_shot_sampling,6121,8014,0.6121,0.8014,0.6028,0.5,real,1.0,0.25854754180184675,0.2072,0.0025215902077152627,4.987518384357015e-05,0.020178371439214582,5.0378771891634606e-05,0.00010598720397117624,0.00010632339926061363,0.002313859105109657,0.0027293213103208687,0.002471211435823628,0.0024717150238716926,0.6090421558911847,0.012169836909822696,False
ieee14_sparse_quantized_8x8_d31_selected_v1,dense,coordinate_e0,100000,100000,0,qiskit_aer_statevector_actual_shot_sampling,61039,80568,0.61039,0.80568,0.6113599999999999,0.5,real,1.0,0.252755436401549,0.20364,0.0024782655883162936,6.550564444601e-06,0.002650210231088939,7.054152492665458e-06,3.364273770189517e-05,3.3622411023500165e-05,0.0024123270340792513,0.002544204142553336,0.002471211435823628,0.0024717150238716926,0.6090421558911847,0.012169836909822696,False
ieee14_sparse_quantized_8x8_d31_selected_v1,dense,coordinate_e0,100000,100000,1,qiskit_aer_statevector_actual_shot_sampling,60824,80447,0.60824,0.80447,0.60894,0.5,real,1.0,0.2506122043084267,0.20161,0.0024535608193893537,1.8154204482338874e-05,0.0073447805701735555,1.7650616434274416e-05,3.3634210660255424e-05,3.3622411023500165e-05,0.00238763897784682,0.0025194826609318873,0.002471211435823628,0.0024717150238716926,0.6090421558911847,0.012169836909822696,False
ieee14_sparse_quantized_8x8_d31_selected_v1,dense,coordinate_e0,100000,100000,2,qiskit_aer_statevector_actual_shot_sampling,60939,80327,0.60939,0.80327,0.6065400000000001,0.5,real,1.0,0.25521929114743486,0.20501,0.002494938264882751,2.32232410110585e-05,0.009395598111744142,2.3726829059122958e-05,3.3577303421540017e-05,3.3622411023500165e-05,0.002429127959478559,0.002560748570286943,0.002471211435823628,0.0024717150238716926,0.6090421558911847,0.012169836909822696,False
ieee14_sparse_quantized_8x8_d31_selected_v1,dense,coordinate_e0,100000,100000,3,qiskit_aer_statevector_actual_shot_sampling,60910,80400,0.6091,0.804,0.6080000000000001,0.5,real,1.0,0.2538557213930348,0.2041,0.0024838637132948123,1.2148689423119741e-05,0.004915084993936738,1.26522774711842e-05,3.360160488797675e-05,3.3622411023500165e-05,0.002418005777891633,0.0025497216486979916,0.002471211435823628,0.0024717150238716926,0.6090421558911847,0.012169836909822696,False
ieee14_sparse_quantized_8x8_d31_selected_v1,dense,coordinate_e0,100000,100000,4,qiskit_aer_statevector_actual_shot_sampling,60896,80497,0.60896,0.80497,0.6099399999999999,0.5,real,1.0,0.2547051442910916,0.20503,0.0024951816616209472,2.3466637749254646e-05,0.009494070927520002,2.3970225797319104e-05,3.361459419790797e-05,3.3622411023500165e-05,0.0024292982676381186,0.002561065055603776,0.002471211435823628,0.0024717150238716926,0.6090421558911847,0.012169836909822696,False
ieee14_sparse_quantized_8x8_d31_selected_v1,dense,coordinate_e0,100000,100000,5,qiskit_aer_statevector_actual_shot_sampling,61072,80451,0.61072,0.80451,0.6090199999999999,0.5,real,1.0,0.2537569452213148,0.20415,0.0024844722051403033,1.2757181268610758e-05,0.0051612670333766545,1.3260769316675216e-05,3.361239286742142e-05,3.3622411023500165e-05,0.002418593125685946,0.0025503512845946605,0.002471211435823628,0.0024717150238716926,0.6090421558911847,0.012169836909822696,False
ieee14_sparse_quantized_8x8_d31_selected_v1,dense,coordinate_e0,100000,100000,6,qiskit_aer_statevector_actual_shot_sampling,60762,80401,0.60762,0.80401,0.60802,0.5,real,1.0,0.24946207136727155,0.20057,0.002440904189003138,3.0810834868554536e-05,0.01246536699052485,3.0307246820490078e-05,3.363329181635423e-05,3.3622411023500165e-05,0.002374984148361558,0.002506824229644718,0.002471211435823628,0.0024717150238716926,0.6090421558911847,0.012169836909822696,False
ieee14_sparse_quantized_8x8_d31_selected_v1,dense,coordinate_e0,100000,100000,7,qiskit_aer_statevector_actual_shot_sampling,61083,80515,0.61083,0.80515,0.6103000000000001,0.5,real,1.0,0.25931813947711607,0.20879,0.002540940248401881,6.92252245301883e-05,0.02800696029340549,6.972881257825275e-05,3.3584268247948745e-05,3.3622411023500165e-05,0.002475116292188769,0.0026067642046149926,0.002471211435823628,0.0024717150238716926,0.6090421558911847,0.012169836909822696,False
ieee14_sparse_quantized_8x8_d31_selected_v1,dense,coordinate_e0,100000,100000,8,qiskit_aer_statevector_actual_shot_sampling,61147,80275,0.61147,0.80275,0.6054999999999999,0.5,real,1.0,0.25819993771410776,0.20727,0.0025224420962989503,5.0727072427257745e-05,0.020523026294430535,5.12306604753222e-05,3.354527071865681e-05,3.3622411023500165e-05,0.002456694573838737,0.0025881896187591636,0.002471211435823628,0.0024717150238716926,0.6090421558911847,0.012169836909822696,False
ieee14_sparse_quantized_8x8_d31_selected_v1,dense,coordinate_e0,100000,100000,9,qiskit_aer_statevector_actual_shot_sampling,60718,80477,0.60718,0.80477,0.60954,0.5,real,1.0,0.2505684854057681,0.20165,0.0024540476128657464,1.7667411005946147e-05,0.0071478349386216574,1.716382295788169e-05,3.364046003864958e-05,3.3622411023500165e-05,0.0023881135227666345,0.0025199817029648583,0.002471211435823628,0.0024717150238716926,0.6090421558911847,0.012169836909822696,False
