run_id,case_name,block_size,matrix_source,kappa,sigma_min,sigma_max,beta,lambda,alpha,degree_attempted,degree_min_feasible,phase_count,target_error_tolerance,max_polynomial_error,spectrum_point_error,uniform_grid_error,boundedness_pass,parity_pass,phase_synthesis_status,phase_synthesis_error,qsvt_statevector_status,postselection_probability,update_relative_error_vs_matched_ridge,selected_functional_errors,finite_shot_readout_status,finite_shot_shots,finite_shot_mean_relative_error,classical_adjoint_value,classical_adjoint_time,final_status,failure_reason,block_id,block_kind,degree_ceiling,selected_rows,selected_cols,block_checksum,residual_checksum,selection_rule,measurement_state_provenance,singular_values,controlled_target_kappa,polynomial_degree_evaluated,physical_recovery_factor_C_over_beta,classical_adjoint_observable
phase2_ieee14_8x8_condition_controlled_k1e3_lambda0.069_dmax101,ieee14,8,ieee14_pypower_ac_weighted_jacobian,999.9999999999987,2.7108811047794723,2710.881104779469,2710.881104779469,0.069,507072.46913327446,25,25.0,26,0.01,0.006763975590569293,0.006763975590569293,0.006763975590569293,True,True,completed,none,completed,0.8418186130253322,0.001982884066798361,"{""area_aggregate_first_half"":0.0030040646938533488,""energy_block_first_half"":0.008153080793885575,""state_correction_0"":0.002428827540413687,""state_difference_0_1"":0.0022679768878111103}",not_run,0,not_applicable,0.0016504811682399657,1.0750009096227586e-05,feasible,none,ieee14_8x8_condition_controlled_k1e3,ieee_derived_condition_controlled_stress_block,101,15 17 18 29 31 32 48 68,0 2 3 7 13 14 16 17,5789650c04476427cb5a839eead9f459,9de39f6071024f5c884183271791e2c5,"largest_row_col_norms (deterministic, pre-solve)","Derived from ieee14_8x8_raw; same selected rows, columns, singular vectors, sigma_max, and residual; log-spaced singular values impose kappa=1000; controlled stress block, not a raw IEEE block",2710.88110478 1010.50633827 376.675708087 140.409400406 52.3389199227 19.5098229232 7.2724693413 2.71088110478,1000.0,25,0.0007372661333411063,state_correction_0
phase2_ieee14_8x8_condition_controlled_k1e3_lambda0.069_dmax201,ieee14,8,ieee14_pypower_ac_weighted_jacobian,999.9999999999987,2.7108811047794723,2710.881104779469,2710.881104779469,0.069,507072.46913327446,25,25.0,26,0.01,0.006763975590569293,0.006763975590569293,0.006763975590569293,True,True,completed,none,completed,0.8418186130253322,0.001982884066798361,"{""area_aggregate_first_half"":0.0030040646938533488,""energy_block_first_half"":0.008153080793885575,""state_correction_0"":0.002428827540413687,""state_difference_0_1"":0.0022679768878111103}",not_run,0,not_applicable,0.0016504811682399657,1.0687494068406522e-05,feasible,none,ieee14_8x8_condition_controlled_k1e3,ieee_derived_condition_controlled_stress_block,201,15 17 18 29 31 32 48 68,0 2 3 7 13 14 16 17,5789650c04476427cb5a839eead9f459,9de39f6071024f5c884183271791e2c5,"largest_row_col_norms (deterministic, pre-solve)","Derived from ieee14_8x8_raw; same selected rows, columns, singular vectors, sigma_max, and residual; log-spaced singular values impose kappa=1000; controlled stress block, not a raw IEEE block",2710.88110478 1010.50633827 376.675708087 140.409400406 52.3389199227 19.5098229232 7.2724693413 2.71088110478,1000.0,25,0.0007372661333411063,state_correction_0
phase2_ieee14_8x8_condition_controlled_k1e4_lambda0.1_dmax45,ieee14,8,ieee14_pypower_ac_weighted_jacobian,10000.00000000009,0.2710881104779446,2710.88110477947,2710.88110477947,0.1,734887.6364250361,21,21.0,22,0.01,0.0061178262789471916,0.0061178262789471916,0.0061178262789471916,True,True,completed,none,completed,0.8666916267289357,0.0019052948496457026,"{""area_aggregate_first_half"":0.010025683435031699,""energy_block_first_half"":0.004187604045815436,""state_correction_0"":0.0037509698756667213,""state_difference_0_1"":0.0013913286632911573}",not_run,0,not_applicable,0.00040471899376610384,1.0541989468038082e-05,feasible,none,ieee14_8x8_condition_controlled_k1e4,ieee_derived_condition_controlled_stress_block,45,15 17 18 29 31 32 48 68,0 2 3 7 13 14 16 17,00e8e0416d519959bf382fa3e8cd33a3,9de39f6071024f5c884183271791e2c5,"largest_row_col_norms (deterministic, pre-solve)","Derived from ieee14_8x8_raw; same selected rows, columns, singular vectors, sigma_max, and residual; log-spaced singular values impose kappa=10000; controlled stress block, not a raw IEEE block",2710.88110478 727.24693413 195.098229232 52.3389199227 14.0409400406 3.76675708087 1.01050633827 0.271088110478,10000.0,21,0.0006124192384540533,state_correction_0
phase2_ieee14_8x8_condition_controlled_k1e4_lambda0.1_dmax71,ieee14,8,ieee14_pypower_ac_weighted_jacobian,10000.00000000009,0.2710881104779446,2710.88110477947,2710.88110477947,0.1,734887.6364250361,21,21.0,22,0.01,0.0061178262789471916,0.0061178262789471916,0.0061178262789471916,True,True,completed,none,completed,0.8666916267289357,0.0019052948496457026,"{""area_aggregate_first_half"":0.010025683435031699,""energy_block_first_half"":0.004187604045815436,""state_correction_0"":0.0037509698756667213,""state_difference_0_1"":0.0013913286632911573}",not_run,0,not_applicable,0.00040471899376610384,1.0334013495594263e-05,feasible,none,ieee14_8x8_condition_controlled_k1e4,ieee_derived_condition_controlled_stress_block,71,15 17 18 29 31 32 48 68,0 2 3 7 13 14 16 17,00e8e0416d519959bf382fa3e8cd33a3,9de39f6071024f5c884183271791e2c5,"largest_row_col_norms (deterministic, pre-solve)","Derived from ieee14_8x8_raw; same selected rows, columns, singular vectors, sigma_max, and residual; log-spaced singular values impose kappa=10000; controlled stress block, not a raw IEEE block",2710.88110478 727.24693413 195.098229232 52.3389199227 14.0409400406 3.76675708087 1.01050633827 0.271088110478,10000.0,21,0.0006124192384540533,state_correction_0
phase2_ieee14_8x8_condition_controlled_k1e4_lambda0.1_dmax101,ieee14,8,ieee14_pypower_ac_weighted_jacobian,10000.00000000009,0.2710881104779446,2710.88110477947,2710.88110477947,0.1,734887.6364250361,21,21.0,22,0.01,0.0061178262789471916,0.0061178262789471916,0.0061178262789471916,True,True,completed,none,completed,0.8666916267289357,0.0019052948496457026,"{""area_aggregate_first_half"":0.010025683435031699,""energy_block_first_half"":0.004187604045815436,""state_correction_0"":0.0037509698756667213,""state_difference_0_1"":0.0013913286632911573}",not_run,0,not_applicable,0.00040471899376610384,1.0291492799296975e-05,feasible,none,ieee14_8x8_condition_controlled_k1e4,ieee_derived_condition_controlled_stress_block,101,15 17 18 29 31 32 48 68,0 2 3 7 13 14 16 17,00e8e0416d519959bf382fa3e8cd33a3,9de39f6071024f5c884183271791e2c5,"largest_row_col_norms (deterministic, pre-solve)","Derived from ieee14_8x8_raw; same selected rows, columns, singular vectors, sigma_max, and residual; log-spaced singular values impose kappa=10000; controlled stress block, not a raw IEEE block",2710.88110478 727.24693413 195.098229232 52.3389199227 14.0409400406 3.76675708087 1.01050633827 0.271088110478,10000.0,21,0.0006124192384540533,state_correction_0
phase2_ieee14_8x8_condition_controlled_k1e4_lambda0.1_dmax201,ieee14,8,ieee14_pypower_ac_weighted_jacobian,10000.00000000009,0.2710881104779446,2710.88110477947,2710.88110477947,0.1,734887.6364250361,21,21.0,22,0.01,0.0061178262789471916,0.0061178262789471916,0.0061178262789471916,True,True,completed,none,completed,0.8666916267289357,0.0019052948496457026,"{""area_aggregate_first_half"":0.010025683435031699,""energy_block_first_half"":0.004187604045815436,""state_correction_0"":0.0037509698756667213,""state_difference_0_1"":0.0013913286632911573}",not_run,0,not_applicable,0.00040471899376610384,1.0625008144415915e-05,feasible,none,ieee14_8x8_condition_controlled_k1e4,ieee_derived_condition_controlled_stress_block,201,15 17 18 29 31 32 48 68,0 2 3 7 13 14 16 17,00e8e0416d519959bf382fa3e8cd33a3,9de39f6071024f5c884183271791e2c5,"largest_row_col_norms (deterministic, pre-solve)","Derived from ieee14_8x8_raw; same selected rows, columns, singular vectors, sigma_max, and residual; log-spaced singular values impose kappa=10000; controlled stress block, not a raw IEEE block",2710.88110478 727.24693413 195.098229232 52.3389199227 14.0409400406 3.76675708087 1.01050633827 0.271088110478,10000.0,21,0.0006124192384540533,state_correction_0
phase2_ieee14_8x8_condition_controlled_k1e4_lambda0.069_dmax45,ieee14,8,ieee14_pypower_ac_weighted_jacobian,10000.00000000009,0.2710881104779446,2710.88110477947,2710.88110477947,0.069,507072.469133275,25,25.0,26,0.01,0.006764271436398184,0.006764271436398184,0.006764271436398184,True,True,completed,none,completed,0.8482704444533998,0.001816831854546219,"{""area_aggregate_first_half"":0.008580447229846418,""energy_block_first_half"":0.005320170013273912,""state_correction_0"":0.004241319672521496,""state_difference_0_1"":0.0016844366723422692}",isolated_overlap_assumed_output_state_preparation,100000,0.15443979213774237,0.0005842170740965107,1.0541494702920318e-05,feasible,none,ieee14_8x8_condition_controlled_k1e4,ieee_derived_condition_controlled_stress_block,45,15 17 18 29 31 32 48 68,0 2 3 7 13 14 16 17,00e8e0416d519959bf382fa3e8cd33a3,9de39f6071024f5c884183271791e2c5,"largest_row_col_norms (deterministic, pre-solve)","Derived from ieee14_8x8_raw; same selected rows, columns, singular vectors, sigma_max, and residual; log-spaced singular values impose kappa=10000; controlled stress block, not a raw IEEE block",2710.88110478 727.24693413 195.098229232 52.3389199227 14.0409400406 3.76675708087 1.01050633827 0.271088110478,10000.0,25,0.0007372661180453854,state_correction_0
phase2_ieee14_8x8_condition_controlled_k1e4_lambda0.069_dmax71,ieee14,8,ieee14_pypower_ac_weighted_jacobian,10000.00000000009,0.2710881104779446,2710.88110477947,2710.88110477947,0.069,507072.469133275,25,25.0,26,0.01,0.006764271436398184,0.006764271436398184,0.006764271436398184,True,True,completed,none,completed,0.8482704444533998,0.001816831854546219,"{""area_aggregate_first_half"":0.008580447229846418,""energy_block_first_half"":0.005320170013273912,""state_correction_0"":0.004241319672521496,""state_difference_0_1"":0.0016844366723422692}",isolated_overlap_assumed_output_state_preparation,100000,0.15443979213774237,0.0005842170740965107,1.0666990419849753e-05,feasible,none,ieee14_8x8_condition_controlled_k1e4,ieee_derived_condition_controlled_stress_block,71,15 17 18 29 31 32 48 68,0 2 3 7 13 14 16 17,00e8e0416d519959bf382fa3e8cd33a3,9de39f6071024f5c884183271791e2c5,"largest_row_col_norms (deterministic, pre-solve)","Derived from ieee14_8x8_raw; same selected rows, columns, singular vectors, sigma_max, and residual; log-spaced singular values impose kappa=10000; controlled stress block, not a raw IEEE block",2710.88110478 727.24693413 195.098229232 52.3389199227 14.0409400406 3.76675708087 1.01050633827 0.271088110478,10000.0,25,0.0007372661180453854,state_correction_0
phase2_ieee14_8x8_condition_controlled_k1e4_lambda0.069_dmax101,ieee14,8,ieee14_pypower_ac_weighted_jacobian,10000.00000000009,0.2710881104779446,2710.88110477947,2710.88110477947,0.069,507072.469133275,25,25.0,26,0.01,0.006764271436398184,0.006764271436398184,0.006764271436398184,True,True,completed,none,completed,0.8482704444533998,0.001816831854546219,"{""area_aggregate_first_half"":0.008580447229846418,""energy_block_first_half"":0.005320170013273912,""state_correction_0"":0.004241319672521496,""state_difference_0_1"":0.0016844366723422692}",isolated_overlap_assumed_output_state_preparation,100000,0.15443979213774237,0.0005842170740965107,1.0625008144415915e-05,feasible,none,ieee14_8x8_condition_controlled_k1e4,ieee_derived_condition_controlled_stress_block,101,15 17 18 29 31 32 48 68,0 2 3 7 13 14 16 17,00e8e0416d519959bf382fa3e8cd33a3,9de39f6071024f5c884183271791e2c5,"largest_row_col_norms (deterministic, pre-solve)","Derived from ieee14_8x8_raw; same selected rows, columns, singular vectors, sigma_max, and residual; log-spaced singular values impose kappa=10000; controlled stress block, not a raw IEEE block",2710.88110478 727.24693413 195.098229232 52.3389199227 14.0409400406 3.76675708087 1.01050633827 0.271088110478,10000.0,25,0.0007372661180453854,state_correction_0
phase2_ieee14_8x8_condition_controlled_k1e4_lambda0.069_dmax201,ieee14,8,ieee14_pypower_ac_weighted_jacobian,10000.00000000009,0.2710881104779446,2710.88110477947,2710.88110477947,0.069,507072.469133275,25,25.0,26,0.01,0.006764271436398184,0.006764271436398184,0.006764271436398184,True,True,completed,none,completed,0.8482704444533998,0.001816831854546219,"{""area_aggregate_first_half"":0.008580447229846418,""energy_block_first_half"":0.005320170013273912,""state_correction_0"":0.004241319672521496,""state_difference_0_1"":0.0016844366723422692}",isolated_overlap_assumed_output_state_preparation,100000,0.15443979213774237,0.0005842170740965107,1.077100750990212e-05,feasible,none,ieee14_8x8_condition_controlled_k1e4,ieee_derived_condition_controlled_stress_block,201,15 17 18 29 31 32 48 68,0 2 3 7 13 14 16 17,00e8e0416d519959bf382fa3e8cd33a3,9de39f6071024f5c884183271791e2c5,"largest_row_col_norms (deterministic, pre-solve)","Derived from ieee14_8x8_raw; same selected rows, columns, singular vectors, sigma_max, and residual; log-spaced singular values impose kappa=10000; controlled stress block, not a raw IEEE block",2710.88110478 727.24693413 195.098229232 52.3389199227 14.0409400406 3.76675708087 1.01050633827 0.271088110478,10000.0,25,0.0007372661180453854,state_correction_0
