bootstrap_sample,structural_group_count,median_paired_difference_sensitivity_minus_magnitude,mean_paired_difference_sensitivity_minus_magnitude,resampling_unit,bootstrap_mode,bootstrap_seed
4075,12,-0.0034439534025555232,-0.12029793189820186,structural_group,unstratified,8675309
4076,12,0.0,-0.0018412060759802767,structural_group,unstratified,8675309
4077,12,-0.05044680459666252,-0.28070005710124596,structural_group,unstratified,8675309
4078,12,-0.021288940384876134,-0.12470975918381531,structural_group,unstratified,8675309
4079,12,-0.006246033357254349,-0.0659228377254026,structural_group,unstratified,8675309
4080,12,0.0,-0.057824644328155726,structural_group,unstratified,8675309
4081,12,-0.0034439534025555232,-0.059875424974395915,structural_group,unstratified,8675309
4082,12,-0.0034439534025555232,-0.12126390571983936,structural_group,unstratified,8675309
4083,12,-0.0006418734478566973,-0.01651512911051523,structural_group,unstratified,8675309
4084,12,-0.0031230166786271746,-0.014558576778278784,structural_group,unstratified,8675309
4085,12,-0.010676065736833856,-0.07339193619880739,structural_group,unstratified,8675309
4086,12,-0.00032093672392834866,-0.017389593765980097,structural_group,unstratified,8675309
4087,12,-0.010676065736833856,-0.018827488899017298,structural_group,unstratified,8675309
4088,12,-0.006246033357254349,-0.17218507147582965,structural_group,unstratified,8675309
4089,12,-0.006246033357254349,-0.06313456200843663,structural_group,unstratified,8675309
4090,12,-0.00032093672392834866,-0.006004012856001791,structural_group,unstratified,8675309
4091,12,-0.0031230166786271746,-0.018489655389396637,structural_group,unstratified,8675309
4092,12,0.0,-0.06809215538705223,structural_group,unstratified,8675309
4093,12,-0.008461049547044103,-0.020009185072612904,structural_group,unstratified,8675309
4094,12,-0.0034439534025555232,-0.11543382855688551,structural_group,unstratified,8675309
4095,12,-0.010676065736833856,-0.06934357917605867,structural_group,unstratified,8675309
4096,12,-0.0034439534025555232,-0.00761444039066377,structural_group,unstratified,8675309
4097,12,-0.0034439534025555232,-0.12089473635487437,structural_group,unstratified,8675309
4098,12,-0.006246033357254349,-0.06648608177590913,structural_group,unstratified,8675309
4099,12,-0.008461049547044103,-0.17453394869304265,structural_group,unstratified,8675309
4100,12,-0.006246033357254349,-0.11614814376966615,structural_group,unstratified,8675309
4101,12,-0.0034439534025555232,-0.06815705025643135,structural_group,unstratified,8675309
4102,12,-0.020275439856014155,-0.2270288975930065,structural_group,unstratified,8675309
4103,12,-0.021288940384876134,-0.17955186668239767,structural_group,unstratified,8675309
4104,12,-0.010676065736833856,-0.0735243355249068,structural_group,unstratified,8675309
4105,12,-0.0034439534025555232,-0.06389421067780618,structural_group,unstratified,8675309
4106,12,-0.008461049547044103,-0.06527254381474197,structural_group,unstratified,8675309
4107,12,-0.010676065736833856,-0.07139797546911329,structural_group,unstratified,8675309
4108,12,-0.03983392994862024,-0.18181258812772028,structural_group,unstratified,8675309
4109,12,-0.008461049547044103,-0.06521905436075391,structural_group,unstratified,8675309
4110,12,0.0,-0.06809215538705223,structural_group,unstratified,8675309
4111,12,-0.0031230166786271746,-0.005543072072332005,structural_group,unstratified,8675309
4112,12,-0.0034439534025555232,-0.11994188656722239,structural_group,unstratified,8675309
4113,12,-0.008461049547044103,-0.020529687852384102,structural_group,unstratified,8675309
4114,12,-0.005658969592345277,-0.06919348555733407,structural_group,unstratified,8675309
4115,12,-0.021288940384876134,-0.1257746828780073,structural_group,unstratified,8675309
4116,12,-0.010676065736833856,-0.0704414275838714,structural_group,unstratified,8675309
4117,12,-0.0006418734478566973,-0.057063231122780333,structural_group,unstratified,8675309
4118,12,0.0,-0.06580978627531313,structural_group,unstratified,8675309
4119,12,-0.005338032868416928,-0.0664922597005222,structural_group,unstratified,8675309
4120,12,-0.0031230166786271746,-0.011020951895598022,structural_group,unstratified,8675309
4121,12,-0.0006418734478566973,-0.0021493111613701387,structural_group,unstratified,8675309
4122,12,-0.008461049547044103,-0.0744541407451683,structural_group,unstratified,8675309
4123,12,0.0,-0.00603534871134609,structural_group,unstratified,8675309
4124,12,-0.00032093672392834866,-0.0640944632879608,structural_group,unstratified,8675309
4125,12,0.0,-0.0020423322533940223,structural_group,unstratified,8675309
4126,12,-0.006246033357254349,-0.013886635201201656,structural_group,unstratified,8675309
4127,12,-0.00032093672392834866,-0.05829395744434542,structural_group,unstratified,8675309
4128,12,-0.04055087971202831,-0.08721359548606383,structural_group,unstratified,8675309
4129,12,-0.0031230166786271746,-0.006865091224948977,structural_group,unstratified,8675309
4130,12,-0.006246033357254349,-0.061639561774596924,structural_group,unstratified,8675309
4131,12,0.0,-0.05753262029929627,structural_group,unstratified,8675309
4132,12,-0.0034439534025555232,-0.013301818723863443,structural_group,unstratified,8675309
4133,12,-0.0006418734478566973,-0.018586497428846993,structural_group,unstratified,8675309
4134,12,-0.021288940384876134,-0.12288410389420457,structural_group,unstratified,8675309
4135,12,-0.036226347372473364,-0.12677690054060567,structural_group,unstratified,8675309
4136,12,-0.008461049547044103,-0.06916621402840219,structural_group,unstratified,8675309
4137,12,-0.0034439534025555232,-0.06909812839986978,structural_group,unstratified,8675309
4138,12,-0.010676065736833856,-0.02326893342138059,structural_group,unstratified,8675309
4139,12,0.0,-0.0050413924286465475,structural_group,unstratified,8675309
4140,12,-0.006246033357254349,-0.06727345065380855,structural_group,unstratified,8675309
4141,12,0.0,-0.060022188130562475,structural_group,unstratified,8675309
4142,12,0.0,-0.056794281569366355,structural_group,unstratified,8675309
4143,12,-0.0006418734478566973,-0.002876139093409316,structural_group,unstratified,8675309
4144,12,-0.008461049547044103,-0.06689696895064859,structural_group,unstratified,8675309
4145,12,-0.0034439534025555232,-0.009805911650957167,structural_group,unstratified,8675309
4146,12,-0.0006418734478566973,-0.06698179425998095,structural_group,unstratified,8675309
4147,12,-0.00032093672392834866,-0.003191819004386217,structural_group,unstratified,8675309
4148,12,-0.036226347372473364,-0.08417625334609452,structural_group,unstratified,8675309
4149,12,-0.0034439534025555232,-0.010526667040882995,structural_group,unstratified,8675309
4150,12,-0.01907392419508638,-0.01783313763671158,structural_group,unstratified,8675309
4151,12,-0.015950907516459206,-0.0229977133997335,structural_group,unstratified,8675309
4152,12,-0.006246033357254349,-0.016921601490438146,structural_group,unstratified,8675309
4153,12,-0.04055087971202831,-0.13420687339008952,structural_group,unstratified,8675309
4154,12,-0.008461049547044103,-0.021549151128009685,structural_group,unstratified,8675309
4155,12,-0.021288940384876134,-0.12628216700629266,structural_group,unstratified,8675309
4156,12,-0.006246033357254349,-0.013478572556792974,structural_group,unstratified,8675309
4157,12,0.0,-0.0014185472570272598,structural_group,unstratified,8675309
4158,12,-0.0006418734478566973,-0.06189797947987897,structural_group,unstratified,8675309
4159,12,-0.0006418734478566973,-0.1173413507411525,structural_group,unstratified,8675309
4160,12,-0.03190181503291841,-0.07706196040758755,structural_group,unstratified,8675309
4161,12,0.0,-0.07340867587960735,structural_group,unstratified,8675309
4162,12,-0.010676065736833856,-0.07206524140505106,structural_group,unstratified,8675309
4163,12,-0.010676065736833856,-0.0723724729231818,structural_group,unstratified,8675309
4164,12,-0.01907392419508638,-0.12748491086679575,structural_group,unstratified,8675309
4165,12,0.0,-0.008226819971639487,structural_group,unstratified,8675309
4166,12,-0.015950907516459206,-0.019906881805776152,structural_group,unstratified,8675309
4167,12,-0.008461049547044103,-0.06579542244524596,structural_group,unstratified,8675309
4168,12,-0.0034439534025555232,-0.010091495502671414,structural_group,unstratified,8675309
4169,12,0.0,-0.008838831917583346,structural_group,unstratified,8675309
4170,12,-0.06899179416040663,-0.2915866775153699,structural_group,unstratified,8675309
4171,12,-0.010676065736833856,-0.019538107420417363,structural_group,unstratified,8675309
4172,12,-0.006246033357254349,-0.11739177779009596,structural_group,unstratified,8675309
4173,12,-0.010676065736833856,-0.01788878660631166,structural_group,unstratified,8675309
4174,12,-0.0006418734478566973,-0.017931744212167786,structural_group,unstratified,8675309
4175,12,-0.00032093672392834866,-0.00793479594278003,structural_group,unstratified,8675309
4176,12,-0.0006418734478566973,-0.012837181248813112,structural_group,unstratified,8675309
4177,12,-0.008461049547044103,-0.06943632813831296,structural_group,unstratified,8675309
4178,12,-0.0034439534025555232,-0.00881134405353067,structural_group,unstratified,8675309
4179,12,0.0,-0.0047165775705117095,structural_group,unstratified,8675309
4180,12,-0.021288940384876134,-0.07171771970650259,structural_group,unstratified,8675309
4181,12,-0.03190181503291841,-0.026339544978278204,structural_group,unstratified,8675309
4182,12,-0.010676065736833856,-0.01700986264482822,structural_group,unstratified,8675309
4183,12,-0.00032093672392834866,-0.00411977311383914,structural_group,unstratified,8675309
4184,12,0.0,-0.010308487793626005,structural_group,unstratified,8675309
4185,12,0.0,-0.06109514086017611,structural_group,unstratified,8675309
4186,12,-0.00032093672392834866,-0.11528249514207928,structural_group,unstratified,8675309
4187,12,0.0,-0.058345147107926924,structural_group,unstratified,8675309
4188,12,-0.0031230166786271746,-0.05766637037409842,structural_group,unstratified,8675309
4189,12,-0.006246033357254349,-0.06406251611788956,structural_group,unstratified,8675309
4190,12,0.0,-0.009871465144605828,structural_group,unstratified,8675309
4191,12,-0.00032093672392834866,-0.059442017972190175,structural_group,unstratified,8675309
4192,12,-0.036226347372473364,-0.1812113243650291,structural_group,unstratified,8675309
4193,12,0.0,-0.005837471951924265,structural_group,unstratified,8675309
4194,12,-0.01907392419508638,-0.07421758704142355,structural_group,unstratified,8675309
4195,12,0.0,-0.01025499833963795,structural_group,unstratified,8675309
4196,12,0.0,-0.004618733609693531,structural_group,unstratified,8675309
4197,12,-0.00032093672392834866,-0.11635544787169293,structural_group,unstratified,8675309
4198,12,-0.0006418734478566973,-0.02174333119605097,structural_group,unstratified,8675309
4199,12,-0.0034439534025555232,-0.015909189706684722,structural_group,unstratified,8675309
4200,12,-0.010676065736833856,-0.02254817803145476,structural_group,unstratified,8675309
4201,12,-0.010676065736833856,-0.17400887565463177,structural_group,unstratified,8675309
4202,12,-0.00032093672392834866,-0.061961157122794826,structural_group,unstratified,8675309
4203,12,0.0,-0.0027715360361660027,structural_group,unstratified,8675309
4204,12,-0.005338032868416928,-0.06292973913964234,structural_group,unstratified,8675309
4205,12,-0.01907392419508638,-0.02831185804155581,structural_group,unstratified,8675309
4206,12,-0.00032093672392834866,-0.11707620326161876,structural_group,unstratified,8675309
4207,12,-0.005658969592345277,-0.0678714664047171,structural_group,unstratified,8675309
4208,12,-0.010676065736833856,-0.07292492287302425,structural_group,unstratified,8675309
4209,12,-0.036226347372473364,-0.03476756578144836,structural_group,unstratified,8675309
4210,12,-0.0006418734478566973,-0.06688719831094535,structural_group,unstratified,8675309
4211,12,-0.025613472724431083,-0.12885249582047884,structural_group,unstratified,8675309
4212,12,0.0,-0.061963532973527635,structural_group,unstratified,8675309
4213,12,0.0,-0.004083866999855175,structural_group,unstratified,8675309
4214,12,-0.006246033357254349,-0.0679407165897463,structural_group,unstratified,8675309
4215,12,-0.006246033357254349,-0.06857057412822641,structural_group,unstratified,8675309
4216,12,0.0,-0.004829734403100872,structural_group,unstratified,8675309
4217,12,-0.008461049547044103,-0.019955695618624848,structural_group,unstratified,8675309
4218,12,-0.0034439534025555232,-0.011897716341469444,structural_group,unstratified,8675309
4219,12,-0.005658969592345277,-0.018846312035103032,structural_group,unstratified,8675309
4220,12,0.0,-0.016239233447728783,structural_group,unstratified,8675309
4221,12,-0.006246033357254349,-0.1715838077131385,structural_group,unstratified,8675309
4222,12,-0.006246033357254349,-0.06571183693199527,structural_group,unstratified,8675309
4223,12,-0.01907392419508638,-0.0193544318559337,structural_group,unstratified,8675309
4224,12,-0.00032093672392834866,-0.011349493353168398,structural_group,unstratified,8675309
4225,12,-0.00032093672392834866,-0.004239876055800771,structural_group,unstratified,8675309
4226,12,-0.0031230166786271746,-0.0654023349456314,structural_group,unstratified,8675309
4227,12,-0.005658969592345277,-0.11854224349084697,structural_group,unstratified,8675309
4228,12,-0.008461049547044103,-0.021656130035985804,structural_group,unstratified,8675309
4229,12,-0.005338032868416928,-0.17548927971392717,structural_group,unstratified,8675309
4230,12,-0.03190181503291841,-0.18062296830120275,structural_group,unstratified,8675309
4231,12,-0.0031230166786271746,-0.06999748873353373,structural_group,unstratified,8675309
4232,12,-0.00032093672392834866,-0.01264944135791704,structural_group,unstratified,8675309
4233,12,-0.0006418734478566973,-0.06177787653791734,structural_group,unstratified,8675309
4234,12,-0.010676065736833856,-0.06839804172660163,structural_group,unstratified,8675309
4235,12,0.0,-0.06167089762994122,structural_group,unstratified,8675309
4236,12,-0.0031230166786271746,-0.06432938221601776,structural_group,unstratified,8675309
4237,12,-0.03190181503291841,-0.22489197578102613,structural_group,unstratified,8675309
4238,12,0.0,-0.06273777781744151,structural_group,unstratified,8675309
4239,12,-0.0034439534025555232,-0.06875831401912248,structural_group,unstratified,8675309
4240,12,0.0,-0.0028357736734067733,structural_group,unstratified,8675309
4241,12,-0.008461049547044103,-0.12290292703029032,structural_group,unstratified,8675309
4242,12,-0.0034439534025555232,-0.07290971538375296,structural_group,unstratified,8675309
4243,12,-0.010676065736833856,-0.17643244131265137,structural_group,unstratified,8675309
4244,12,-0.006246033357254349,-0.06963885121670071,structural_group,unstratified,8675309
4245,12,-0.006246033357254349,-0.06857057412822641,structural_group,unstratified,8675309
4246,12,-0.0031230166786271746,-0.06323945746112698,structural_group,unstratified,8675309
4247,12,-0.0034439534025555232,-0.1140341854805101,structural_group,unstratified,8675309
4248,12,0.0,-0.10847282552649307,structural_group,unstratified,8675309
4249,12,0.0,-0.0086020618787178,structural_group,unstratified,8675309
4250,12,0.0,-0.00966426642507873,structural_group,unstratified,8675309
4251,12,-0.008461049547044103,-0.067170931051851,structural_group,unstratified,8675309
4252,12,0.0,-0.011523610489042291,structural_group,unstratified,8675309
4253,12,-0.0034439534025555232,-0.10987832480986105,structural_group,unstratified,8675309
4254,12,-0.02339845653464133,-0.2294740055349429,structural_group,unstratified,8675309
4255,12,-0.0031230166786271746,-0.012213396252446345,structural_group,unstratified,8675309
4256,12,-0.0006418734478566973,-0.011166212768290907,structural_group,unstratified,8675309
4257,12,-0.005658969592345277,-0.017470803428498004,structural_group,unstratified,8675309
4258,12,-0.010676065736833856,-0.021067773972159393,structural_group,unstratified,8675309
4259,12,-0.008461049547044103,-0.12386890085192785,structural_group,unstratified,8675309
4260,12,-0.0034439534025555232,-0.07119439239640063,structural_group,unstratified,8675309
4261,12,0.0,-0.060248209986175305,structural_group,unstratified,8675309
4262,12,-0.008461049547044103,-0.06998780054460593,structural_group,unstratified,8675309
4263,12,0.0,-0.013397468276774759,structural_group,unstratified,8675309
4264,12,0.0,-0.0038172172368477544,structural_group,unstratified,8675309
4265,12,-0.00032093672392834866,-0.06730539782387979,structural_group,unstratified,8675309
4266,12,0.0,-0.007537032802026104,structural_group,unstratified,8675309
4267,12,-0.00032093672392834866,-0.009231919417197913,structural_group,unstratified,8675309
4268,12,-0.021288940384876134,-0.12054597486024432,structural_group,unstratified,8675309
4269,12,-0.006246033357254349,-0.014502711473557922,structural_group,unstratified,8675309
4270,12,0.0,-0.004012794205863024,structural_group,unstratified,8675309
4271,12,-0.008461049547044103,-0.06681250987013876,structural_group,unstratified,8675309
4272,12,-0.00032093672392834866,-0.11074671692321254,structural_group,unstratified,8675309
4273,12,-0.0034439534025555232,-0.11133145734022454,structural_group,unstratified,8675309
4274,12,-0.03190181503291841,-0.02356201744456496,structural_group,unstratified,8675309
4275,12,-0.010676065736833856,-0.019403856983509354,structural_group,unstratified,8675309
4276,12,-0.005658969592345277,-0.06582499376458442,structural_group,unstratified,8675309
4277,12,-0.021288940384876134,-0.07853531297501076,structural_group,unstratified,8675309
4278,12,-0.0006418734478566973,-0.07000662368069167,structural_group,unstratified,8675309
4279,12,-0.006246033357254349,-0.06550463821246814,structural_group,unstratified,8675309
4280,12,-0.008461049547044103,-0.06515305218750729,structural_group,unstratified,8675309
4281,12,-0.0006418734478566973,-0.018818591826573184,structural_group,unstratified,8675309
4282,12,-0.0006418734478566973,-0.05939082830860868,structural_group,unstratified,8675309
4283,12,-0.006246033357254349,-0.019574013534401326,structural_group,unstratified,8675309
4284,12,-0.0034439534025555232,-0.06603219248411152,structural_group,unstratified,8675309
4285,12,-0.010676065736833856,-0.07127560205891854,structural_group,unstratified,8675309
4286,12,-0.0006418734478566973,-0.06855133163471618,structural_group,unstratified,8675309
4287,12,-0.00032093672392834866,-0.00024598603058958714,structural_group,unstratified,8675309
4288,12,-0.01907392419508638,-0.01739004244557805,structural_group,unstratified,8675309
4289,12,-0.010676065736833856,-0.022118573103129275,structural_group,unstratified,8675309
4290,12,-0.05044680459666252,-0.28480699857654673,structural_group,unstratified,8675309
4291,12,-0.00032093672392834866,-0.01481231884242147,structural_group,unstratified,8675309
4292,12,-0.021288940384876134,-0.1215869804197867,structural_group,unstratified,8675309
4293,12,-0.05477133693621747,-0.23511634280700064,structural_group,unstratified,8675309
4294,12,-0.0006418734478566973,-0.06781982806153763,structural_group,unstratified,8675309
4295,12,0.0,-0.057466223146443486,structural_group,unstratified,8675309
4296,12,0.0,-0.012516168464558513,structural_group,unstratified,8675309
4297,12,-0.025613472724431083,-0.17660542239387408,structural_group,unstratified,8675309
4298,12,-0.010676065736833856,-0.01700986264482822,structural_group,unstratified,8675309
4299,12,-0.03190181503291841,-0.023769216164092055,structural_group,unstratified,8675309
4300,12,-0.00032093672392834866,-0.05638075769757128,structural_group,unstratified,8675309
4301,12,0.0,-0.011379589412431052,structural_group,unstratified,8675309
4302,12,-0.00032093672392834866,-0.055913744371788136,structural_group,unstratified,8675309
4303,12,0.0,-0.01143307886641911,structural_group,unstratified,8675309
4304,12,-0.005658969592345277,-0.07145888264379603,structural_group,unstratified,8675309
4305,12,-0.005338032868416928,-0.11968119839370722,structural_group,unstratified,8675309
4306,12,-0.0034439534025555232,-0.05705259389214871,structural_group,unstratified,8675309
4307,12,-0.021288940384876134,-0.12313784595834727,structural_group,unstratified,8675309
4308,12,-0.0034439534025555232,-0.06852176031537772,structural_group,unstratified,8675309
4309,12,-0.0034439534025555232,-0.004651024076863048,structural_group,unstratified,8675309
4310,12,-0.00032093672392834866,-0.010673430197049564,structural_group,unstratified,8675309
4311,12,0.0,-0.06155140600270655,structural_group,unstratified,8675309
4312,12,-0.0034439534025555232,-0.0661516841113462,structural_group,unstratified,8675309
4313,12,-0.03190181503291841,-0.027235289665127713,structural_group,unstratified,8675309
4314,12,-0.008461049547044103,-0.07001269622280502,structural_group,unstratified,8675309
4315,12,-0.006246033357254349,-0.01409145806999595,structural_group,unstratified,8675309
4316,12,0.0,0.00024091042560420045,structural_group,unstratified,8675309
4317,12,-0.03190181503291841,-0.07798753866630768,structural_group,unstratified,8675309
4318,12,-0.015950907516459206,-0.12476501317380921,structural_group,unstratified,8675309
4319,12,-0.005658969592345277,-0.06604916450938866,structural_group,unstratified,8675309
4320,12,0.0,-0.007228404382921366,structural_group,unstratified,8675309
4321,12,-0.016271844240387554,-0.07065974212168306,structural_group,unstratified,8675309
4322,12,-0.010676065736833856,-0.07642927833877668,structural_group,unstratified,8675309
4323,12,0.0,0.0015441064421354348,structural_group,unstratified,8675309
4324,12,-0.00032093672392834866,-0.11858052545556375,structural_group,unstratified,8675309
4325,12,-0.005338032868416928,-0.06634787239508842,structural_group,unstratified,8675309
4326,12,-0.00032093672392834866,-0.0029204936002394364,structural_group,unstratified,8675309
4327,12,-0.010676065736833856,-0.11555978770583974,structural_group,unstratified,8675309
4328,12,-0.00032093672392834866,-0.015625456965779074,structural_group,unstratified,8675309
4329,12,-0.006246033357254349,-0.06834640338342218,structural_group,unstratified,8675309
4330,12,-0.006246033357254349,-0.11684637933212567,structural_group,unstratified,8675309
4331,12,0.0,-0.11496919108183519,structural_group,unstratified,8675309
4332,12,-0.021288940384876134,-0.12726334831720149,structural_group,unstratified,8675309
4333,12,-0.00032093672392834866,-0.059337338854620614,structural_group,unstratified,8675309
4334,12,-0.0034439534025555232,-0.06696014659356445,structural_group,unstratified,8675309
4335,12,-0.00032093672392834866,-0.01634153671456554,structural_group,unstratified,8675309
4336,12,0.0,-0.05612006952405612,structural_group,unstratified,8675309
4337,12,-0.00032093672392834866,-0.011953581646190306,structural_group,unstratified,8675309
4338,12,-0.006246033357254349,-0.06412912960586313,structural_group,unstratified,8675309
4339,12,0.0,-0.11440357118059585,structural_group,unstratified,8675309
4340,12,0.0,-0.11304221006893721,structural_group,unstratified,8675309
4341,12,-0.006246033357254349,-0.011868145022130995,structural_group,unstratified,8675309
4342,12,-0.0034439534025555232,-0.017875878907446928,structural_group,unstratified,8675309
4343,12,-0.0034439534025555232,-0.06212539823646579,structural_group,unstratified,8675309
4344,12,-0.0034439534025555232,-0.11663073221975244,structural_group,unstratified,8675309
4345,12,0.0,-0.008222144330500126,structural_group,unstratified,8675309
4346,12,-0.008461049547044103,-0.0671436595229191,structural_group,unstratified,8675309
4347,12,-0.021288940384876134,-0.024485907227605467,structural_group,unstratified,8675309
4348,12,0.0,-0.0072772181957700645,structural_group,unstratified,8675309
4349,12,-0.0031230166786271746,-0.06906953462408082,structural_group,unstratified,8675309
4350,12,-0.00032093672392834866,-0.06409446328796081,structural_group,unstratified,8675309
4351,12,0.0,-0.005863427624448266,structural_group,unstratified,8675309
4352,12,-0.008461049547044103,-0.022677969162344196,structural_group,unstratified,8675309
4353,12,-0.010676065736833856,-0.0679582999297504,structural_group,unstratified,8675309
4354,12,-0.0031230166786271746,-0.06563442934335757,structural_group,unstratified,8675309
4355,12,-0.010676065736833856,-0.07422204634744213,structural_group,unstratified,8675309
4356,12,-0.03190181503291841,-0.2299632778418695,structural_group,unstratified,8675309
4357,12,-0.0034439534025555232,-0.016405774351806308,structural_group,unstratified,8675309
4358,12,-0.05477133693621747,-0.23419306433868706,structural_group,unstratified,8675309
4359,12,-0.006246033357254349,-0.0604447415670158,structural_group,unstratified,8675309
4360,12,-0.021288940384876134,-0.020129288014574538,structural_group,unstratified,8675309
4361,12,0.0,-0.06251360707263727,structural_group,unstratified,8675309
4362,12,-0.01907392419508638,-0.17231768713704984,structural_group,unstratified,8675309
4363,12,0.0,0.0005519146954417412,structural_group,unstratified,8675309
4364,12,-0.0034439534025555232,-0.06506621866247399,structural_group,unstratified,8675309
4365,12,-0.020596376579942503,-0.12661221074733672,structural_group,unstratified,8675309
4366,12,-0.036226347372473364,-0.08388784496404954,structural_group,unstratified,8675309
4367,12,-0.006246033357254349,-0.01608541879969005,structural_group,unstratified,8675309
4368,12,-0.0034439534025555232,-0.06722463684095985,structural_group,unstratified,8675309
4369,12,-0.00032093672392834866,-0.009480985840201241,structural_group,unstratified,8675309
4370,12,-0.0034439534025555232,-0.01738721791524729,structural_group,unstratified,8675309
4371,12,-0.0034439534025555232,-0.11236789264112725,structural_group,unstratified,8675309
4372,12,-0.0006418734478566973,-0.0687095002062738,structural_group,unstratified,8675309
4373,12,-0.0034439534025555232,-0.06633474836110291,structural_group,unstratified,8675309
4374,12,-0.0031230166786271746,-0.06206243692867073,structural_group,unstratified,8675309
4375,12,-0.0006418734478566973,-0.11977742911843063,structural_group,unstratified,8675309
4376,12,-0.0006418734478566973,-0.06365604373796664,structural_group,unstratified,8675309
4377,12,-0.0031230166786271746,-0.06622776945312679,structural_group,unstratified,8675309
4378,12,-0.008461049547044103,-0.1209759460173923,structural_group,unstratified,8675309
4379,12,-0.008461049547044103,-0.17741388487609233,structural_group,unstratified,8675309
4380,12,-0.015950907516459206,-0.17359089247681814,structural_group,unstratified,8675309
4381,12,-0.0034439534025555232,-0.005494041924362526,structural_group,unstratified,8675309
4382,12,-0.010676065736833856,-0.07246398208935445,structural_group,unstratified,8675309
4383,12,-0.00032093672392834866,-0.05981118733715513,structural_group,unstratified,8675309
4384,12,-0.005658969592345277,-0.11664385625373795,structural_group,unstratified,8675309
4385,12,-0.0034439534025555232,-0.11496213958996304,structural_group,unstratified,8675309
4386,12,-0.036226347372473364,-0.1318437432954305,structural_group,unstratified,8675309
4387,12,-0.015950907516459206,-0.17251793974720445,structural_group,unstratified,8675309
4388,12,-0.008461049547044103,-0.07215006671438341,structural_group,unstratified,8675309
4389,12,-0.00032093672392834866,-0.05720619220506667,structural_group,unstratified,8675309
4390,12,-0.00032093672392834866,-0.06300453853307003,structural_group,unstratified,8675309
4391,12,0.0,-0.05939320415934148,structural_group,unstratified,8675309
4392,12,-0.0034439534025555232,-0.06296625656835327,structural_group,unstratified,8675309
4393,12,0.0,0.001849038169859623,structural_group,unstratified,8675309
4394,12,0.0,-0.013900999031268816,structural_group,unstratified,8675309
4395,12,-0.0034439534025555232,-0.016629945096610546,structural_group,unstratified,8675309
4396,12,-0.005658969592345277,-0.021858758496873232,structural_group,unstratified,8675309
4397,12,-0.008461049547044103,-0.16988160875977174,structural_group,unstratified,8675309
4398,12,-0.00032093672392834866,-0.06540701058677077,structural_group,unstratified,8675309
4399,12,0.0,-0.007657135743987736,structural_group,unstratified,8675309
4400,12,-0.00032093672392834866,-0.06989964477271556,structural_group,unstratified,8675309
4401,12,0.0,-0.004017469847002383,structural_group,unstratified,8675309
4402,12,-0.021288940384876134,-0.02307335645236532,structural_group,unstratified,8675309
4403,12,-0.0031230166786271746,-0.06077478530805986,structural_group,unstratified,8675309
4404,12,-0.008461049547044103,-0.07431989030826032,structural_group,unstratified,8675309
4405,12,-0.0034439534025555232,-0.014741641028035489,structural_group,unstratified,8675309
4406,12,-0.00032093672392834866,-0.06455540407163059,structural_group,unstratified,8675309
4407,12,-0.005658969592345277,-0.02185875849687324,structural_group,unstratified,8675309
4408,12,0.0,-0.012625523223267432,structural_group,unstratified,8675309
4409,12,-0.006246033357254349,-0.015680343320741124,structural_group,unstratified,8675309
4410,12,-0.0006418734478566973,-0.16295183620222384,structural_group,unstratified,8675309
4411,12,-0.0034439534025555232,-0.07226734512601428,structural_group,unstratified,8675309
4412,12,-0.025613472724431083,-0.1778490564143039,structural_group,unstratified,8675309
4413,12,-0.0006418734478566973,-0.0046578592336144285,structural_group,unstratified,8675309
4414,12,-0.00032093672392834866,-0.007699877014723082,structural_group,unstratified,8675309
4415,12,0.0,-0.10883048409356731,structural_group,unstratified,8675309
4416,12,0.0,-0.0086020618787178,structural_group,unstratified,8675309
4417,12,-0.010676065736833856,-0.07441139947443297,structural_group,unstratified,8675309
4418,12,0.0,-0.009702548389795498,structural_group,unstratified,8675309
4419,12,-0.010676065736833856,-0.019245472076830954,structural_group,unstratified,8675309
4420,12,-0.006246033357254349,-0.01276249280800651,structural_group,unstratified,8675309
4421,12,-0.008461049547044103,-0.11716435903350914,structural_group,unstratified,8675309
4422,12,0.0,-0.0057372521403732816,structural_group,unstratified,8675309
4423,12,-0.00032093672392834866,-0.01811034915590592,structural_group,unstratified,8675309
4424,12,-0.00032093672392834866,-0.015044413240147658,structural_group,unstratified,8675309
4425,12,0.0,-0.0058526794411955544,structural_group,unstratified,8675309
4426,12,-0.0006418734478566973,-0.0687095002062738,structural_group,unstratified,8675309
4427,12,-0.006246033357254349,-0.07580029436755568,structural_group,unstratified,8675309
4428,12,-0.0031230166786271746,-0.06194233398670909,structural_group,unstratified,8675309
4429,12,-0.00032093672392834866,-0.11444163681019183,structural_group,unstratified,8675309
4430,12,-0.010676065736833856,-0.0680071137425991,structural_group,unstratified,8675309
4431,12,-0.0006418734478566973,-0.06137129877549472,structural_group,unstratified,8675309
4432,12,-0.0031230166786271746,-0.0656344293433576,structural_group,unstratified,8675309
4433,12,0.0,-0.007765879187969702,structural_group,unstratified,8675309
4434,12,-0.03190181503291841,-0.13073673556264148,structural_group,unstratified,8675309
4435,12,-0.0034439534025555232,-0.02328329725144775,structural_group,unstratified,8675309
4436,12,0.0,-0.0629192072915104,structural_group,unstratified,8675309
4437,12,-0.0006418734478566973,-0.00748204106456436,structural_group,unstratified,8675309
4438,12,0.0,-0.017248397219699615,structural_group,unstratified,8675309
