instance_id,ieee_case,support_id,selector,k_budget,slot_budget,support_fingerprint,sparse_matrix_fingerprint,random_replicate,resource_record_type,status,failure_reason,stage,last_completed_checkpoint,actual_nonzeros,actual_max_row_degree,actual_max_column_degree,minimum_slot_count,slot_count,normalization_mu,native_beta,signal_unitary_gate_count,signal_unitary_depth,cx_count,controlled_rotations,wrapper_reconstruction_error,wrapper_reconstruction_tolerance,wrapper_reconstruction_holds,wrapper_statevector_error,wrapper_unitarity_error,slot_assignment_valid,real_edges_covered_exactly_once,resource_measurement,value_semantics,missing_cost_is_zero,resource_fingerprint,resource_cache_hit,structural_group_id,structural_group_selection_order,realization_order,matrix_selection_seed,candidate_id,candidate_policy
ieee30_structural_group_03_realization_01_seed_30201_8x8,ieee30,ieee30_structural_group_03_realization_01_seed_30201_8x8__sensitivity_refined_worst_case_k32_s3_0592c731e187,sensitivity_refined_worst_case,32,3,0592c731e1870d7f2be987eccfc4cf49ca545ca9298b61aa5f1716357cb1ec0f,7fbff03da7927d73968117361db821777c4937ad87629d822acb310855a7605a,,executed_sparse_signal_unitary,completed,,resources,resources,14.0,3.0,3.0,3.0,3.0,1462.7062047895097,4388.118614368528,3984.0,2661.0,1674.0,24.0,1.5856760349208798e-13,1e-09,True,1.5729084701376905e-13,7.249756350802272e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,cce11f2040fde1a1af489ba7f28b3f80aa03187b0a4b750d8b9e38ff9e7537fc,True,ieee30_structural_group_03,3,1,30201,ieee30_voltage_measurement_heavy_v03,voltage_measurement_heavy
ieee30_structural_group_03_realization_01_seed_30201_8x8,ieee30,ieee30_structural_group_03_realization_01_seed_30201_8x8__balanced_magnitude_k32_s4_0fc711433256,balanced_magnitude,32,4,0fc71143325651c3cc20ddc50bf7608fadf10b443fa9be0b41607745cf1a3aa5,e9ebc8d8410af427aec915e1461d016081e7ed137c562da0ccf79681ae36ead5,,executed_sparse_signal_unitary,completed,,resources,resources,17.0,4.0,4.0,4.0,4.0,1462.7062047895097,5850.824819158038,5270.0,3650.0,2289.0,32.0,2.712691182793492e-13,1e-09,True,2.720740299722024e-13,1.536548666081217e-13,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,73900f18d79b5a32fadefaee9c73bc3976a79526fa914c228fabc0d6066e7986,True,ieee30_structural_group_03,3,1,30201,ieee30_voltage_measurement_heavy_v03,voltage_measurement_heavy
ieee30_structural_group_03_realization_01_seed_30201_8x8,ieee30,ieee30_structural_group_03_realization_01_seed_30201_8x8__leverage_weighted_k32_s4_0fc711433256,leverage_weighted,32,4,0fc71143325651c3cc20ddc50bf7608fadf10b443fa9be0b41607745cf1a3aa5,e9ebc8d8410af427aec915e1461d016081e7ed137c562da0ccf79681ae36ead5,,executed_sparse_signal_unitary,completed,,resources,resources,17.0,4.0,4.0,4.0,4.0,1462.7062047895097,5850.824819158038,5270.0,3650.0,2289.0,32.0,2.712691182793492e-13,1e-09,True,2.720740299722024e-13,1.536548666081217e-13,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,73900f18d79b5a32fadefaee9c73bc3976a79526fa914c228fabc0d6066e7986,True,ieee30_structural_group_03,3,1,30201,ieee30_voltage_measurement_heavy_v03,voltage_measurement_heavy
ieee30_structural_group_03_realization_01_seed_30201_8x8,ieee30,ieee30_structural_group_03_realization_01_seed_30201_8x8__sensitivity_initial_mean_k32_s4_0fc711433256,sensitivity_initial_mean,32,4,0fc71143325651c3cc20ddc50bf7608fadf10b443fa9be0b41607745cf1a3aa5,e9ebc8d8410af427aec915e1461d016081e7ed137c562da0ccf79681ae36ead5,,executed_sparse_signal_unitary,completed,,resources,resources,17.0,4.0,4.0,4.0,4.0,1462.7062047895097,5850.824819158038,5270.0,3650.0,2289.0,32.0,2.712691182793492e-13,1e-09,True,2.720740299722024e-13,1.536548666081217e-13,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,73900f18d79b5a32fadefaee9c73bc3976a79526fa914c228fabc0d6066e7986,True,ieee30_structural_group_03,3,1,30201,ieee30_voltage_measurement_heavy_v03,voltage_measurement_heavy
ieee30_structural_group_03_realization_01_seed_30201_8x8,ieee30,ieee30_structural_group_03_realization_01_seed_30201_8x8__sensitivity_initial_worst_case_k32_s4_0fc711433256,sensitivity_initial_worst_case,32,4,0fc71143325651c3cc20ddc50bf7608fadf10b443fa9be0b41607745cf1a3aa5,e9ebc8d8410af427aec915e1461d016081e7ed137c562da0ccf79681ae36ead5,,executed_sparse_signal_unitary,completed,,resources,resources,17.0,4.0,4.0,4.0,4.0,1462.7062047895097,5850.824819158038,5270.0,3650.0,2289.0,32.0,2.712691182793492e-13,1e-09,True,2.720740299722024e-13,1.536548666081217e-13,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,73900f18d79b5a32fadefaee9c73bc3976a79526fa914c228fabc0d6066e7986,True,ieee30_structural_group_03,3,1,30201,ieee30_voltage_measurement_heavy_v03,voltage_measurement_heavy
ieee30_structural_group_03_realization_01_seed_30201_8x8,ieee30,ieee30_structural_group_03_realization_01_seed_30201_8x8__sensitivity_refined_mean_k32_s4_0fc711433256,sensitivity_refined_mean,32,4,0fc71143325651c3cc20ddc50bf7608fadf10b443fa9be0b41607745cf1a3aa5,e9ebc8d8410af427aec915e1461d016081e7ed137c562da0ccf79681ae36ead5,,executed_sparse_signal_unitary,completed,,resources,resources,17.0,4.0,4.0,4.0,4.0,1462.7062047895097,5850.824819158038,5270.0,3650.0,2289.0,32.0,2.712691182793492e-13,1e-09,True,2.720740299722024e-13,1.536548666081217e-13,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,73900f18d79b5a32fadefaee9c73bc3976a79526fa914c228fabc0d6066e7986,True,ieee30_structural_group_03,3,1,30201,ieee30_voltage_measurement_heavy_v03,voltage_measurement_heavy
ieee30_structural_group_03_realization_01_seed_30201_8x8,ieee30,ieee30_structural_group_03_realization_01_seed_30201_8x8__sensitivity_refined_worst_case_k32_s4_0fc711433256,sensitivity_refined_worst_case,32,4,0fc71143325651c3cc20ddc50bf7608fadf10b443fa9be0b41607745cf1a3aa5,e9ebc8d8410af427aec915e1461d016081e7ed137c562da0ccf79681ae36ead5,,executed_sparse_signal_unitary,completed,,resources,resources,17.0,4.0,4.0,4.0,4.0,1462.7062047895097,5850.824819158038,5270.0,3650.0,2289.0,32.0,2.712691182793492e-13,1e-09,True,2.720740299722024e-13,1.536548666081217e-13,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,73900f18d79b5a32fadefaee9c73bc3976a79526fa914c228fabc0d6066e7986,True,ieee30_structural_group_03,3,1,30201,ieee30_voltage_measurement_heavy_v03,voltage_measurement_heavy
ieee30_structural_group_03_realization_01_seed_30201_8x8,ieee30,ieee30_structural_group_03_realization_01_seed_30201_8x8__balanced_magnitude_k32_s6_0fc711433256,balanced_magnitude,32,6,0fc71143325651c3cc20ddc50bf7608fadf10b443fa9be0b41607745cf1a3aa5,e9ebc8d8410af427aec915e1461d016081e7ed137c562da0ccf79681ae36ead5,,executed_sparse_signal_unitary,completed,,resources,resources,17.0,4.0,4.0,4.0,4.0,1462.7062047895097,5850.824819158038,5270.0,3650.0,2289.0,32.0,2.712691182793492e-13,1e-09,True,2.720740299722024e-13,1.536548666081217e-13,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,73900f18d79b5a32fadefaee9c73bc3976a79526fa914c228fabc0d6066e7986,True,ieee30_structural_group_03,3,1,30201,ieee30_voltage_measurement_heavy_v03,voltage_measurement_heavy
ieee30_structural_group_03_realization_01_seed_30201_8x8,ieee30,ieee30_structural_group_03_realization_01_seed_30201_8x8__leverage_weighted_k32_s6_0fc711433256,leverage_weighted,32,6,0fc71143325651c3cc20ddc50bf7608fadf10b443fa9be0b41607745cf1a3aa5,e9ebc8d8410af427aec915e1461d016081e7ed137c562da0ccf79681ae36ead5,,executed_sparse_signal_unitary,completed,,resources,resources,17.0,4.0,4.0,4.0,4.0,1462.7062047895097,5850.824819158038,5270.0,3650.0,2289.0,32.0,2.712691182793492e-13,1e-09,True,2.720740299722024e-13,1.536548666081217e-13,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,73900f18d79b5a32fadefaee9c73bc3976a79526fa914c228fabc0d6066e7986,True,ieee30_structural_group_03,3,1,30201,ieee30_voltage_measurement_heavy_v03,voltage_measurement_heavy
ieee30_structural_group_03_realization_01_seed_30201_8x8,ieee30,ieee30_structural_group_03_realization_01_seed_30201_8x8__sensitivity_initial_mean_k32_s6_0fc711433256,sensitivity_initial_mean,32,6,0fc71143325651c3cc20ddc50bf7608fadf10b443fa9be0b41607745cf1a3aa5,e9ebc8d8410af427aec915e1461d016081e7ed137c562da0ccf79681ae36ead5,,executed_sparse_signal_unitary,completed,,resources,resources,17.0,4.0,4.0,4.0,4.0,1462.7062047895097,5850.824819158038,5270.0,3650.0,2289.0,32.0,2.712691182793492e-13,1e-09,True,2.720740299722024e-13,1.536548666081217e-13,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,73900f18d79b5a32fadefaee9c73bc3976a79526fa914c228fabc0d6066e7986,True,ieee30_structural_group_03,3,1,30201,ieee30_voltage_measurement_heavy_v03,voltage_measurement_heavy
ieee30_structural_group_03_realization_01_seed_30201_8x8,ieee30,ieee30_structural_group_03_realization_01_seed_30201_8x8__sensitivity_initial_worst_case_k32_s6_0fc711433256,sensitivity_initial_worst_case,32,6,0fc71143325651c3cc20ddc50bf7608fadf10b443fa9be0b41607745cf1a3aa5,e9ebc8d8410af427aec915e1461d016081e7ed137c562da0ccf79681ae36ead5,,executed_sparse_signal_unitary,completed,,resources,resources,17.0,4.0,4.0,4.0,4.0,1462.7062047895097,5850.824819158038,5270.0,3650.0,2289.0,32.0,2.712691182793492e-13,1e-09,True,2.720740299722024e-13,1.536548666081217e-13,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,73900f18d79b5a32fadefaee9c73bc3976a79526fa914c228fabc0d6066e7986,True,ieee30_structural_group_03,3,1,30201,ieee30_voltage_measurement_heavy_v03,voltage_measurement_heavy
ieee30_structural_group_03_realization_01_seed_30201_8x8,ieee30,ieee30_structural_group_03_realization_01_seed_30201_8x8__sensitivity_refined_mean_k32_s6_0fc711433256,sensitivity_refined_mean,32,6,0fc71143325651c3cc20ddc50bf7608fadf10b443fa9be0b41607745cf1a3aa5,e9ebc8d8410af427aec915e1461d016081e7ed137c562da0ccf79681ae36ead5,,executed_sparse_signal_unitary,completed,,resources,resources,17.0,4.0,4.0,4.0,4.0,1462.7062047895097,5850.824819158038,5270.0,3650.0,2289.0,32.0,2.712691182793492e-13,1e-09,True,2.720740299722024e-13,1.536548666081217e-13,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,73900f18d79b5a32fadefaee9c73bc3976a79526fa914c228fabc0d6066e7986,True,ieee30_structural_group_03,3,1,30201,ieee30_voltage_measurement_heavy_v03,voltage_measurement_heavy
ieee30_structural_group_03_realization_01_seed_30201_8x8,ieee30,ieee30_structural_group_03_realization_01_seed_30201_8x8__sensitivity_refined_worst_case_k32_s6_0fc711433256,sensitivity_refined_worst_case,32,6,0fc71143325651c3cc20ddc50bf7608fadf10b443fa9be0b41607745cf1a3aa5,e9ebc8d8410af427aec915e1461d016081e7ed137c562da0ccf79681ae36ead5,,executed_sparse_signal_unitary,completed,,resources,resources,17.0,4.0,4.0,4.0,4.0,1462.7062047895097,5850.824819158038,5270.0,3650.0,2289.0,32.0,2.712691182793492e-13,1e-09,True,2.720740299722024e-13,1.536548666081217e-13,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,73900f18d79b5a32fadefaee9c73bc3976a79526fa914c228fabc0d6066e7986,True,ieee30_structural_group_03,3,1,30201,ieee30_voltage_measurement_heavy_v03,voltage_measurement_heavy
ieee30_structural_group_03_realization_01_seed_30201_8x8,ieee30,ieee30_structural_group_03_realization_01_seed_30201_8x8__balanced_magnitude_k32_s8_0fc711433256,balanced_magnitude,32,8,0fc71143325651c3cc20ddc50bf7608fadf10b443fa9be0b41607745cf1a3aa5,e9ebc8d8410af427aec915e1461d016081e7ed137c562da0ccf79681ae36ead5,,executed_sparse_signal_unitary,completed,,resources,resources,17.0,4.0,4.0,4.0,4.0,1462.7062047895097,5850.824819158038,5270.0,3650.0,2289.0,32.0,2.712691182793492e-13,1e-09,True,2.720740299722024e-13,1.536548666081217e-13,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,73900f18d79b5a32fadefaee9c73bc3976a79526fa914c228fabc0d6066e7986,True,ieee30_structural_group_03,3,1,30201,ieee30_voltage_measurement_heavy_v03,voltage_measurement_heavy
ieee30_structural_group_03_realization_01_seed_30201_8x8,ieee30,ieee30_structural_group_03_realization_01_seed_30201_8x8__leverage_weighted_k32_s8_0fc711433256,leverage_weighted,32,8,0fc71143325651c3cc20ddc50bf7608fadf10b443fa9be0b41607745cf1a3aa5,e9ebc8d8410af427aec915e1461d016081e7ed137c562da0ccf79681ae36ead5,,executed_sparse_signal_unitary,completed,,resources,resources,17.0,4.0,4.0,4.0,4.0,1462.7062047895097,5850.824819158038,5270.0,3650.0,2289.0,32.0,2.712691182793492e-13,1e-09,True,2.720740299722024e-13,1.536548666081217e-13,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,73900f18d79b5a32fadefaee9c73bc3976a79526fa914c228fabc0d6066e7986,True,ieee30_structural_group_03,3,1,30201,ieee30_voltage_measurement_heavy_v03,voltage_measurement_heavy
ieee30_structural_group_03_realization_01_seed_30201_8x8,ieee30,ieee30_structural_group_03_realization_01_seed_30201_8x8__sensitivity_initial_mean_k32_s8_0fc711433256,sensitivity_initial_mean,32,8,0fc71143325651c3cc20ddc50bf7608fadf10b443fa9be0b41607745cf1a3aa5,e9ebc8d8410af427aec915e1461d016081e7ed137c562da0ccf79681ae36ead5,,executed_sparse_signal_unitary,completed,,resources,resources,17.0,4.0,4.0,4.0,4.0,1462.7062047895097,5850.824819158038,5270.0,3650.0,2289.0,32.0,2.712691182793492e-13,1e-09,True,2.720740299722024e-13,1.536548666081217e-13,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,73900f18d79b5a32fadefaee9c73bc3976a79526fa914c228fabc0d6066e7986,True,ieee30_structural_group_03,3,1,30201,ieee30_voltage_measurement_heavy_v03,voltage_measurement_heavy
ieee30_structural_group_03_realization_01_seed_30201_8x8,ieee30,ieee30_structural_group_03_realization_01_seed_30201_8x8__sensitivity_initial_worst_case_k32_s8_0fc711433256,sensitivity_initial_worst_case,32,8,0fc71143325651c3cc20ddc50bf7608fadf10b443fa9be0b41607745cf1a3aa5,e9ebc8d8410af427aec915e1461d016081e7ed137c562da0ccf79681ae36ead5,,executed_sparse_signal_unitary,completed,,resources,resources,17.0,4.0,4.0,4.0,4.0,1462.7062047895097,5850.824819158038,5270.0,3650.0,2289.0,32.0,2.712691182793492e-13,1e-09,True,2.720740299722024e-13,1.536548666081217e-13,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,73900f18d79b5a32fadefaee9c73bc3976a79526fa914c228fabc0d6066e7986,True,ieee30_structural_group_03,3,1,30201,ieee30_voltage_measurement_heavy_v03,voltage_measurement_heavy
ieee30_structural_group_03_realization_01_seed_30201_8x8,ieee30,ieee30_structural_group_03_realization_01_seed_30201_8x8__sensitivity_refined_mean_k32_s8_0fc711433256,sensitivity_refined_mean,32,8,0fc71143325651c3cc20ddc50bf7608fadf10b443fa9be0b41607745cf1a3aa5,e9ebc8d8410af427aec915e1461d016081e7ed137c562da0ccf79681ae36ead5,,executed_sparse_signal_unitary,completed,,resources,resources,17.0,4.0,4.0,4.0,4.0,1462.7062047895097,5850.824819158038,5270.0,3650.0,2289.0,32.0,2.712691182793492e-13,1e-09,True,2.720740299722024e-13,1.536548666081217e-13,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,73900f18d79b5a32fadefaee9c73bc3976a79526fa914c228fabc0d6066e7986,True,ieee30_structural_group_03,3,1,30201,ieee30_voltage_measurement_heavy_v03,voltage_measurement_heavy
ieee30_structural_group_03_realization_01_seed_30201_8x8,ieee30,ieee30_structural_group_03_realization_01_seed_30201_8x8__sensitivity_refined_worst_case_k32_s8_0fc711433256,sensitivity_refined_worst_case,32,8,0fc71143325651c3cc20ddc50bf7608fadf10b443fa9be0b41607745cf1a3aa5,e9ebc8d8410af427aec915e1461d016081e7ed137c562da0ccf79681ae36ead5,,executed_sparse_signal_unitary,completed,,resources,resources,17.0,4.0,4.0,4.0,4.0,1462.7062047895097,5850.824819158038,5270.0,3650.0,2289.0,32.0,2.712691182793492e-13,1e-09,True,2.720740299722024e-13,1.536548666081217e-13,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,73900f18d79b5a32fadefaee9c73bc3976a79526fa914c228fabc0d6066e7986,True,ieee30_structural_group_03,3,1,30201,ieee30_voltage_measurement_heavy_v03,voltage_measurement_heavy
ieee30_structural_group_03_realization_02_seed_30202_8x8,ieee30,ieee30_structural_group_03_realization_02_seed_30202_8x8__balanced_magnitude_k8_s2_a58a7e7401e6,balanced_magnitude,8,2,a58a7e7401e65ea39c87ee9a79df29a5ce385e33bfb7ca6df73ebec1455bd2f9,fcd5f5d0f46cf99f1d855d822664d555740a6cba155580ebdf9f780584cc5efd,,executed_sparse_signal_unitary,completed,,resources,resources,8.0,1.0,1.0,1.0,1.0,751.001353903403,751.001353903403,591.0,356.0,244.0,8.0,3.7686520570900944e-13,1e-09,True,3.768721446029133e-13,3.519406988061746e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,9d050ac3efceecefa418d6d49ab55b81fa89679ff67e757f8956b0856a7ed61b,False,ieee30_structural_group_03,3,2,30202,ieee30_voltage_measurement_heavy_v03,voltage_measurement_heavy
ieee30_structural_group_03_realization_02_seed_30202_8x8,ieee30,ieee30_structural_group_03_realization_02_seed_30202_8x8__leverage_weighted_k8_s2_a58a7e7401e6,leverage_weighted,8,2,a58a7e7401e65ea39c87ee9a79df29a5ce385e33bfb7ca6df73ebec1455bd2f9,fcd5f5d0f46cf99f1d855d822664d555740a6cba155580ebdf9f780584cc5efd,,executed_sparse_signal_unitary,completed,,resources,resources,8.0,1.0,1.0,1.0,1.0,751.001353903403,751.001353903403,591.0,356.0,244.0,8.0,3.7686520570900944e-13,1e-09,True,3.768721446029133e-13,3.519406988061746e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,9d050ac3efceecefa418d6d49ab55b81fa89679ff67e757f8956b0856a7ed61b,True,ieee30_structural_group_03,3,2,30202,ieee30_voltage_measurement_heavy_v03,voltage_measurement_heavy
ieee30_structural_group_03_realization_02_seed_30202_8x8,ieee30,ieee30_structural_group_03_realization_02_seed_30202_8x8__sensitivity_initial_mean_k8_s2_a58a7e7401e6,sensitivity_initial_mean,8,2,a58a7e7401e65ea39c87ee9a79df29a5ce385e33bfb7ca6df73ebec1455bd2f9,fcd5f5d0f46cf99f1d855d822664d555740a6cba155580ebdf9f780584cc5efd,,executed_sparse_signal_unitary,completed,,resources,resources,8.0,1.0,1.0,1.0,1.0,751.001353903403,751.001353903403,591.0,356.0,244.0,8.0,3.7686520570900944e-13,1e-09,True,3.768721446029133e-13,3.519406988061746e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,9d050ac3efceecefa418d6d49ab55b81fa89679ff67e757f8956b0856a7ed61b,True,ieee30_structural_group_03,3,2,30202,ieee30_voltage_measurement_heavy_v03,voltage_measurement_heavy
ieee30_structural_group_03_realization_02_seed_30202_8x8,ieee30,ieee30_structural_group_03_realization_02_seed_30202_8x8__sensitivity_initial_worst_case_k8_s2_a58a7e7401e6,sensitivity_initial_worst_case,8,2,a58a7e7401e65ea39c87ee9a79df29a5ce385e33bfb7ca6df73ebec1455bd2f9,fcd5f5d0f46cf99f1d855d822664d555740a6cba155580ebdf9f780584cc5efd,,executed_sparse_signal_unitary,completed,,resources,resources,8.0,1.0,1.0,1.0,1.0,751.001353903403,751.001353903403,591.0,356.0,244.0,8.0,3.7686520570900944e-13,1e-09,True,3.768721446029133e-13,3.519406988061746e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,9d050ac3efceecefa418d6d49ab55b81fa89679ff67e757f8956b0856a7ed61b,True,ieee30_structural_group_03,3,2,30202,ieee30_voltage_measurement_heavy_v03,voltage_measurement_heavy
ieee30_structural_group_03_realization_02_seed_30202_8x8,ieee30,ieee30_structural_group_03_realization_02_seed_30202_8x8__sensitivity_refined_mean_k8_s2_a58a7e7401e6,sensitivity_refined_mean,8,2,a58a7e7401e65ea39c87ee9a79df29a5ce385e33bfb7ca6df73ebec1455bd2f9,fcd5f5d0f46cf99f1d855d822664d555740a6cba155580ebdf9f780584cc5efd,,executed_sparse_signal_unitary,completed,,resources,resources,8.0,1.0,1.0,1.0,1.0,751.001353903403,751.001353903403,591.0,356.0,244.0,8.0,3.7686520570900944e-13,1e-09,True,3.768721446029133e-13,3.519406988061746e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,9d050ac3efceecefa418d6d49ab55b81fa89679ff67e757f8956b0856a7ed61b,True,ieee30_structural_group_03,3,2,30202,ieee30_voltage_measurement_heavy_v03,voltage_measurement_heavy
ieee30_structural_group_03_realization_02_seed_30202_8x8,ieee30,ieee30_structural_group_03_realization_02_seed_30202_8x8__sensitivity_refined_worst_case_k8_s2_a58a7e7401e6,sensitivity_refined_worst_case,8,2,a58a7e7401e65ea39c87ee9a79df29a5ce385e33bfb7ca6df73ebec1455bd2f9,fcd5f5d0f46cf99f1d855d822664d555740a6cba155580ebdf9f780584cc5efd,,executed_sparse_signal_unitary,completed,,resources,resources,8.0,1.0,1.0,1.0,1.0,751.001353903403,751.001353903403,591.0,356.0,244.0,8.0,3.7686520570900944e-13,1e-09,True,3.768721446029133e-13,3.519406988061746e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,9d050ac3efceecefa418d6d49ab55b81fa89679ff67e757f8956b0856a7ed61b,True,ieee30_structural_group_03,3,2,30202,ieee30_voltage_measurement_heavy_v03,voltage_measurement_heavy
ieee30_structural_group_03_realization_02_seed_30202_8x8,ieee30,ieee30_structural_group_03_realization_02_seed_30202_8x8__balanced_magnitude_k8_s3_a58a7e7401e6,balanced_magnitude,8,3,a58a7e7401e65ea39c87ee9a79df29a5ce385e33bfb7ca6df73ebec1455bd2f9,fcd5f5d0f46cf99f1d855d822664d555740a6cba155580ebdf9f780584cc5efd,,executed_sparse_signal_unitary,completed,,resources,resources,8.0,1.0,1.0,1.0,1.0,751.001353903403,751.001353903403,591.0,356.0,244.0,8.0,3.7686520570900944e-13,1e-09,True,3.768721446029133e-13,3.519406988061746e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,9d050ac3efceecefa418d6d49ab55b81fa89679ff67e757f8956b0856a7ed61b,True,ieee30_structural_group_03,3,2,30202,ieee30_voltage_measurement_heavy_v03,voltage_measurement_heavy
ieee30_structural_group_03_realization_02_seed_30202_8x8,ieee30,ieee30_structural_group_03_realization_02_seed_30202_8x8__leverage_weighted_k8_s3_a58a7e7401e6,leverage_weighted,8,3,a58a7e7401e65ea39c87ee9a79df29a5ce385e33bfb7ca6df73ebec1455bd2f9,fcd5f5d0f46cf99f1d855d822664d555740a6cba155580ebdf9f780584cc5efd,,executed_sparse_signal_unitary,completed,,resources,resources,8.0,1.0,1.0,1.0,1.0,751.001353903403,751.001353903403,591.0,356.0,244.0,8.0,3.7686520570900944e-13,1e-09,True,3.768721446029133e-13,3.519406988061746e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,9d050ac3efceecefa418d6d49ab55b81fa89679ff67e757f8956b0856a7ed61b,True,ieee30_structural_group_03,3,2,30202,ieee30_voltage_measurement_heavy_v03,voltage_measurement_heavy
ieee30_structural_group_03_realization_02_seed_30202_8x8,ieee30,ieee30_structural_group_03_realization_02_seed_30202_8x8__sensitivity_initial_mean_k8_s3_a58a7e7401e6,sensitivity_initial_mean,8,3,a58a7e7401e65ea39c87ee9a79df29a5ce385e33bfb7ca6df73ebec1455bd2f9,fcd5f5d0f46cf99f1d855d822664d555740a6cba155580ebdf9f780584cc5efd,,executed_sparse_signal_unitary,completed,,resources,resources,8.0,1.0,1.0,1.0,1.0,751.001353903403,751.001353903403,591.0,356.0,244.0,8.0,3.7686520570900944e-13,1e-09,True,3.768721446029133e-13,3.519406988061746e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,9d050ac3efceecefa418d6d49ab55b81fa89679ff67e757f8956b0856a7ed61b,True,ieee30_structural_group_03,3,2,30202,ieee30_voltage_measurement_heavy_v03,voltage_measurement_heavy
ieee30_structural_group_03_realization_02_seed_30202_8x8,ieee30,ieee30_structural_group_03_realization_02_seed_30202_8x8__sensitivity_initial_worst_case_k8_s3_a58a7e7401e6,sensitivity_initial_worst_case,8,3,a58a7e7401e65ea39c87ee9a79df29a5ce385e33bfb7ca6df73ebec1455bd2f9,fcd5f5d0f46cf99f1d855d822664d555740a6cba155580ebdf9f780584cc5efd,,executed_sparse_signal_unitary,completed,,resources,resources,8.0,1.0,1.0,1.0,1.0,751.001353903403,751.001353903403,591.0,356.0,244.0,8.0,3.7686520570900944e-13,1e-09,True,3.768721446029133e-13,3.519406988061746e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,9d050ac3efceecefa418d6d49ab55b81fa89679ff67e757f8956b0856a7ed61b,True,ieee30_structural_group_03,3,2,30202,ieee30_voltage_measurement_heavy_v03,voltage_measurement_heavy
ieee30_structural_group_03_realization_02_seed_30202_8x8,ieee30,ieee30_structural_group_03_realization_02_seed_30202_8x8__sensitivity_refined_mean_k8_s3_a58a7e7401e6,sensitivity_refined_mean,8,3,a58a7e7401e65ea39c87ee9a79df29a5ce385e33bfb7ca6df73ebec1455bd2f9,fcd5f5d0f46cf99f1d855d822664d555740a6cba155580ebdf9f780584cc5efd,,executed_sparse_signal_unitary,completed,,resources,resources,8.0,1.0,1.0,1.0,1.0,751.001353903403,751.001353903403,591.0,356.0,244.0,8.0,3.7686520570900944e-13,1e-09,True,3.768721446029133e-13,3.519406988061746e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,9d050ac3efceecefa418d6d49ab55b81fa89679ff67e757f8956b0856a7ed61b,True,ieee30_structural_group_03,3,2,30202,ieee30_voltage_measurement_heavy_v03,voltage_measurement_heavy
