bootstrap_sample,structural_group_count,median_paired_difference_sensitivity_minus_magnitude,mean_paired_difference_sensitivity_minus_magnitude,resampling_unit,bootstrap_mode,bootstrap_seed
6190,12,-0.0031230166786271746,-0.014334406033474545,structural_group,case_stratified,8675310
6191,12,-0.0006418734478566973,-0.06472432082644092,structural_group,case_stratified,8675310
6192,12,-0.00032093672392834866,-0.011486568320407169,structural_group,case_stratified,8675310
6193,12,-0.0034439534025555232,-0.011230450405531679,structural_group,case_stratified,8675310
6194,12,-0.005338032868416928,-0.07085531909069832,structural_group,case_stratified,8675310
6195,12,-0.03190181503291841,-0.1326993604369913,structural_group,case_stratified,8675310
6196,12,-0.03190181503291841,-0.12984706341790533,structural_group,case_stratified,8675310
6197,12,-0.00032093672392834866,-0.06443873697472667,structural_group,case_stratified,8675310
6198,12,-0.008461049547044103,-0.06764262001877348,structural_group,case_stratified,8675310
6199,12,-0.0034439534025555232,-0.018804444331626802,structural_group,case_stratified,8675310
6200,12,-0.005658969592345277,-0.06345491756055288,structural_group,case_stratified,8675310
6201,12,0.0,-0.0609501422400154,structural_group,case_stratified,8675310
6202,12,-0.00032093672392834866,-0.06030777198227672,structural_group,case_stratified,8675310
6203,12,-0.006246033357254349,-0.018289402779242007,structural_group,case_stratified,8675310
6204,12,-0.005658969592345277,-0.0671221172390023,structural_group,case_stratified,8675310
6205,12,-0.0006418734478566973,-0.06521298181864056,structural_group,case_stratified,8675310
6206,12,-0.00032093672392834866,-0.004960631445726597,structural_group,case_stratified,8675310
6207,12,0.0,-0.05757557790515241,structural_group,case_stratified,8675310
6208,12,-0.005658969592345277,-0.06701743812143274,structural_group,case_stratified,8675310
6209,12,0.0,-0.01143307886641911,structural_group,case_stratified,8675310
6210,12,-0.0006418734478566973,-0.061985075257444434,structural_group,case_stratified,8675310
6211,12,-0.00032093672392834866,-0.006257754920144479,structural_group,case_stratified,8675310
6212,12,0.0,-0.060715223311958444,structural_group,case_stratified,8675310
6213,12,-0.008461049547044103,-0.12402469357275266,structural_group,case_stratified,8675310
6214,12,-0.008461049547044103,-0.06806081953170794,structural_group,case_stratified,8675310
6215,12,0.0,-0.009766786027036269,structural_group,case_stratified,8675310
6216,12,-0.00032093672392834866,-0.0070986132520319345,structural_group,case_stratified,8675310
6217,12,-0.00032093672392834866,-0.06374287726299993,structural_group,case_stratified,8675310
6218,12,-0.006246033357254349,-0.12054077447918073,structural_group,case_stratified,8675310
6219,12,-0.00032093672392834866,-0.0655116897043403,structural_group,case_stratified,8675310
6220,12,-0.008461049547044103,-0.07374589807450105,structural_group,case_stratified,8675310
6221,12,-0.0031230166786271746,-0.016559483617345352,structural_group,case_stratified,8675310
6222,12,-0.00032093672392834866,-0.014323657850221834,structural_group,case_stratified,8675310
6223,12,-0.0034439534025555232,-0.07053963917972143,structural_group,case_stratified,8675310
6224,12,0.0,-0.010378797972980129,structural_group,case_stratified,8675310
6225,12,-0.0006418734478566973,-0.010218038621778253,structural_group,case_stratified,8675310
6226,12,0.0,-0.060715223311958444,structural_group,case_stratified,8675310
6227,12,-0.008461049547044103,-0.07291341207513351,structural_group,case_stratified,8675310
6228,12,-0.00032093672392834866,-0.00970360838412041,structural_group,case_stratified,8675310
6229,12,-0.0006418734478566973,-0.014616741873406199,structural_group,case_stratified,8675310
6230,12,-0.021288940384876134,-0.07227016965634504,structural_group,case_stratified,8675310
6231,12,-0.00032093672392834866,-0.015044413240147658,structural_group,case_stratified,8675310
6232,12,0.0,-0.005090422576616027,structural_group,case_stratified,8675310
6233,12,-0.010676065736833856,-0.0724104926353664,structural_group,case_stratified,8675310
6234,12,-0.0034439534025555232,-0.06296625656835325,structural_group,case_stratified,8675310
6235,12,-0.005658969592345277,-0.11989285641925292,structural_group,case_stratified,8675310
6236,12,-0.006246033357254349,-0.11864008745166515,structural_group,case_stratified,8675310
6237,12,-0.0034439534025555232,-0.1219597654315661,structural_group,case_stratified,8675310
6238,12,-0.00032093672392834866,-0.009815599839884967,structural_group,case_stratified,8675310
6239,12,-0.0031230166786271746,-0.06562650569043564,structural_group,case_stratified,8675310
6240,12,-0.021288940384876134,-0.12539856740366986,structural_group,case_stratified,8675310
6241,12,-0.0034439534025555232,-0.05808902919305143,structural_group,case_stratified,8675310
6242,12,-0.0034439534025555232,-0.06545582439961944,structural_group,case_stratified,8675310
6243,12,-0.010676065736833856,-0.07411506743946601,structural_group,case_stratified,8675310
6244,12,-0.008461049547044103,-0.06764262001877348,structural_group,case_stratified,8675310
6245,12,-0.0031230166786271746,-0.009122564658488994,structural_group,case_stratified,8675310
6246,12,-0.005658969592345277,-0.06657434293029922,structural_group,case_stratified,8675310
6247,12,-0.00032093672392834866,-0.06316650917850788,structural_group,case_stratified,8675310
6248,12,-0.0006418734478566973,-0.0612892155457177,structural_group,case_stratified,8675310
6249,12,-0.005338032868416928,-0.07322539529472986,structural_group,case_stratified,8675310
6250,12,-0.0031230166786271746,-0.01597519187993134,structural_group,case_stratified,8675310
6251,12,-0.00032093672392834866,-0.05646785347513674,structural_group,case_stratified,8675310
6252,12,-0.0006418734478566973,-0.06522090547156251,structural_group,case_stratified,8675310
6253,12,-0.00032093672392834866,-0.11528249514207929,structural_group,case_stratified,8675310
6254,12,-0.01907392419508638,-0.07118024490145425,structural_group,case_stratified,8675310
6255,12,-0.005658969592345277,-0.0671221172390023,structural_group,case_stratified,8675310
6256,12,-0.021288940384876134,-0.17820125375399176,structural_group,case_stratified,8675310
6257,12,-0.0034439534025555232,-0.007966026415624636,structural_group,case_stratified,8675310
6258,12,0.0,-0.01143307886641911,structural_group,case_stratified,8675310
6259,12,-0.021288940384876134,-0.12059708846349955,structural_group,case_stratified,8675310
6260,12,-0.0006418734478566973,-0.011782900355374127,structural_group,case_stratified,8675310
6261,12,-0.008461049547044103,-0.06753326526006458,structural_group,case_stratified,8675310
6262,12,0.0,-0.008904385411232008,structural_group,case_stratified,8675310
6263,12,-0.021288940384876134,-0.07882794831859717,structural_group,case_stratified,8675310
6264,12,0.0,-0.006338515903064429,structural_group,case_stratified,8675310
6265,12,-0.02339845653464133,-0.22994101886072604,structural_group,case_stratified,8675310
6266,12,-0.0031230166786271746,-0.06777241114966293,structural_group,case_stratified,8675310
6267,12,0.0,-0.06149184400660513,structural_group,case_stratified,8675310
6268,12,-0.00032093672392834866,-0.06455540407163059,structural_group,case_stratified,8675310
6269,12,-0.008461049547044103,-0.06706625193428144,structural_group,case_stratified,8675310
6270,12,-0.03190181503291841,-0.13073673556264148,structural_group,case_stratified,8675310
6271,12,-0.021288940384876134,-0.07351380367677486,structural_group,case_stratified,8675310
6272,12,-0.0006418734478566973,-0.11491778508313293,structural_group,case_stratified,8675310
6273,12,-0.0031230166786271746,-0.06906953462408082,structural_group,case_stratified,8675310
6274,12,-0.006246033357254349,-0.06904226309514892,structural_group,case_stratified,8675310
6275,12,-0.006246033357254349,-0.015853324401963863,structural_group,case_stratified,8675310
6276,12,-0.021288940384876134,-0.12415493338324006,structural_group,case_stratified,8675310
6277,12,0.0,-0.005483510076230595,structural_group,case_stratified,8675310
6278,12,-0.0034439534025555232,-0.06343794553527575,structural_group,case_stratified,8675310
6279,12,-0.00032093672392834866,-0.10981876281375964,structural_group,case_stratified,8675310
6280,12,0.0,-0.009246283247265072,structural_group,case_stratified,8675310
6281,12,-0.00032093672392834866,-0.05860583528144208,structural_group,case_stratified,8675310
6282,12,-0.021288940384876134,-0.17392811467171185,structural_group,case_stratified,8675310
6283,12,0.0,-0.06747607911469597,structural_group,case_stratified,8675310
6284,12,-0.008461049547044103,-0.06593980975067974,structural_group,case_stratified,8675310
6285,12,-0.005338032868416928,-0.07322539529472986,structural_group,case_stratified,8675310
6286,12,-0.010676065736833856,-0.12862602528526804,structural_group,case_stratified,8675310
6287,12,-0.0034439534025555232,-0.11770138515895952,structural_group,case_stratified,8675310
6288,12,0.0,-0.0006274816877473119,structural_group,case_stratified,8675310
6289,12,-0.01907392419508638,-0.01603942951717211,structural_group,case_stratified,8675310
6290,12,-0.0031230166786271746,-0.05877387846899329,structural_group,case_stratified,8675310
6291,12,-0.008461049547044103,-0.0676426200187735,structural_group,case_stratified,8675310
6292,12,-0.0006418734478566973,-0.1668096003019001,structural_group,case_stratified,8675310
6293,12,-0.006246033357254349,-0.11762062417603958,structural_group,case_stratified,8675310
6294,12,-0.021288940384876134,-0.17409095888440881,structural_group,case_stratified,8675310
6295,12,-0.010676065736833856,-0.021815800891017107,structural_group,case_stratified,8675310
6296,12,-0.010676065736833856,-0.019604109593663984,structural_group,case_stratified,8675310
6297,12,-0.03190181503291841,-0.12759241451469608,structural_group,case_stratified,8675310
6298,12,-0.0006418734478566973,-0.06631452832404316,structural_group,case_stratified,8675310
6299,12,-0.0006418734478566973,-0.00252455306844845,structural_group,case_stratified,8675310
6300,12,-0.0034439534025555232,-0.06210280234867325,structural_group,case_stratified,8675310
6301,12,-0.008461049547044103,-0.12877735870007426,structural_group,case_stratified,8675310
6302,12,-0.005338032868416928,-0.01978739017854147,structural_group,case_stratified,8675310
6303,12,-0.0006418734478566973,-0.003365411400335907,structural_group,case_stratified,8675310
6304,12,-0.0031230166786271746,-0.06563442934335757,structural_group,case_stratified,8675310
6305,12,0.0,-0.0062042654661564195,structural_group,case_stratified,8675310
6306,12,-0.00032093672392834866,-0.0618337418426382,structural_group,case_stratified,8675310
6307,12,-0.0034439534025555232,-0.017702897826224192,structural_group,case_stratified,8675310
6308,12,-0.01907392419508638,-0.07438589248150693,structural_group,case_stratified,8675310
6309,12,-0.01907392419508638,-0.17479474224905753,structural_group,case_stratified,8675310
6310,12,-0.00032093672392834866,-0.060427263609511395,structural_group,case_stratified,8675310
6311,12,-0.0031230166786271746,-0.06942112064904167,structural_group,case_stratified,8675310
6312,12,-0.021288940384876134,-0.12915120370617858,structural_group,case_stratified,8675310
6313,12,-0.00032093672392834866,-0.06586327572930119,structural_group,case_stratified,8675310
6314,12,-0.0034439534025555232,-0.06277006828461103,structural_group,case_stratified,8675310
6315,12,-0.0006418734478566973,-0.01093411837056472,structural_group,case_stratified,8675310
6316,12,-0.0034439534025555232,-0.05943964212145738,structural_group,case_stratified,8675310
6317,12,-0.0006418734478566973,-0.05481676812502519,structural_group,case_stratified,8675310
6318,12,-0.01907392419508638,-0.17526175557484067,structural_group,case_stratified,8675310
6319,12,-0.006246033357254349,-0.1170442560915475,structural_group,case_stratified,8675310
6320,12,-0.008461049547044103,-0.06830988595471127,structural_group,case_stratified,8675310
6321,12,-0.0034439534025555232,-0.06200028274671573,structural_group,case_stratified,8675310
6322,12,-0.00032093672392834866,-0.061464572477673236,structural_group,case_stratified,8675310
6323,12,-0.005658969592345277,-0.11746929076123332,structural_group,case_stratified,8675310
6324,12,0.0,-0.004191062242952073,structural_group,case_stratified,8675310
6325,12,-0.0031230166786271746,-0.015983115532853292,structural_group,case_stratified,8675310
6326,12,-0.0034439534025555232,-0.06224488986370048,structural_group,case_stratified,8675310
6327,12,-0.005658969592345277,-0.0671221172390023,structural_group,case_stratified,8675310
6328,12,-0.0006418734478566973,-0.0033431524191924536,structural_group,case_stratified,8675310
6329,12,-0.015950907516459206,-0.17488801595123601,structural_group,case_stratified,8675310
6330,12,-0.0034439534025555232,-0.015083755199189336,structural_group,case_stratified,8675310
6331,12,-0.0034439534025555232,-0.0213700975046736,structural_group,case_stratified,8675310
6332,12,-0.0031230166786271746,-0.06906953462408082,structural_group,case_stratified,8675310
6333,12,-0.00032093672392834866,-0.061609571097833965,structural_group,case_stratified,8675310
6334,12,-0.00032093672392834866,-0.11548969386160639,structural_group,case_stratified,8675310
6335,12,-0.00032093672392834866,-0.01209858026635103,structural_group,case_stratified,8675310
6336,12,-0.0006418734478566973,-0.05928830870665114,structural_group,case_stratified,8675310
6337,12,-0.010676065736833856,-0.12353191100151133,structural_group,case_stratified,8675310
6338,12,-0.0034439534025555232,-0.010473177586894934,structural_group,case_stratified,8675310
6339,12,-0.025613472724431083,-0.17883657251985827,structural_group,case_stratified,8675310
6340,12,-0.005338032868416928,-0.11990536913851148,structural_group,case_stratified,8675310
6341,12,0.0,-0.012396676837323836,structural_group,case_stratified,8675310
6342,12,-0.0006418734478566973,-0.05822795527109881,structural_group,case_stratified,8675310
6343,12,-0.0006418734478566973,-0.06285082926753098,structural_group,case_stratified,8675310
6344,12,0.0,-0.01011105971380214,structural_group,case_stratified,8675310
6345,12,-0.0034439534025555232,-0.06189330383873961,structural_group,case_stratified,8675310
6346,12,-0.0034439534025555232,-0.06498413543269696,structural_group,case_stratified,8675310
6347,12,-0.0006418734478566973,-0.057622015867268284,structural_group,case_stratified,8675310
6348,12,-0.00032093672392834866,-0.013001638697604859,structural_group,case_stratified,8675310
6349,12,-0.00032093672392834866,-0.0672805021456807,structural_group,case_stratified,8675310
6350,12,-0.021288940384876134,-0.07440347582151102,structural_group,case_stratified,8675310
6351,12,-0.0031230166786271746,-0.019178626244380204,structural_group,case_stratified,8675310
6352,12,0.0,-0.008405424915377617,structural_group,case_stratified,8675310
6353,12,-0.00032093672392834866,-0.008747322751410684,structural_group,case_stratified,8675310
6354,12,-0.005658969592345277,-0.06819506996861595,structural_group,case_stratified,8675310
6355,12,-0.016271844240387554,-0.11970979216949622,structural_group,case_stratified,8675310
6356,12,-0.010676065736833856,-0.12197497292083741,structural_group,case_stratified,8675310
6357,12,-0.006246033357254349,-0.16898488512316337,structural_group,case_stratified,8675310
6358,12,-0.005658969592345277,-0.11804795863613193,structural_group,case_stratified,8675310
6359,12,0.0,-0.015462612753082097,structural_group,case_stratified,8675310
6360,12,-0.006246033357254349,-0.06987783447117006,structural_group,case_stratified,8675310
6361,12,-0.0006418734478566973,-0.10997009622856589,structural_group,case_stratified,8675310
6362,12,-0.0034439534025555232,-0.01271367899515781,structural_group,case_stratified,8675310
6363,12,-0.03190181503291841,-0.07652387428781227,structural_group,case_stratified,8675310
6364,12,-0.0031230166786271746,-0.12607006030114906,structural_group,case_stratified,8675310
6365,12,-0.03190181503291841,-0.07577920076323681,structural_group,case_stratified,8675310
6366,12,-0.005658969592345277,-0.1172451200164291,structural_group,case_stratified,8675310
6367,12,0.0,-0.003782550918945434,structural_group,case_stratified,8675310
6368,12,-0.008461049547044103,-0.11906274627061818,structural_group,case_stratified,8675310
6369,12,-0.005658969592345277,-0.01984087963252953,structural_group,case_stratified,8675310
6370,12,-0.0034439534025555232,-0.06406719175902892,structural_group,case_stratified,8675310
6371,12,-0.0034439534025555232,-0.01412279392534025,structural_group,case_stratified,8675310
6372,12,-0.03190181503291841,-0.18067645775519078,structural_group,case_stratified,8675310
6373,12,-0.006246033357254349,-0.021964526110613364,structural_group,case_stratified,8675310
6374,12,-0.00032093672392834866,-0.06800125753560653,structural_group,case_stratified,8675310
6375,12,-0.0006418734478566973,-0.0648438124536756,structural_group,case_stratified,8675310
6376,12,-0.008461049547044103,-0.07137582187046952,structural_group,case_stratified,8675310
6377,12,-0.008461049547044103,-0.11492385762524626,structural_group,case_stratified,8675310
6378,12,-0.005658969592345277,-0.07327888474871791,structural_group,case_stratified,8675310
6379,12,-0.008461049547044103,-0.1227959481223142,structural_group,case_stratified,8675310
6380,12,-0.006246033357254349,-0.11936084284159097,structural_group,case_stratified,8675310
6381,12,-0.0006418734478566973,-0.010411851054787674,structural_group,case_stratified,8675310
6382,12,-0.01907392419508638,-0.07545884521112056,structural_group,case_stratified,8675310
6383,12,-0.0034439534025555232,-0.06260154650940687,structural_group,case_stratified,8675310
6384,12,-0.006246033357254349,-0.12485034441536884,structural_group,case_stratified,8675310
6385,12,-0.021288940384876134,-0.018426477746480777,structural_group,case_stratified,8675310
6386,12,-0.006246033357254349,-0.06893290833644,structural_group,case_stratified,8675310
6387,12,-0.021288940384876134,-0.12730163028191827,structural_group,case_stratified,8675310
6388,12,-0.00032093672392834866,-0.06643964381379325,structural_group,case_stratified,8675310
6389,12,-0.01907392419508638,-0.07162334009258779,structural_group,case_stratified,8675310
6390,12,-0.00032093672392834866,-0.0038956023690349026,structural_group,case_stratified,8675310
6391,12,-0.005338032868416928,-0.12062612452843731,structural_group,case_stratified,8675310
6392,12,-0.01907392419508638,-0.12158090787767334,structural_group,case_stratified,8675310
6393,12,-0.00032093672392834866,-0.07037133373963805,structural_group,case_stratified,8675310
6394,12,-0.0034439534025555232,-0.16825805719112422,structural_group,case_stratified,8675310
6395,12,-0.00032093672392834866,-0.012185676043916495,structural_group,case_stratified,8675310
6396,12,0.0,-0.010543406721682955,structural_group,case_stratified,8675310
6397,12,-0.00032093672392834866,-0.059938602617311765,structural_group,case_stratified,8675310
6398,12,-0.005658969592345277,-0.011563102341785716,structural_group,case_stratified,8675310
6399,12,-0.0034439534025555232,-0.06805007134845521,structural_group,case_stratified,8675310
6400,12,0.0,-0.012860442151324383,structural_group,case_stratified,8675310
6401,12,-0.010676065736833856,-0.07335541877009646,structural_group,case_stratified,8675310
6402,12,-0.005658969592345277,-0.1693611059800005,structural_group,case_stratified,8675310
6403,12,0.0,-0.00638754605103391,structural_group,case_stratified,8675310
6404,12,-0.0031230166786271746,-0.016352284897818252,structural_group,case_stratified,8675310
6405,12,-0.005338032868416928,-0.07085531909069832,structural_group,case_stratified,8675310
6406,12,0.0,-0.0020376566122546624,structural_group,case_stratified,8675310
6407,12,-0.0031230166786271746,-0.017649408372236133,structural_group,case_stratified,8675310
6408,12,0.0,-0.0049942377693040045,structural_group,case_stratified,8675310
6409,12,-0.0031230166786271746,-0.11361152666155709,structural_group,case_stratified,8675310
6410,12,-0.008461049547044103,-0.07250226405407123,structural_group,case_stratified,8675310
6411,12,-0.0034439534025555232,-0.07047363700647481,structural_group,case_stratified,8675310
6412,12,-0.036226347372473364,-0.13429458048238196,structural_group,case_stratified,8675310
6413,12,-0.0034439534025555232,-0.06768090198349026,structural_group,case_stratified,8675310
6414,12,-0.0034439534025555232,-0.00940814851020324,structural_group,case_stratified,8675310
6415,12,-0.00032093672392834866,-0.005192725843452785,structural_group,case_stratified,8675310
6416,12,-0.0006418734478566973,-0.008220379794494278,structural_group,case_stratified,8675310
6417,12,-0.0034439534025555232,-0.011665621943743256,structural_group,case_stratified,8675310
6418,12,-0.0034439534025555232,-0.0656799951444237,structural_group,case_stratified,8675310
6419,12,-0.006246033357254349,-0.17205082103892164,structural_group,case_stratified,8675310
6420,12,0.0,-0.002302146859650062,structural_group,case_stratified,8675310
6421,12,-0.00032093672392834866,-0.06514252033937536,structural_group,case_stratified,8675310
6422,12,-0.021288940384876134,-0.12415730923397285,structural_group,case_stratified,8675310
6423,12,-0.016271844240387554,-0.12172767103383991,structural_group,case_stratified,8675310
6424,12,-0.008461049547044103,-0.07379938752848911,structural_group,case_stratified,8675310
6425,12,-0.005658969592345277,-0.16831304892858598,structural_group,case_stratified,8675310
6426,12,0.0,-0.008918615356953815,structural_group,case_stratified,8675310
6427,12,-0.008461049547044103,-0.06723693322509762,structural_group,case_stratified,8675310
6428,12,-0.0031230166786271746,-0.014557965463551828,structural_group,case_stratified,8675310
6429,12,-0.006246033357254349,-0.06880266852595261,structural_group,case_stratified,8675310
6430,12,0.0,-0.057888881965396495,structural_group,case_stratified,8675310
6431,12,-0.0034439534025555232,-0.16654273420377189,structural_group,case_stratified,8675310
6432,12,-0.010676065736833856,-0.07038186558776999,structural_group,case_stratified,8675310
6433,12,-0.0006418734478566973,-0.06377878337698391,structural_group,case_stratified,8675310
6434,12,-0.0006418734478566973,-0.0094128241513426,structural_group,case_stratified,8675310
6435,12,-0.00032093672392834866,-0.009952674807123738,structural_group,case_stratified,8675310
6436,12,-0.0006418734478566973,-0.06472432082644092,structural_group,case_stratified,8675310
6437,12,-0.006246033357254349,-0.11637699015560975,structural_group,case_stratified,8675310
6438,12,0.0,-0.06022331430797622,structural_group,case_stratified,8675310
6439,12,-0.008461049547044103,-0.12464314569584173,structural_group,case_stratified,8675310
6440,12,-0.016271844240387554,-0.0713804975116089,structural_group,case_stratified,8675310
6441,12,-0.0006418734478566973,-0.005481134225497793,structural_group,case_stratified,8675310
6442,12,-0.005658969592345277,-0.012860225816203599,structural_group,case_stratified,8675310
6443,12,-0.008461049547044103,-0.11918223789785286,structural_group,case_stratified,8675310
6444,12,0.0,-0.0016746651719027502,structural_group,case_stratified,8675310
6445,12,-0.021288940384876134,-0.17707481157039004,structural_group,case_stratified,8675310
6446,12,0.0,-0.0072772181957700645,structural_group,case_stratified,8675310
6447,12,0.0,-0.01338049625149762,structural_group,case_stratified,8675310
6448,12,0.0,-0.11462491739506935,structural_group,case_stratified,8675310
6449,12,0.0,-0.11475731672116873,structural_group,case_stratified,8675310
6450,12,-0.0031230166786271746,-0.06456147661374394,structural_group,case_stratified,8675310
6451,12,0.0,-0.007045123798043877,structural_group,case_stratified,8675310
6452,12,-0.0034439534025555232,-0.06917651353205694,structural_group,case_stratified,8675310
6453,12,-0.00032093672392834866,-0.009094844449959142,structural_group,case_stratified,8675310
6454,12,-0.01907392419508638,-0.12321177178451583,structural_group,case_stratified,8675310
6455,12,-0.0034439534025555232,-0.06603158116938457,structural_group,case_stratified,8675310
6456,12,0.0,-0.017849660982390762,structural_group,case_stratified,8675310
6457,12,-0.01907392419508638,-0.17490955823515283,structural_group,case_stratified,8675310
6458,12,-0.00032093672392834866,-0.0036588323301693544,structural_group,case_stratified,8675310
6459,12,0.0,-0.008774594280342576,structural_group,case_stratified,8675310
6460,12,-0.0006418734478566973,-0.060480753063499454,structural_group,case_stratified,8675310
6461,12,-0.021288940384876134,-0.17481171427433462,structural_group,case_stratified,8675310
6462,12,0.0,-0.0049630072964594,structural_group,case_stratified,8675310
6463,12,-0.021288940384876134,-0.12730163028191827,structural_group,case_stratified,8675310
6464,12,-0.03190181503291841,-0.12308903214549856,structural_group,case_stratified,8675310
6465,12,0.0,-0.01510027854486852,structural_group,case_stratified,8675310
6466,12,-0.0034439534025555232,-0.11982178362526076,structural_group,case_stratified,8675310
6467,12,0.0,-0.0010608886899530414,structural_group,case_stratified,8675310
6468,12,-0.0031230166786271746,-0.06609819465735813,structural_group,case_stratified,8675310
6469,12,-0.006246033357254349,-0.06664359311532843,structural_group,case_stratified,8675310
6470,12,0.0,-0.06331414590193357,structural_group,case_stratified,8675310
6471,12,-0.0031230166786271746,-0.061470645019786586,structural_group,case_stratified,8675310
6472,12,-0.006246033357254349,-0.12178440849961057,structural_group,case_stratified,8675310
6473,12,-0.0034439534025555232,-0.07114090294241258,structural_group,case_stratified,8675310
6474,12,-0.021288940384876134,-0.12069036216567806,structural_group,case_stratified,8675310
6475,12,-0.03190181503291841,-0.23115342240831124,structural_group,case_stratified,8675310
6476,12,-0.01907392419508638,-0.07190100029138008,structural_group,case_stratified,8675310
6477,12,-0.00032093672392834866,-0.06670413406118864,structural_group,case_stratified,8675310
6478,12,-0.00032093672392834866,-0.010080090087280369,structural_group,case_stratified,8675310
6479,12,-0.0034439534025555232,-0.00964774307939955,structural_group,case_stratified,8675310
6480,12,-0.00032093672392834866,-0.007917212602775938,structural_group,case_stratified,8675310
6481,12,-0.021288940384876134,-0.17896113476783845,structural_group,case_stratified,8675310
6482,12,-0.008461049547044103,-0.12077806925797048,structural_group,case_stratified,8675310
6483,12,-0.0006418734478566973,-0.06176090451264019,structural_group,case_stratified,8675310
6484,12,-0.008461049547044103,-0.0695262484462092,structural_group,case_stratified,8675310
6485,12,-0.0034439534025555232,-0.0656799951444237,structural_group,case_stratified,8675310
6486,12,-0.0034439534025555232,-0.06342252171088368,structural_group,case_stratified,8675310
6487,12,-0.0034439534025555232,-0.12201325488555416,structural_group,case_stratified,8675310
6488,12,-0.008461049547044103,-0.06769610947276156,structural_group,case_stratified,8675310
6489,12,-0.006246033357254349,-0.12016368146129382,structural_group,case_stratified,8675310
6490,12,-0.01907392419508638,-0.07247736837587214,structural_group,case_stratified,8675310
6491,12,-0.00032093672392834866,-0.06406956760976172,structural_group,case_stratified,8675310
6492,12,-0.0006418734478566973,-0.06377878337698391,structural_group,case_stratified,8675310
6493,12,0.0,0.0010236036623642389,structural_group,case_stratified,8675310
6494,12,0.0,-0.05455845580224283,structural_group,case_stratified,8675310
6495,12,-0.00032093672392834866,-0.06729464964062708,structural_group,case_stratified,8675310
6496,12,-0.0006418734478566973,-0.06224956550483982,structural_group,case_stratified,8675310
6497,12,-0.006246033357254349,-0.06732694010779659,structural_group,case_stratified,8675310
6498,12,-0.0006418734478566973,-0.061686978686471626,structural_group,case_stratified,8675310
6499,12,0.0,-0.067106909749731,structural_group,case_stratified,8675310
6500,12,-0.00032093672392834866,-0.0631416135003088,structural_group,case_stratified,8675310
6501,12,-0.010676065736833856,-0.17112732623548732,structural_group,case_stratified,8675310
6502,12,-0.0006418734478566973,-0.06509349019140588,structural_group,case_stratified,8675310
6503,12,-0.0006418734478566973,-0.06568467078556306,structural_group,case_stratified,8675310
6504,12,-0.00032093672392834866,-0.055078958582014025,structural_group,case_stratified,8675310
6505,12,-0.0031230166786271746,-0.06183981438475156,structural_group,case_stratified,8675310
6506,12,-0.0006418734478566973,-0.05736220126101225,structural_group,case_stratified,8675310
6507,12,-0.0031230166786271746,-0.016352284897818252,structural_group,case_stratified,8675310
6508,12,0.0,-0.0001665409040775267,structural_group,case_stratified,8675310
6509,12,-0.0006418734478566973,-0.05986935243228255,structural_group,case_stratified,8675310
6510,12,-0.00032093672392834866,-0.07262130700170795,structural_group,case_stratified,8675310
6511,12,-0.006246033357254349,-0.06415402528406222,structural_group,case_stratified,8675310
6512,12,-0.0034439534025555232,-0.07161259190933507,structural_group,case_stratified,8675310
6513,12,-0.0034439534025555232,-0.01970380466529076,structural_group,case_stratified,8675310
6514,12,-0.0034439534025555232,-0.06852176031537772,structural_group,case_stratified,8675310
6515,12,-0.008461049547044103,-0.020804477603434252,structural_group,case_stratified,8675310
6516,12,-0.03190181503291841,-0.1781204927710718,structural_group,case_stratified,8675310
6517,12,-0.008461049547044103,-0.017295446496542466,structural_group,case_stratified,8675310
6518,12,-0.021288940384876134,-0.12622867755230463,structural_group,case_stratified,8675310
6519,12,-0.0031230166786271746,-0.0691890262513155,structural_group,case_stratified,8675310
6520,12,-0.00032093672392834866,-0.009940378422985958,structural_group,case_stratified,8675310
6521,12,-0.021288940384876134,-0.1272481408279302,structural_group,case_stratified,8675310
6522,12,-0.010676065736833856,-0.07468905967322527,structural_group,case_stratified,8675310
6523,12,-0.0006418734478566973,-0.05778486007996527,structural_group,case_stratified,8675310
6524,12,-0.006246033357254349,-0.06787471441649968,structural_group,case_stratified,8675310
6525,12,-0.021288940384876134,-0.12711834969704078,structural_group,case_stratified,8675310
6526,12,-0.01907392419508638,-0.12513875279741382,structural_group,case_stratified,8675310
6527,12,0.0,-0.012027507472358876,structural_group,case_stratified,8675310
6528,12,-0.005658969592345277,-0.07018805315476057,structural_group,case_stratified,8675310
6529,12,0.0,-0.058752598437608654,structural_group,case_stratified,8675310
6530,12,-0.0006418734478566973,-0.00978199351630756,structural_group,case_stratified,8675310
6531,12,0.0,-0.06320716699395745,structural_group,case_stratified,8675310
6532,12,-0.010676065736833856,-0.06801178938373846,structural_group,case_stratified,8675310
6533,12,-0.008461049547044103,-0.0696604988831172,structural_group,case_stratified,8675310
6534,12,-0.0006418734478566973,-0.009636994896146838,structural_group,case_stratified,8675310
6535,12,0.0,-0.06321769884208939,structural_group,case_stratified,8675310
6536,12,-0.0006418734478566973,-0.01073854140154945,structural_group,case_stratified,8675310
6537,12,-0.00032093672392834866,-0.01101487935348467,structural_group,case_stratified,8675310
6538,12,-0.008461049547044103,-0.07007869839605164,structural_group,case_stratified,8675310
6539,12,-0.03190181503291841,-0.1277198297948527,structural_group,case_stratified,8675310
6540,12,-0.010676065736833856,-0.06795829992975039,structural_group,case_stratified,8675310
