instance_id,ieee_case,support_id,selector,k_budget,slot_budget,actual_nonzeros,slot_count,support_fingerprint,random_replicate,heldout_task_count,median_absolute_error,mean_absolute_error,p90_absolute_error,worst_absolute_error,median_normalized_error,mean_normalized_error,p90_normalized_error,worst_normalized_error,failure_fraction,certificate_coverage,median_certificate_tightness,worst_certificate_tightness,status,failure_reason,structural_group_id,structural_group_selection_order,realization_order,matrix_selection_seed,candidate_id,candidate_policy
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__leverage_weighted_k12_s2_ffce77d75c14,leverage_weighted,12,2,12.0,2.0,ffce77d75c14e9faeafe447f81cd73731d34631526081619467db36bdbd74a43,,60,0.0002021918248777,0.0002527014484759,0.0005811995455101,0.0011468090820985,0.2896677774503637,0.8258618785167493,1.2768157456665508,15.660898964768691,0.7666666666666667,1.0,474.5141233231628,15428.303863366606,completed,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__leverage_weighted_k12_s3_fa89beb2840c,leverage_weighted,12,3,12.0,3.0,fa89beb2840ca162583b4656b1212518e9083a1d42c8765c8078aeff92500c57,,60,0.0001581428723844,0.000197438207958,0.0004045121581102,0.0006792069493441,0.2210526285846459,0.6517502064015764,1.1489898393152869,8.514857790558727,0.7,1.0,410.71434795409255,3192.8650808448633,completed,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__leverage_weighted_k12_s4_fa89beb2840c,leverage_weighted,12,4,12.0,3.0,fa89beb2840ca162583b4656b1212518e9083a1d42c8765c8078aeff92500c57,,60,0.0001581428723844,0.000197438207958,0.0004045121581102,0.0006792069493441,0.2210526285846459,0.6517502064015764,1.1489898393152869,8.514857790558727,0.7,1.0,410.71434795409255,3192.8650808448633,completed,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__leverage_weighted_k12_s6_fa89beb2840c,leverage_weighted,12,6,12.0,3.0,fa89beb2840ca162583b4656b1212518e9083a1d42c8765c8078aeff92500c57,,60,0.0001581428723844,0.000197438207958,0.0004045121581102,0.0006792069493441,0.2210526285846459,0.6517502064015764,1.1489898393152869,8.514857790558727,0.7,1.0,410.71434795409255,3192.8650808448633,completed,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__leverage_weighted_k12_s8_fa89beb2840c,leverage_weighted,12,8,12.0,3.0,fa89beb2840ca162583b4656b1212518e9083a1d42c8765c8078aeff92500c57,,60,0.0001581428723844,0.000197438207958,0.0004045121581102,0.0006792069493441,0.2210526285846459,0.6517502064015764,1.1489898393152869,8.514857790558727,0.7,1.0,410.71434795409255,3192.8650808448633,completed,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__leverage_weighted_k16_s2_ffce77d75c14,leverage_weighted,16,2,12.0,2.0,ffce77d75c14e9faeafe447f81cd73731d34631526081619467db36bdbd74a43,,60,0.0002021918248777,0.0002527014484759,0.0005811995455101,0.0011468090820985,0.2896677774503637,0.8258618785167493,1.2768157456665508,15.660898964768691,0.7666666666666667,1.0,474.5141233231628,15428.303863366606,completed,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__leverage_weighted_k16_s3_7ab554232db0,leverage_weighted,16,3,15.0,3.0,7ab554232db03dffde48946385bcee266051e2e4bd50386c95151a1948b7fc2e,,60,4.604051679486299e-05,9.787367956567572e-05,0.0002910289218728,0.0005102641366771,0.0381449223671141,0.1600744269952874,0.2556566472787309,4.584847962726935,0.3,1.0,1263.9200598263392,3.1770003820565796e+18,completed,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__leverage_weighted_k16_s4_a9b2cd5dd32a,leverage_weighted,16,4,16.0,4.0,a9b2cd5dd32a95681140cfe3c45c7ba636760f4b15b583c37407ba23ba810ce0,,60,8.082890867064439e-06,9.736781456628304e-06,2.3861617568352055e-05,3.22601564840089e-05,0.0047858991773365,0.0153859313088833,0.0307374984078578,0.3216449479360002,0.0166666666666666,1.0,764.0704286984391,1.402553223328026e+17,completed,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__leverage_weighted_k16_s6_a9b2cd5dd32a,leverage_weighted,16,6,16.0,4.0,a9b2cd5dd32a95681140cfe3c45c7ba636760f4b15b583c37407ba23ba810ce0,,60,8.082890867064439e-06,9.736781456628304e-06,2.3861617568352055e-05,3.22601564840089e-05,0.0047858991773365,0.0153859313088833,0.0307374984078578,0.3216449479360002,0.0166666666666666,1.0,764.0704286984391,1.402553223328026e+17,completed,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
ieee14_structural_group_01_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_01_realization_01_seed_14201_8x8__leverage_weighted_k16_s8_a9b2cd5dd32a,leverage_weighted,16,8,16.0,4.0,a9b2cd5dd32a95681140cfe3c45c7ba636760f4b15b583c37407ba23ba810ce0,,60,8.082890867064439e-06,9.736781456628304e-06,2.3861617568352055e-05,3.22601564840089e-05,0.0047858991773365,0.0153859313088833,0.0307374984078578,0.3216449479360002,0.0166666666666666,1.0,764.0704286984391,1.402553223328026e+17,completed,,ieee14_structural_group_01,1,1,14201,ieee14_lexicographic_metadata_v01,lexicographic_metadata
