arm,scenario,seed,iteration,state_rmse,angle_rmse,voltage_rmse,weighted_residual_norm,step_norm,selected_coordinate_rmse,frozen_coordinate_rmse,selected_output_benchmark_error,convergence_status
sparse_quantized_ridge,gaussian_noise_baseline,202,20,0.006059800889111406,0.00518792587774674,0.004153681592840015,21.30461274802926,0.00013284734374953915,0.0036466383516530697,0.004837537010952493,0.0038952656027117236,running
sparse_quantized_ridge,gaussian_noise_baseline,202,21,0.006069426315786472,0.005193499165909684,0.00416337080597835,21.308388002550423,0.00011804979435284908,0.003710533908053861,0.004837537010952493,0.003934577075455795,running
sparse_quantized_ridge,gaussian_noise_baseline,202,22,0.006078041794840546,0.005198230828925324,0.004172337260595641,21.31244217954432,0.00010493425015530724,0.0037668901013542602,0.004837537010952493,0.00396760370521403,running
sparse_quantized_ridge,gaussian_noise_baseline,202,23,0.0060857318565132,0.005202221966330577,0.0041806058203323615,21.316613119771613,9.330589836021875e-05,0.0038165561942963464,0.004837537010952493,0.003995228918461741,running
sparse_quantized_ridge,gaussian_noise_baseline,202,24,0.006092578587395879,0.005205565787974233,0.004188206518219238,21.320782071179973,8.299273920761802e-05,0.0038602898645668385,0.004837537010952493,0.004018221916303228,running
sparse_quantized_ridge,gaussian_noise_baseline,202,25,0.006098660354986449,0.005208347110847263,0.004195172955137188,21.324863762648643,7.384291819656251e-05,0.003898766511264076,0.004837537010952493,0.004037251516455778,running
sparse_quantized_ridge,gaussian_noise_baseline,202,26,0.0061040510125677325,0.005210642307870503,0.0042015409868878485,21.328798638452312,6.572236568749621e-05,0.003932587762742259,0.004837537010952493,0.004052898411723686,running
sparse_quantized_ridge,gaussian_noise_baseline,202,27,0.006108819455692324,0.005212519555912196,0.004207347661797217,21.33254679035592,5.851270935772122e-05,0.003962289199045482,0.004837537010952493,0.004065666015906203,running
sparse_quantized_ridge,gaussian_noise_baseline,202,28,0.006113029433025741,0.005214039272800687,0.004212630373377702,21.336083222730817,5.210942874383992e-05,0.00398834732790898,0.004837537010952493,0.004075990050839699,running
sparse_quantized_ridge,gaussian_noise_baseline,202,29,0.006116739538285724,0.005215254664600999,0.004217426195733761,21.3393941639031,4.64202244742503e-05,0.004011185865897445,0.004837537010952493,0.004084247012602282,running
sparse_exact_polynomial,gaussian_noise_baseline,202,0,0.005999920314578795,0.005231262122382075,0.004000377345060787,26.6446798948547,0.00494693142502456,0.0032233922002469478,0.004837537010952493,0.0012381815378243411,running
sparse_exact_polynomial,gaussian_noise_baseline,202,1,0.005857104263029258,0.005084493682909447,0.003932021477487769,23.43650076744378,0.0019639412183490973,0.0018899410770141095,0.004837537010952493,0.0004863206255186843,running
sparse_exact_polynomial,gaussian_noise_baseline,202,2,0.005821193227612983,0.005030880277583163,0.0039347055968455445,22.678294618238446,0.00123082039503122,0.0013723125560560323,0.004837537010952493,0.0001236284866512295,running
sparse_exact_polynomial,gaussian_noise_baseline,202,3,0.005800468581124047,0.004995832467429356,0.003940956060643655,22.282591386304958,0.0010390923245296084,0.0009557395457580186,0.004837537010952493,0.0003806545898540182,running
sparse_exact_polynomial,gaussian_noise_baseline,202,4,0.005794572365972792,0.004983525366737902,0.003945443913165968,22.02576012909866,0.0009142822210006839,0.0007988482045091632,0.004837537010952493,0.0008971095206471605,running
sparse_exact_polynomial,gaussian_noise_baseline,202,5,0.005800404895615116,0.004985076987509351,0.0039534752278221905,21.837328941486845,0.0008079090884551931,0.0009541819876839437,0.004837537010952493,0.0013506705139092118,running
sparse_exact_polynomial,gaussian_noise_baseline,202,6,0.005813649952999125,0.004994928940069188,0.003964295177222397,21.69213499617589,0.0007148982273054293,0.0012368735180691046,0.004837537010952493,0.0017397009156138847,running
sparse_exact_polynomial,gaussian_noise_baseline,202,7,0.005831394413212735,0.005009760573086926,0.00397687925548613,21.581005720557386,0.0006329789196987334,0.0015368387952095746,0.004837537010952493,0.002076247021215864,running
sparse_exact_polynomial,gaussian_noise_baseline,202,8,0.005851767357067345,0.00502736052232868,0.0039906590675937775,21.49719861802589,0.000560582023969978,0.0018221592375629928,0.004837537010952493,0.0023686481844054637,running
sparse_exact_polynomial,gaussian_noise_baseline,202,9,0.0058734490169221965,0.00504615478129745,0.004005249509988092,21.43475427810539,0.0004965428657897514,0.0020842004627958217,0.004837537010952493,0.0026224499034991225,running
sparse_exact_polynomial,gaussian_noise_baseline,202,10,0.005895480634604552,0.005065046026529532,0.004020316871447609,21.388846906817193,0.0004398978078315695,0.002321189085003243,0.004837537010952493,0.0028422843114143236,running
sparse_exact_polynomial,gaussian_noise_baseline,202,11,0.005917184129003875,0.005083307302168218,0.004035567624822579,21.35570641029622,0.0003897962454935184,0.002533815097196046,0.004837537010952493,0.0030323385825291424,running
sparse_exact_polynomial,gaussian_noise_baseline,202,12,0.005938099365818001,0.0051004854356940695,0.0040507554046801605,21.332382109880708,0.00034548016692388596,0.002723713598764715,0.004837537010952493,0.003196357939719699,running
sparse_exact_polynomial,gaussian_noise_baseline,202,13,0.005957929524899665,0.005116322480248981,0.004065680690576685,21.316558269091335,0.00030627728383635067,0.0028928306824457595,0.004837537010952493,0.0033376490716277934,running
sparse_exact_polynomial,gaussian_noise_baseline,202,14,0.005976497644487864,0.005130696952506029,0.0040801863137479135,21.306422331376446,0.00027159305569149215,0.0030431468566576923,0.004837537010952493,0.003459121240543748,running
sparse_exact_polynomial,gaussian_noise_baseline,202,15,0.005993713673192661,0.005143580893790401,0.0040941522382454505,21.30056138465906,0.00024090200593475275,0.0031765584127270373,0.004837537010952493,0.0035633330488482533,running
sparse_exact_polynomial,gaussian_noise_baseline,202,16,0.006009549715112657,0.005155008606028728,0.004107490507283979,21.297878062536256,0.00021373971298173014,0.0032948290762676935,0.004837537010952493,0.003652533438975806,running
sparse_exact_polynomial,gaussian_noise_baseline,202,17,0.006024021446707525,0.005165054026620925,0.0041201404635791234,21.297523061977753,0.00018969576154403235,0.0033995736785613333,0.004837537010952493,0.003728697198698022,running
sparse_exact_polynomial,gaussian_noise_baseline,202,18,0.006037174223935859,0.005173814541908354,0.0041320643073525076,21.298841644208977,0.00016840753118775538,0.0034922570209125954,0.004837537010952493,0.003793556424639878,running
sparse_exact_polynomial,gaussian_noise_baseline,202,19,0.006049072769623587,0.00518139958083716,0.004143243061962115,21.301331404514826,0.0001495546911277657,0.003574200062781358,0.004837537010952493,0.003848628615331243,running
sparse_exact_polynomial,gaussian_noise_baseline,202,20,0.00605979358509416,0.005187922728878026,0.004153672986051527,21.3046089852169,0.00013285431417865871,0.00364658947982802,0.004837537010952493,0.00389524172318158,running
sparse_exact_polynomial,gaussian_noise_baseline,202,21,0.006069419424922815,0.005193496413527096,0.004163362437354121,21.3083838732848,0.00011805654283146677,0.003710488522695925,0.004837537010952493,0.003934556449426439,running
sparse_exact_polynomial,gaussian_noise_baseline,202,22,0.006078035327714639,0.005198228453171291,0.004172329170904034,21.312437805370248,0.00010494074782326667,0.0037668480845807926,0.004837537010952493,0.003967586061009635,running
sparse_exact_polynomial,gaussian_noise_baseline,202,23,0.006085725815865396,0.005202219943363824,0.0041805980416382985,21.316608602053602,9.331212497562392e-05,0.0038165174100713364,0.004837537010952493,0.003995213988936433,running
sparse_exact_polynomial,gaussian_noise_baseline,202,24,0.006092572969619999,0.005205564091473807,0.004188199074684943,21.320777493473155,8.299868158394385e-05,0.0038602541639351936,0.004837537010952493,0.004018209442521001,running
sparse_exact_polynomial,gaussian_noise_baseline,202,25,0.006098655151434368,0.005208345713208029,0.004195165863858133,21.324859192954268,7.384856888882208e-05,0.003898733736677219,0.004837537010952493,0.004037241250416147,running
sparse_exact_polynomial,gaussian_noise_baseline,202,26,0.006104046210673685,0.005210641181134941,0.004201534258730233,21.328794131311035,6.572772189040539e-05,0.0039325577516190246,0.004837537010952493,0.0040528901182984006,running
sparse_exact_polynomial,gaussian_noise_baseline,202,27,0.0061088150399321375,0.005212518672480351,0.004207341302212421,21.332542388753282,5.851777198302717e-05,0.0039622617866869325,0.004837537010952493,0.004065659474129239,running
sparse_exact_polynomial,gaussian_noise_baseline,202,28,0.006113025385727524,0.005214038605956279,0.004212624383176476,21.33607895980866,5.211420165146009e-05,0.003988322349866702,0.004837537010952493,0.004075985054673968,running
sparse_exact_polynomial,gaussian_noise_baseline,202,29,0.006116735840308542,0.0052152541888872,0.0042174205718087596,21.339390064479467,4.642471382919743e-05,0.004011163159879008,0.004837537010952493,0.004084243371284451,running
sparse_qsvt_statevector_closed_loop,gaussian_noise_baseline,202,0,0.005999920314578795,0.005231262122382075,0.004000377345060787,26.6446798948547,0.004946931444731453,0.0032233922002469478,0.004837537010952493,0.0012381815223754368,running
sparse_qsvt_statevector_closed_loop,gaussian_noise_baseline,202,1,0.005857104262827235,0.0050844936827570434,0.003932021477324563,23.436500763119945,0.0019639412236258846,0.0018899410744931506,0.004837537010952493,0.00048632061865131165,running
sparse_qsvt_statevector_closed_loop,gaussian_noise_baseline,202,2,0.0058211932274147265,0.005030880277091705,0.003934705597091602,22.678294613218206,0.0012308203989016473,0.001372312552669816,0.004837537010952493,0.00012362848003263954,running
sparse_qsvt_statevector_closed_loop,gaussian_noise_baseline,202,3,0.005800468580927342,0.0049958324670312535,0.003940956060779198,22.28259138082422,0.0010390923281535938,0.000955739540951083,0.004837537010952493,0.0003806546011176352,running
sparse_qsvt_statevector_closed_loop,gaussian_noise_baseline,202,4,0.005794572365987542,0.004983525366625708,0.003945443913322482,22.025760123966144,0.0009142822234372819,0.0007988482049399823,0.004837537010952493,0.0008971095346048559,running
sparse_qsvt_statevector_closed_loop,gaussian_noise_baseline,202,5,0.005800404895914022,0.004985076987691653,0.003953475228113254,21.837328936672904,0.0008079090900152392,0.0009541819950002037,0.004837537010952493,0.0013506705285616064,running
sparse_qsvt_statevector_closed_loop,gaussian_noise_baseline,202,6,0.005813649953567167,0.004994928940514532,0.0039642951776597025,21.692134991723844,0.0007148982281915604,0.0012368735288196962,0.004837537010952493,0.0017397009302977178,running
sparse_qsvt_statevector_closed_loop,gaussian_noise_baseline,202,7,0.005831394414018542,0.00500976057375752,0.003976879256061028,21.581005716606548,0.0006329789200450138,0.0015368388075208677,0.004837537010952493,0.0020762470357359245,running
sparse_qsvt_statevector_closed_loop,gaussian_noise_baseline,202,8,0.005851767358077131,0.0050273605231817035,0.0039906590682993745,21.49719861464585,0.0005605820238836475,0.0018221592506204606,0.004837537010952493,0.002368648198584325,running
sparse_qsvt_statevector_closed_loop,gaussian_noise_baseline,202,9,0.005873449018099148,0.005046154782286557,0.004005249510816502,21.43475427529722,0.0004965428653636999,0.0020842004761507365,0.004837537010952493,0.002622449917157405,running
sparse_qsvt_statevector_closed_loop,gaussian_noise_baseline,202,10,0.005895480635910611,0.00506504602760959,0.004020316872387423,21.388846904550217,0.00043989780714482945,0.002321189098359967,0.004837537010952493,0.002842284324411968,running
sparse_qsvt_statevector_closed_loop,gaussian_noise_baseline,202,11,0.005917184130402532,0.005083307303298748,0.004035567625859545,21.355706408525435,0.00038979624461163794,0.002533815110347682,0.004837537010952493,0.0030323385947724456,running
sparse_qsvt_statevector_closed_loop,gaussian_noise_baseline,202,12,0.005938099367276079,0.005100485436840681,0.004050755405798502,21.33238210855342,0.0003454801659002789,0.0027237136115642814,0.004837537010952493,0.003196357951148709,running
sparse_qsvt_statevector_closed_loop,gaussian_noise_baseline,202,13,0.005957929526388048,0.00511632248138357,0.004065680691760096,21.31655826815196,0.0003062772827149679,0.0028928306947886206,0.004837537010952493,0.003337649082212944,running
sparse_qsvt_statevector_closed_loop,gaussian_noise_baseline,202,14,0.0059764976459817576,0.0051306969536065675,0.004080186314980241,21.3064223307701,0.00027159305450780705,0.003043146868471011,0.004837537010952493,0.0034591212502768287,running
sparse_qsvt_statevector_closed_loop,gaussian_noise_baseline,202,15,0.0059937136746714545,0.005143580894840313,0.004094152239511215,21.300561384333708,0.00024090200471716888,0.0031765584239620945,0.004837537010952493,0.0035633330577369946,running
sparse_qsvt_statevector_closed_loop,gaussian_noise_baseline,202,16,0.006009549716559618,0.005155008607016184,0.004107490508568686,21.29787806244412,0.0002137397117530688,0.003294829086894295,0.004837537010952493,0.00365253344704117,running
sparse_qsvt_statevector_closed_loop,gaussian_noise_baseline,202,17,0.006024021448109463,0.005165054027538125,0.004120140464869549,21.297523062076102,0.00018969576032213154,0.003399573688564082,0.004837537010952493,0.003728697205971589,running
sparse_qsvt_statevector_closed_loop,gaussian_noise_baseline,202,18,0.006037174225282716,0.005173814542750834,0.004132064308636828,21.298841644460083,0.00016840752998663867,0.003492257030287721,0.004837537010952493,0.0037935564311598756,running
sparse_qsvt_statevector_closed_loop,gaussian_noise_baseline,202,19,0.006049072770908021,0.005181399581603123,0.004143243063229997,21.301331404885627,0.0001495546899578707,0.003574200071534222,0.004837537010952493,0.0038486286211402796,running
sparse_qsvt_statevector_closed_loop,gaussian_noise_baseline,202,20,0.006059793586311106,0.005187922729567753,0.00415367298729407,21.30460898567931,0.0001328543130478888,0.003646589487970762,0.004837537010952493,0.003895241728325806,running
sparse_qsvt_statevector_closed_loop,gaussian_noise_baseline,202,21,0.0060694194260691595,0.005193496414142478,0.004163362438563862,21.308383873814815,0.00011805654174551392,0.003710488530246149,0.004837537010952493,0.003934556453953601,running
sparse_qsvt_statevector_closed_loop,gaussian_noise_baseline,202,22,0.006078035328788886,0.005198228453715396,0.004172329172074883,21.312437805947624,0.00010494074678591924,0.003766848091560189,0.004837537010952493,0.00396758606496824,running
sparse_qsvt_statevector_closed_loop,gaussian_noise_baseline,202,23,0.0060857258168673534,0.005202219943840555,0.0041805980427654064,21.316608602661468,9.331212398922625e-05,0.003816517416504468,0.004837537010952493,0.00399521399237321,running
sparse_qsvt_statevector_closed_loop,gaussian_noise_baseline,202,24,0.006092572970550498,0.005205564091887585,0.004188199075764608,21.320777494097698,8.299868064987761e-05,0.0038602541698484864,0.004837537010952493,0.00401820944548271,running
sparse_qsvt_statevector_closed_loop,gaussian_noise_baseline,202,25,0.006098655152295093,0.005208345713563614,0.004195165864887696,21.324859193584338,7.384856800717867e-05,0.0038987337420985156,0.004837537010952493,0.004037241252947476,running
sparse_qsvt_statevector_closed_loop,gaussian_noise_baseline,202,26,0.006104046211466947,0.0052106411814372205,0.004201534259707958,21.32879413193741,6.572772106073434e-05,0.003932557756576812,0.004837537010952493,0.004052890120441703,running
sparse_qsvt_statevector_closed_loop,gaussian_noise_baseline,202,27,0.0061088150406607075,0.005212518672734212,0.004207341303137348,21.33254238936881,5.8517771204486945e-05,0.003962261791209798,0.004837537010952493,0.004065659475924498,running
sparse_qsvt_statevector_closed_loop,gaussian_noise_baseline,202,28,0.006113025386394518,0.005214038606166495,0.004212624384048361,21.33607896040786,5.211420092242967e-05,0.003988322353983091,0.004837537010952493,0.004075985056158873,running
sparse_qsvt_statevector_closed_loop,gaussian_noise_baseline,202,29,0.006116735840917281,0.005215254189058371,0.004217420572627906,21.33939006505806,4.6424713148096784e-05,0.004011163163616751,0.004837537010952493,0.004084243372494058,running
full_system_exact_ridge,gaussian_noise_baseline,303,0,0.007363449092045407,0.00477085595926476,0.006421955287960037,46.00644893380574,0.030406716436240898,0.008252349756149292,0.005111240365453798,,running
full_system_exact_ridge,gaussian_noise_baseline,303,1,0.0009603830714730125,0.0008564236603974961,0.0006164509266738246,0.9187943002507689,0.0018452136990460125,0.0005399022725180722,0.0007714803920873256,,running
full_system_exact_ridge,gaussian_noise_baseline,303,2,0.001042510786986071,0.0010309155908981404,0.0005132712844796905,0.7391671530686438,6.22890685906716e-07,0.0004349220777334861,0.0008533276379801809,,running
full_system_exact_ridge,gaussian_noise_baseline,303,3,0.001042444358269642,0.0010308784483010786,0.0005131853331555111,0.7391671300950236,1.708122938137314e-10,0.00043476859515734824,0.0008532844104633219,,converged
block_full_support_ridge,gaussian_noise_baseline,303,0,0.007363449092045407,0.00477085595926476,0.006421955287960037,46.00644893380574,0.013621828041921625,0.008252349756149292,0.005111240365453798,0.0013420148363914213,running
block_full_support_ridge,gaussian_noise_baseline,303,1,0.006297156550500637,0.0046201665356181195,0.005079188212623829,26.62974563176859,0.0019889771658811424,0.0030741441703086166,0.005111240365453798,0.0008049904804392222,running
block_full_support_ridge,gaussian_noise_baseline,303,2,0.006225320286234737,0.004611270817239514,0.004983925857498691,26.253170343312437,0.001077708515503671,0.002414175987910821,0.005111240365453798,0.0006039340127547372,running
block_full_support_ridge,gaussian_noise_baseline,303,3,0.006180712167216524,0.004607777996321729,0.004922677917814244,25.94970146626627,0.0009354600217386292,0.001897350092254494,0.005111240365453798,0.00046412052110594555,running
block_full_support_ridge,gaussian_noise_baseline,303,4,0.006149899042838354,0.0046055993881852254,0.004879989398863816,25.667282954268124,0.0008254545732727831,0.0014387798816171095,0.005111240365453798,0.000347912829039915,running
block_full_support_ridge,gaussian_noise_baseline,303,5,0.006129839108801434,0.004604207724861804,0.004852093525028973,25.430259758830996,0.0007287291773687557,0.001038381002736646,0.005111240365453798,0.000248346798742264,running
block_full_support_ridge,gaussian_noise_baseline,303,6,0.006117814556045158,0.0046033545140176735,0.004835357233150842,25.234004676378397,0.000643421858915548,0.0006965925071032756,0.005111240365453798,0.0001626763179944357,running
block_full_support_ridge,gaussian_noise_baseline,303,7,0.0061116651357412425,0.004602872294488184,0.004826829670662418,25.071456789930348,0.000568166724384067,0.000427119232993222,0.005111240365453798,8.894525733179884e-05,running
block_full_support_ridge,gaussian_noise_baseline,303,8,0.006109730825386914,0.004602641981217948,0.004824215711886266,24.93648933711061,0.0005017684056919917,0.0002953715002478534,0.005111240365453798,2.5515009268521188e-05,running
block_full_support_ridge,gaussian_noise_baseline,303,9,0.006110752254143616,0.004602578745429678,0.004825759819553845,24.824083166932954,0.00044317570893693625,0.0003708161328475771,0.005111240365453798,2.9025025789175795e-05,running
block_full_support_ridge,gaussian_noise_baseline,303,10,0.0061137830071179115,0.004602622603656057,0.0048301351824581035,24.7301617425853,0.0003914637370457999,0.0005354296065239272,0.005111240365453798,7.589404524101969e-05,running
block_full_support_ridge,gaussian_noise_baseline,303,11,0.006118118596459193,0.004602731586417123,0.004836350331275305,24.65141869470441,0.0003458184271557522,0.0007072627556610098,0.005111240365453798,0.00011614629986228748,running
block_full_support_ridge,gaussian_noise_baseline,303,12,0.00612324019567052,0.004602876727579192,0.004843673242421242,24.585171761046077,0.000305523042601685,0.0008675619894881638,0.005111240365453798,0.00015069332668615553,running
block_full_support_ridge,gaussian_noise_baseline,303,13,0.0061287705564004565,0.004603038393231891,0.0048515708203318375,24.52924293467226,0.0002699463548160823,0.0010126658013487673,0.005111240365453798,0.00018032311375295847,running
block_full_support_ridge,gaussian_noise_baseline,303,14,0.0061344397341955275,0.004603203599986645,0.004859661277432475,24.481861032329828,0.0002385322947133912,0.0011425515883478387,0.005111240365453798,0.0002057166863004964,running
block_full_support_ridge,gaussian_noise_baseline,303,15,0.00614005860149397,0.004603364063064518,0.00486767703630201,24.44158288904747,0.00021079088411105656,0.00125822390591352,0.005111240365453798,0.00022746247178208367,running
block_full_support_ridge,gaussian_noise_baseline,303,16,0.006145498482239951,0.00460351478147942,0.004875436056143197,24.407229837355327,0.00018629028351616896,0.0013609653833998937,0.005111240365453798,0.00024606874372071804,running
block_full_support_ridge,gaussian_noise_baseline,303,17,0.006150675563688898,0.004603653017527739,0.004882819813901852,24.377836627801102,0.00016464981458172022,0.0014520837937716006,0.005111240365453798,0.00026197440233676904,running
block_full_support_ridge,gaussian_noise_baseline,303,18,0.006155539015407996,0.004603777564968096,0.0048897564906027115,24.352610415830185,0.00014553383435453768,0.0015328197965194007,0.005111240365453798,0.0002755583146637456,running
block_full_support_ridge,gaussian_noise_baseline,303,19,0.006160061972418425,0.0046038882279153944,0.004896208199217888,24.330897856916753,0.00012864635459456804,0.0016043144274746949,0.005111240365453798,0.0002871474066881624,running
block_full_support_ridge,gaussian_noise_baseline,303,20,0.006164234723085342,0.004603985452992544,0.0049021613327158925,24.312158711103354,0.00011372631334695692,0.0016676009134532362,0.005111240365453798,0.0002970236740761083,running
block_full_support_ridge,gaussian_noise_baseline,303,21,0.006168059588799345,0.004604070072491902,0.004907619309990657,24.29594466105911,0.00010054341794089774,0.0017236068589798067,0.005111240365453798,0.0003054302556575244,running
block_full_support_ridge,gaussian_noise_baseline,303,22,0.0061715470980383295,0.004604143127554135,0.004912597157452717,24.28188229919979,8.889448894313073e-05,0.0017731608188210617,0.005111240365453798,0.00031257669451589093,running
block_full_support_ridge,gaussian_noise_baseline,303,23,0.00617471314789024,0.004604205748689061,0.004917117490964311,24.269659445630364,7.86002435606533e-05,0.0018170005284424274,0.005111240365453798,0.0003186434948380256,running
block_full_support_ridge,gaussian_noise_baseline,303,24,0.006177576916608033,0.004604259077098355,0.00492120756239232,24.259014126298435,6.950246475416457e-05,0.0018557815037335698,0.005111240365453798,0.00032378606825014393,running
block_full_support_ridge,gaussian_noise_baseline,303,25,0.006180159345463659,0.004604304214777518,0.004924897112663726,24.24972567608687,6.146150907191226e-05,0.0018900853964930432,0.005111240365453798,0.0003281381508839504,running
block_full_support_ridge,gaussian_noise_baseline,303,26,0.006182482050485246,0.004604342194694285,0.004928216833386818,24.241607540270337,5.4354112078379944e-05,0.0019204278236249154,0.005111240365453798,0.00033181476161178546,running
block_full_support_ridge,gaussian_noise_baseline,303,27,0.006184566557330972,0.004604373964774425,0.004931197285595475,24.234501434725438,4.80714553552794e-05,0.0019472655558939401,0.005111240365453798,0.0003349147625321515,running
block_full_support_ridge,gaussian_noise_baseline,303,28,0.0061864337777301276,0.004604400381205541,0.004933868159999533,24.228272594645155,4.25174635063298e-05,0.0019710030384411377,0.005111240365453798,0.00033752307468138656,running
block_full_support_ridge,gaussian_noise_baseline,303,29,0.006188103665298536,0.004604422207866829,0.004936257790675472,24.222805896715425,3.7607303477815436e-05,0.001991998259456201,0.005111240365453798,0.00033971259491909466,running
sparse_exact_ridge,gaussian_noise_baseline,303,0,0.007363449092045407,0.00477085595926476,0.006421955287960037,46.00644893380574,0.013923116347414775,0.008252349756149292,0.005111240365453798,0.0016153085796910566,running
sparse_exact_ridge,gaussian_noise_baseline,303,1,0.006352708630359305,0.004691846068287631,0.005097723729889668,28.006446425283777,0.004246294156777706,0.0035042680886771607,0.005111240365453798,0.0002644213485207725,running
sparse_exact_ridge,gaussian_noise_baseline,303,2,0.006233276339971976,0.0046161521212315796,0.00499116464415561,26.56017973232576,0.0015386249900434848,0.002495467524548684,0.005111240365453798,0.0003989010491452946,running
sparse_exact_ridge,gaussian_noise_baseline,303,3,0.006186196354473055,0.004604261016009947,0.004933646447668192,26.143200162926348,0.0009830860576448904,0.001968000231527162,0.005111240365453798,0.00026380864779133325,running
sparse_exact_ridge,gaussian_noise_baseline,303,4,0.00615423035353461,0.004603282422184518,0.004888294084491844,25.77577643546818,0.0008234975005655861,0.0015115132203012368,0.005111240365453798,1.2967156739763434e-05,running
sparse_exact_ridge,gaussian_noise_baseline,303,5,0.006133949865293699,0.004603249571210203,0.00485890942029976,25.52040210901252,0.0007245203538265971,0.0011319121950575865,0.005111240365453798,0.0001670559183406722,running
sparse_exact_ridge,gaussian_noise_baseline,303,6,0.006121870370365901,0.004604327444825296,0.004840399835807539,25.332008473898927,0.0006430106227538072,0.0008277224998164577,0.005111240365453798,0.0002930761182525894,running
sparse_exact_ridge,gaussian_noise_baseline,303,7,0.006115421114309006,0.004605834086998139,0.004829678219475172,25.176686092071964,0.0005723996775023151,0.0006060914622818613,0.005111240365453798,0.0003904465879615887,running
sparse_exact_ridge,gaussian_noise_baseline,303,8,0.006113002005851504,0.0046073730944785314,0.00482478946766166,25.04375744702085,0.0005100299067420055,0.0004982320806680165,0.005111240365453798,0.00046769951948659916,running
sparse_exact_ridge,gaussian_noise_baseline,303,9,0.006113490564386286,0.004608755539572527,0.004824275552336093,24.929863720931532,0.0004545877247656633,0.0005218112410047775,0.005111240365453798,0.0005276355128661633,running
sparse_exact_ridge,gaussian_noise_baseline,303,10,0.006116022244647565,0.004609896559810234,0.004826954112010684,24.832401180936582,0.00040527099256460896,0.0006300416853532109,0.005111240365453798,0.0005726541879100702,running
sparse_exact_ridge,gaussian_noise_baseline,303,11,0.006119929789628306,0.00461076822698574,0.004831876213737174,24.748824848841764,0.00036140533446835685,0.000767769512589101,0.005111240365453798,0.0006052184937555305,running
sparse_exact_ridge,gaussian_noise_baseline,303,12,0.006124708865627934,0.004611376221844159,0.00483829951466074,24.676915578482408,0.0003223764235837645,0.0009083465187879934,0.005111240365453798,0.0006275394900266776,running
sparse_exact_ridge,gaussian_noise_baseline,303,13,0.006129984266628706,0.004611745189767884,0.004845653284238823,24.614843339117026,0.0002876344755257875,0.0010418256650057303,0.005111240365453798,0.0006414909739418436,running
sparse_exact_ridge,gaussian_noise_baseline,303,14,0.006135480458924828,0.004611908867948525,0.00485350473974824,24.561105484536213,0.00025669413257853395,0.0011648352045259284,0.005111240365453798,0.0006486513263805722,running
sparse_exact_ridge,gaussian_noise_baseline,303,15,0.006140998322261154,0.004611903746807904,0.004861530850489225,24.514458306664118,0.00022912763426538726,0.001276556448230059,0.005111240365453798,0.0006503537698019643,running
sparse_exact_ridge,gaussian_noise_baseline,303,16,0.006146397152206162,0.004611765262698377,0.004869495359847732,24.473866190904676,0.00020455736391934796,0.0013772091382476094,0.005111240365453798,0.0006477232451455449,running
sparse_exact_ridge,gaussian_noise_baseline,303,17,0.0061515806766692695,0.004611525695478175,0.0048772300721169415,24.438463358924285,0.00018264954376457536,0.0014674407058352023,0.005111240365453798,0.0006417054206782195,running
sparse_exact_ridge,gaussian_noise_baseline,303,18,0.0061564861744145515,0.0046112131757562085,0.004884619673695791,24.40752334870424,0.00016310891703645,0.001548060535270263,0.005111240365453798,0.0006330917285755212,running
sparse_exact_ridge,gaussian_noise_baseline,303,19,0.006161076030701912,0.0046108513925374565,0.004891589515760583,24.38043420425769,0.00014567413028565627,0.0016199177072775707,0.005111240365453798,0.000622541350210452,running
sparse_exact_ridge,gaussian_noise_baseline,303,20,0.006165331209324909,0.0046104597228704015,0.0048980958573505715,24.356678326364907,0.00013011368297692602,0.0016838432105337519,0.005111240365453798,0.0006106003779997252,running
sparse_exact_ridge,gaussian_noise_baseline,303,21,0.00616924622540868,0.004610053596581739,0.0049041181281111665,24.335816135420256,0.00011622237465704787,0.00174062295148697,0.005111240365453798,0.0005977184272792684,running
sparse_exact_ridge,gaussian_noise_baseline,303,22,0.006172825289841653,0.004609644973390505,0.00490965283372789,24.31747281026253,0.000103818191002424,0.0017909861618805578,0.005111240365453798,0.0005842630113152295,running
sparse_exact_ridge,gaussian_noise_baseline,303,23,0.006176079366638831,0.004609242854380184,0.004914708788392316,24.301327497139802,9.273957396651372e-05,0.0018356017361551673,0.005111240365453798,0.0005705319674428732,running
sparse_exact_ridge,gaussian_noise_baseline,303,24,0.0061790239404601955,0.004608853780470025,0.0049193034131763125,24.28710450350906,8.284302710963502e-05,0.0018750786990152214,0.005111240365453798,0.0005567641841846528,running
sparse_exact_ridge,gaussian_noise_baseline,303,25,0.0061816773354994295,0.004608482291210818,0.0049234598860545785,24.274566089370477,7.400101350209319e-05,0.0019099687938726956,0.005111240365453798,0.0005431488467785035,running
sparse_exact_ridge,gaussian_noise_baseline,303,26,0.006184059461502741,0.004608131330880887,0.0049272049689220426,24.26350654647451,6.610010919215695e-05,0.0019407700988242679,0.005111240365453798,0.0005298333917472202,running
sparse_exact_ridge,gaussian_noise_baseline,303,27,0.006186190889788682,0.004607802597598207,0.004930567370039778,24.253747317573843,5.903938002715245e-05,0.0019679310644317408,0.005111240365453798,0.0005169303378845851,running
