instance_id,ieee_case,support_id,selector,k_budget,slot_budget,actual_nonzeros,slot_count,median_normalized_error,median_absolute_error,random_replicate,accuracy_objective,signal_unitary_gate_count,signal_unitary_depth,controlled_rotations,resource_record_type,resource_status,missing_resource_cost_is_zero,nondominated
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k24_s2_r16_af2514d8eda6,random_objective_feasible,24,2,14,2,0.5923480336045974,0.0005939754323545,16.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k16_s3_r05_6c325409c2dc,random_objective_feasible,16,3,16,3,0.6031470211287939,0.0007359683113501,5.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k16_s8_r23_5d38284a18a0,random_objective_feasible,16,8,16,3,0.6059006120033368,0.000629331561137,23.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k12_s8_r16_54cbb6c7dd95,random_objective_feasible,12,8,12,3,0.6069465280092754,0.0006489714049071,16.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k24_s4_r24_fef1abcc5734,random_objective_feasible,24,4,24,4,0.6095969052747432,0.0007602601336949,24.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k12_s4_r06_f8d1bedc9c86,random_objective_feasible,12,4,12,3,0.6244267802715826,0.0007720651495477,6.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k16_s2_r26_6fd04c639352,random_objective_feasible,16,2,15,2,0.6274626674668417,0.0005309787749393,26.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k24_s2_r09_05d625154a98,random_objective_feasible,24,2,15,2,0.6301493811706678,0.0005957507266493,9.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k16_s4_r16_111c2af4e36e,random_objective_feasible,16,4,16,4,0.6315471724406414,0.0006338585530874,16.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k24_s8_r28_9a482cea70af,random_objective_feasible,24,8,24,7,0.6319847053449869,0.0005758521749412,28.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k16_s4_r24_c452868b4a7d,random_objective_feasible,16,4,16,4,0.6325797340075359,0.0007509794293796,24.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k24_s3_r01_fcadd27ac09a,random_objective_feasible,24,3,21,3,0.6335796974808205,0.0006043500642268,1.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k32_s6_r14_457c0fffa194,random_objective_feasible,32,6,32,6,0.6537379945630419,0.0006347949801847,14.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k24_s6_r09_2ca5ff24a945,random_objective_feasible,24,6,24,6,0.6563765793998764,0.0005861455910532,9.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k24_s2_r05_203ddc79b7ab,random_objective_feasible,24,2,14,2,0.6585622355648468,0.0007484766621526,5.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k24_s4_r20_fdabe6d2ebf9,random_objective_feasible,24,4,24,4,0.6675188407769826,0.000584671165003,20.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k16_s8_r14_d73f9d8ca363,random_objective_feasible,16,8,16,4,0.6794342666966461,0.0006919394480746,14.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k32_s8_r24_a50f23d0d2e7,random_objective_feasible,32,8,32,6,0.6823494960134204,0.0006640261247886,24.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k16_s4_r03_5c5b255d895a,random_objective_feasible,16,4,16,4,0.6862556527405171,0.0006192568687458,3.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k12_s6_r00_07d617c060c0,random_objective_feasible,12,6,12,4,0.6879817269039799,0.0007167302734818,0.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k24_s8_r11_419e2be71bff,random_objective_feasible,24,8,24,6,0.689353470134779,0.0008305840628698,11.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k24_s8_r23_78c2a1d08ede,random_objective_feasible,24,8,24,5,0.6902743651747316,0.0007849423237363,23.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k24_s6_r02_7968ccfcaf71,random_objective_feasible,24,6,24,5,0.6993214564629293,0.0004751340409941,2.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k12_s2_r21_bd6e65c64171,random_objective_feasible,12,2,12,2,0.7043875089097154,0.0006909758199375,21.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k16_s4_r11_99f7819f5931,random_objective_feasible,16,4,16,4,0.7062348853914674,0.0006469440669629,11.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k24_s3_r29_95606c177143,random_objective_feasible,24,3,21,3,0.7066918808971224,0.0006412205580551,29.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k24_s3_r26_70e10b989710,random_objective_feasible,24,3,21,3,0.7075092662730935,0.0006882462755122,26.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k16_s4_r08_718a0a084969,random_objective_feasible,16,4,16,4,0.7085365040581826,0.0006535606981984,8.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k12_s2_r18_98e4fb3aefd1,random_objective_feasible,12,2,12,2,0.714887066227527,0.0006330305192488,18.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k24_s2_r14_c6618dbe1380,random_objective_feasible,24,2,15,2,0.7253460027083842,0.0006565658815201,14.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k32_s4_r28_4adcc0cb8409,random_objective_feasible,32,4,28,4,0.7294920829453498,0.0007393002859791,28.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k24_s3_r24_3499f8e890ae,random_objective_feasible,24,3,20,3,0.7348616891560475,0.0007508716447537,24.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k16_s8_r05_fc0a51945b8f,random_objective_feasible,16,8,16,4,0.7401096219419131,0.0007718805174086,5.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k12_s4_r27_1c7146edc69b,random_objective_feasible,12,4,12,3,0.7414238935806658,0.0007980353365303,27.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k24_s4_r27_55980995a3fb,random_objective_feasible,24,4,24,4,0.7440970720325346,0.0007712465181382,27.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k24_s6_r05_8f24dd5a0464,random_objective_feasible,24,6,24,6,0.7520118157652733,0.0006459466587386,5.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k16_s6_r02_c80ad1933617,random_objective_feasible,16,6,16,4,0.7522404236605421,0.00067500153821,2.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k12_s6_r04_5c85f37f7a2c,random_objective_feasible,12,6,12,4,0.7525460156122317,0.0007917406281593,4.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k24_s2_r12_7ed7681a6d30,random_objective_feasible,24,2,15,2,0.7537973629756971,0.0007330692162185,12.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k24_s4_r19_a8cf911611b3,random_objective_feasible,24,4,24,4,0.7670343402052164,0.0006821706849289,19.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k24_s6_r10_c0051414167c,random_objective_feasible,24,6,24,6,0.7719104541303687,0.0007033919125736,10.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k32_s4_r12_73f9310f45d2,random_objective_feasible,32,4,27,4,0.772679223912627,0.0007658865617727,12.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k12_s8_r06_4e44a4f4828e,random_objective_feasible,12,8,12,3,0.7820426051897651,0.0010736546038182,6.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k32_s8_r14_2cda9cc28f0f,random_objective_feasible,32,8,32,7,0.7841304575340552,0.0008566742521803,14.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k32_s2_r21_558194aa48f8,random_objective_feasible,32,2,16,2,0.784500768450511,0.0010922626971802,21.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k32_s4_r14_497d2fb1bf09,random_objective_feasible,32,4,28,4,0.7877881699072259,0.000916684633974,14.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k8_s2_r09_a1ccfbd0724d,random_objective_feasible,8,2,8,1,0.7931624420457547,0.0006969470699764,9.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k32_s3_r02_8691165747a9,random_objective_feasible,32,3,21,3,0.8047864484462464,0.0011796846701423,2.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k32_s4_r16_945ffb501e45,random_objective_feasible,32,4,27,4,0.8050122995361335,0.0009190450633812,16.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k32_s4_r19_36444ddea96a,random_objective_feasible,32,4,27,4,0.8075984937159082,0.0010073425972146,19.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k12_s3_r21_7f5b74dc6389,random_objective_feasible,12,3,12,3,0.808566425226551,0.0007255182586022,21.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k24_s2_r08_b6fb0e0bbb21,random_objective_feasible,24,2,15,2,0.8101872789319621,0.000885522268673,8.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k24_s3_r16_b901332fcbb5,random_objective_feasible,24,3,21,3,0.8104631806879852,0.0009189498008423,16.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k16_s2_r15_82fee6524cd8,random_objective_feasible,16,2,15,2,0.8110368733512183,0.0010477759283544,15.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k24_s2_r23_133591af1e0c,random_objective_feasible,24,2,16,2,0.8114978649290765,0.0008444613842726,23.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k24_s4_r21_5e66d493dc45,random_objective_feasible,24,4,24,4,0.8145909377207037,0.0007394783152217,21.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k24_s4_r04_62aea9446bca,random_objective_feasible,24,4,24,4,0.8170940775550135,0.0007477822907521,4.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k24_s6_r26_c0f6512fd99f,random_objective_feasible,24,6,24,6,0.8233050178280232,0.0012580719367728,26.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k12_s2_r02_95fe6a1939fd,random_objective_feasible,12,2,12,2,0.8240654880648173,0.0008538584836891,2.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k32_s6_r04_055cf53503e7,random_objective_feasible,32,6,32,6,0.8250159963548276,0.0011154845247978,4.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k32_s3_r16_6533432c9b67,random_objective_feasible,32,3,22,3,0.8272461490644372,0.0008517469630112,16.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k8_s6_r22_13b31fa4ba44,random_objective_feasible,8,6,8,1,0.8295483713954526,0.0010815995195809,22.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k8_s8_r01_7df426c85023,random_objective_feasible,8,8,8,1,0.8295483713954526,0.0010815995195809,1.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k24_s3_r13_d6ead14606fe,random_objective_feasible,24,3,21,3,0.8304567062529151,0.0010435160501186,13.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k24_s8_r27_2f716407bd82,random_objective_feasible,24,8,24,5,0.8388084327004868,0.0009668218005428,27.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k12_s2_r12_c4ee1b98344a,random_objective_feasible,12,2,12,2,0.8442343477522125,0.0011568833610699,12.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k16_s3_r20_c2c94eb46078,random_objective_feasible,16,3,16,3,0.8470159237672475,0.0011910055312711,20.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k24_s8_r20_f1e1ec847d2a,random_objective_feasible,24,8,24,5,0.8480697332738532,0.0007654735782345,20.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k12_s8_r07_0f2b8f990ded,random_objective_feasible,12,8,12,4,0.8566099995068124,0.0012188306134003,7.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k8_s3_r17_53751d3d87d9,random_objective_feasible,8,3,8,1,0.8566099995068124,0.0010449156458725,17.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k8_s4_r28_53751d3d87d9,random_objective_feasible,8,4,8,1,0.8566099995068124,0.0010449156458725,28.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k24_s2_r15_d03c3ac6eff3,random_objective_feasible,24,2,15,2,0.8580827620248541,0.0010367660080015,15.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k32_s3_r18_39316ea0a2cf,random_objective_feasible,32,3,21,3,0.8602860146284783,0.0010361656140371,18.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k32_s6_r20_1b7a6b856949,random_objective_feasible,32,6,32,6,0.8605557685272334,0.0010589356929856,20.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k24_s8_r15_6ef54a65005a,random_objective_feasible,24,8,24,5,0.8679545774658779,0.0011635796890773,15.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k32_s8_r21_e61760952fbb,random_objective_feasible,32,8,32,6,0.8692186294149453,0.0008639712184092,21.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k12_s3_r10_62712ceb699d,random_objective_feasible,12,3,12,3,0.8720722373565226,0.0010814413965957,10.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k12_s2_r01_318be536895b,random_objective_feasible,12,2,12,2,0.872620978985263,0.0011513838005793,1.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k12_s8_r03_776f9f7b9566,random_objective_feasible,12,8,12,3,0.872620978985263,0.0011761222477774,3.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k8_s3_r07_5559b699ec22,random_objective_feasible,8,3,8,1,0.872620978985263,0.0010702547765374,7.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k8_s3_r09_fcdaa875846b,random_objective_feasible,8,3,8,1,0.872620978985263,0.0011613043302324,9.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k8_s3_r19_9d2db2bd7020,random_objective_feasible,8,3,8,1,0.872620978985263,0.0011613043302324,19.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k8_s4_r14_5559b699ec22,random_objective_feasible,8,4,8,1,0.872620978985263,0.0010702547765374,14.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k8_s6_r12_fcdaa875846b,random_objective_feasible,8,6,8,1,0.872620978985263,0.0011613043302324,12.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k8_s6_r13_8cc3c96bd0df,random_objective_feasible,8,6,8,1,0.872620978985263,0.0011306928646517,13.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k8_s8_r05_90d740555b37,random_objective_feasible,8,8,8,1,0.872620978985263,0.0013245591969032,5.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k8_s8_r24_fa323d34fc05,random_objective_feasible,8,8,8,1,0.872620978985263,0.0011306928646517,24.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k24_s4_r06_d6c5c8287088,random_objective_feasible,24,4,24,4,0.8767292795718422,0.0009991967581627,6.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k24_s4_r28_2cc7f05ad7bf,random_objective_feasible,24,4,24,4,0.8790856414920396,0.0011209816736019,28.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k16_s2_r18_213310a6eeb6,random_objective_feasible,16,2,14,2,0.879618994888814,0.0010425619944104,18.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k32_s6_r19_805ddcc3e634,random_objective_feasible,32,6,32,6,0.8811126422486235,0.0011890678971815,19.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k24_s4_r02_a163d4e6c547,random_objective_feasible,24,4,24,4,0.8852413220983942,0.0009923954170305,2.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k12_s3_r19_967dcd83ea16,random_objective_feasible,12,3,12,3,0.8857710032178965,0.0011251718670881,19.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k12_s8_r19_ac824da2ecd9,random_objective_feasible,12,8,12,3,0.8857710032178965,0.0011060032605284,19.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k8_s2_r05_bcbaabfad348,random_objective_feasible,8,2,8,1,0.8857710032178965,0.001082109459416,5.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k8_s2_r23_19af462a74a2,random_objective_feasible,8,2,8,1,0.8857710032178965,0.0011459194179229,23.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k8_s2_r28_2a36abfa6ac9,random_objective_feasible,8,2,8,1,0.8857710032178965,0.001332947546543,28.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k8_s3_r06_b0425f238afe,random_objective_feasible,8,3,8,1,0.8857710032178965,0.0011459194179229,6.0,median_heldout_normalized_error_absolute_not_signed,,,,,,False,False
