instance_id,ieee_case,support_id,selector,k_budget,slot_budget,support_fingerprint,sparse_matrix_fingerprint,random_replicate,resource_record_type,actual_nonzeros,actual_max_row_degree,actual_max_column_degree,minimum_slot_count,slot_count,normalization_mu,native_beta,signal_unitary_gate_count,signal_unitary_depth,cx_count,controlled_rotations,wrapper_reconstruction_error,wrapper_statevector_error,wrapper_unitarity_error,slot_assignment_valid,real_edges_covered_exactly_once,resource_measurement,value_semantics,missing_cost_is_zero,resource_fingerprint,status,failure_reason,stage,last_completed_checkpoint,resource_cache_hit,wrapper_reconstruction_tolerance,wrapper_reconstruction_holds
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__sensitivity_refined_mean_k12_s4_05edf277b9b0,sensitivity_refined_mean,12,4,05edf277b9b09dbeda75996551236cf5e8b127784befdccd5fb27e2fe8f42b69,3d3b0b1b968aba2ea1199fb375070fd2e7ce551c54dc4f73d1235cb835b151cd,,executed_sparse_signal_unitary,12,4,3,4,4,1984.0120163062581,7936.048065225033,4869,3230,2087,32,3.486354575943648e-13,3.4856073274837543e-13,9.57012247226885e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,798b8039559f2ef527ac3c040812ebea9e73e900556fd7c670165b699369bd9d,completed,,resources,resources,False,1e-09,True
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__sensitivity_refined_worst_case_k12_s4_fb6ea18a436f,sensitivity_refined_worst_case,12,4,fb6ea18a436faaab017e0105941ca27b8fa3b10f221a23421e8c9dde5aab4be4,2d4dfe62964cfe5762a3839d8135272349b63ef6bb370dfeb2b79d1f28b3ed8a,,executed_sparse_signal_unitary,12,3,3,3,3,1984.0120163062581,5952.036048918774,4161,2964,1836,24,3.847106726702136e-13,3.848964695568664e-13,1.637578961322106e-13,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,12aa5ef64d16b3f454c095bdae23d2fd41b5bd7f551e15d93ae400501fdb09a9,completed,,resources,resources,True,1e-09,True
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__balanced_magnitude_k12_s6_3ef1c6ea727a,balanced_magnitude,12,6,3ef1c6ea727aee7467ce8fbd9c7cf618da1baea75d1dc9af937d15afad5f10b9,8eafd6025aa7fe95da9be8a320336a801bdd2604c078801c15bec3d1caac3d52,,executed_sparse_signal_unitary,12,2,2,2,2,1989.650502687661,3979.301005375322,1170,714,488,16,4.1779594649876033e-13,4.1808002497362436e-13,6.59472476627343e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,3bd1090282cc3553e9160f10d06d37eed8010e96f1325d19a85a549023063aaf,completed,,resources,resources,True,1e-09,True
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__leverage_weighted_k12_s6_3ef1c6ea727a,leverage_weighted,12,6,3ef1c6ea727aee7467ce8fbd9c7cf618da1baea75d1dc9af937d15afad5f10b9,8eafd6025aa7fe95da9be8a320336a801bdd2604c078801c15bec3d1caac3d52,,executed_sparse_signal_unitary,12,2,2,2,2,1989.650502687661,3979.301005375322,1170,714,488,16,4.1779594649876033e-13,4.1808002497362436e-13,6.59472476627343e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,3bd1090282cc3553e9160f10d06d37eed8010e96f1325d19a85a549023063aaf,completed,,resources,resources,True,1e-09,True
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__sensitivity_initial_mean_k12_s6_1e6fcc9553b3,sensitivity_initial_mean,12,6,1e6fcc9553b3f9ec1bbe2264e001bbccb7e71fe5c1fd15a2fdef170d4c8d6dc8,615be986f8d3ac6aefeb7450fac901101c38e7ef7391a92d1734d015b627f2a2,,executed_sparse_signal_unitary,12,5,3,5,5,1984.0120163062581,9920.06008153129,13754,9279,5677,40,2.960766604009167e-13,2.9590040181416603e-13,6.17284001691587e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,fa467b658cb7926b631b48afe9e86fa6ffe6b5dd7a50e20eea9c4ab9821894b2,completed,,resources,resources,False,1e-09,True
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__sensitivity_initial_worst_case_k12_s6_c26adb254631,sensitivity_initial_worst_case,12,6,c26adb254631c7ffa7d702247d30e4bffb5fdc0af7139c9bce3957473368efd0,cd0929028ff029d8474e5e6b653418806ec656c2f9d11624d9131e9efa642268,,executed_sparse_signal_unitary,12,4,4,4,4,1984.0120163062581,7936.048065225033,4953,3293,2110,32,2.665645482125001e-13,2.6650903706126883e-13,9.29256671611256e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,42c38cfcc9def8380a9b84dc744e3f6aec99305c4482b776b0026b165f5be318,completed,,resources,resources,True,1e-09,True
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__sensitivity_refined_mean_k12_s6_f7979c96061a,sensitivity_refined_mean,12,6,f7979c96061a2fbb1b917fa786038dccee1a661d809e2aa1dd48e95799b1006e,6d719691ca28f064582312ada3a25bc324e7f80c474d512ca8d4d83506cbce26,,executed_sparse_signal_unitary,12,3,3,3,3,1989.650502687661,5968.951508062983,3713,2687,1695,24,1.7541523789077473e-13,1.7416623698807143e-13,1.9184653865522705e-13,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,5f20304d5de9c9245e50bfa118355abe6b89baaa6c7ff4ad6494c80ffa4ce453,completed,,resources,resources,False,1e-09,True
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__sensitivity_refined_worst_case_k12_s6_dc22e3ea6949,sensitivity_refined_worst_case,12,6,dc22e3ea69493cbc61daf4474f3bda32bfbf0ddfbaa0638220c54bbca097bcff,741331e19d150abd99f3b09da6d0f3570e170b907d8b530919ca53334390518a,,executed_sparse_signal_unitary,12,4,3,4,4,1984.0120163062581,7936.048065225033,4494,2960,1959,32,1.8356195225781464e-13,1.8364445510525765e-13,9.425793479067579e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,91257f9875b6f713f6bb18486fe9b557f7df1c5466311dc7d625d32de891ff42,completed,,resources,resources,False,1e-09,True
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__balanced_magnitude_k12_s8_3ef1c6ea727a,balanced_magnitude,12,8,3ef1c6ea727aee7467ce8fbd9c7cf618da1baea75d1dc9af937d15afad5f10b9,8eafd6025aa7fe95da9be8a320336a801bdd2604c078801c15bec3d1caac3d52,,executed_sparse_signal_unitary,12,2,2,2,2,1989.650502687661,3979.301005375322,1170,714,488,16,4.1779594649876033e-13,4.1808002497362436e-13,6.59472476627343e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,3bd1090282cc3553e9160f10d06d37eed8010e96f1325d19a85a549023063aaf,completed,,resources,resources,True,1e-09,True
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__leverage_weighted_k12_s8_3ef1c6ea727a,leverage_weighted,12,8,3ef1c6ea727aee7467ce8fbd9c7cf618da1baea75d1dc9af937d15afad5f10b9,8eafd6025aa7fe95da9be8a320336a801bdd2604c078801c15bec3d1caac3d52,,executed_sparse_signal_unitary,12,2,2,2,2,1989.650502687661,3979.301005375322,1170,714,488,16,4.1779594649876033e-13,4.1808002497362436e-13,6.59472476627343e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,3bd1090282cc3553e9160f10d06d37eed8010e96f1325d19a85a549023063aaf,completed,,resources,resources,True,1e-09,True
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__sensitivity_initial_mean_k12_s8_1e6fcc9553b3,sensitivity_initial_mean,12,8,1e6fcc9553b3f9ec1bbe2264e001bbccb7e71fe5c1fd15a2fdef170d4c8d6dc8,615be986f8d3ac6aefeb7450fac901101c38e7ef7391a92d1734d015b627f2a2,,executed_sparse_signal_unitary,12,5,3,5,5,1984.0120163062581,9920.06008153129,13754,9279,5677,40,2.960766604009167e-13,2.9590040181416603e-13,6.17284001691587e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,fa467b658cb7926b631b48afe9e86fa6ffe6b5dd7a50e20eea9c4ab9821894b2,completed,,resources,resources,True,1e-09,True
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__sensitivity_initial_worst_case_k12_s8_c26adb254631,sensitivity_initial_worst_case,12,8,c26adb254631c7ffa7d702247d30e4bffb5fdc0af7139c9bce3957473368efd0,cd0929028ff029d8474e5e6b653418806ec656c2f9d11624d9131e9efa642268,,executed_sparse_signal_unitary,12,4,4,4,4,1984.0120163062581,7936.048065225033,4953,3293,2110,32,2.665645482125001e-13,2.6650903706126883e-13,9.29256671611256e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,42c38cfcc9def8380a9b84dc744e3f6aec99305c4482b776b0026b165f5be318,completed,,resources,resources,True,1e-09,True
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__sensitivity_refined_mean_k12_s8_f7979c96061a,sensitivity_refined_mean,12,8,f7979c96061a2fbb1b917fa786038dccee1a661d809e2aa1dd48e95799b1006e,6d719691ca28f064582312ada3a25bc324e7f80c474d512ca8d4d83506cbce26,,executed_sparse_signal_unitary,12,3,3,3,3,1989.650502687661,5968.951508062983,3713,2687,1695,24,1.7541523789077473e-13,1.7416623698807143e-13,1.9184653865522705e-13,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,5f20304d5de9c9245e50bfa118355abe6b89baaa6c7ff4ad6494c80ffa4ce453,completed,,resources,resources,True,1e-09,True
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__sensitivity_refined_worst_case_k12_s8_dc22e3ea6949,sensitivity_refined_worst_case,12,8,dc22e3ea69493cbc61daf4474f3bda32bfbf0ddfbaa0638220c54bbca097bcff,741331e19d150abd99f3b09da6d0f3570e170b907d8b530919ca53334390518a,,executed_sparse_signal_unitary,12,4,3,4,4,1984.0120163062581,7936.048065225033,4494,2960,1959,32,1.8356195225781464e-13,1.8364445510525765e-13,9.425793479067579e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,91257f9875b6f713f6bb18486fe9b557f7df1c5466311dc7d625d32de891ff42,completed,,resources,resources,True,1e-09,True
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__balanced_magnitude_k16_s2_efdbf3cadafc,balanced_magnitude,16,2,efdbf3cadafc7b77a47c1f9dccba533aaea5a9f328b03242de20b12ae0afc2e1,5ebc78629e71ff1e1795b45a650645a514ca130c917b830e96409d919064e9a2,,executed_sparse_signal_unitary,14,2,2,2,2,1989.650502687661,3979.301005375322,1170,714,488,16,4.1778469037946044e-13,4.1808002497362436e-13,6.417089082333405e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,cfc59f19ff51aea9e4143c6bdabf424d935c11402daee8a1a8ad9e8afdd6aa6d,completed,,resources,resources,False,1e-09,True
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__leverage_weighted_k16_s2_efdbf3cadafc,leverage_weighted,16,2,efdbf3cadafc7b77a47c1f9dccba533aaea5a9f328b03242de20b12ae0afc2e1,5ebc78629e71ff1e1795b45a650645a514ca130c917b830e96409d919064e9a2,,executed_sparse_signal_unitary,14,2,2,2,2,1989.650502687661,3979.301005375322,1170,714,488,16,4.1778469037946044e-13,4.1808002497362436e-13,6.417089082333405e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,cfc59f19ff51aea9e4143c6bdabf424d935c11402daee8a1a8ad9e8afdd6aa6d,completed,,resources,resources,True,1e-09,True
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__sensitivity_initial_mean_k16_s2_140d51ce7401,sensitivity_initial_mean,16,2,140d51ce740152fe338de140ef2a99d106ca7f2e539f913cffa6aee233f863e0,269d6bb71be8673b1e22a499e72d3f07f9800820e9b8fe140f105ca910c9dea6,,executed_sparse_signal_unitary,14,2,2,2,2,1984.0120163062581,3968.0240326125163,1168,713,488,16,4.972688927296076e-13,4.977129819394577e-13,6.494804694057166e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,57487c74a66c1ba4292ebfa728ae944393dc50f3b446261327d63e7a40d98ad1,completed,,resources,resources,False,1e-09,True
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__sensitivity_initial_worst_case_k16_s2_b1d0ddefaf32,sensitivity_initial_worst_case,16,2,b1d0ddefaf324d37e388b11713895aaae5f8cad904fcd36f3fc1be17b4738716,0b363aadd319fca044b84e516b8b33ac7170dc67d3467ba6a33443a268ae8c7f,,executed_sparse_signal_unitary,14,2,2,2,2,1984.0120163062581,3968.0240326125163,1168,712,488,16,2.353672812205332e-14,2.3814283878209608e-14,6.17284001691587e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,1147922d30e48a22deb303403834a592e2cd6a4ae4cd58faedd37d79e0c461b1,completed,,resources,resources,False,1e-09,True
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__sensitivity_refined_mean_k16_s2_1d09ec39d473,sensitivity_refined_mean,16,2,1d09ec39d473076cc013d0f8058773a3dc2b8bea3c78c1c7c8cc203763b61cb4,120c5a0f48ba56c208df3c36aaa8c3721340813ba0f3c16c4b7d71d7ae3b606f,,executed_sparse_signal_unitary,14,2,2,2,2,1989.650502687661,3979.301005375322,1168,714,488,16,5.322255315927999e-14,5.302867721536584e-14,6.461498003318411e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,3c3f29a0bf51604f600fdb604f64a86caf3ff26b936665e6c68850cf53f603c1,completed,,resources,resources,False,1e-09,True
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__sensitivity_refined_worst_case_k16_s2_529733ae3ea0,sensitivity_refined_worst_case,16,2,529733ae3ea0d7803a195e31ae7e16452e1694d4118526bf52152fb447a6e631,7c1e3ae543e10bcd3dd7ad16024184e57d9f1302a61d077503330524bea17b78,,executed_sparse_signal_unitary,14,2,2,2,2,1984.0120163062581,3968.0240326125163,1165,709,488,16,3.3056816923980005e-13,3.3041774308515336e-13,6.505906924303417e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,325fcfa923d9ec11c8722a2e6626c7b0c453e617d1cba650254e54579ff8ac19,completed,,resources,resources,False,1e-09,True
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__balanced_magnitude_k16_s3_fe3d4734329f,balanced_magnitude,16,3,fe3d4734329fdc060823ecde2c35a9b54580bfd0a2f8adf463429d49e278e69d,786b8d20bd788748feb41b1112c7f4533969f36ff84d3ce2c78568d3ec4ffd81,,executed_sparse_signal_unitary,16,2,3,3,3,1989.650502687661,5968.951508062983,3977,2654,1674,24,3.8020258866539703e-13,3.802034532286859e-13,7.394085344003543e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,ea64cd52859597e24cef4280e73d4dd1c7dce1a441bc4fbc4356a7b8fe89f58a,completed,,resources,resources,False,1e-09,True
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__leverage_weighted_k16_s3_fe3d4734329f,leverage_weighted,16,3,fe3d4734329fdc060823ecde2c35a9b54580bfd0a2f8adf463429d49e278e69d,786b8d20bd788748feb41b1112c7f4533969f36ff84d3ce2c78568d3ec4ffd81,,executed_sparse_signal_unitary,16,2,3,3,3,1989.650502687661,5968.951508062983,3977,2654,1674,24,3.8020258866539703e-13,3.802034532286859e-13,7.394085344003543e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,ea64cd52859597e24cef4280e73d4dd1c7dce1a441bc4fbc4356a7b8fe89f58a,completed,,resources,resources,True,1e-09,True
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__random_objective_feasible_k16_s3_r00_28f42f061123,random_objective_feasible,16,3,28f42f0611233ce54dfbe5000a9a846c1f3390b74631571ca8c737fcf272387b,cda83212784cce9b2876e39dbaeea913a58820f1164017c7a511b1bf5dd9181e,0.0,executed_sparse_signal_unitary,16,3,3,3,3,1989.650502687661,5968.951508062983,4233,3051,1882,24,2.716122805907449e-13,2.7083273951056344e-13,1.7541523789077473e-13,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,abc69f2d0bef916fcd2f84e3e38ebfae56b642de7941f15f83cc233e0019a14d,completed,,resources,resources,False,1e-09,True
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__sensitivity_initial_mean_k16_s3_697ddc3496a3,sensitivity_initial_mean,16,3,697ddc3496a3a50c5058b2ad1d232d41e08e346e6cdecb8549d09bf0cb037dda,c0d485d0133a975348cfc128e16607ca1f2a0403df071b0f39bc1cc6fddc9522,,executed_sparse_signal_unitary,16,3,3,3,3,1984.0120163062581,5952.036048918774,3981,2660,1674,24,5.035372031846042e-13,5.030849276045848e-13,7.860379014346108e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,b98a3496cb28783a42829c85cc640a2d38c56a6a5365c9d1de491f37dbd62a6d,completed,,resources,resources,False,1e-09,True
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__sensitivity_initial_worst_case_k16_s3_97d436ed1259,sensitivity_initial_worst_case,16,3,97d436ed1259582fcdbbccbf70ee51dc43ed74f8fcb0f0a3d701e63fc6a878d8,52393817634f965d863ab501b7884d5724551103c0e14356ddc3152ddcad10be,,executed_sparse_signal_unitary,16,3,3,3,3,1984.0120163062581,5952.036048918774,3988,2664,1674,24,2.06286376869258e-13,2.0650842147418302e-13,7.116529587847253e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,45d80869f906cad568dd9baa60925f88e50c9b37bace687b4eda952754a93d04,completed,,resources,resources,False,1e-09,True
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__sensitivity_refined_mean_k16_s3_2441a83dbc3e,sensitivity_refined_mean,16,3,2441a83dbc3e758568a6328886d62c62b0268a00d85fe136a33f7631b21a67e4,8c97757b1222abab9077e6781b7dbd680447807cf9a932c6b0637e95de05cf41,,executed_sparse_signal_unitary,16,3,3,3,3,1984.0120163062581,5952.036048918774,3988,2664,1674,24,5.343169503267675e-13,5.34616694203951e-13,7.316369732279782e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,a5efd7adf7432e11f41002127eb9024a408792092013f00e215deac7f09de7dd,completed,,resources,resources,False,1e-09,True
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__sensitivity_refined_worst_case_k16_s3_23403e14ac86,sensitivity_refined_worst_case,16,3,23403e14ac86c7a3796e5ee0756ff59d1ed466ef65feaad442566370b080500a,a311e3209fe7fe2df621ef98459287f65b3351947a5546804620b836f4b68cb2,,executed_sparse_signal_unitary,16,3,3,3,3,1989.650502687661,5968.951508062983,3979,2657,1674,24,4.643507800494717e-13,4.641287354445467e-13,7.66053886991358e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,d7f044c3450bfd27ad06b1ea1e0f86a777df400b381a88b3fe6b4456d1513b32,completed,,resources,resources,False,1e-09,True
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__balanced_magnitude_k16_s4_fe3d4734329f,balanced_magnitude,16,4,fe3d4734329fdc060823ecde2c35a9b54580bfd0a2f8adf463429d49e278e69d,786b8d20bd788748feb41b1112c7f4533969f36ff84d3ce2c78568d3ec4ffd81,,executed_sparse_signal_unitary,16,2,3,3,3,1989.650502687661,5968.951508062983,3977,2654,1674,24,3.8020258866539703e-13,3.802034532286859e-13,7.394085344003543e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,ea64cd52859597e24cef4280e73d4dd1c7dce1a441bc4fbc4356a7b8fe89f58a,completed,,resources,resources,True,1e-09,True
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__leverage_weighted_k16_s4_fe3d4734329f,leverage_weighted,16,4,fe3d4734329fdc060823ecde2c35a9b54580bfd0a2f8adf463429d49e278e69d,786b8d20bd788748feb41b1112c7f4533969f36ff84d3ce2c78568d3ec4ffd81,,executed_sparse_signal_unitary,16,2,3,3,3,1989.650502687661,5968.951508062983,3977,2654,1674,24,3.8020258866539703e-13,3.802034532286859e-13,7.394085344003543e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,ea64cd52859597e24cef4280e73d4dd1c7dce1a441bc4fbc4356a7b8fe89f58a,completed,,resources,resources,True,1e-09,True
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__sensitivity_initial_mean_k16_s4_3c2efd4008fb,sensitivity_initial_mean,16,4,3c2efd4008fb428761f7d2a67e52fbcc4624d512d7892a7b868a94a020dada6f,eb673e5900af1eb3f7fb590f4460d7dae4e0f840efff5d37949c8d985541db94,,executed_sparse_signal_unitary,16,4,4,4,4,1984.0120163062581,7936.048065225033,5291,3540,2230,32,2.799099328427068e-13,2.800943937913976e-13,9.514611321037592e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,cd4188faa9076c5e8b3f831076abc3ee53ee88439928f46901875e010eb112f5,completed,,resources,resources,False,1e-09,True
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__sensitivity_initial_worst_case_k16_s4_2425baf5e9b3,sensitivity_initial_worst_case,16,4,2425baf5e9b37419b128f9a00b21a71968550172208ea2d29f37f6b244173e58,2517dbd4cce44cb27b261d085e6ea30f9ba1a0e249adefd1d3734d48ed208192,,executed_sparse_signal_unitary,16,4,4,4,4,1984.0120163062581,7936.048065225033,5288,3538,2230,32,1.6878908769948776e-13,1.6888523828163517e-13,9.447997939560082e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,0023f8d543c62069d025c7d8eff804841f87a52b50009b6c0255e92cd62b467a,completed,,resources,resources,False,1e-09,True
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__sensitivity_refined_mean_k16_s4_4a39d9e9343c,sensitivity_refined_mean,16,4,4a39d9e9343ca62f9108452a3ad38378c4f0795c93cd1af0ca24b0eb9ecadba6,c68843af6f110831319901e116e05f52d99b4d951f6563e26928ab75ab2e1517,,executed_sparse_signal_unitary,16,4,4,4,4,1984.0120163062581,7936.048065225033,5344,3726,2328,32,3.927861936170644e-13,3.93137146362273e-13,1.5409895581797173e-13,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,ca4c2dba64708b7cae6402b7c4057e69af977b36fc0219a85b54650040655787,completed,,resources,resources,False,1e-09,True
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__sensitivity_refined_worst_case_k16_s4_ca9928292506,sensitivity_refined_worst_case,16,4,ca992829250669ea9d7fae637101f73aa7a455d212e913f90bb85187ead6c056,c34595d104b2eda636b0c5fad905a1fe191159a54c59814fd3d8f875d8ffb27c,,executed_sparse_signal_unitary,16,4,4,4,4,1989.650502687661,7958.602010750644,5535,3910,2424,32,3.1827318558441675e-13,3.184119634624949e-13,1.8551826741486366e-13,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,2b2444f5299c3232d909f190a0c6dbc383137f6d22aca763e4292512854ccbcd,completed,,resources,resources,False,1e-09,True
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__balanced_magnitude_k16_s6_fe3d4734329f,balanced_magnitude,16,6,fe3d4734329fdc060823ecde2c35a9b54580bfd0a2f8adf463429d49e278e69d,786b8d20bd788748feb41b1112c7f4533969f36ff84d3ce2c78568d3ec4ffd81,,executed_sparse_signal_unitary,16,2,3,3,3,1989.650502687661,5968.951508062983,3977,2654,1674,24,3.8020258866539703e-13,3.802034532286859e-13,7.394085344003543e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,ea64cd52859597e24cef4280e73d4dd1c7dce1a441bc4fbc4356a7b8fe89f58a,completed,,resources,resources,True,1e-09,True
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__leverage_weighted_k16_s6_fe3d4734329f,leverage_weighted,16,6,fe3d4734329fdc060823ecde2c35a9b54580bfd0a2f8adf463429d49e278e69d,786b8d20bd788748feb41b1112c7f4533969f36ff84d3ce2c78568d3ec4ffd81,,executed_sparse_signal_unitary,16,2,3,3,3,1989.650502687661,5968.951508062983,3977,2654,1674,24,3.8020258866539703e-13,3.802034532286859e-13,7.394085344003543e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,ea64cd52859597e24cef4280e73d4dd1c7dce1a441bc4fbc4356a7b8fe89f58a,completed,,resources,resources,True,1e-09,True
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__sensitivity_initial_mean_k16_s6_8a120b5bbdd8,sensitivity_initial_mean,16,6,8a120b5bbdd89c45236edf6cfc571eacbe689c4acdfe02e74ec9f6c31ad9f776,7793fcfa41f67e4cf400de3eef7eb87af4936565372fc8231389e2f579b485f6,,executed_sparse_signal_unitary,16,6,5,6,6,1984.0120163062581,11904.072097837548,17350,11762,7129,48,5.019595850086489e-13,5.032085859113522e-13,7.638334409421077e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,4c303aa6938d65210f558d1192916a60125e066291bc609de31312ac6ea924f8,completed,,resources,resources,False,1e-09,True
ieee30_eval_seed_30102_block_8x8,ieee30,ieee30_eval_seed_30102_block_8x8__sensitivity_initial_worst_case_k16_s6_79c6857e79c0,sensitivity_initial_worst_case,16,6,79c6857e79c001572dfa5fcf2d41a6e82db523c3398b35714d91978d229f76d3,54c8432fdcf416e94e43d159b2ec9df21c8b4beb3b3f21c396bad920a8ec4ceb,,executed_sparse_signal_unitary,16,6,6,6,6,1984.0120163062581,11904.072097837548,19055,13026,7746,48,4.683150933330904e-13,4.686571384165454e-13,7.949196856316121e-14,True,True,actual_qiskit_transpile_u3_cx_optimization_level_1,exact_selected_original_values_no_quantization,False,e4a16e5480d45815c0fe9cee101cb5c5d75800ad08bf7ad04f933947494c1ead,completed,,resources,resources,False,1e-09,True
