instance_id,ieee_case,support_id,selector,k_budget,slot_budget,actual_nonzeros,actual_row_degree,actual_column_degree,actual_max_row_degree,actual_max_column_degree,slot_count,support_fingerprint,sparse_matrix_fingerprint,support_file,training_objective,training_objective_name,training_mean_normalized_error,training_worst_normalized_error,training_median_absolute_error,selection_data_split,solver_used,solver_status,solver_gap,selection_runtime,selection_objective_value,fallback_used,random_seed,random_replicate,refinement_iterations,refinement_initial_support_id,refinement_objective,status,failure_reason,stage,last_completed_checkpoint
ieee14_eval_seed_14103_block_8x8,ieee14,ieee14_eval_seed_14103_block_8x8__random_objective_feasible_k12_s8_r16_d38ab0307be8,random_objective_feasible,12,8,12,4,2,4,2,4,d38ab0307be827565b128c677326915068d2ef42911ef280084ee95901244cd1,25cfa703778fa0268eecb275e948562f79fc24305a2a1807323e6decc3004e23,supports/ieee14_eval_seed_14103_block_8x8/ieee14_eval_seed_14103_block_8x8__random_objective_feasible_k12_s8_r16_d38ab0307be8.json,2.3155101181884223,mean_normalized_error,2.3155101181884223,39.329383182867936,0.0015674325224575517,fixed_seed_random_objective_no_residuals,scipy.optimize.milp_highs,optimal,0.0,0.004202625015750527,9.822145492141935,False,2404175.0,16.0,0,,,completed,,supports,supports
ieee14_eval_seed_14103_block_8x8,ieee14,ieee14_eval_seed_14103_block_8x8__random_objective_feasible_k12_s8_r17_cb7319b5e5c2,random_objective_feasible,12,8,12,3,3,3,3,3,cb7319b5e5c254715931a7f6adca81e16172df5797f30bd6e24a092d096e1a8f,7316842fc7e742826f86a4258303d28aa35482708a22b46e2c18029c17b4a20e,supports/ieee14_eval_seed_14103_block_8x8/ieee14_eval_seed_14103_block_8x8__random_objective_feasible_k12_s8_r17_cb7319b5e5c2.json,2.025272813535877,mean_normalized_error,2.025272813535877,33.090353093792515,0.0005531937279519364,fixed_seed_random_objective_no_residuals,scipy.optimize.milp_highs,optimal,0.0,0.004377707955427468,10.048276334414048,False,2404176.0,17.0,0,,,completed,,supports,supports
ieee14_eval_seed_14103_block_8x8,ieee14,ieee14_eval_seed_14103_block_8x8__random_objective_feasible_k12_s8_r18_2aa058eddc1f,random_objective_feasible,12,8,12,3,2,3,2,3,2aa058eddc1f4caea4803858fb0bcaaca167e52eb90485b7eb9f97873e5933d8,a1a391defb6e5e450f9122787a16d945dfae7de0a01efe729185f87c5511f092,supports/ieee14_eval_seed_14103_block_8x8/ieee14_eval_seed_14103_block_8x8__random_objective_feasible_k12_s8_r18_2aa058eddc1f.json,1.8542225282074127,mean_normalized_error,1.8542225282074127,13.725073896852855,0.0013210573270781346,fixed_seed_random_objective_no_residuals,scipy.optimize.milp_highs,optimal,0.0,0.004662750056013465,9.479728008210245,False,2404177.0,18.0,0,,,completed,,supports,supports
ieee14_eval_seed_14103_block_8x8,ieee14,ieee14_eval_seed_14103_block_8x8__random_objective_feasible_k12_s8_r19_c13af4837bc2,random_objective_feasible,12,8,12,3,3,3,3,3,c13af4837bc273ad6412d65c5128e31616d5ca3f1414c58dd1913b9cd94447b1,1de48c1a46085d2829196347bc3033d6080407a7cf62945bb7d472efa692cb2a,supports/ieee14_eval_seed_14103_block_8x8/ieee14_eval_seed_14103_block_8x8__random_objective_feasible_k12_s8_r19_c13af4837bc2.json,2.5132752628022175,mean_normalized_error,2.5132752628022175,38.19150012114253,0.0005986868250890272,fixed_seed_random_objective_no_residuals,scipy.optimize.milp_highs,optimal,0.0,0.004685916937887669,9.704405785622916,False,2404178.0,19.0,0,,,completed,,supports,supports
ieee14_eval_seed_14103_block_8x8,ieee14,ieee14_eval_seed_14103_block_8x8__random_objective_feasible_k12_s8_r20_8111b54f3724,random_objective_feasible,12,8,12,2,2,2,2,2,8111b54f37243d48c4ab8d0148d9c628211c31b30a10f9cf95e8043466326896,28a5ecdac2c4190b40d7b3e1c66d2604dbc66cfac520338e3737285fab1a59eb,supports/ieee14_eval_seed_14103_block_8x8/ieee14_eval_seed_14103_block_8x8__random_objective_feasible_k12_s8_r20_8111b54f3724.json,2.128832159590044,mean_normalized_error,2.128832159590044,45.844778724689824,0.0009016218262358144,fixed_seed_random_objective_no_residuals,scipy.optimize.milp_highs,optimal,0.0,0.0045798750361427665,10.338997424272446,False,2404179.0,20.0,0,,,completed,,supports,supports
ieee14_eval_seed_14103_block_8x8,ieee14,ieee14_eval_seed_14103_block_8x8__random_objective_feasible_k12_s8_r21_e3504c765a52,random_objective_feasible,12,8,12,2,2,2,2,2,e3504c765a52dc4cf9c45825c80035e18748a2cd8168ddd829c97c2a63490ec5,2ef3a5c2b48d06ba57efc38de381839622164197231f51205186bb2b7c3654fb,supports/ieee14_eval_seed_14103_block_8x8/ieee14_eval_seed_14103_block_8x8__random_objective_feasible_k12_s8_r21_e3504c765a52.json,1.8740834616937534,mean_normalized_error,1.8740834616937534,23.587158333205704,0.0010180395048215783,fixed_seed_random_objective_no_residuals,scipy.optimize.milp_highs,optimal,0.0,0.004618208040483296,9.46004583124338,False,2404180.0,21.0,0,,,completed,,supports,supports
ieee14_eval_seed_14103_block_8x8,ieee14,ieee14_eval_seed_14103_block_8x8__random_objective_feasible_k12_s8_r22_e02b1a49e1ad,random_objective_feasible,12,8,12,2,3,2,3,3,e02b1a49e1ad45b4606cdc568088ce3fd9f3a9ea1c5006f15b34211b6f91c05c,fad93a665026c20062ed9b3bf920c1df2c1ac10e98a04cfb632f40e94f57330d,supports/ieee14_eval_seed_14103_block_8x8/ieee14_eval_seed_14103_block_8x8__random_objective_feasible_k12_s8_r22_e02b1a49e1ad.json,2.811507781120752,mean_normalized_error,2.811507781120752,27.61268922016297,0.002001549941370138,fixed_seed_random_objective_no_residuals,scipy.optimize.milp_highs,optimal,0.0,0.0044836250599473715,10.213569265801755,False,2404181.0,22.0,0,,,completed,,supports,supports
ieee14_eval_seed_14103_block_8x8,ieee14,ieee14_eval_seed_14103_block_8x8__random_objective_feasible_k12_s8_r23_1348ceb10882,random_objective_feasible,12,8,12,4,3,4,3,4,1348ceb10882421947a965d59d61e42db2a8a98fcd9322436a82ac3c32a1a1af,97362c4beb89fda463f09d795cbd6fa9a68e6ebf2dd0661490529a18c8b01e50,supports/ieee14_eval_seed_14103_block_8x8/ieee14_eval_seed_14103_block_8x8__random_objective_feasible_k12_s8_r23_1348ceb10882.json,1.8798624481375512,mean_normalized_error,1.8798624481375512,18.72195212558077,0.001508825172085193,fixed_seed_random_objective_no_residuals,scipy.optimize.milp_highs,optimal,0.0,0.004220624919980764,9.736342848526222,False,2404182.0,23.0,0,,,completed,,supports,supports
ieee14_eval_seed_14103_block_8x8,ieee14,ieee14_eval_seed_14103_block_8x8__random_objective_feasible_k12_s8_r24_91aa39028e44,random_objective_feasible,12,8,12,3,2,3,2,3,91aa39028e4477060757bfe67f29e9b1f8c2902c29fb5b845e54103ed1950593,afa4fd93ae147f224bba9fe129d2c39e5c46fa9bab1318796b5baefb920d85bc,supports/ieee14_eval_seed_14103_block_8x8/ieee14_eval_seed_14103_block_8x8__random_objective_feasible_k12_s8_r24_91aa39028e44.json,2.902514615430096,mean_normalized_error,2.902514615430096,53.73327267699541,0.0019751516068377273,fixed_seed_random_objective_no_residuals,scipy.optimize.milp_highs,optimal,0.0,0.004364624968729913,10.171679198993608,False,2404183.0,24.0,0,,,completed,,supports,supports
ieee14_eval_seed_14103_block_8x8,ieee14,ieee14_eval_seed_14103_block_8x8__random_objective_feasible_k12_s8_r25_37f711cb0256,random_objective_feasible,12,8,12,2,4,2,4,4,37f711cb02566461a2cb7a03e72e5a12cb9f99a55ae7a31f4013567c17454161,bb1d42d293ff2d1f3bf2b51557707b64917a994ac7469bc17eccc738ff43e394,supports/ieee14_eval_seed_14103_block_8x8/ieee14_eval_seed_14103_block_8x8__random_objective_feasible_k12_s8_r25_37f711cb0256.json,0.8456308365133182,mean_normalized_error,0.8456308365133182,9.756093945632642,0.00038615292083689503,fixed_seed_random_objective_no_residuals,scipy.optimize.milp_highs,optimal,0.0,0.004576916922815144,10.954937247432696,False,2404184.0,25.0,0,,,completed,,supports,supports
ieee14_eval_seed_14103_block_8x8,ieee14,ieee14_eval_seed_14103_block_8x8__random_objective_feasible_k12_s8_r26_3697d6bb231c,random_objective_feasible,12,8,12,3,2,3,2,3,3697d6bb231cc819dab0a7613dfdcce1e31465b6347607ca9802ff76822c9917,849fb4854951fe7543e3d109f2e0c67a84b104636074e7de5550606dd6dd5d2f,supports/ieee14_eval_seed_14103_block_8x8/ieee14_eval_seed_14103_block_8x8__random_objective_feasible_k12_s8_r26_3697d6bb231c.json,1.1166093625989832,mean_normalized_error,1.1166093625989832,6.654468442750409,0.0008437225620735642,fixed_seed_random_objective_no_residuals,scipy.optimize.milp_highs,optimal,0.0,0.004588874988257885,9.958879003628091,False,2404185.0,26.0,0,,,completed,,supports,supports
ieee14_eval_seed_14103_block_8x8,ieee14,ieee14_eval_seed_14103_block_8x8__random_objective_feasible_k12_s8_r27_65639e5f337d,random_objective_feasible,12,8,12,3,2,3,2,3,65639e5f337d8b5dd87b3ff960df53350c6c9912e5d8fbd5abb7530f07a32f0e,09ffee56eee7c49d9387528f2abf83c754d0637f6eec66275251c232ab628aff,supports/ieee14_eval_seed_14103_block_8x8/ieee14_eval_seed_14103_block_8x8__random_objective_feasible_k12_s8_r27_65639e5f337d.json,3.0151994757982843,mean_normalized_error,3.0151994757982843,43.33685690687811,0.0016925908128294768,fixed_seed_random_objective_no_residuals,scipy.optimize.milp_highs,optimal,0.0,0.004566208925098181,9.725149141035114,False,2404186.0,27.0,0,,,completed,,supports,supports
