instance_id,ieee_case,support_id,selector,k_budget,slot_budget,actual_nonzeros,slot_count,support_fingerprint,random_replicate,heldout_task_count,median_absolute_error,mean_absolute_error,p90_absolute_error,worst_absolute_error,median_normalized_error,mean_normalized_error,p90_normalized_error,worst_normalized_error,failure_fraction,certificate_coverage,median_certificate_tightness,worst_certificate_tightness,status,failure_reason
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__sensitivity_initial_worst_case_k32_s6_646e2bfecc44,sensitivity_initial_worst_case,32,6,32,6,646e2bfecc44cdd6a280275d223b19bca804687b0af94500b095274c556d3b81,,60,5.042687321348829e-05,6.900006162509691e-05,0.00014561345687298262,0.00022962039279169483,0.03829428696029295,0.2594575012568742,0.36999837277723713,8.521772244088043,0.31666666666666665,1.0,2210.0959474110628,103117.3941221917,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__sensitivity_initial_worst_case_k32_s8_0a89fc7c4666,sensitivity_initial_worst_case,32,8,32,7,0a89fc7c4666436373ea063173d42c3a3ba102511a9bc6505b7d225402d1bb89,,60,6.40230944151251e-05,8.438734963371154e-05,0.0001744044682126165,0.0003346676804962456,0.049917224413956324,0.3126406229046391,0.5811621197010036,8.397280727340135,0.2833333333333333,1.0,1946.3657268661523,17829.925447952224,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__sensitivity_initial_worst_case_k8_s2_72435e6abe4b,sensitivity_initial_worst_case,8,2,8,1,72435e6abe4b2fb4a31ed0e86c0b0a026b0642e269aff8a091d9532288ae341a,,60,0.0006699253473380178,0.0009694897604971297,0.0018687499342424827,0.003990106826970577,0.4539679222560042,15.227945588370245,5.1488279702446365,776.1694218679372,0.9,1.0,169.87199607125586,1969.3215065890602,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__sensitivity_initial_worst_case_k8_s3_72435e6abe4b,sensitivity_initial_worst_case,8,3,8,1,72435e6abe4b2fb4a31ed0e86c0b0a026b0642e269aff8a091d9532288ae341a,,60,0.0006699253473380178,0.0009694897604971297,0.0018687499342424827,0.003990106826970577,0.4539679222560042,15.227945588370245,5.1488279702446365,776.1694218679372,0.9,1.0,169.87199607125586,1969.3215065890602,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__sensitivity_initial_worst_case_k8_s4_72435e6abe4b,sensitivity_initial_worst_case,8,4,8,1,72435e6abe4b2fb4a31ed0e86c0b0a026b0642e269aff8a091d9532288ae341a,,60,0.0006699253473380178,0.0009694897604971297,0.0018687499342424827,0.003990106826970577,0.4539679222560042,15.227945588370245,5.1488279702446365,776.1694218679372,0.9,1.0,169.87199607125586,1969.3215065890602,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__sensitivity_initial_worst_case_k8_s6_72435e6abe4b,sensitivity_initial_worst_case,8,6,8,1,72435e6abe4b2fb4a31ed0e86c0b0a026b0642e269aff8a091d9532288ae341a,,60,0.0006699253473380178,0.0009694897604971297,0.0018687499342424827,0.003990106826970577,0.4539679222560042,15.227945588370245,5.1488279702446365,776.1694218679372,0.9,1.0,169.87199607125586,1969.3215065890602,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__sensitivity_initial_worst_case_k8_s8_72435e6abe4b,sensitivity_initial_worst_case,8,8,8,1,72435e6abe4b2fb4a31ed0e86c0b0a026b0642e269aff8a091d9532288ae341a,,60,0.0006699253473380178,0.0009694897604971297,0.0018687499342424827,0.003990106826970577,0.4539679222560042,15.227945588370245,5.1488279702446365,776.1694218679372,0.9,1.0,169.87199607125586,1969.3215065890602,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__sensitivity_refined_mean_k12_s2_23784c958a82,sensitivity_refined_mean,12,2,12,2,23784c958a8275db4d6bdfdba830b2c2a7d9774259318615eb83e9e4569fa840,,60,0.0003317959008222222,0.0003749219987565245,0.0007766156490497131,0.0012077293557759775,0.19990629782773583,0.8845455626992187,1.5904300423134035,14.396232701011945,0.75,1.0,529.079111140073,26835.462159034516,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__sensitivity_refined_mean_k12_s3_0c407c6edf44,sensitivity_refined_mean,12,3,12,3,0c407c6edf441739d2138bf82c3a7c7623cd9e2849a31b33ded1718e08c17dd6,,60,0.0002234792158541406,0.000264176953160857,0.0005246160504638292,0.0008790180966373156,0.11839017183266988,2.5810576235814864,3.201133491990088,93.91319779007058,0.5333333333333333,1.0,681.739323915046,22138.655988451974,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__sensitivity_refined_mean_k12_s4_0c407c6edf44,sensitivity_refined_mean,12,4,12,3,0c407c6edf441739d2138bf82c3a7c7623cd9e2849a31b33ded1718e08c17dd6,,60,0.0002234792158541406,0.000264176953160857,0.0005246160504638292,0.0008790180966373156,0.11839017183266988,2.5810576235814864,3.201133491990088,93.91319779007058,0.5333333333333333,1.0,681.739323915046,22138.655988451974,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__sensitivity_refined_mean_k12_s6_0c407c6edf44,sensitivity_refined_mean,12,6,12,3,0c407c6edf441739d2138bf82c3a7c7623cd9e2849a31b33ded1718e08c17dd6,,60,0.0002234792158541406,0.000264176953160857,0.0005246160504638292,0.0008790180966373156,0.11839017183266988,2.5810576235814864,3.201133491990088,93.91319779007058,0.5333333333333333,1.0,681.739323915046,22138.655988451974,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__sensitivity_refined_mean_k12_s8_0c407c6edf44,sensitivity_refined_mean,12,8,12,3,0c407c6edf441739d2138bf82c3a7c7623cd9e2849a31b33ded1718e08c17dd6,,60,0.0002234792158541406,0.000264176953160857,0.0005246160504638292,0.0008790180966373156,0.11839017183266988,2.5810576235814864,3.201133491990088,93.91319779007058,0.5333333333333333,1.0,681.739323915046,22138.655988451974,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__sensitivity_refined_mean_k16_s2_f883f618abf7,sensitivity_refined_mean,16,2,15,2,f883f618abf71f37e74c7b0af5544aedbcd1262a20c59d58e92668f03207d156,,60,0.00024188285090698323,0.0003234237710440706,0.0006939679475737411,0.0014124666794956787,0.17650304243063705,0.9340289599940218,1.2635673546150608,14.433418887301302,0.7333333333333333,1.0,495.3059923566216,22789.81383578305,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__sensitivity_refined_mean_k16_s3_b38075e581e1,sensitivity_refined_mean,16,3,16,3,b38075e581e1d06b7ef454ab533da606ba7b15d1d6d3243e21fc45519b69da69,,60,0.0002657825444156665,0.00032151016238734224,0.0006140722452705928,0.0018467427108712362,0.18942912610600732,1.380122422277018,1.548639860668846,52.48602310230203,0.7666666666666667,1.0,475.7098941909462,487866.90616350435,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__sensitivity_refined_mean_k16_s4_e84b2ea564dc,sensitivity_refined_mean,16,4,16,4,e84b2ea564dc48ba7aa208fcb9c0a95e5723c6fe009578d6c0fc73be7f612f6d,,60,0.0003960623702949867,0.0004632533177871557,0.0009113583860447155,0.0019170137929447632,0.24853236755709276,1.735674856273276,1.8689388776003553,58.388186574647236,0.85,1.0,509.23485020255634,21666.427108985637,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__sensitivity_refined_mean_k16_s6_c49c2561e41a,sensitivity_refined_mean,16,6,16,4,c49c2561e41af47cd6d56a6afb5aeb932d8df0e1e1064aca9b3aebdecff15c4f,,60,0.00023732387475786825,0.00027826851397877515,0.0005715508863834101,0.0008952073637973571,0.16696419897191073,1.150831981021493,1.1564000320664003,44.24651872467982,0.6333333333333333,1.0,925.0821268246475,292676.4805781929,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__sensitivity_refined_mean_k16_s8_c49c2561e41a,sensitivity_refined_mean,16,8,16,4,c49c2561e41af47cd6d56a6afb5aeb932d8df0e1e1064aca9b3aebdecff15c4f,,60,0.00023732387475786825,0.00027826851397877515,0.0005715508863834101,0.0008952073637973571,0.16696419897191073,1.150831981021493,1.1564000320664003,44.24651872467982,0.6333333333333333,1.0,925.0821268246475,292676.4805781929,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__sensitivity_refined_mean_k24_s2_f883f618abf7,sensitivity_refined_mean,24,2,15,2,f883f618abf71f37e74c7b0af5544aedbcd1262a20c59d58e92668f03207d156,,60,0.00024188285090698323,0.0003234237710440706,0.0006939679475737411,0.0014124666794956787,0.17650304243063705,0.9340289599940218,1.2635673546150608,14.433418887301302,0.7333333333333333,1.0,495.3059923566216,22789.81383578305,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__sensitivity_refined_mean_k24_s3_41817c5201b0,sensitivity_refined_mean,24,3,23,3,41817c5201b0f1795b0d0fb2178fb3cda4015666e5496f4664226043da41cffe,,60,0.00018629202050495056,0.0002516404204459232,0.0005659573931989646,0.0007408346876489769,0.17160620746527985,1.2578402967745743,2.4065048700008154,41.46562123533849,0.6166666666666667,1.0,469.1398152860696,16289.229909170434,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__sensitivity_refined_mean_k24_s4_50774f8a20a5,sensitivity_refined_mean,24,4,24,4,50774f8a20a5c08774355bf856323441cd53773ea8e56a697dd3a9e3682046f0,,60,0.00022671402333245862,0.0002944129916714871,0.000645491735930245,0.001131252484559217,0.14620925884770988,1.3906117158186357,1.7076885153643846,47.96790542544815,0.6333333333333333,1.0,872.0945512384835,31148.97333575513,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__sensitivity_refined_mean_k24_s6_507516dc2f04,sensitivity_refined_mean,24,6,24,6,507516dc2f0410420fbf5b5d6b3e52ad0a0988d7a932ff10a83541fbcb81c171,,60,0.00033892600994677824,0.00039772607854938005,0.0007267245860889791,0.0012036934718561013,0.2190728620483762,1.99437340392691,2.151496709746146,70.71652919757703,0.75,1.0,666.9991852076901,10766.07280052047,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__sensitivity_refined_mean_k24_s8_507516dc2f04,sensitivity_refined_mean,24,8,24,6,507516dc2f0410420fbf5b5d6b3e52ad0a0988d7a932ff10a83541fbcb81c171,,60,0.00033892600994677824,0.00039772607854938005,0.0007267245860889791,0.0012036934718561013,0.2190728620483762,1.99437340392691,2.151496709746146,70.71652919757703,0.75,1.0,666.9991852076901,10766.07280052047,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__sensitivity_refined_mean_k32_s2_f883f618abf7,sensitivity_refined_mean,32,2,15,2,f883f618abf71f37e74c7b0af5544aedbcd1262a20c59d58e92668f03207d156,,60,0.00024188285090698323,0.0003234237710440706,0.0006939679475737411,0.0014124666794956787,0.17650304243063705,0.9340289599940218,1.2635673546150608,14.433418887301302,0.7333333333333333,1.0,495.3059923566216,22789.81383578305,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__sensitivity_refined_mean_k32_s3_41817c5201b0,sensitivity_refined_mean,32,3,23,3,41817c5201b0f1795b0d0fb2178fb3cda4015666e5496f4664226043da41cffe,,60,0.00018629202050495056,0.0002516404204459232,0.0005659573931989646,0.0007408346876489769,0.17160620746527985,1.2578402967745743,2.4065048700008154,41.46562123533849,0.6166666666666667,1.0,469.1398152860696,16289.229909170434,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__sensitivity_refined_mean_k32_s4_6413b1e5fb38,sensitivity_refined_mean,32,4,31,4,6413b1e5fb3880041b40a78f35f038d26a1af769fee5e30a9ec87d367620edfb,,60,0.00018805113259755485,0.0002116448135293233,0.00039782547549997434,0.0007351783019870945,0.10668980600443345,1.1566079666847735,1.1972415797422755,44.08754990957296,0.5333333333333333,1.0,344.7367096940078,22526.452370797997,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__sensitivity_refined_mean_k32_s6_65e6c969d64b,sensitivity_refined_mean,32,6,32,6,65e6c969d64b58a6daccaf7b8b843013e67a62150a46de73634ba6d3edd3246c,,60,5.610274262444585e-05,7.166337298256777e-05,0.0001543471599886799,0.00020087926063184624,0.044436202248886045,0.3306019847241794,0.45077950670713746,11.651048099519016,0.21666666666666667,1.0,3286.9638413869843,181016.40380989126,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__sensitivity_refined_mean_k32_s8_ca3c72ed081c,sensitivity_refined_mean,32,8,32,8,ca3c72ed081c9a092e93b3498d6a82e83006ada692642cfef62cecf8e62142d0,,60,6.783243527668328e-05,7.91973011748908e-05,0.0001686740104073038,0.00025901920211607635,0.03769978616584749,0.3730750601001441,0.5248219636786284,11.470482943875888,0.2833333333333333,1.0,3147.3117873412375,72005.77744733577,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__sensitivity_refined_mean_k8_s2_239e7a9180fc,sensitivity_refined_mean,8,2,8,1,239e7a9180fcbb032546877323675c5081ab5ddbb6468c9dab66b273835babe5,,60,0.0004960121310145402,0.0005844782385422458,0.0011751754996469446,0.001572934638064781,0.31271402727307157,2.5191771455310192,3.1926976817278456,84.10676763891139,0.8666666666666667,1.0,268.67167599435857,2476.556857534352,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__sensitivity_refined_mean_k8_s3_239e7a9180fc,sensitivity_refined_mean,8,3,8,1,239e7a9180fcbb032546877323675c5081ab5ddbb6468c9dab66b273835babe5,,60,0.0004960121310145402,0.0005844782385422458,0.0011751754996469446,0.001572934638064781,0.31271402727307157,2.5191771455310192,3.1926976817278456,84.10676763891139,0.8666666666666667,1.0,268.67167599435857,2476.556857534352,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__sensitivity_refined_mean_k8_s4_239e7a9180fc,sensitivity_refined_mean,8,4,8,1,239e7a9180fcbb032546877323675c5081ab5ddbb6468c9dab66b273835babe5,,60,0.0004960121310145402,0.0005844782385422458,0.0011751754996469446,0.001572934638064781,0.31271402727307157,2.5191771455310192,3.1926976817278456,84.10676763891139,0.8666666666666667,1.0,268.67167599435857,2476.556857534352,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__sensitivity_refined_mean_k8_s6_239e7a9180fc,sensitivity_refined_mean,8,6,8,1,239e7a9180fcbb032546877323675c5081ab5ddbb6468c9dab66b273835babe5,,60,0.0004960121310145402,0.0005844782385422458,0.0011751754996469446,0.001572934638064781,0.31271402727307157,2.5191771455310192,3.1926976817278456,84.10676763891139,0.8666666666666667,1.0,268.67167599435857,2476.556857534352,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__sensitivity_refined_mean_k8_s8_239e7a9180fc,sensitivity_refined_mean,8,8,8,1,239e7a9180fcbb032546877323675c5081ab5ddbb6468c9dab66b273835babe5,,60,0.0004960121310145402,0.0005844782385422458,0.0011751754996469446,0.001572934638064781,0.31271402727307157,2.5191771455310192,3.1926976817278456,84.10676763891139,0.8666666666666667,1.0,268.67167599435857,2476.556857534352,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__sensitivity_refined_worst_case_k12_s2_ea9c906a2d38,sensitivity_refined_worst_case,12,2,12,2,ea9c906a2d385dda3095cfc09ee24bb8d94bedf64a712bcb2df51597695df944,,60,0.00024208414176540795,0.000332436028125684,0.0007515837500699338,0.0010069071551026816,0.18619874040803375,1.6833652765664504,2.0985452881590305,49.92977924908759,0.7166666666666667,1.0,471.4104893197924,26572.980791211965,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__sensitivity_refined_worst_case_k12_s3_1e9bf6cb5409,sensitivity_refined_worst_case,12,3,12,3,1e9bf6cb5409cbadcebcc8e3519520fa1dc3664c33b86f525d08089cbab456d7,,60,0.0002738914065355091,0.0002940959039346754,0.000528204203691622,0.0013995951963808335,0.1421762966607379,1.771293838641912,1.1099600205678033,59.49614075408142,0.7333333333333333,1.0,671.4465676294767,117693.59374678334,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__sensitivity_refined_worst_case_k12_s4_1e9bf6cb5409,sensitivity_refined_worst_case,12,4,12,3,1e9bf6cb5409cbadcebcc8e3519520fa1dc3664c33b86f525d08089cbab456d7,,60,0.0002738914065355091,0.0002940959039346754,0.000528204203691622,0.0013995951963808335,0.1421762966607379,1.771293838641912,1.1099600205678033,59.49614075408142,0.7333333333333333,1.0,671.4465676294767,117693.59374678334,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__sensitivity_refined_worst_case_k12_s6_1e9bf6cb5409,sensitivity_refined_worst_case,12,6,12,3,1e9bf6cb5409cbadcebcc8e3519520fa1dc3664c33b86f525d08089cbab456d7,,60,0.0002738914065355091,0.0002940959039346754,0.000528204203691622,0.0013995951963808335,0.1421762966607379,1.771293838641912,1.1099600205678033,59.49614075408142,0.7333333333333333,1.0,671.4465676294767,117693.59374678334,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__sensitivity_refined_worst_case_k12_s8_1e9bf6cb5409,sensitivity_refined_worst_case,12,8,12,3,1e9bf6cb5409cbadcebcc8e3519520fa1dc3664c33b86f525d08089cbab456d7,,60,0.0002738914065355091,0.0002940959039346754,0.000528204203691622,0.0013995951963808335,0.1421762966607379,1.771293838641912,1.1099600205678033,59.49614075408142,0.7333333333333333,1.0,671.4465676294767,117693.59374678334,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__sensitivity_refined_worst_case_k16_s2_7a48a1200e74,sensitivity_refined_worst_case,16,2,16,2,7a48a1200e74e7fc236a5c7895531e29860c872adc0db97d969c4b70e03e3636,,60,0.00038796301442237276,0.0005518823231879724,0.0014099058638361436,0.001815269866000546,0.3049339774867449,2.383321268579903,5.145234059070189,60.57203460818295,0.7666666666666667,1.0,314.86951064744335,10718.703462029727,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__sensitivity_refined_worst_case_k16_s3_d3d23d2b1151,sensitivity_refined_worst_case,16,3,16,3,d3d23d2b1151f93a9535b40431d9be0337c7aab4aeecf278e17beb87bda774e4,,60,0.0002087646465082682,0.000247468530608797,0.00045995289723684777,0.0009356903181838442,0.13307463741421546,1.5997372477859961,2.9727061236544583,43.68316902925619,0.5333333333333333,1.0,909.3018427758257,71061.25261269668,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__sensitivity_refined_worst_case_k16_s4_86d6e31965ff,sensitivity_refined_worst_case,16,4,16,4,86d6e31965ff32fd8db3547bf1f7a960272aa784b589e3ce6691a28ed7d392ef,,60,0.0010334729106362573,0.0012951927228790764,0.0025690652575513884,0.005773436780110757,0.6047975437826696,6.265131396916834,5.30680866313944,273.71490694093814,0.9833333333333333,1.0,180.3775386692488,78882.0234210849,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__sensitivity_refined_worst_case_k16_s6_5e42d799d50b,sensitivity_refined_worst_case,16,6,16,5,5e42d799d50b2e706fc55844a2c8261943cc66e85607705faf1e0938fea8c9a8,,60,0.00032384918492250404,0.0004457463553659036,0.0011095556834309123,0.0014778984421458885,0.24465699676609903,1.2334566733373076,2.7751312066780947,24.562616685130376,0.6666666666666666,1.0,844.2460407014096,30112.329871581733,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__sensitivity_refined_worst_case_k16_s8_5e42d799d50b,sensitivity_refined_worst_case,16,8,16,5,5e42d799d50b2e706fc55844a2c8261943cc66e85607705faf1e0938fea8c9a8,,60,0.00032384918492250404,0.0004457463553659036,0.0011095556834309123,0.0014778984421458885,0.24465699676609903,1.2334566733373076,2.7751312066780947,24.562616685130376,0.6666666666666666,1.0,844.2460407014096,30112.329871581733,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__sensitivity_refined_worst_case_k24_s2_7a48a1200e74,sensitivity_refined_worst_case,24,2,16,2,7a48a1200e74e7fc236a5c7895531e29860c872adc0db97d969c4b70e03e3636,,60,0.00038796301442237276,0.0005518823231879724,0.0014099058638361436,0.001815269866000546,0.3049339774867449,2.383321268579903,5.145234059070189,60.57203460818295,0.7666666666666667,1.0,314.86951064744335,10718.703462029727,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__sensitivity_refined_worst_case_k24_s3_6c614d24922f,sensitivity_refined_worst_case,24,3,23,3,6c614d24922f92e0feceb64bc94d10b56c4156460f6eab1621836e41bd628b6a,,60,0.0002499780949904055,0.0003053735779654845,0.0006443536133869162,0.0010657089801111423,0.17102195491139988,1.5794335722552357,3.1280808739588997,45.1766451786095,0.6,1.0,551.5095133781194,41387.57940096438,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__sensitivity_refined_worst_case_k24_s4_2de8d6d692d3,sensitivity_refined_worst_case,24,4,24,4,2de8d6d692d3f575981e975e82d5cbfbd1238cfcc8c55ba070745e23374db50c,,60,0.00014074290754747344,0.00019728873028197056,0.0004903743998253576,0.0009149752751629059,0.09128362701345498,0.8616750202705236,1.4904052009576965,18.711395024899154,0.48333333333333334,1.0,866.8219949348618,20743.87651361203,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__sensitivity_refined_worst_case_k24_s6_7e9350c95640,sensitivity_refined_worst_case,24,6,24,6,7e9350c95640c8cab9aa53abd664d6ec8c49f09203bf40c28e01e2f2c4a37be7,,60,0.00010245713557632688,0.00012010184972015202,0.00022761516456073193,0.0004336080075544379,0.06306133167138005,0.9906070803340739,0.5889385211182331,42.04439433878916,0.38333333333333336,1.0,2245.1661443983126,45675.32465574492,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__sensitivity_refined_worst_case_k24_s8_5c249bb1d6cc,sensitivity_refined_worst_case,24,8,24,7,5c249bb1d6cc8e49cc967d42cadfc77640a385328b1062c805c863a57b4ce39f,,60,9.837337749986363e-05,0.00012401097916226882,0.00025747927861648857,0.0003956411786038847,0.07174702774711315,0.4231766163742629,0.8097616756517294,4.7585910955541175,0.35,1.0,2006.1708752108516,347726.853808935,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__sensitivity_refined_worst_case_k32_s2_7a48a1200e74,sensitivity_refined_worst_case,32,2,16,2,7a48a1200e74e7fc236a5c7895531e29860c872adc0db97d969c4b70e03e3636,,60,0.00038796301442237276,0.0005518823231879724,0.0014099058638361436,0.001815269866000546,0.3049339774867449,2.383321268579903,5.145234059070189,60.57203460818295,0.7666666666666667,1.0,314.86951064744335,10718.703462029727,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__sensitivity_refined_worst_case_k32_s3_6c614d24922f,sensitivity_refined_worst_case,32,3,23,3,6c614d24922f92e0feceb64bc94d10b56c4156460f6eab1621836e41bd628b6a,,60,0.0002499780949904055,0.0003053735779654845,0.0006443536133869162,0.0010657089801111423,0.17102195491139988,1.5794335722552357,3.1280808739588997,45.1766451786095,0.6,1.0,551.5095133781194,41387.57940096438,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__sensitivity_refined_worst_case_k32_s4_5befe5c9b102,sensitivity_refined_worst_case,32,4,30,4,5befe5c9b10207eda6f2fc39b4dfe016e9c7c66cc2bfa89efe6bce76af0e3588,,60,0.00036568548058310037,0.0004083244497406683,0.0008489741826143988,0.001138292226646625,0.28799846853957434,2.4246110653780195,4.260543442936466,78.5206454322756,0.7,1.0,450.2661982310559,14125.84350026335,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__sensitivity_refined_worst_case_k32_s6_e65e217fe9a8,sensitivity_refined_worst_case,32,6,32,6,e65e217fe9a8ae405e24f6e9c1af7c547affbbfe5540cca863d2e7b7b4d06375,,60,7.523157186402991e-05,0.00010177136588814061,0.00023301091151914157,0.00042501584359215614,0.06253122905638832,0.2498777728219891,0.31392656771476446,6.952525148715181,0.38333333333333336,1.0,3085.3821914090868,28620.971147635242,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__sensitivity_refined_worst_case_k32_s8_28c5716a334f,sensitivity_refined_worst_case,32,8,32,7,28c5716a334f730b97abaee6b74859aef2722bc3610ddf3f375bba8a660fca3e,,60,9.063859239070743e-05,0.00011831990738453516,0.00024578749632974404,0.0003780346204300194,0.07525076642385015,0.3787462560320055,0.5494132561049797,7.505870857694738,0.45,1.0,1099.2070137348471,256760.28041190264,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__sensitivity_refined_worst_case_k8_s2_72435e6abe4b,sensitivity_refined_worst_case,8,2,8,1,72435e6abe4b2fb4a31ed0e86c0b0a026b0642e269aff8a091d9532288ae341a,,60,0.0006699253473380178,0.0009694897604971297,0.0018687499342424827,0.003990106826970577,0.4539679222560042,15.227945588370245,5.1488279702446365,776.1694218679372,0.9,1.0,169.87199607125586,1969.3215065890602,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__sensitivity_refined_worst_case_k8_s3_72435e6abe4b,sensitivity_refined_worst_case,8,3,8,1,72435e6abe4b2fb4a31ed0e86c0b0a026b0642e269aff8a091d9532288ae341a,,60,0.0006699253473380178,0.0009694897604971297,0.0018687499342424827,0.003990106826970577,0.4539679222560042,15.227945588370245,5.1488279702446365,776.1694218679372,0.9,1.0,169.87199607125586,1969.3215065890602,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__sensitivity_refined_worst_case_k8_s4_72435e6abe4b,sensitivity_refined_worst_case,8,4,8,1,72435e6abe4b2fb4a31ed0e86c0b0a026b0642e269aff8a091d9532288ae341a,,60,0.0006699253473380178,0.0009694897604971297,0.0018687499342424827,0.003990106826970577,0.4539679222560042,15.227945588370245,5.1488279702446365,776.1694218679372,0.9,1.0,169.87199607125586,1969.3215065890602,completed,
ieee14_eval_seed_14101_block_8x8,ieee14,ieee14_eval_seed_14101_block_8x8__sensitivity_refined_worst_case_k8_s6_72435e6abe4b,sensitivity_refined_worst_case,8,6,8,1,72435e6abe4b2fb4a31ed0e86c0b0a026b0642e269aff8a091d9532288ae341a,,60,0.0006699253473380178,0.0009694897604971297,0.0018687499342424827,0.003990106826970577,0.4539679222560042,15.227945588370245,5.1488279702446365,776.1694218679372,0.9,1.0,169.87199607125586,1969.3215065890602,completed,
