bootstrap_sample,instance_count,median_paired_difference_sensitivity_minus_magnitude,resampling_unit,bootstrap_seed
5144,15,-0.2659696180787886,instance,8675309
5145,15,-0.17884318399519528,instance,8675309
5146,15,-0.1515999042352149,instance,8675309
5147,15,-0.1515999042352149,instance,8675309
5148,15,-0.2673352773955874,instance,8675309
5149,15,-0.2977248373379707,instance,8675309
5150,15,-0.2673352773955874,instance,8675309
5151,15,-0.2859756630598773,instance,8675309
5152,15,-0.2977248373379707,instance,8675309
5153,15,-0.1515999042352149,instance,8675309
5154,15,-0.22946696899122998,instance,8675309
5155,15,-0.22946696899122998,instance,8675309
5156,15,-0.2859756630598773,instance,8675309
5157,15,-0.2659696180787886,instance,8675309
5158,15,-0.2859756630598773,instance,8675309
5159,15,-0.22946696899122998,instance,8675309
5160,15,-0.2659696180787886,instance,8675309
5161,15,-0.17884318399519528,instance,8675309
5162,15,-0.2673352773955874,instance,8675309
5163,15,-0.2977248373379707,instance,8675309
5164,15,-0.22946696899122998,instance,8675309
5165,15,-0.17884318399519528,instance,8675309
5166,15,-0.2673352773955874,instance,8675309
5167,15,-0.2659696180787886,instance,8675309
5168,15,-0.2977248373379707,instance,8675309
5169,15,-0.2977248373379707,instance,8675309
5170,15,-0.2673352773955874,instance,8675309
5171,15,-0.22946696899122998,instance,8675309
5172,15,-0.17884318399519528,instance,8675309
5173,15,-0.2659696180787886,instance,8675309
5174,15,-0.2659696180787886,instance,8675309
5175,15,-0.2673352773955874,instance,8675309
5176,15,-0.22946696899122998,instance,8675309
5177,15,-0.2673352773955874,instance,8675309
5178,15,-0.2673352773955874,instance,8675309
5179,15,-0.2659696180787886,instance,8675309
5180,15,-0.2977248373379707,instance,8675309
5181,15,-0.127918925273331,instance,8675309
5182,15,-0.17884318399519528,instance,8675309
5183,15,-0.2673352773955874,instance,8675309
5184,15,-0.2673352773955874,instance,8675309
5185,15,-0.06167886880346568,instance,8675309
5186,15,-0.3156277947922177,instance,8675309
5187,15,-0.17884318399519528,instance,8675309
5188,15,-0.17884318399519528,instance,8675309
5189,15,-0.17884318399519528,instance,8675309
5190,15,-0.2659696180787886,instance,8675309
5191,15,-0.17884318399519528,instance,8675309
5192,15,-0.1515999042352149,instance,8675309
5193,15,-0.2859756630598773,instance,8675309
5194,15,-0.22946696899122998,instance,8675309
5195,15,-0.22946696899122998,instance,8675309
5196,15,-0.22946696899122998,instance,8675309
5197,15,-0.1515999042352149,instance,8675309
5198,15,-0.1515999042352149,instance,8675309
5199,15,-0.2859756630598773,instance,8675309
5200,15,-0.22946696899122998,instance,8675309
5201,15,-0.2859756630598773,instance,8675309
5202,15,-0.3156277947922177,instance,8675309
5203,15,-0.17884318399519528,instance,8675309
5204,15,-0.2659696180787886,instance,8675309
5205,15,-0.1515999042352149,instance,8675309
5206,15,-0.22946696899122998,instance,8675309
5207,15,-0.22946696899122998,instance,8675309
5208,15,-0.2659696180787886,instance,8675309
5209,15,-0.22946696899122998,instance,8675309
5210,15,-0.22946696899122998,instance,8675309
5211,15,-0.22946696899122998,instance,8675309
5212,15,-0.22946696899122998,instance,8675309
5213,15,-0.2859756630598773,instance,8675309
5214,15,-0.17884318399519528,instance,8675309
5215,15,-0.2659696180787886,instance,8675309
5216,15,-0.2977248373379707,instance,8675309
5217,15,-0.2659696180787886,instance,8675309
5218,15,-0.2673352773955874,instance,8675309
5219,15,-0.2673352773955874,instance,8675309
5220,15,-0.2659696180787886,instance,8675309
5221,15,-0.2659696180787886,instance,8675309
5222,15,-0.17884318399519528,instance,8675309
5223,15,-0.2659696180787886,instance,8675309
5224,15,-0.2977248373379707,instance,8675309
5225,15,-0.1515999042352149,instance,8675309
5226,15,-0.2977248373379707,instance,8675309
5227,15,-0.22946696899122998,instance,8675309
5228,15,-0.2673352773955874,instance,8675309
5229,15,-0.22946696899122998,instance,8675309
5230,15,-0.2859756630598773,instance,8675309
5231,15,-0.22946696899122998,instance,8675309
5232,15,-0.2859756630598773,instance,8675309
5233,15,-0.17884318399519528,instance,8675309
5234,15,-0.2673352773955874,instance,8675309
5235,15,-0.17884318399519528,instance,8675309
5236,15,-0.2659696180787886,instance,8675309
5237,15,-0.22946696899122998,instance,8675309
5238,15,-0.22946696899122998,instance,8675309
5239,15,-0.1515999042352149,instance,8675309
5240,15,-0.22946696899122998,instance,8675309
5241,15,-0.2673352773955874,instance,8675309
5242,15,-0.3156277947922177,instance,8675309
5243,15,-0.2977248373379707,instance,8675309
5244,15,-0.17884318399519528,instance,8675309
5245,15,-0.22946696899122998,instance,8675309
5246,15,-0.2859756630598773,instance,8675309
5247,15,-0.2859756630598773,instance,8675309
5248,15,-0.2859756630598773,instance,8675309
5249,15,-0.2659696180787886,instance,8675309
5250,15,-0.2859756630598773,instance,8675309
5251,15,-0.2673352773955874,instance,8675309
5252,15,-0.22946696899122998,instance,8675309
5253,15,-0.2659696180787886,instance,8675309
5254,15,-0.2859756630598773,instance,8675309
5255,15,-0.2859756630598773,instance,8675309
5256,15,-0.17884318399519528,instance,8675309
5257,15,-0.2859756630598773,instance,8675309
5258,15,-0.22946696899122998,instance,8675309
5259,15,-0.22946696899122998,instance,8675309
5260,15,-0.2859756630598773,instance,8675309
5261,15,-0.17884318399519528,instance,8675309
5262,15,-0.22946696899122998,instance,8675309
5263,15,-0.17884318399519528,instance,8675309
5264,15,-0.1515999042352149,instance,8675309
5265,15,-0.2977248373379707,instance,8675309
5266,15,-0.22946696899122998,instance,8675309
5267,15,-0.17884318399519528,instance,8675309
5268,15,-0.3985956138757133,instance,8675309
5269,15,-0.2859756630598773,instance,8675309
5270,15,-0.2859756630598773,instance,8675309
5271,15,-0.22946696899122998,instance,8675309
5272,15,-0.2673352773955874,instance,8675309
5273,15,-0.3156277947922177,instance,8675309
5274,15,-0.17884318399519528,instance,8675309
5275,15,-0.17884318399519528,instance,8675309
5276,15,-0.2859756630598773,instance,8675309
5277,15,-0.17884318399519528,instance,8675309
5278,15,-0.2659696180787886,instance,8675309
5279,15,-0.2977248373379707,instance,8675309
5280,15,-0.2673352773955874,instance,8675309
5281,15,-0.17884318399519528,instance,8675309
5282,15,-0.3156277947922177,instance,8675309
5283,15,-0.22946696899122998,instance,8675309
5284,15,-0.2673352773955874,instance,8675309
5285,15,-0.2659696180787886,instance,8675309
5286,15,-0.2673352773955874,instance,8675309
5287,15,-0.22946696899122998,instance,8675309
5288,15,-0.2659696180787886,instance,8675309
5289,15,-0.22946696899122998,instance,8675309
5290,15,-0.2659696180787886,instance,8675309
5291,15,-0.22946696899122998,instance,8675309
5292,15,-0.17884318399519528,instance,8675309
5293,15,-0.1515999042352149,instance,8675309
5294,15,-0.22946696899122998,instance,8675309
5295,15,-0.2659696180787886,instance,8675309
5296,15,-0.2977248373379707,instance,8675309
5297,15,-0.17884318399519528,instance,8675309
5298,15,-0.22946696899122998,instance,8675309
5299,15,-0.17884318399519528,instance,8675309
5300,15,-0.17884318399519528,instance,8675309
5301,15,-0.2659696180787886,instance,8675309
5302,15,-0.2659696180787886,instance,8675309
5303,15,-0.2659696180787886,instance,8675309
5304,15,-0.2673352773955874,instance,8675309
5305,15,-0.2659696180787886,instance,8675309
5306,15,-0.2673352773955874,instance,8675309
5307,15,-0.2859756630598773,instance,8675309
5308,15,-0.2977248373379707,instance,8675309
5309,15,-0.17884318399519528,instance,8675309
5310,15,-0.22946696899122998,instance,8675309
5311,15,-0.2859756630598773,instance,8675309
5312,15,-0.2859756630598773,instance,8675309
5313,15,-0.127918925273331,instance,8675309
5314,15,-0.2859756630598773,instance,8675309
5315,15,-0.17884318399519528,instance,8675309
5316,15,-0.2659696180787886,instance,8675309
5317,15,-0.22946696899122998,instance,8675309
5318,15,-0.22946696899122998,instance,8675309
5319,15,-0.2859756630598773,instance,8675309
5320,15,-0.17884318399519528,instance,8675309
5321,15,-0.22946696899122998,instance,8675309
5322,15,-0.2673352773955874,instance,8675309
5323,15,-0.3156277947922177,instance,8675309
5324,15,-0.22946696899122998,instance,8675309
5325,15,-0.2673352773955874,instance,8675309
5326,15,-0.17884318399519528,instance,8675309
5327,15,-0.2977248373379707,instance,8675309
5328,15,-0.17884318399519528,instance,8675309
5329,15,-0.2673352773955874,instance,8675309
5330,15,-0.2659696180787886,instance,8675309
5331,15,-0.17884318399519528,instance,8675309
5332,15,-0.2673352773955874,instance,8675309
5333,15,-0.2673352773955874,instance,8675309
5334,15,-0.2659696180787886,instance,8675309
5335,15,-0.2673352773955874,instance,8675309
5336,15,-0.1515999042352149,instance,8675309
5337,15,-0.2859756630598773,instance,8675309
5338,15,-0.2673352773955874,instance,8675309
5339,15,-0.22946696899122998,instance,8675309
5340,15,-0.2659696180787886,instance,8675309
5341,15,-0.17884318399519528,instance,8675309
5342,15,-0.2673352773955874,instance,8675309
5343,15,-0.22946696899122998,instance,8675309
5344,15,-0.22946696899122998,instance,8675309
5345,15,-0.2673352773955874,instance,8675309
5346,15,-0.2659696180787886,instance,8675309
5347,15,-0.3156277947922177,instance,8675309
5348,15,-0.2659696180787886,instance,8675309
5349,15,-0.2659696180787886,instance,8675309
5350,15,-0.2673352773955874,instance,8675309
5351,15,-0.2659696180787886,instance,8675309
5352,15,-0.17884318399519528,instance,8675309
5353,15,-0.2859756630598773,instance,8675309
5354,15,-0.22946696899122998,instance,8675309
5355,15,-0.22946696899122998,instance,8675309
5356,15,-0.2977248373379707,instance,8675309
5357,15,-0.22946696899122998,instance,8675309
5358,15,-0.22946696899122998,instance,8675309
5359,15,-0.1515999042352149,instance,8675309
5360,15,-0.22946696899122998,instance,8675309
5361,15,-0.2659696180787886,instance,8675309
5362,15,-0.17884318399519528,instance,8675309
5363,15,-0.22946696899122998,instance,8675309
5364,15,-0.22946696899122998,instance,8675309
5365,15,-0.22946696899122998,instance,8675309
5366,15,-0.2659696180787886,instance,8675309
5367,15,-0.2673352773955874,instance,8675309
5368,15,-0.2673352773955874,instance,8675309
5369,15,-0.2659696180787886,instance,8675309
5370,15,-0.22946696899122998,instance,8675309
5371,15,-0.17884318399519528,instance,8675309
5372,15,-0.2977248373379707,instance,8675309
5373,15,-0.22946696899122998,instance,8675309
5374,15,-0.17884318399519528,instance,8675309
5375,15,-0.17884318399519528,instance,8675309
5376,15,-0.1515999042352149,instance,8675309
5377,15,-0.2673352773955874,instance,8675309
5378,15,-0.2659696180787886,instance,8675309
5379,15,-0.2659696180787886,instance,8675309
5380,15,-0.17884318399519528,instance,8675309
5381,15,-0.2977248373379707,instance,8675309
5382,15,-0.2859756630598773,instance,8675309
5383,15,-0.22946696899122998,instance,8675309
5384,15,-0.2859756630598773,instance,8675309
5385,15,-0.22946696899122998,instance,8675309
5386,15,-0.2859756630598773,instance,8675309
5387,15,-0.22946696899122998,instance,8675309
5388,15,-0.2859756630598773,instance,8675309
5389,15,-0.2659696180787886,instance,8675309
5390,15,-0.2673352773955874,instance,8675309
5391,15,-0.2659696180787886,instance,8675309
5392,15,-0.17884318399519528,instance,8675309
5393,15,-0.2977248373379707,instance,8675309
5394,15,-0.2673352773955874,instance,8675309
5395,15,-0.2659696180787886,instance,8675309
5396,15,-0.2659696180787886,instance,8675309
5397,15,-0.2673352773955874,instance,8675309
5398,15,-0.2977248373379707,instance,8675309
5399,15,-0.2659696180787886,instance,8675309
5400,15,-0.2977248373379707,instance,8675309
5401,15,-0.22946696899122998,instance,8675309
5402,15,-0.2659696180787886,instance,8675309
5403,15,-0.2659696180787886,instance,8675309
5404,15,-0.2977248373379707,instance,8675309
5405,15,-0.2673352773955874,instance,8675309
5406,15,-0.127918925273331,instance,8675309
5407,15,-0.2859756630598773,instance,8675309
5408,15,-0.22946696899122998,instance,8675309
5409,15,-0.2859756630598773,instance,8675309
5410,15,-0.2859756630598773,instance,8675309
5411,15,-0.2977248373379707,instance,8675309
5412,15,-0.2673352773955874,instance,8675309
5413,15,-0.22946696899122998,instance,8675309
5414,15,-0.2673352773955874,instance,8675309
5415,15,-0.17884318399519528,instance,8675309
5416,15,-0.22946696899122998,instance,8675309
5417,15,-0.2659696180787886,instance,8675309
5418,15,-0.2859756630598773,instance,8675309
5419,15,-0.22946696899122998,instance,8675309
5420,15,-0.22946696899122998,instance,8675309
5421,15,-0.2673352773955874,instance,8675309
5422,15,-0.2859756630598773,instance,8675309
5423,15,-0.22946696899122998,instance,8675309
5424,15,-0.2659696180787886,instance,8675309
5425,15,-0.2859756630598773,instance,8675309
5426,15,-0.17884318399519528,instance,8675309
5427,15,-0.22946696899122998,instance,8675309
5428,15,-0.17884318399519528,instance,8675309
5429,15,-0.2673352773955874,instance,8675309
5430,15,-0.2859756630598773,instance,8675309
5431,15,-0.2859756630598773,instance,8675309
5432,15,-0.3156277947922177,instance,8675309
5433,15,-0.2659696180787886,instance,8675309
5434,15,-0.17884318399519528,instance,8675309
5435,15,-0.2673352773955874,instance,8675309
5436,15,-0.2659696180787886,instance,8675309
5437,15,-0.2859756630598773,instance,8675309
5438,15,-0.2673352773955874,instance,8675309
5439,15,-0.1515999042352149,instance,8675309
5440,15,-0.3156277947922177,instance,8675309
5441,15,-0.1515999042352149,instance,8675309
5442,15,-0.2859756630598773,instance,8675309
5443,15,-0.127918925273331,instance,8675309
5444,15,-0.17884318399519528,instance,8675309
5445,15,-0.2859756630598773,instance,8675309
5446,15,-0.127918925273331,instance,8675309
5447,15,-0.2659696180787886,instance,8675309
5448,15,-0.2673352773955874,instance,8675309
5449,15,-0.22946696899122998,instance,8675309
5450,15,-0.2659696180787886,instance,8675309
5451,15,-0.2859756630598773,instance,8675309
5452,15,-0.22946696899122998,instance,8675309
5453,15,-0.2659696180787886,instance,8675309
5454,15,-0.2673352773955874,instance,8675309
5455,15,-0.2659696180787886,instance,8675309
5456,15,-0.2673352773955874,instance,8675309
5457,15,-0.1515999042352149,instance,8675309
5458,15,-0.2859756630598773,instance,8675309
5459,15,-0.2977248373379707,instance,8675309
5460,15,-0.17884318399519528,instance,8675309
5461,15,-0.2673352773955874,instance,8675309
5462,15,-0.2859756630598773,instance,8675309
5463,15,-0.2673352773955874,instance,8675309
5464,15,-0.2659696180787886,instance,8675309
5465,15,-0.17884318399519528,instance,8675309
5466,15,-0.2673352773955874,instance,8675309
5467,15,-0.2673352773955874,instance,8675309
5468,15,-0.17884318399519528,instance,8675309
5469,15,-0.22946696899122998,instance,8675309
5470,15,-0.2659696180787886,instance,8675309
5471,15,-0.2859756630598773,instance,8675309
5472,15,-0.2977248373379707,instance,8675309
5473,15,-0.2859756630598773,instance,8675309
5474,15,-0.2659696180787886,instance,8675309
5475,15,-0.22946696899122998,instance,8675309
5476,15,-0.22946696899122998,instance,8675309
5477,15,-0.3156277947922177,instance,8675309
5478,15,-0.3156277947922177,instance,8675309
5479,15,-0.2673352773955874,instance,8675309
5480,15,-0.2673352773955874,instance,8675309
5481,15,-0.2659696180787886,instance,8675309
5482,15,-0.17884318399519528,instance,8675309
5483,15,-0.2859756630598773,instance,8675309
5484,15,-0.17884318399519528,instance,8675309
5485,15,-0.2673352773955874,instance,8675309
5486,15,-0.22946696899122998,instance,8675309
5487,15,-0.2659696180787886,instance,8675309
5488,15,-0.2659696180787886,instance,8675309
5489,15,-0.17884318399519528,instance,8675309
5490,15,-0.17884318399519528,instance,8675309
5491,15,-0.22946696899122998,instance,8675309
5492,15,-0.2659696180787886,instance,8675309
5493,15,-0.2673352773955874,instance,8675309
5494,15,-0.2859756630598773,instance,8675309
5495,15,-0.2977248373379707,instance,8675309
5496,15,-0.22946696899122998,instance,8675309
5497,15,-0.2659696180787886,instance,8675309
5498,15,-0.2659696180787886,instance,8675309
5499,15,-0.2673352773955874,instance,8675309
5500,15,-0.2673352773955874,instance,8675309
5501,15,-0.2673352773955874,instance,8675309
5502,15,-0.22946696899122998,instance,8675309
5503,15,-0.3156277947922177,instance,8675309
5504,15,-0.2659696180787886,instance,8675309
5505,15,-0.2659696180787886,instance,8675309
5506,15,-0.2859756630598773,instance,8675309
5507,15,-0.2859756630598773,instance,8675309
5508,15,-0.17884318399519528,instance,8675309
5509,15,-0.3156277947922177,instance,8675309
5510,15,-0.2673352773955874,instance,8675309
5511,15,-0.3156277947922177,instance,8675309
5512,15,-0.2859756630598773,instance,8675309
5513,15,-0.22946696899122998,instance,8675309
5514,15,-0.2659696180787886,instance,8675309
5515,15,-0.1515999042352149,instance,8675309
5516,15,-0.2977248373379707,instance,8675309
5517,15,-0.2977248373379707,instance,8675309
5518,15,-0.2659696180787886,instance,8675309
5519,15,-0.2673352773955874,instance,8675309
5520,15,-0.2673352773955874,instance,8675309
5521,15,-0.2859756630598773,instance,8675309
5522,15,-0.2659696180787886,instance,8675309
5523,15,-0.3156277947922177,instance,8675309
5524,15,-0.06167886880346568,instance,8675309
5525,15,-0.2859756630598773,instance,8675309
5526,15,-0.2659696180787886,instance,8675309
5527,15,-0.2859756630598773,instance,8675309
5528,15,-0.2659696180787886,instance,8675309
5529,15,-0.2859756630598773,instance,8675309
5530,15,-0.3156277947922177,instance,8675309
5531,15,-0.2673352773955874,instance,8675309
5532,15,-0.2859756630598773,instance,8675309
5533,15,-0.1515999042352149,instance,8675309
5534,15,-0.2659696180787886,instance,8675309
5535,15,-0.3156277947922177,instance,8675309
5536,15,-0.17884318399519528,instance,8675309
5537,15,-0.2659696180787886,instance,8675309
5538,15,-0.1515999042352149,instance,8675309
5539,15,-0.22946696899122998,instance,8675309
5540,15,-0.1515999042352149,instance,8675309
5541,15,-0.22946696899122998,instance,8675309
5542,15,-0.2859756630598773,instance,8675309
5543,15,-0.2859756630598773,instance,8675309
5544,15,-0.1515999042352149,instance,8675309
5545,15,-0.2673352773955874,instance,8675309
5546,15,-0.2673352773955874,instance,8675309
5547,15,-0.22946696899122998,instance,8675309
5548,15,-0.2659696180787886,instance,8675309
5549,15,-0.2673352773955874,instance,8675309
5550,15,-0.1515999042352149,instance,8675309
5551,15,-0.2659696180787886,instance,8675309
5552,15,-0.2659696180787886,instance,8675309
5553,15,-0.2659696180787886,instance,8675309
5554,15,-0.17884318399519528,instance,8675309
5555,15,-0.22946696899122998,instance,8675309
5556,15,-0.2859756630598773,instance,8675309
5557,15,-0.2673352773955874,instance,8675309
5558,15,-0.2859756630598773,instance,8675309
5559,15,-0.2977248373379707,instance,8675309
5560,15,-0.17884318399519528,instance,8675309
5561,15,-0.1515999042352149,instance,8675309
5562,15,-0.2673352773955874,instance,8675309
5563,15,-0.2673352773955874,instance,8675309
5564,15,-0.17884318399519528,instance,8675309
5565,15,-0.3156277947922177,instance,8675309
5566,15,-0.17884318399519528,instance,8675309
5567,15,-0.22946696899122998,instance,8675309
5568,15,-0.2673352773955874,instance,8675309
5569,15,-0.2659696180787886,instance,8675309
5570,15,-0.1515999042352149,instance,8675309
5571,15,-0.2659696180787886,instance,8675309
5572,15,-0.2859756630598773,instance,8675309
5573,15,-0.2673352773955874,instance,8675309
5574,15,-0.2859756630598773,instance,8675309
5575,15,-0.1515999042352149,instance,8675309
5576,15,-0.2659696180787886,instance,8675309
5577,15,-0.127918925273331,instance,8675309
5578,15,-0.2659696180787886,instance,8675309
5579,15,-0.3156277947922177,instance,8675309
5580,15,-0.1515999042352149,instance,8675309
5581,15,-0.2659696180787886,instance,8675309
5582,15,-0.2673352773955874,instance,8675309
5583,15,-0.2977248373379707,instance,8675309
5584,15,-0.2673352773955874,instance,8675309
5585,15,-0.1515999042352149,instance,8675309
5586,15,-0.2977248373379707,instance,8675309
5587,15,-0.22946696899122998,instance,8675309
5588,15,-0.22946696899122998,instance,8675309
5589,15,-0.2673352773955874,instance,8675309
5590,15,-0.2673352773955874,instance,8675309
5591,15,-0.2977248373379707,instance,8675309
5592,15,-0.2673352773955874,instance,8675309
5593,15,-0.2659696180787886,instance,8675309
5594,15,-0.2673352773955874,instance,8675309
5595,15,-0.2859756630598773,instance,8675309
5596,15,-0.2673352773955874,instance,8675309
5597,15,-0.1515999042352149,instance,8675309
5598,15,-0.17884318399519528,instance,8675309
5599,15,-0.17884318399519528,instance,8675309
5600,15,-0.127918925273331,instance,8675309
5601,15,-0.2859756630598773,instance,8675309
5602,15,-0.1515999042352149,instance,8675309
5603,15,-0.17884318399519528,instance,8675309
5604,15,-0.2859756630598773,instance,8675309
5605,15,-0.2673352773955874,instance,8675309
5606,15,-0.2977248373379707,instance,8675309
5607,15,-0.127918925273331,instance,8675309
5608,15,-0.17884318399519528,instance,8675309
5609,15,-0.2673352773955874,instance,8675309
5610,15,-0.2673352773955874,instance,8675309
5611,15,-0.2977248373379707,instance,8675309
5612,15,-0.1515999042352149,instance,8675309
5613,15,-0.2859756630598773,instance,8675309
5614,15,-0.127918925273331,instance,8675309
5615,15,-0.2859756630598773,instance,8675309
5616,15,-0.2859756630598773,instance,8675309
5617,15,-0.2977248373379707,instance,8675309
5618,15,-0.2659696180787886,instance,8675309
5619,15,-0.17884318399519528,instance,8675309
5620,15,-0.3156277947922177,instance,8675309
5621,15,-0.2673352773955874,instance,8675309
5622,15,-0.1515999042352149,instance,8675309
5623,15,-0.17884318399519528,instance,8675309
5624,15,-0.17884318399519528,instance,8675309
5625,15,-0.2673352773955874,instance,8675309
5626,15,-0.2659696180787886,instance,8675309
5627,15,-0.17884318399519528,instance,8675309
5628,15,-0.2977248373379707,instance,8675309
5629,15,-0.2673352773955874,instance,8675309
5630,15,-0.22946696899122998,instance,8675309
5631,15,-0.17884318399519528,instance,8675309
5632,15,-0.22946696899122998,instance,8675309
5633,15,-0.2659696180787886,instance,8675309
5634,15,-0.22946696899122998,instance,8675309
5635,15,-0.2673352773955874,instance,8675309
5636,15,-0.1515999042352149,instance,8675309
5637,15,-0.2659696180787886,instance,8675309
5638,15,-0.2977248373379707,instance,8675309
5639,15,-0.2673352773955874,instance,8675309
5640,15,-0.17884318399519528,instance,8675309
5641,15,-0.22946696899122998,instance,8675309
5642,15,-0.22946696899122998,instance,8675309
5643,15,-0.2673352773955874,instance,8675309
5644,15,-0.2673352773955874,instance,8675309
5645,15,-0.2859756630598773,instance,8675309
5646,15,-0.3156277947922177,instance,8675309
5647,15,-0.2659696180787886,instance,8675309
5648,15,-0.2659696180787886,instance,8675309
5649,15,-0.2859756630598773,instance,8675309
5650,15,-0.2659696180787886,instance,8675309
5651,15,-0.17884318399519528,instance,8675309
5652,15,-0.2673352773955874,instance,8675309
5653,15,-0.2659696180787886,instance,8675309
5654,15,-0.1515999042352149,instance,8675309
5655,15,-0.2673352773955874,instance,8675309
5656,15,-0.22946696899122998,instance,8675309
5657,15,-0.2673352773955874,instance,8675309
5658,15,-0.22946696899122998,instance,8675309
5659,15,-0.2673352773955874,instance,8675309
5660,15,-0.2659696180787886,instance,8675309
5661,15,-0.3156277947922177,instance,8675309
5662,15,-0.17884318399519528,instance,8675309
5663,15,-0.2659696180787886,instance,8675309
5664,15,-0.2859756630598773,instance,8675309
5665,15,-0.2659696180787886,instance,8675309
5666,15,-0.2659696180787886,instance,8675309
5667,15,-0.17884318399519528,instance,8675309
5668,15,-0.2659696180787886,instance,8675309
5669,15,-0.127918925273331,instance,8675309
5670,15,-0.22946696899122998,instance,8675309
5671,15,-0.2673352773955874,instance,8675309
5672,15,-0.2659696180787886,instance,8675309
5673,15,-0.17884318399519528,instance,8675309
5674,15,-0.22946696899122998,instance,8675309
5675,15,-0.17884318399519528,instance,8675309
5676,15,-0.2659696180787886,instance,8675309
5677,15,-0.17884318399519528,instance,8675309
5678,15,-0.22946696899122998,instance,8675309
5679,15,-0.2659696180787886,instance,8675309
5680,15,-0.1515999042352149,instance,8675309
5681,15,-0.22946696899122998,instance,8675309
5682,15,-0.2673352773955874,instance,8675309
5683,15,-0.17884318399519528,instance,8675309
5684,15,-0.1515999042352149,instance,8675309
5685,15,-0.127918925273331,instance,8675309
5686,15,-0.2659696180787886,instance,8675309
5687,15,-0.2659696180787886,instance,8675309
5688,15,-0.2673352773955874,instance,8675309
5689,15,-0.22946696899122998,instance,8675309
5690,15,-0.22946696899122998,instance,8675309
5691,15,-0.2673352773955874,instance,8675309
5692,15,-0.2673352773955874,instance,8675309
5693,15,-0.2673352773955874,instance,8675309
5694,15,-0.3985956138757133,instance,8675309
5695,15,-0.22946696899122998,instance,8675309
5696,15,-0.2673352773955874,instance,8675309
5697,15,-0.2659696180787886,instance,8675309
5698,15,-0.2859756630598773,instance,8675309
5699,15,-0.2673352773955874,instance,8675309
5700,15,-0.1515999042352149,instance,8675309
5701,15,-0.2859756630598773,instance,8675309
5702,15,-0.2659696180787886,instance,8675309
5703,15,-0.22946696899122998,instance,8675309
5704,15,-0.1515999042352149,instance,8675309
5705,15,-0.17884318399519528,instance,8675309
5706,15,-0.22946696899122998,instance,8675309
5707,15,-0.17884318399519528,instance,8675309
5708,15,-0.2659696180787886,instance,8675309
5709,15,-0.2673352773955874,instance,8675309
5710,15,-0.2659696180787886,instance,8675309
5711,15,-0.2659696180787886,instance,8675309
5712,15,-0.2859756630598773,instance,8675309
5713,15,-0.1515999042352149,instance,8675309
5714,15,-0.2659696180787886,instance,8675309
5715,15,-0.2859756630598773,instance,8675309
5716,15,-0.22946696899122998,instance,8675309
5717,15,-0.2859756630598773,instance,8675309
5718,15,-0.17884318399519528,instance,8675309
5719,15,-0.2659696180787886,instance,8675309
5720,15,-0.2859756630598773,instance,8675309
5721,15,-0.2673352773955874,instance,8675309
5722,15,-0.17884318399519528,instance,8675309
5723,15,-0.2659696180787886,instance,8675309
5724,15,-0.2659696180787886,instance,8675309
5725,15,-0.2859756630598773,instance,8675309
5726,15,-0.22946696899122998,instance,8675309
5727,15,-0.22946696899122998,instance,8675309
5728,15,-0.2659696180787886,instance,8675309
5729,15,-0.2673352773955874,instance,8675309
5730,15,-0.2977248373379707,instance,8675309
5731,15,-0.2659696180787886,instance,8675309
5732,15,-0.2859756630598773,instance,8675309
5733,15,-0.2977248373379707,instance,8675309
5734,15,-0.22946696899122998,instance,8675309
5735,15,-0.2659696180787886,instance,8675309
5736,15,-0.3156277947922177,instance,8675309
5737,15,-0.127918925273331,instance,8675309
5738,15,-0.1515999042352149,instance,8675309
5739,15,-0.2659696180787886,instance,8675309
5740,15,-0.2977248373379707,instance,8675309
5741,15,-0.17884318399519528,instance,8675309
5742,15,-0.2659696180787886,instance,8675309
5743,15,-0.17884318399519528,instance,8675309
5744,15,-0.22946696899122998,instance,8675309
5745,15,-0.2977248373379707,instance,8675309
5746,15,-0.22946696899122998,instance,8675309
5747,15,-0.2977248373379707,instance,8675309
5748,15,-0.2977248373379707,instance,8675309
5749,15,-0.17884318399519528,instance,8675309
5750,15,-0.2859756630598773,instance,8675309
5751,15,-0.2673352773955874,instance,8675309
5752,15,-0.1515999042352149,instance,8675309
5753,15,-0.2859756630598773,instance,8675309
5754,15,-0.2859756630598773,instance,8675309
5755,15,-0.22946696899122998,instance,8675309
5756,15,-0.2659696180787886,instance,8675309
5757,15,-0.22946696899122998,instance,8675309
5758,15,-0.2673352773955874,instance,8675309
5759,15,-0.2659696180787886,instance,8675309
5760,15,-0.2659696180787886,instance,8675309
5761,15,-0.2859756630598773,instance,8675309
5762,15,-0.2673352773955874,instance,8675309
5763,15,-0.22946696899122998,instance,8675309
5764,15,-0.22946696899122998,instance,8675309
5765,15,-0.2859756630598773,instance,8675309
5766,15,-0.2859756630598773,instance,8675309
5767,15,-0.2673352773955874,instance,8675309
5768,15,-0.3156277947922177,instance,8675309
5769,15,-0.2659696180787886,instance,8675309
5770,15,-0.22946696899122998,instance,8675309
5771,15,-0.2659696180787886,instance,8675309
5772,15,-0.22946696899122998,instance,8675309
5773,15,-0.2859756630598773,instance,8675309
5774,15,-0.2673352773955874,instance,8675309
5775,15,-0.2859756630598773,instance,8675309
5776,15,-0.2659696180787886,instance,8675309
5777,15,-0.17884318399519528,instance,8675309
