estimator,rmse,angle_rmse,voltage_magnitude_rmse,residual_norm,weighted_residual,condition_number,rank,effective_rank,runtime_seconds,converged,failed,failure_reason,case_name,dataset_source,dataset_source_detail,external_case,mode,n_measurements,n_states,scenario_name,noise_std,missing_ratio,bad_data_ratio,bad_data_count,bad_data_magnitude,bad_data_target,target_condition_number,achieved_condition_number,trial_id,sweep_name,sweep_parameter,sweep_value,seed
pseudoinverse,0.1967431770424338,0.1324020358741747,0.24326844644323242,4.975740192295625,4.975740192295625,389313.94498984964,59,59,0.0005687500015483238,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,91,59,real_ieee30_ac_linearized,0.01,0.1,0.05,1,5.0,weak_area,,664.4204809144534,real_noise_sweep_0p01_seed404,real_noise_sweep,scenario.noise_std,0.01,404
ridge,0.11615776708234038,0.07819388919860189,0.1436141519753149,4.9757457546934845,4.9757457546934845,389313.94498984964,59,59,0.00039316699985647574,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,91,59,real_ieee30_ac_linearized,0.01,0.1,0.05,1,5.0,weak_area,,664.4204809144534,real_noise_sweep_0p01_seed404,real_noise_sweep,scenario.noise_std,0.01,404
truncated_svd,0.1967431770424337,0.13240203587417462,0.24326844644323226,4.975740192295625,4.975740192295625,389313.94498984964,59,59,0.0003894160035997629,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,91,59,real_ieee30_ac_linearized,0.01,0.1,0.05,1,5.0,weak_area,,664.4204809144534,real_noise_sweep_0p01_seed404,real_noise_sweep,scenario.noise_std,0.01,404
qsvt_regularized,0.11615776708234038,0.07819388919860189,0.1436141519753149,4.9757457546934845,4.9757457546934845,389313.94498984964,59,59,0.00039308299892582,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,91,59,real_ieee30_ac_linearized,0.01,0.1,0.05,1,5.0,weak_area,,664.4204809144534,real_noise_sweep_0p01_seed404,real_noise_sweep,scenario.noise_std,0.01,404
huber_irls,0.23883454031717619,0.16071734273546026,0.2953191752347517,4.988836582181414,4.988836582181414,389313.94498984964,59,59,0.001757291000103578,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,91,59,real_ieee30_ac_linearized,0.01,0.1,0.05,1,5.0,weak_area,,664.4204809144534,real_noise_sweep_0p01_seed404,real_noise_sweep,scenario.noise_std,0.01,404
pseudoinverse,0.05131250819147238,0.029534179501963218,0.06584063368222898,2.7112273763798007,2.7112273763798007,782.8587287446862,59,59,0.0007208329989225604,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,91,59,real_ieee30_ac_linearized,0.01,0.1,0.05,1,5.0,weak_area,,653.3091250021798,real_noise_sweep_0p01_seed505,real_noise_sweep,scenario.noise_std,0.01,505
ridge,0.05131245833078718,0.029534145027473514,0.06584057220902781,2.711227376382629,2.711227376382629,782.8587287446862,59,59,0.0003982500056736171,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,91,59,real_ieee30_ac_linearized,0.01,0.1,0.05,1,5.0,weak_area,,653.3091250021798,real_noise_sweep_0p01_seed505,real_noise_sweep,scenario.noise_std,0.01,505
truncated_svd,0.051312508191472414,0.02953417950196324,0.06584063368222902,2.7112273763798007,2.7112273763798007,782.8587287446862,59,59,0.00039616599678993225,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,91,59,real_ieee30_ac_linearized,0.01,0.1,0.05,1,5.0,weak_area,,653.3091250021798,real_noise_sweep_0p01_seed505,real_noise_sweep,scenario.noise_std,0.01,505
qsvt_regularized,0.05131245833078718,0.029534145027473514,0.06584057220902781,2.711227376382629,2.711227376382629,782.8587287446862,59,59,0.00039445800211979076,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,91,59,real_ieee30_ac_linearized,0.01,0.1,0.05,1,5.0,weak_area,,653.3091250021798,real_noise_sweep_0p01_seed505,real_noise_sweep,scenario.noise_std,0.01,505
huber_irls,0.051312508191472435,0.02953417950196327,0.06584063368222905,2.7112273763798003,2.7112273763798003,782.8587287446862,59,59,0.0006885000038892031,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,91,59,real_ieee30_ac_linearized,0.01,0.1,0.05,1,5.0,weak_area,,653.3091250021798,real_noise_sweep_0p01_seed505,real_noise_sweep,scenario.noise_std,0.01,505
pseudoinverse,0.10492524419503285,0.06221505741896232,0.13382805106729936,1.9032042000033211,1.9032042000033211,125154.09364819992,59,59,0.0006377499958034605,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,91,59,real_ieee30_ac_linearized,0.01,0.1,0.05,1,5.0,weak_area,,664.1121893060704,real_noise_sweep_0p01_seed606,real_noise_sweep,scenario.noise_std,0.01,606
ridge,0.10033260267626451,0.058944806162559184,0.12821479677934833,1.9032049064311065,1.9032049064311065,125154.09364819992,59,59,0.00039799999649403617,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,91,59,real_ieee30_ac_linearized,0.01,0.1,0.05,1,5.0,weak_area,,664.1121893060704,real_noise_sweep_0p01_seed606,real_noise_sweep,scenario.noise_std,0.01,606
truncated_svd,0.10492524419503287,0.062215057418962334,0.1338280510672994,1.9032042000033225,1.9032042000033225,125154.09364819992,59,59,0.00040337500104214996,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,91,59,real_ieee30_ac_linearized,0.01,0.1,0.05,1,5.0,weak_area,,664.1121893060704,real_noise_sweep_0p01_seed606,real_noise_sweep,scenario.noise_std,0.01,606
qsvt_regularized,0.10033260267626451,0.058944806162559184,0.12821479677934833,1.9032049064311065,1.9032049064311065,125154.09364819992,59,59,0.0005177499988349155,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,91,59,real_ieee30_ac_linearized,0.01,0.1,0.05,1,5.0,weak_area,,664.1121893060704,real_noise_sweep_0p01_seed606,real_noise_sweep,scenario.noise_std,0.01,606
huber_irls,0.10492524419503356,0.062215057418962834,0.13382805106730022,1.903204200003323,1.903204200003323,125154.09364819992,59,59,0.0006965420034248382,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,91,59,real_ieee30_ac_linearized,0.01,0.1,0.05,1,5.0,weak_area,,664.1121893060704,real_noise_sweep_0p01_seed606,real_noise_sweep,scenario.noise_std,0.01,606
pseudoinverse,0.10707399268893933,0.0914598151487968,0.12025577170988519,3.230749001537596,3.230749001537596,1717.0455244401148,59,59,0.0006014999962644652,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,91,59,real_ieee30_ac_linearized,0.01,0.1,0.05,1,5.0,weak_area,,655.0626612320015,real_noise_sweep_0p01_seed707,real_noise_sweep,scenario.noise_std,0.01,707
ridge,0.10707275734990533,0.09145920188635437,0.12025405938307059,3.230749001658585,3.230749001658585,1717.0455244401148,59,59,0.00039795900374883786,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,91,59,real_ieee30_ac_linearized,0.01,0.1,0.05,1,5.0,weak_area,,655.0626612320015,real_noise_sweep_0p01_seed707,real_noise_sweep,scenario.noise_std,0.01,707
truncated_svd,0.10707399268893932,0.0914598151487968,0.12025577170988516,3.2307490015375966,3.2307490015375966,1717.0455244401148,59,59,0.0003849579952657223,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,91,59,real_ieee30_ac_linearized,0.01,0.1,0.05,1,5.0,weak_area,,655.0626612320015,real_noise_sweep_0p01_seed707,real_noise_sweep,scenario.noise_std,0.01,707
qsvt_regularized,0.10707275734990533,0.09145920188635437,0.12025405938307059,3.230749001658585,3.230749001658585,1717.0455244401148,59,59,0.0004015000013168901,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,91,59,real_ieee30_ac_linearized,0.01,0.1,0.05,1,5.0,weak_area,,655.0626612320015,real_noise_sweep_0p01_seed707,real_noise_sweep,scenario.noise_std,0.01,707
huber_irls,0.07736023543379572,0.06604276593423149,0.08691068106987751,3.3976228126136085,3.3976228126136085,1717.0455244401148,59,59,0.003784500004258007,False,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,91,59,real_ieee30_ac_linearized,0.01,0.1,0.05,1,5.0,weak_area,,655.0626612320015,real_noise_sweep_0p01_seed707,real_noise_sweep,scenario.noise_std,0.01,707
pseudoinverse,0.07355946033170384,0.0483729146785247,0.09154059767717272,0.15246880397937515,0.15246880397937515,1174.0616722496804,59,59,0.0005971659993520007,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,91,59,real_ieee30_ac_linearized,0.01,0.1,0.05,1,5.0,weak_area,,656.5888011751795,real_noise_sweep_0p01_seed808,real_noise_sweep,scenario.noise_std,0.01,808
ridge,0.07355935694842584,0.04837282285090668,0.09154048120165177,0.15246880412687822,0.15246880412687822,1174.0616722496804,59,59,0.0003965840005548671,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,91,59,real_ieee30_ac_linearized,0.01,0.1,0.05,1,5.0,weak_area,,656.5888011751795,real_noise_sweep_0p01_seed808,real_noise_sweep,scenario.noise_std,0.01,808
truncated_svd,0.07355946033170382,0.04837291467852468,0.09154059767717271,0.15246880397937587,0.15246880397937587,1174.0616722496804,59,59,0.00040662500396138057,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,91,59,real_ieee30_ac_linearized,0.01,0.1,0.05,1,5.0,weak_area,,656.5888011751795,real_noise_sweep_0p01_seed808,real_noise_sweep,scenario.noise_std,0.01,808
qsvt_regularized,0.07355935694842584,0.04837282285090668,0.09154048120165177,0.15246880412687822,0.15246880412687822,1174.0616722496804,59,59,0.00037970799894537777,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,91,59,real_ieee30_ac_linearized,0.01,0.1,0.05,1,5.0,weak_area,,656.5888011751795,real_noise_sweep_0p01_seed808,real_noise_sweep,scenario.noise_std,0.01,808
huber_irls,0.07355946033170384,0.048372914678524684,0.09154059767717274,0.1524688039793736,0.1524688039793736,1174.0616722496804,59,59,0.0007344159967033193,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,91,59,real_ieee30_ac_linearized,0.01,0.1,0.05,1,5.0,weak_area,,656.5888011751795,real_noise_sweep_0p01_seed808,real_noise_sweep,scenario.noise_std,0.01,808
pseudoinverse,0.006583644819483948,0.004132343503408404,0.00829077146664343,4.977683485899209,4.977683485899209,5412.586841655552,59,59,0.0006432500013033859,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,91,59,real_ieee30_ac_linearized,0.01,0.1,0.05,1,5.0,weak_area,,658.965485210082,real_noise_sweep_0p01_seed909,real_noise_sweep,scenario.noise_std,0.01,909
ridge,0.006583168034831474,0.00413203249963345,0.008290176709720973,4.977683485900797,4.977683485900797,5412.586841655552,59,59,0.00040420799632556736,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,91,59,real_ieee30_ac_linearized,0.01,0.1,0.05,1,5.0,weak_area,,658.965485210082,real_noise_sweep_0p01_seed909,real_noise_sweep,scenario.noise_std,0.01,909
truncated_svd,0.006583644819483931,0.004132343503408391,0.008290771466643407,4.977683485899209,4.977683485899209,5412.586841655552,59,59,0.0004073329982929863,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,91,59,real_ieee30_ac_linearized,0.01,0.1,0.05,1,5.0,weak_area,,658.965485210082,real_noise_sweep_0p01_seed909,real_noise_sweep,scenario.noise_std,0.01,909
qsvt_regularized,0.006583168034831474,0.00413203249963345,0.008290176709720973,4.977683485900797,4.977683485900797,5412.586841655552,59,59,0.0003888329956680536,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,91,59,real_ieee30_ac_linearized,0.01,0.1,0.05,1,5.0,weak_area,,658.965485210082,real_noise_sweep_0p01_seed909,real_noise_sweep,scenario.noise_std,0.01,909
huber_irls,0.003986896319572034,0.0024612887482845383,0.005040320316367055,4.990255189009401,4.990255189009401,5412.586841655552,59,59,0.0018807079977705143,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,91,59,real_ieee30_ac_linearized,0.01,0.1,0.05,1,5.0,weak_area,,658.965485210082,real_noise_sweep_0p01_seed909,real_noise_sweep,scenario.noise_std,0.01,909
pseudoinverse,0.055669088945431565,0.031837996690693614,0.07151869625299061,2.383000635627423,2.383000635627423,1.9557534910000045e+17,58,58,0.0005547089967876673,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,91,59,real_ieee30_ac_linearized,0.01,0.1,0.05,1,5.0,weak_area,,661.0391998992394,real_noise_sweep_0p01_seed1001,real_noise_sweep,scenario.noise_std,0.01,1001
ridge,0.05566902906407428,0.031837945448716896,0.07151862663618931,2.3830006356315363,2.3830006356315363,1.9557534910000045e+17,58,58,0.00039291600114665926,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,91,59,real_ieee30_ac_linearized,0.01,0.1,0.05,1,5.0,weak_area,,661.0391998992394,real_noise_sweep_0p01_seed1001,real_noise_sweep,scenario.noise_std,0.01,1001
truncated_svd,0.05566908894543156,0.031837996690693614,0.0715186962529906,2.383000635627422,2.383000635627422,1.9557534910000045e+17,58,58,0.0003897080023307353,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,91,59,real_ieee30_ac_linearized,0.01,0.1,0.05,1,5.0,weak_area,,661.0391998992394,real_noise_sweep_0p01_seed1001,real_noise_sweep,scenario.noise_std,0.01,1001
qsvt_regularized,0.05566902906407428,0.031837945448716896,0.07151862663618931,2.3830006356315363,2.3830006356315363,1.9557534910000045e+17,58,58,0.00039074999949662015,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,91,59,real_ieee30_ac_linearized,0.01,0.1,0.05,1,5.0,weak_area,,661.0391998992394,real_noise_sweep_0p01_seed1001,real_noise_sweep,scenario.noise_std,0.01,1001
huber_irls,0.05566908894543154,0.031837996690693635,0.07151869625299055,2.3830006356274236,2.3830006356274236,1.9557534910000045e+17,58,58,0.0006524170021293685,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,91,59,real_ieee30_ac_linearized,0.01,0.1,0.05,1,5.0,weak_area,,661.0391998992394,real_noise_sweep_0p01_seed1001,real_noise_sweep,scenario.noise_std,0.01,1001
pseudoinverse,0.02423367713526942,0.034512411595611095,0.0018877258989858435,3.898668957782424,3.898668957782424,664.9079859883259,59,59,0.0006696249984088354,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,101,59,real_ieee30_ac_linearized,0.002,0.0,0.05,1,5.0,weak_area,,664.9079859883259,real_missing_sweep_0p0_seed101,real_missing_sweep,scenario.missing_ratio,0.0,101
ridge,0.0242336485862939,0.034512370723271596,0.0018877274623169873,3.8986689577829825,3.8986689577829825,664.9079859883259,59,59,0.00043183399975532666,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,101,59,real_ieee30_ac_linearized,0.002,0.0,0.05,1,5.0,weak_area,,664.9079859883259,real_missing_sweep_0p0_seed101,real_missing_sweep,scenario.missing_ratio,0.0,101
truncated_svd,0.024233677135269416,0.03451241159561109,0.0018877258989858452,3.898668957782424,3.898668957782424,664.9079859883259,59,59,0.00043733300117310137,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,101,59,real_ieee30_ac_linearized,0.002,0.0,0.05,1,5.0,weak_area,,664.9079859883259,real_missing_sweep_0p0_seed101,real_missing_sweep,scenario.missing_ratio,0.0,101
qsvt_regularized,0.0242336485862939,0.034512370723271596,0.0018877274623169873,3.8986689577829825,3.8986689577829825,664.9079859883259,59,59,0.00041708399658091366,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,101,59,real_ieee30_ac_linearized,0.002,0.0,0.05,1,5.0,weak_area,,664.9079859883259,real_missing_sweep_0p0_seed101,real_missing_sweep,scenario.missing_ratio,0.0,101
huber_irls,0.011996898037477492,0.017087224393453348,0.0009015597980104362,4.210565715378823,4.210565715378823,664.9079859883259,59,59,0.003999665997980628,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,101,59,real_ieee30_ac_linearized,0.002,0.0,0.05,1,5.0,weak_area,,664.9079859883259,real_missing_sweep_0p0_seed101,real_missing_sweep,scenario.missing_ratio,0.0,101
pseudoinverse,0.029091341638555104,0.028144032779292977,0.029978632662926802,4.125125525602378,4.125125525602378,658.2106903999758,59,59,0.0006242919989745133,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,101,59,real_ieee30_ac_linearized,0.002,0.0,0.05,1,5.0,weak_area,,658.2106903999758,real_missing_sweep_0p0_seed202,real_missing_sweep,scenario.missing_ratio,0.0,202
ridge,0.029091316784505026,0.028144000970040845,0.029978614097208728,4.125125525602887,4.125125525602887,658.2106903999758,59,59,0.00042795800254680216,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,101,59,real_ieee30_ac_linearized,0.002,0.0,0.05,1,5.0,weak_area,,658.2106903999758,real_missing_sweep_0p0_seed202,real_missing_sweep,scenario.missing_ratio,0.0,202
truncated_svd,0.0290913416385551,0.028144032779292977,0.0299786326629268,4.125125525602379,4.125125525602379,658.2106903999758,59,59,0.000450084000476636,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,101,59,real_ieee30_ac_linearized,0.002,0.0,0.05,1,5.0,weak_area,,658.2106903999758,real_missing_sweep_0p0_seed202,real_missing_sweep,scenario.missing_ratio,0.0,202
qsvt_regularized,0.029091316784505026,0.028144000970040845,0.029978614097208728,4.125125525602887,4.125125525602887,658.2106903999758,59,59,0.00042204199417028576,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,101,59,real_ieee30_ac_linearized,0.002,0.0,0.05,1,5.0,weak_area,,658.2106903999758,real_missing_sweep_0p0_seed202,real_missing_sweep,scenario.missing_ratio,0.0,202
huber_irls,0.012905642139510717,0.012530630191606858,0.013258074578646155,4.415032884271776,4.415032884271776,658.2106903999758,59,59,0.0038875840036780573,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,101,59,real_ieee30_ac_linearized,0.002,0.0,0.05,1,5.0,weak_area,,658.2106903999758,real_missing_sweep_0p0_seed202,real_missing_sweep,scenario.missing_ratio,0.0,202
pseudoinverse,0.02870990560984193,0.027453485086795168,0.029874259080642375,4.1492181667806145,4.1492181667806145,658.952167674556,59,59,0.0006304589987848885,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,101,59,real_ieee30_ac_linearized,0.002,0.0,0.05,1,5.0,weak_area,,658.952167674556,real_missing_sweep_0p0_seed303,real_missing_sweep,scenario.missing_ratio,0.0,303
ridge,0.028709880489763546,0.027453453056913338,0.02987424005658701,4.149218166781134,4.149218166781134,658.952167674556,59,59,0.00042462500277906656,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,101,59,real_ieee30_ac_linearized,0.002,0.0,0.05,1,5.0,weak_area,,658.952167674556,real_missing_sweep_0p0_seed303,real_missing_sweep,scenario.missing_ratio,0.0,303
truncated_svd,0.028709905609841924,0.027453485086795164,0.029874259080642368,4.1492181667806145,4.1492181667806145,658.952167674556,59,59,0.00041720899753272533,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,101,59,real_ieee30_ac_linearized,0.002,0.0,0.05,1,5.0,weak_area,,658.952167674556,real_missing_sweep_0p0_seed303,real_missing_sweep,scenario.missing_ratio,0.0,303
qsvt_regularized,0.028709880489763546,0.027453453056913338,0.02987424005658701,4.149218166781134,4.149218166781134,658.952167674556,59,59,0.0004127080028411001,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,101,59,real_ieee30_ac_linearized,0.002,0.0,0.05,1,5.0,weak_area,,658.952167674556,real_missing_sweep_0p0_seed303,real_missing_sweep,scenario.missing_ratio,0.0,303
huber_irls,0.01247215780070813,0.011881770128158697,0.013017438447670095,4.440215982551682,4.440215982551682,658.952167674556,59,59,0.00387849999970058,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,101,59,real_ieee30_ac_linearized,0.002,0.0,0.05,1,5.0,weak_area,,658.952167674556,real_missing_sweep_0p0_seed303,real_missing_sweep,scenario.missing_ratio,0.0,303
pseudoinverse,0.003301651571129245,0.0019089043384969608,0.004232728534089366,4.982977482535123,4.982977482535123,664.4204809144534,59,59,0.0005678750021615997,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,101,59,real_ieee30_ac_linearized,0.002,0.0,0.05,1,5.0,weak_area,,664.4204809144534,real_missing_sweep_0p0_seed404,real_missing_sweep,scenario.missing_ratio,0.0,404
ridge,0.0033016493188698084,0.0019089037514674772,0.004232725334912023,4.982977482535127,4.982977482535127,664.4204809144534,59,59,0.00039229200046975166,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,101,59,real_ieee30_ac_linearized,0.002,0.0,0.05,1,5.0,weak_area,,664.4204809144534,real_missing_sweep_0p0_seed404,real_missing_sweep,scenario.missing_ratio,0.0,404
truncated_svd,0.0033016515711292447,0.0019089043384969604,0.004232728534089366,4.982977482535123,4.982977482535123,664.4204809144534,59,59,0.00040462499600835145,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,101,59,real_ieee30_ac_linearized,0.002,0.0,0.05,1,5.0,weak_area,,664.4204809144534,real_missing_sweep_0p0_seed404,real_missing_sweep,scenario.missing_ratio,0.0,404
qsvt_regularized,0.0033016493188698084,0.0019089037514674772,0.004232725334912023,4.982977482535127,4.982977482535127,664.4204809144534,59,59,0.0003889579966198653,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,101,59,real_ieee30_ac_linearized,0.002,0.0,0.05,1,5.0,weak_area,,664.4204809144534,real_missing_sweep_0p0_seed404,real_missing_sweep,scenario.missing_ratio,0.0,404
huber_irls,0.0010334728070790777,0.0006305001113405983,0.0013100574442077965,4.991252134645454,4.991252134645454,664.4204809144534,59,59,0.0014637499989476055,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,101,59,real_ieee30_ac_linearized,0.002,0.0,0.05,1,5.0,weak_area,,664.4204809144534,real_missing_sweep_0p0_seed404,real_missing_sweep,scenario.missing_ratio,0.0,404
pseudoinverse,0.017633294817798364,0.02514625244951795,0.000495503997983903,4.156663651210261,4.156663651210261,653.3091250021798,59,59,0.0005817920027766377,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,101,59,real_ieee30_ac_linearized,0.002,0.0,0.05,1,5.0,weak_area,,653.3091250021798,real_missing_sweep_0p0_seed505,real_missing_sweep,scenario.missing_ratio,0.0,505
ridge,0.01763328291583425,0.02514623527936043,0.0004955133357668146,4.15666365121041,4.15666365121041,653.3091250021798,59,59,0.00041333300032420084,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,101,59,real_ieee30_ac_linearized,0.002,0.0,0.05,1,5.0,weak_area,,653.3091250021798,real_missing_sweep_0p0_seed505,real_missing_sweep,scenario.missing_ratio,0.0,505
truncated_svd,0.017633294817798364,0.025146252449517955,0.0004955039979839119,4.156663651210262,4.156663651210262,653.3091250021798,59,59,0.0004985409977962263,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,101,59,real_ieee30_ac_linearized,0.002,0.0,0.05,1,5.0,weak_area,,653.3091250021798,real_missing_sweep_0p0_seed505,real_missing_sweep,scenario.missing_ratio,0.0,505
qsvt_regularized,0.01763328291583425,0.02514623527936043,0.0004955133357668146,4.15666365121041,4.15666365121041,653.3091250021798,59,59,0.0004202499985694885,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,101,59,real_ieee30_ac_linearized,0.002,0.0,0.05,1,5.0,weak_area,,653.3091250021798,real_missing_sweep_0p0_seed505,real_missing_sweep,scenario.missing_ratio,0.0,505
huber_irls,0.007613636164324154,0.010856960938291428,0.0002412094019437573,4.444644224469446,4.444644224469446,653.3091250021798,59,59,0.0032181250062421896,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,101,59,real_ieee30_ac_linearized,0.002,0.0,0.05,1,5.0,weak_area,,653.3091250021798,real_missing_sweep_0p0_seed505,real_missing_sweep,scenario.missing_ratio,0.0,505
pseudoinverse,0.07772823360736601,0.06067873520692135,0.09122931937349162,0.08266081577935028,0.08266081577935028,664.1121893060704,59,59,0.0006426670006476343,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,101,59,real_ieee30_ac_linearized,0.002,0.0,0.05,1,5.0,weak_area,,664.1121893060704,real_missing_sweep_0p0_seed606,real_missing_sweep,scenario.missing_ratio,0.0,606
ridge,0.07772811459243512,0.060678625216130024,0.0912291906687257,0.08266081610593091,0.08266081610593091,664.1121893060704,59,59,0.0004282910012989305,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,101,59,real_ieee30_ac_linearized,0.002,0.0,0.05,1,5.0,weak_area,,664.1121893060704,real_missing_sweep_0p0_seed606,real_missing_sweep,scenario.missing_ratio,0.0,606
truncated_svd,0.07772823360736605,0.06067873520692141,0.09122931937349166,0.08266081577935148,0.08266081577935148,664.1121893060704,59,59,0.00044912500015925616,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,101,59,real_ieee30_ac_linearized,0.002,0.0,0.05,1,5.0,weak_area,,664.1121893060704,real_missing_sweep_0p0_seed606,real_missing_sweep,scenario.missing_ratio,0.0,606
qsvt_regularized,0.07772811459243512,0.060678625216130024,0.0912291906687257,0.08266081610593091,0.08266081610593091,664.1121893060704,59,59,0.00043345800077077,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,101,59,real_ieee30_ac_linearized,0.002,0.0,0.05,1,5.0,weak_area,,664.1121893060704,real_missing_sweep_0p0_seed606,real_missing_sweep,scenario.missing_ratio,0.0,606
huber_irls,0.07772823360736611,0.060678735206921505,0.09122931937349166,0.08266081577935114,0.08266081577935114,664.1121893060704,59,59,0.0008926670052460395,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,101,59,real_ieee30_ac_linearized,0.002,0.0,0.05,1,5.0,weak_area,,664.1121893060704,real_missing_sweep_0p0_seed606,real_missing_sweep,scenario.missing_ratio,0.0,606
pseudoinverse,0.017873895297319937,0.02549198834881479,0.000350676658601013,4.1590014967514675,4.1590014967514675,655.0626612320015,59,59,0.0006534579952131025,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,101,59,real_ieee30_ac_linearized,0.002,0.0,0.05,1,5.0,weak_area,,655.0626612320015,real_missing_sweep_0p0_seed707,real_missing_sweep,scenario.missing_ratio,0.0,707
ridge,0.017873882893315467,0.025491970659036342,0.00035067634648066904,4.159001496751625,4.159001496751625,655.0626612320015,59,59,0.0004205410004942678,True,False,,ieee30,pypower,pypower.case30.case30,True,ac_power_flow_linearized,101,59,real_ieee30_ac_linearized,0.002,0.0,0.05,1,5.0,weak_area,,655.0626612320015,real_missing_sweep_0p0_seed707,real_missing_sweep,scenario.missing_ratio,0.0,707
