task_id,instance_id,ieee_case,structural_group_id,realization_order,residual_seed,functional_id,selector,reference_output,sparse_ridge_output,absolute_error,normalized_error,failure_above_frozen_threshold,near_zero_threshold,near_zero_flag,paired_sensitivity_vs_magnitude_outcome,included_in_original_primary_evidence
ieee14_structural_group_03_realization_01_seed_14201_8x8_held_out_seed14542017_signed_difference_e0_minus_e1,ieee14_structural_group_03_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_03,1,14542017.0,signed_difference_e0_minus_e1,balanced_magnitude,-0.0073672525238537,-0.007391296676218,2.404415236431992e-05,0.0032636525334878,false,1e-06,false,loss,true
ieee14_structural_group_03_realization_01_seed_14201_8x8_held_out_seed14542017_signed_difference_e0_minus_e1,ieee14_structural_group_03_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_03,1,14542017.0,signed_difference_e0_minus_e1,sensitivity_initial_mean,-0.0073672525238537,-0.0074509444204815,8.369189662782005e-05,0.0113599875064472,false,1e-06,false,loss,true
ieee14_structural_group_03_realization_01_seed_14201_8x8_held_out_seed14542018_aggregate_e0_to_e3,ieee14_structural_group_03_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_03,1,14542018.0,aggregate_e0_to_e3,balanced_magnitude,-0.0013111604339008,-0.0011722659590526,0.0001388944748481,0.1059324787851985,true,1e-06,false,win,true
ieee14_structural_group_03_realization_01_seed_14201_8x8_held_out_seed14542018_aggregate_e0_to_e3,ieee14_structural_group_03_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_03,1,14542018.0,aggregate_e0_to_e3,sensitivity_initial_mean,-0.0013111604339008,-0.0012750356133981,3.612482050269119e-05,0.0275517927239588,false,1e-06,false,win,true
ieee14_structural_group_03_realization_01_seed_14201_8x8_held_out_seed14542018_coordinate_e0,ieee14_structural_group_03_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_03,1,14542018.0,coordinate_e0,balanced_magnitude,-0.0010293672616175,-0.0010261587842078,3.208477409769473e-06,0.0031169413769071,false,1e-06,false,loss,true
ieee14_structural_group_03_realization_01_seed_14201_8x8_held_out_seed14542018_coordinate_e0,ieee14_structural_group_03_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_03,1,14542018.0,coordinate_e0,sensitivity_initial_mean,-0.0010293672616175,-0.0010607448718676,3.13776102500358e-05,0.0304824249031658,false,1e-06,false,loss,true
ieee14_structural_group_03_realization_01_seed_14201_8x8_held_out_seed14542018_signed_difference_e0_minus_e1,ieee14_structural_group_03_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_03,1,14542018.0,signed_difference_e0_minus_e1,balanced_magnitude,0.0011690627409173,0.0011909091161255,2.184637520824236e-05,0.0186870853407747,false,1e-06,false,loss,true
ieee14_structural_group_03_realization_01_seed_14201_8x8_held_out_seed14542018_signed_difference_e0_minus_e1,ieee14_structural_group_03_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_03,1,14542018.0,signed_difference_e0_minus_e1,sensitivity_initial_mean,0.0011690627409173,0.0011166362526373,5.242648828003658e-05,0.0448448885120557,false,1e-06,false,loss,true
ieee14_structural_group_03_realization_01_seed_14201_8x8_held_out_seed14542019_aggregate_e0_to_e3,ieee14_structural_group_03_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_03,1,14542019.0,aggregate_e0_to_e3,balanced_magnitude,-0.0009289907759331,-0.000988434700878,5.944392494489656e-05,0.0639876374285714,false,1e-06,false,win,true
ieee14_structural_group_03_realization_01_seed_14201_8x8_held_out_seed14542019_aggregate_e0_to_e3,ieee14_structural_group_03_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_03,1,14542019.0,aggregate_e0_to_e3,sensitivity_initial_mean,-0.0009289907759331,-0.0009647549382277,3.5764162294615117e-05,0.0384978658789066,false,1e-06,false,win,true
ieee14_structural_group_03_realization_01_seed_14201_8x8_held_out_seed14542019_coordinate_e0,ieee14_structural_group_03_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_03,1,14542019.0,coordinate_e0,balanced_magnitude,-0.0020276662859221,-0.0020024483078599,2.521797806218128e-05,0.0124369469657148,false,1e-06,false,win,true
ieee14_structural_group_03_realization_01_seed_14201_8x8_held_out_seed14542019_coordinate_e0,ieee14_structural_group_03_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_03,1,14542019.0,coordinate_e0,sensitivity_initial_mean,-0.0020276662859221,-0.0020040231813634,2.3643104558654544e-05,0.0116602543144334,false,1e-06,false,win,true
ieee14_structural_group_03_realization_01_seed_14201_8x8_held_out_seed14542019_signed_difference_e0_minus_e1,ieee14_structural_group_03_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_03,1,14542019.0,signed_difference_e0_minus_e1,balanced_magnitude,-0.0015816996184532,-0.0015351553874175,4.6544231035791986e-05,0.0294267195191628,false,1e-06,false,win,true
ieee14_structural_group_03_realization_01_seed_14201_8x8_held_out_seed14542019_signed_difference_e0_minus_e1,ieee14_structural_group_03_realization_01_seed_14201_8x8,ieee14,ieee14_structural_group_03,1,14542019.0,signed_difference_e0_minus_e1,sensitivity_initial_mean,-0.0015816996184532,-0.0015739551206546,7.744497798612077e-06,0.0048963138817629,false,1e-06,false,win,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552000_aggregate_e0_to_e3,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552000.0,aggregate_e0_to_e3,balanced_magnitude,-0.0009614145579983,-0.0005988542423734,0.0003625603156249,0.3771113226949092,true,1e-06,false,win,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552000_aggregate_e0_to_e3,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552000.0,aggregate_e0_to_e3,sensitivity_initial_mean,-0.0009614145579983,-0.0008625369261738,9.887763182451874e-05,0.1028459897990084,true,1e-06,false,win,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552000_coordinate_e0,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552000.0,coordinate_e0,balanced_magnitude,-0.0033392537345464,-0.0033872725168657,4.801878231928611e-05,0.0143800939181425,false,1e-06,false,win,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552000_coordinate_e0,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552000.0,coordinate_e0,sensitivity_initial_mean,-0.0033392537345464,-0.0033131226815993,2.613105294712583e-05,0.0078254170016448,false,1e-06,false,win,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552000_signed_difference_e0_minus_e1,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552000.0,signed_difference_e0_minus_e1,balanced_magnitude,-0.0043473355077686,-0.0041868676360099,0.0001604678717586,0.0369117753787157,false,1e-06,false,win,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552000_signed_difference_e0_minus_e1,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552000.0,signed_difference_e0_minus_e1,sensitivity_initial_mean,-0.0043473355077686,-0.0043587937580425,1.1458250273938509e-05,0.0026356949569369,false,1e-06,false,win,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552001_aggregate_e0_to_e3,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552001.0,aggregate_e0_to_e3,balanced_magnitude,0.0001671124528536,0.0002401456773131,7.303322445957562e-05,0.437030414026356,true,1e-06,false,loss,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552001_aggregate_e0_to_e3,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552001.0,aggregate_e0_to_e3,sensitivity_initial_mean,0.0001671124528536,0.0002464939004331,7.938144757951415e-05,0.475018146308039,true,1e-06,false,loss,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552001_coordinate_e0,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552001.0,coordinate_e0,balanced_magnitude,-0.001547484820063,-0.0015372399905397,1.024482952328618e-05,0.0066203101900985,false,1e-06,false,loss,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552001_coordinate_e0,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552001.0,coordinate_e0,sensitivity_initial_mean,-0.001547484820063,-0.0016064977888855,5.901296882253131e-05,0.0381347642687227,false,1e-06,false,loss,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552001_signed_difference_e0_minus_e1,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552001.0,signed_difference_e0_minus_e1,balanced_magnitude,-0.0032806463453498,-0.0034320281339744,0.0001513817886246,0.0461438913826324,false,1e-06,false,win,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552001_signed_difference_e0_minus_e1,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552001.0,signed_difference_e0_minus_e1,sensitivity_initial_mean,-0.0032806463453498,-0.0032905922663772,9.945921027388824e-06,0.0030316955808073,false,1e-06,false,win,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552002_aggregate_e0_to_e3,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552002.0,aggregate_e0_to_e3,balanced_magnitude,0.0018834262382484,0.0019828453053581,9.941906710969508e-05,0.0527862812414421,false,1e-06,false,loss,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552002_aggregate_e0_to_e3,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552002.0,aggregate_e0_to_e3,sensitivity_initial_mean,0.0018834262382484,0.0021666325405455,0.000283206302297,0.1503676101276099,true,1e-06,false,loss,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552002_coordinate_e0,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552002.0,coordinate_e0,balanced_magnitude,0.004143261287402,0.0042263157808112,8.305449340914334e-05,0.0200456808412439,false,1e-06,false,win,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552002_coordinate_e0,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552002.0,coordinate_e0,sensitivity_initial_mean,0.004143261287402,0.0041997307917394,5.646950433738085e-05,0.013629240451014,false,1e-06,false,win,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552002_signed_difference_e0_minus_e1,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552002.0,signed_difference_e0_minus_e1,balanced_magnitude,0.0034755840906538,0.0034396601075388,3.592398311497592e-05,0.0103360995383707,false,1e-06,false,loss,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552002_signed_difference_e0_minus_e1,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552002.0,signed_difference_e0_minus_e1,sensitivity_initial_mean,0.0034755840906538,0.0034349621055496,4.062198510418336e-05,0.011687815355531,false,1e-06,false,loss,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552003_aggregate_e0_to_e3,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552003.0,aggregate_e0_to_e3,balanced_magnitude,-0.0023421820781901,-0.0022349961951276,0.0001071858830625,0.0457632581431808,false,1e-06,false,win,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552003_aggregate_e0_to_e3,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552003.0,aggregate_e0_to_e3,sensitivity_initial_mean,-0.0023421820781901,-0.0022966903969316,4.54916812585456e-05,0.0194227774527664,false,1e-06,false,win,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552003_coordinate_e0,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552003.0,coordinate_e0,balanced_magnitude,-0.0034613254572852,-0.003478249722991,1.6924265705826457e-05,0.0048895331903,false,1e-06,false,win,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552003_coordinate_e0,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552003.0,coordinate_e0,sensitivity_initial_mean,-0.0034613254572852,-0.0034666939172499,5.36845996475287e-06,0.0015509838733753,false,1e-06,false,win,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552003_signed_difference_e0_minus_e1,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552003.0,signed_difference_e0_minus_e1,balanced_magnitude,-0.0009457090525493,-0.0009155650558274,3.014399672191903e-05,0.0318744931548033,false,1e-06,false,loss,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552003_signed_difference_e0_minus_e1,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552003.0,signed_difference_e0_minus_e1,sensitivity_initial_mean,-0.0009457090525493,-0.0009955218986787,4.981284612946054e-05,0.0526724852587392,false,1e-06,false,loss,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552004_aggregate_e0_to_e3,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552004.0,aggregate_e0_to_e3,balanced_magnitude,0.0019225300106331,0.0023922012526436,0.0004696712420105,0.2442985229946188,true,1e-06,false,win,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552004_aggregate_e0_to_e3,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552004.0,aggregate_e0_to_e3,sensitivity_initial_mean,0.0019225300106331,0.0020900685434324,0.0001675385327993,0.0871448205607614,false,1e-06,false,win,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552004_coordinate_e0,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552004.0,coordinate_e0,balanced_magnitude,0.0025667626080426,0.0025397176561018,2.7044951940762268e-05,0.0105366004070732,false,1e-06,false,loss,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552004_coordinate_e0,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552004.0,coordinate_e0,sensitivity_initial_mean,0.0025667626080426,0.0025156400485024,5.112255954018178e-05,0.0199171358426353,false,1e-06,false,loss,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552004_signed_difference_e0_minus_e1,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552004.0,signed_difference_e0_minus_e1,balanced_magnitude,-0.0002037994773665,-0.0001706739419954,3.312553537112954e-05,0.1625398445529037,true,1e-06,false,loss,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552004_signed_difference_e0_minus_e1,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552004.0,signed_difference_e0_minus_e1,sensitivity_initial_mean,-0.0002037994773665,-0.0003891804287207,0.0001853809513541,0.9096242725918576,true,1e-06,false,loss,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552005_aggregate_e0_to_e3,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552005.0,aggregate_e0_to_e3,balanced_magnitude,-0.0009467566383027,-0.0010190750417153,7.231840341255643e-05,0.0763854199556519,false,1e-06,false,win,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552005_aggregate_e0_to_e3,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552005.0,aggregate_e0_to_e3,sensitivity_initial_mean,-0.0009467566383027,-0.0010056214706343,5.886483233164723e-05,0.0621752517491448,false,1e-06,false,win,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552005_coordinate_e0,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552005.0,coordinate_e0,balanced_magnitude,-0.0028098377136728,-0.0028408394550261,3.10017413533213e-05,0.0110332853753315,false,1e-06,false,win,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552005_coordinate_e0,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552005.0,coordinate_e0,sensitivity_initial_mean,-0.0028098377136728,-0.0028180403969721,8.202683299359057e-06,0.0029192729741808,false,1e-06,false,win,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552005_signed_difference_e0_minus_e1,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552005.0,signed_difference_e0_minus_e1,balanced_magnitude,-0.0030430540361119,-0.0030820768842073,3.9022848095387856e-05,0.0128235804005788,false,1e-06,false,win,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552005_signed_difference_e0_minus_e1,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552005.0,signed_difference_e0_minus_e1,sensitivity_initial_mean,-0.0030430540361119,-0.0030428100712669,2.439648450246537e-07,8.017105254442393e-05,false,1e-06,false,win,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552006_aggregate_e0_to_e3,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552006.0,aggregate_e0_to_e3,balanced_magnitude,-0.0008057366393359,-0.0011798449018689,0.000374108262533,0.464305883919238,true,1e-06,false,win,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552006_aggregate_e0_to_e3,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552006.0,aggregate_e0_to_e3,sensitivity_initial_mean,-0.0008057366393359,-0.00105756387131,0.000251827231974,0.3125428579015719,true,1e-06,false,win,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552006_coordinate_e0,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552006.0,coordinate_e0,balanced_magnitude,-0.0032381723698086,-0.0032662394512912,2.8067081482651465e-05,0.0086675687015111,false,1e-06,false,win,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552006_coordinate_e0,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552006.0,coordinate_e0,sensitivity_initial_mean,-0.0032381723698086,-0.0032271146291596,1.1057740649021796e-05,0.0034148091534964,false,1e-06,false,win,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552006_signed_difference_e0_minus_e1,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552006.0,signed_difference_e0_minus_e1,balanced_magnitude,-0.0040647603743592,-0.0041035336369314,3.8773262572248425e-05,0.0095388802786094,false,1e-06,false,loss,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552006_signed_difference_e0_minus_e1,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552006.0,signed_difference_e0_minus_e1,sensitivity_initial_mean,-0.0040647603743592,-0.0039469282946019,0.0001178320797573,0.0289886903298462,false,1e-06,false,loss,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552007_aggregate_e0_to_e3,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552007.0,aggregate_e0_to_e3,balanced_magnitude,0.0025867486147825,0.0021498878504679,0.0004368607643145,0.1688841203269708,true,1e-06,false,win,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552007_aggregate_e0_to_e3,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552007.0,aggregate_e0_to_e3,sensitivity_initial_mean,0.0025867486147825,0.0025491499887161,3.759862606639123e-05,0.0145350908285117,false,1e-06,false,win,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552007_coordinate_e0,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552007.0,coordinate_e0,balanced_magnitude,0.0047389664489231,0.0047330401231107,5.926325812416824e-06,0.0012505523886465,false,1e-06,false,loss,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552007_coordinate_e0,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552007.0,coordinate_e0,sensitivity_initial_mean,0.0047389664489231,0.0047742686700739,3.530222115076965e-05,0.0074493503026997,false,1e-06,false,loss,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552007_signed_difference_e0_minus_e1,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552007.0,signed_difference_e0_minus_e1,balanced_magnitude,0.003153530187035,0.0029492958764881,0.0002042343105468,0.0647637087434687,false,1e-06,false,win,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552007_signed_difference_e0_minus_e1,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552007.0,signed_difference_e0_minus_e1,sensitivity_initial_mean,0.003153530187035,0.0032822951407635,0.0001287649537284,0.0408320028956245,false,1e-06,false,win,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552008_aggregate_e0_to_e3,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552008.0,aggregate_e0_to_e3,balanced_magnitude,-0.0010478726502447,-0.0007408393118028,0.0003070333384418,0.2930063480234598,true,1e-06,false,win,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552008_aggregate_e0_to_e3,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552008.0,aggregate_e0_to_e3,sensitivity_initial_mean,-0.0010478726502447,-0.0008661643508988,0.0001817082993459,0.1734068536892439,true,1e-06,false,win,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552008_coordinate_e0,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552008.0,coordinate_e0,balanced_magnitude,-0.0013836843778388,-0.001417954778411,3.4270400572198115e-05,0.0247674983696232,false,1e-06,false,loss,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552008_coordinate_e0,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552008.0,coordinate_e0,sensitivity_initial_mean,-0.0013836843778388,-0.0014283674933478,4.4683115508907566e-05,0.0322928524919069,false,1e-06,false,loss,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552008_signed_difference_e0_minus_e1,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552008.0,signed_difference_e0_minus_e1,balanced_magnitude,-0.0002085819611941,-0.0002578406872097,4.9258726015648365e-05,0.2361600482306766,true,1e-06,false,loss,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552008_signed_difference_e0_minus_e1,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552008.0,signed_difference_e0_minus_e1,sensitivity_initial_mean,-0.0002085819611941,-0.0003159758694232,0.0001073939082291,0.5148762990546287,true,1e-06,false,loss,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552009_aggregate_e0_to_e3,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552009.0,aggregate_e0_to_e3,balanced_magnitude,0.0014861253357139,0.001711266165919,0.0002251408302051,0.1514951833433312,true,1e-06,false,win,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552009_aggregate_e0_to_e3,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552009.0,aggregate_e0_to_e3,sensitivity_initial_mean,0.0014861253357139,0.0016399204056438,0.0001537950699298,0.1034872808059736,true,1e-06,false,win,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552009_coordinate_e0,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552009.0,coordinate_e0,balanced_magnitude,0.0008234370193875,0.0008011141983421,2.232282104538475e-05,0.0271093241132003,false,1e-06,false,loss,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552009_coordinate_e0,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552009.0,coordinate_e0,sensitivity_initial_mean,0.0008234370193875,0.0007766907113044,4.674630808314121e-05,0.056769743140659,false,1e-06,false,loss,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552009_signed_difference_e0_minus_e1,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552009.0,signed_difference_e0_minus_e1,balanced_magnitude,-0.0021163615398723,-0.0022323929315723,0.0001160313917,0.0548258837226174,false,1e-06,false,win,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552009_signed_difference_e0_minus_e1,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552009.0,signed_difference_e0_minus_e1,sensitivity_initial_mean,-0.0021163615398723,-0.0021510913450033,3.4729805131054545e-05,0.0164101475465056,false,1e-06,false,win,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552010_aggregate_e0_to_e3,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552010.0,aggregate_e0_to_e3,balanced_magnitude,-0.000420987283308,-0.0002470766735077,0.0001739106098003,0.4131018125625454,true,1e-06,false,win,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552010_aggregate_e0_to_e3,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552010.0,aggregate_e0_to_e3,sensitivity_initial_mean,-0.000420987283308,-0.000438189978234,1.7202694925929154e-05,0.0408627424342898,false,1e-06,false,win,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552010_coordinate_e0,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552010.0,coordinate_e0,balanced_magnitude,-0.0001922455838182,-0.000141150639684,5.1094944134191464e-05,0.2657795467618862,true,1e-06,false,win,true
ieee14_structural_group_03_realization_02_seed_14202_8x8_held_out_seed14552010_coordinate_e0,ieee14_structural_group_03_realization_02_seed_14202_8x8,ieee14,ieee14_structural_group_03,2,14552010.0,coordinate_e0,sensitivity_initial_mean,-0.0001922455838182,-0.0001937320126667,1.4864288484714428e-06,0.0077319271472921,false,1e-06,false,win,true
