estimator,rmse,angle_rmse,voltage_magnitude_rmse,residual_norm,weighted_residual,condition_number,rank,effective_rank,runtime_seconds,iterations,converged,failed,failure_reason,case_name,dataset_source,dataset_source_detail,external_case,mode,n_measurements,n_states,scenario_name,noise_std,missing_ratio,bad_data_ratio,bad_data_count,bad_data_magnitude,bad_data_target,target_condition_number,achieved_condition_number,trial_id,sweep_name,sweep_parameter,sweep_value,seed
truncated_svd,0.003833557026807927,0.005150928758144298,0.0017515420022775848,10.324241418134813,10.324241418134813,231.52905257549517,113,113,1.0298350830053096,5,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,298,113,nonlinear_ac_ieee57,0.01,0.1,0.05,1,5.0,weak_area,,231.52905257549517,nonlinear_noise_sweep_0p01_seed303,nonlinear_noise_sweep,scenario.noise_std,0.01,303
qsvt_regularized,0.0038335570268080107,0.005150928758144439,0.0017515420022775426,10.324241418134806,10.324241418134806,231.52905257550358,113,113,1.0407279589999234,5,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,298,113,nonlinear_ac_ieee57,0.01,0.1,0.05,1,5.0,weak_area,,231.52905257550358,nonlinear_noise_sweep_0p01_seed303,nonlinear_noise_sweep,scenario.noise_std,0.01,303
huber_irls,0.0028507895164790135,0.0037370185797354952,0.001546324774362353,10.380063846312753,10.380063846312753,230.73379444375053,113,113,0.8972244160031551,4,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,298,113,nonlinear_ac_ieee57,0.01,0.1,0.05,1,5.0,weak_area,,230.73379444375053,nonlinear_noise_sweep_0p01_seed303,nonlinear_noise_sweep,scenario.noise_std,0.01,303
pseudoinverse,0.004094594143158299,0.0021954222799164913,0.005338721530382773,9.250211144309343,9.250211144309343,223.47849188605662,113,113,1.06544966599904,5,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,298,113,nonlinear_ac_ieee57,0.01,0.1,0.05,1,5.0,weak_area,,223.47849188605662,nonlinear_noise_sweep_0p01_seed404,nonlinear_noise_sweep,scenario.noise_std,0.01,404
ridge,0.004094594143158216,0.002195422279916447,0.005338721530382665,9.250211144309338,9.250211144309338,223.4784918860674,113,113,1.0348311659981846,5,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,298,113,nonlinear_ac_ieee57,0.01,0.1,0.05,1,5.0,weak_area,,223.4784918860674,nonlinear_noise_sweep_0p01_seed404,nonlinear_noise_sweep,scenario.noise_std,0.01,404
truncated_svd,0.004094594143158291,0.0021954222799164696,0.00533872153038277,9.250211144309338,9.250211144309338,223.47849188605622,113,113,1.0417109159971005,5,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,298,113,nonlinear_ac_ieee57,0.01,0.1,0.05,1,5.0,weak_area,,223.47849188605622,nonlinear_noise_sweep_0p01_seed404,nonlinear_noise_sweep,scenario.noise_std,0.01,404
qsvt_regularized,0.004094594143158216,0.002195422279916447,0.005338721530382665,9.250211144309338,9.250211144309338,223.4784918860674,113,113,1.0427026249963092,5,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,298,113,nonlinear_ac_ieee57,0.01,0.1,0.05,1,5.0,weak_area,,223.4784918860674,nonlinear_noise_sweep_0p01_seed404,nonlinear_noise_sweep,scenario.noise_std,0.01,404
huber_irls,0.0037580832571671246,0.002089860602167445,0.004869056382009801,9.270568351329025,9.270568351329025,224.36808531776245,113,113,0.8870926670060726,4,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,298,113,nonlinear_ac_ieee57,0.01,0.1,0.05,1,5.0,weak_area,,224.36808531776245,nonlinear_noise_sweep_0p01_seed404,nonlinear_noise_sweep,scenario.noise_std,0.01,404
pseudoinverse,0.003377731940621915,0.0030492867526353694,0.0036719153969541085,9.69145407188568,9.69145407188568,223.70828152588805,113,113,0.8496200840017991,4,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,298,113,nonlinear_ac_ieee57,0.01,0.1,0.05,2,5.0,weak_area,,223.70828152588805,nonlinear_noise_sweep_0p01_seed505,nonlinear_noise_sweep,scenario.noise_std,0.01,505
ridge,0.0033777319406225275,0.003049286752637007,0.003671915396953889,9.691454071885637,9.691454071885637,223.7082815257179,113,113,0.828436874995532,4,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,298,113,nonlinear_ac_ieee57,0.01,0.1,0.05,2,5.0,weak_area,,223.7082815257179,nonlinear_noise_sweep_0p01_seed505,nonlinear_noise_sweep,scenario.noise_std,0.01,505
truncated_svd,0.0033777319406218705,0.0030492867526352102,0.0036719153969541566,9.691454071885666,9.691454071885666,223.70828152588882,113,113,0.8474666249967413,4,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,298,113,nonlinear_ac_ieee57,0.01,0.1,0.05,2,5.0,weak_area,,223.70828152588882,nonlinear_noise_sweep_0p01_seed505,nonlinear_noise_sweep,scenario.noise_std,0.01,505
qsvt_regularized,0.0033777319406225275,0.003049286752637007,0.003671915396953889,9.691454071885637,9.691454071885637,223.7082815257179,113,113,0.8709458340017591,4,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,298,113,nonlinear_ac_ieee57,0.01,0.1,0.05,2,5.0,weak_area,,223.7082815257179,nonlinear_noise_sweep_0p01_seed505,nonlinear_noise_sweep,scenario.noise_std,0.01,505
huber_irls,0.0034410333170109605,0.002742167773091245,0.004010751238351316,9.726214693544401,9.726214693544401,223.1078873582302,113,113,0.8698213340030634,4,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,298,113,nonlinear_ac_ieee57,0.01,0.1,0.05,2,5.0,weak_area,,223.1078873582302,nonlinear_noise_sweep_0p01_seed505,nonlinear_noise_sweep,scenario.noise_std,0.01,505
pseudoinverse,0.0055961799153906935,0.004161331480647795,0.006713579962703778,8.613185872140468,8.613185872140468,233.32902554441372,113,113,1.0439624169957824,5,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,298,113,nonlinear_ac_ieee57,0.01,0.1,0.05,1,5.0,weak_area,,233.32902554441372,nonlinear_noise_sweep_0p01_seed606,nonlinear_noise_sweep,scenario.noise_std,0.01,606
ridge,0.005596179915391603,0.004161331480649232,0.006713579962704407,8.613185872140438,8.613185872140438,233.3290255444332,113,113,1.0196832090005046,5,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,298,113,nonlinear_ac_ieee57,0.01,0.1,0.05,1,5.0,weak_area,,233.3290255444332,nonlinear_noise_sweep_0p01_seed606,nonlinear_noise_sweep,scenario.noise_std,0.01,606
truncated_svd,0.0055961799153907005,0.004161331480647843,0.0067135799627037595,8.613185872140436,8.613185872140436,233.32902554441378,113,113,1.0327991249941988,5,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,298,113,nonlinear_ac_ieee57,0.01,0.1,0.05,1,5.0,weak_area,,233.32902554441378,nonlinear_noise_sweep_0p01_seed606,nonlinear_noise_sweep,scenario.noise_std,0.01,606
qsvt_regularized,0.005596179915391603,0.004161331480649232,0.006713579962704407,8.613185872140438,8.613185872140438,233.3290255444332,113,113,1.040816624998115,5,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,298,113,nonlinear_ac_ieee57,0.01,0.1,0.05,1,5.0,weak_area,,233.3290255444332,nonlinear_noise_sweep_0p01_seed606,nonlinear_noise_sweep,scenario.noise_std,0.01,606
huber_irls,0.004764365105023388,0.004046436485698654,0.005377148623935101,8.628639490329089,8.628639490329089,235.35967634033327,113,113,1.0830382089989143,5,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,298,113,nonlinear_ac_ieee57,0.01,0.1,0.05,1,5.0,weak_area,,235.35967634033327,nonlinear_noise_sweep_0p01_seed606,nonlinear_noise_sweep,scenario.noise_std,0.01,606
pseudoinverse,0.003196824911281965,0.00302824209259049,0.003354208943837839,11.01452364423539,11.01452364423539,233.2504550176498,113,113,0.8293633329958539,4,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,298,113,nonlinear_ac_ieee57,0.01,0.1,0.05,2,5.0,weak_area,,233.2504550176498,nonlinear_noise_sweep_0p01_seed707,nonlinear_noise_sweep,scenario.noise_std,0.01,707
ridge,0.0031968249112818755,0.0030282420925906864,0.003354208943837496,11.014523644235327,11.014523644235327,233.25045501775745,113,113,0.8433390830032295,4,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,298,113,nonlinear_ac_ieee57,0.01,0.1,0.05,2,5.0,weak_area,,233.25045501775745,nonlinear_noise_sweep_0p01_seed707,nonlinear_noise_sweep,scenario.noise_std,0.01,707
truncated_svd,0.0031968249112819713,0.0030282420925905108,0.0033542089438378326,11.014523644235357,11.014523644235357,233.25045501764876,113,113,0.8503161249973346,4,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,298,113,nonlinear_ac_ieee57,0.01,0.1,0.05,2,5.0,weak_area,,233.25045501764876,nonlinear_noise_sweep_0p01_seed707,nonlinear_noise_sweep,scenario.noise_std,0.01,707
qsvt_regularized,0.0031968249112818755,0.0030282420925906864,0.003354208943837496,11.014523644235327,11.014523644235327,233.25045501775745,113,113,0.8525565000018105,4,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,298,113,nonlinear_ac_ieee57,0.01,0.1,0.05,2,5.0,weak_area,,233.25045501775745,nonlinear_noise_sweep_0p01_seed707,nonlinear_noise_sweep,scenario.noise_std,0.01,707
huber_irls,0.0032579276251935903,0.0029434785620356323,0.00353976097893084,11.02288119908244,11.02288119908244,233.35485327423146,113,113,0.9027269999933196,4,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,298,113,nonlinear_ac_ieee57,0.01,0.1,0.05,2,5.0,weak_area,,233.35485327423146,nonlinear_noise_sweep_0p01_seed707,nonlinear_noise_sweep,scenario.noise_std,0.01,707
pseudoinverse,0.010501119654699647,0.008751592161647793,0.011973542926325898,10.699453843280873,10.699453843280873,249.47869214801983,113,113,1.0493835829984164,5,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,298,113,nonlinear_ac_ieee57,0.01,0.1,0.05,2,5.0,weak_area,,249.47869214801983,nonlinear_noise_sweep_0p01_seed808,nonlinear_noise_sweep,scenario.noise_std,0.01,808
ridge,0.010501119654700537,0.008751592161648234,0.01197354292632713,10.69945384328084,10.69945384328084,249.4786921480291,113,113,1.0379030000040075,5,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,298,113,nonlinear_ac_ieee57,0.01,0.1,0.05,2,5.0,weak_area,,249.4786921480291,nonlinear_noise_sweep_0p01_seed808,nonlinear_noise_sweep,scenario.noise_std,0.01,808
truncated_svd,0.010501119654699565,0.008751592161647689,0.011973542926325827,10.699453843280823,10.699453843280823,249.47869214802063,113,113,1.039957291999599,5,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,298,113,nonlinear_ac_ieee57,0.01,0.1,0.05,2,5.0,weak_area,,249.47869214802063,nonlinear_noise_sweep_0p01_seed808,nonlinear_noise_sweep,scenario.noise_std,0.01,808
qsvt_regularized,0.010501119654700537,0.008751592161648234,0.01197354292632713,10.69945384328084,10.69945384328084,249.4786921480291,113,113,1.0463166669942439,5,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,298,113,nonlinear_ac_ieee57,0.01,0.1,0.05,2,5.0,weak_area,,249.4786921480291,nonlinear_noise_sweep_0p01_seed808,nonlinear_noise_sweep,scenario.noise_std,0.01,808
huber_irls,0.005804194506190087,0.0055147328177549,0.0060751616482055465,10.880163000011644,10.880163000011644,249.74617498100767,113,113,1.1654968750008265,5,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,298,113,nonlinear_ac_ieee57,0.01,0.1,0.05,2,5.0,weak_area,,249.74617498100767,nonlinear_noise_sweep_0p01_seed808,nonlinear_noise_sweep,scenario.noise_std,0.01,808
pseudoinverse,0.008702967871590356,0.008677830164139384,0.008727594058076169,9.142401334735169,9.142401334735169,261.55777947222185,113,113,1.2238166250026552,6,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,298,113,nonlinear_ac_ieee57,0.01,0.1,0.05,1,5.0,weak_area,,261.55777947222185,nonlinear_noise_sweep_0p01_seed909,nonlinear_noise_sweep,scenario.noise_std,0.01,909
ridge,0.00870296787158979,0.008677830164138808,0.008727594058075612,9.142401334735153,9.142401334735153,261.5577794722227,113,113,1.2268565830017906,6,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,298,113,nonlinear_ac_ieee57,0.01,0.1,0.05,1,5.0,weak_area,,261.5577794722227,nonlinear_noise_sweep_0p01_seed909,nonlinear_noise_sweep,scenario.noise_std,0.01,909
truncated_svd,0.008702967871590287,0.008677830164139295,0.008727594058076119,9.142401334735153,9.142401334735153,261.55777947222214,113,113,1.2406097919956665,6,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,298,113,nonlinear_ac_ieee57,0.01,0.1,0.05,1,5.0,weak_area,,261.55777947222214,nonlinear_noise_sweep_0p01_seed909,nonlinear_noise_sweep,scenario.noise_std,0.01,909
qsvt_regularized,0.00870296787158979,0.008677830164138808,0.008727594058075612,9.142401334735153,9.142401334735153,261.5577794722227,113,113,1.2415391249960521,6,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,298,113,nonlinear_ac_ieee57,0.01,0.1,0.05,1,5.0,weak_area,,261.5577794722227,nonlinear_noise_sweep_0p01_seed909,nonlinear_noise_sweep,scenario.noise_std,0.01,909
huber_irls,0.005072293479643681,0.005433092453523081,0.004690876862541775,9.273864951957384,9.273864951957384,261.21515695820506,113,113,1.093311917000392,5,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,298,113,nonlinear_ac_ieee57,0.01,0.1,0.05,1,5.0,weak_area,,261.21515695820506,nonlinear_noise_sweep_0p01_seed909,nonlinear_noise_sweep,scenario.noise_std,0.01,909
pseudoinverse,0.013198546482803155,0.002434000249426444,0.018426249440956152,10.023786629527494,10.023786629527494,420.5297450473482,113,113,1.4300027089993819,7,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,298,113,nonlinear_ac_ieee57,0.01,0.1,0.05,2,5.0,weak_area,,420.5297450473482,nonlinear_noise_sweep_0p01_seed1001,nonlinear_noise_sweep,scenario.noise_std,0.01,1001
ridge,0.013198546482805457,0.0024340002494257734,0.018426249440959514,10.02378662952753,10.02378662952753,420.52974504726797,113,113,1.453113540999766,7,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,298,113,nonlinear_ac_ieee57,0.01,0.1,0.05,2,5.0,weak_area,,420.52974504726797,nonlinear_noise_sweep_0p01_seed1001,nonlinear_noise_sweep,scenario.noise_std,0.01,1001
truncated_svd,0.013198546482803155,0.0024340002494264374,0.018426249440956156,10.02378662952751,10.02378662952751,420.5297450473483,113,113,1.4234442499946454,7,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,298,113,nonlinear_ac_ieee57,0.01,0.1,0.05,2,5.0,weak_area,,420.5297450473483,nonlinear_noise_sweep_0p01_seed1001,nonlinear_noise_sweep,scenario.noise_std,0.01,1001
qsvt_regularized,0.013198546482805457,0.0024340002494257734,0.018426249440959514,10.02378662952753,10.02378662952753,420.52974504726797,113,113,1.420161707996158,7,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,298,113,nonlinear_ac_ieee57,0.01,0.1,0.05,2,5.0,weak_area,,420.52974504726797,nonlinear_noise_sweep_0p01_seed1001,nonlinear_noise_sweep,scenario.noise_std,0.01,1001
huber_irls,0.013207541478805944,0.0024963402610570385,0.01843083235937376,10.037257552250697,10.037257552250697,420.3881431105566,113,113,1.5416119169967715,7,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,298,113,nonlinear_ac_ieee57,0.01,0.1,0.05,2,5.0,weak_area,,420.3881431105566,nonlinear_noise_sweep_0p01_seed1001,nonlinear_noise_sweep,scenario.noise_std,0.01,1001
pseudoinverse,0.006488873678251986,0.007790739016843553,0.004882774977104864,6.795426070559708,6.795426070559708,223.4069728341337,113,113,1.0345347500042408,5,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,331,113,nonlinear_ac_ieee57,0.002,0.0,0.05,2,5.0,weak_area,,223.4069728341337,nonlinear_missing_sweep_0p0_seed101,nonlinear_missing_sweep,scenario.missing_ratio,0.0,101
ridge,0.006488873678251928,0.007790739016843655,0.004882774977104552,6.795426070559698,6.795426070559698,223.40697283413294,113,113,1.0700999580003554,5,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,331,113,nonlinear_ac_ieee57,0.002,0.0,0.05,2,5.0,weak_area,,223.40697283413294,nonlinear_missing_sweep_0p0_seed101,nonlinear_missing_sweep,scenario.missing_ratio,0.0,101
truncated_svd,0.006488873678251978,0.007790739016843548,0.004882774977104856,6.795426070559707,6.795426070559707,223.40697283413357,113,113,1.0527420420039562,5,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,331,113,nonlinear_ac_ieee57,0.002,0.0,0.05,2,5.0,weak_area,,223.40697283413357,nonlinear_missing_sweep_0p0_seed101,nonlinear_missing_sweep,scenario.missing_ratio,0.0,101
qsvt_regularized,0.006488873678251928,0.007790739016843655,0.004882774977104552,6.795426070559698,6.795426070559698,223.40697283413294,113,113,1.0468729169951985,5,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,331,113,nonlinear_ac_ieee57,0.002,0.0,0.05,2,5.0,weak_area,,223.40697283413294,nonlinear_missing_sweep_0p0_seed101,nonlinear_missing_sweep,scenario.missing_ratio,0.0,101
huber_irls,0.0025580788871598873,0.003014695043722156,0.0020109180517969573,6.993806539757351,6.993806539757351,223.39889104798652,113,113,0.9000797089975094,4,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,331,113,nonlinear_ac_ieee57,0.002,0.0,0.05,2,5.0,weak_area,,223.39889104798652,nonlinear_missing_sweep_0p0_seed101,nonlinear_missing_sweep,scenario.missing_ratio,0.0,101
pseudoinverse,0.000990536399172697,0.0011196390796823353,0.0008446966964601838,7.2481620100823045,7.2481620100823045,223.05533407081546,113,113,0.8435198749939445,4,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,331,113,nonlinear_ac_ieee57,0.002,0.0,0.05,2,5.0,weak_area,,223.05533407081546,nonlinear_missing_sweep_0p0_seed202,nonlinear_missing_sweep,scenario.missing_ratio,0.0,202
ridge,0.0009905363991727408,0.0011196390796824008,0.0008446966964602003,7.248162010082302,7.248162010082302,223.05533407082459,113,113,0.8531427499983693,4,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,331,113,nonlinear_ac_ieee57,0.002,0.0,0.05,2,5.0,weak_area,,223.05533407082459,nonlinear_missing_sweep_0p0_seed202,nonlinear_missing_sweep,scenario.missing_ratio,0.0,202
truncated_svd,0.0009905363991727363,0.0011196390796823679,0.0008446966964602328,7.248162010082313,7.248162010082313,223.05533407081597,113,113,0.8531697919970611,4,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,331,113,nonlinear_ac_ieee57,0.002,0.0,0.05,2,5.0,weak_area,,223.05533407081597,nonlinear_missing_sweep_0p0_seed202,nonlinear_missing_sweep,scenario.missing_ratio,0.0,202
qsvt_regularized,0.0009905363991727408,0.0011196390796824008,0.0008446966964602003,7.248162010082302,7.248162010082302,223.05533407082459,113,113,0.8647556659998372,4,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,331,113,nonlinear_ac_ieee57,0.002,0.0,0.05,2,5.0,weak_area,,223.05533407082459,nonlinear_missing_sweep_0p0_seed202,nonlinear_missing_sweep,scenario.missing_ratio,0.0,202
huber_irls,0.0006331232754403519,0.0006106921015844766,0.0006544125938537299,7.274812313938157,7.274812313938157,223.04760436907537,113,113,0.8934812499937834,4,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,331,113,nonlinear_ac_ieee57,0.002,0.0,0.05,2,5.0,weak_area,,223.04760436907537,nonlinear_missing_sweep_0p0_seed202,nonlinear_missing_sweep,scenario.missing_ratio,0.0,202
pseudoinverse,0.001109323756064926,0.0011179587981343892,0.0011007742423527027,7.173917847346731,7.173917847346731,222.84740869369548,113,113,0.834302374998515,4,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,331,113,nonlinear_ac_ieee57,0.002,0.0,0.05,2,5.0,weak_area,,222.84740869369548,nonlinear_missing_sweep_0p0_seed303,nonlinear_missing_sweep,scenario.missing_ratio,0.0,303
ridge,0.0011093237560649892,0.0011179587981344596,0.0011007742423527588,7.17391784734676,7.17391784734676,222.84740869373238,113,113,0.8735607910057297,4,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,331,113,nonlinear_ac_ieee57,0.002,0.0,0.05,2,5.0,weak_area,,222.84740869373238,nonlinear_missing_sweep_0p0_seed303,nonlinear_missing_sweep,scenario.missing_ratio,0.0,303
truncated_svd,0.0011093237560649396,0.001117958798134403,0.0011007742423527163,7.173917847346713,7.173917847346713,222.84740869369577,113,113,0.855333083003643,4,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,331,113,nonlinear_ac_ieee57,0.002,0.0,0.05,2,5.0,weak_area,,222.84740869369577,nonlinear_missing_sweep_0p0_seed303,nonlinear_missing_sweep,scenario.missing_ratio,0.0,303
qsvt_regularized,0.0011093237560649892,0.0011179587981344596,0.0011007742423527588,7.17391784734676,7.17391784734676,222.84740869373238,113,113,0.860619917002623,4,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,331,113,nonlinear_ac_ieee57,0.002,0.0,0.05,2,5.0,weak_area,,222.84740869373238,nonlinear_missing_sweep_0p0_seed303,nonlinear_missing_sweep,scenario.missing_ratio,0.0,303
huber_irls,0.000596238873048647,0.0006852426680240252,0.0004934015286576973,7.236758934471589,7.236758934471589,222.87200814667793,113,113,0.8826697909971699,4,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,331,113,nonlinear_ac_ieee57,0.002,0.0,0.05,2,5.0,weak_area,,222.87200814667793,nonlinear_missing_sweep_0p0_seed303,nonlinear_missing_sweep,scenario.missing_ratio,0.0,303
pseudoinverse,0.007793068476767833,0.009273049996281969,0.005993120311624329,6.815466093566514,6.815466093566514,214.34034635064035,113,113,1.216113165995921,6,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,331,113,nonlinear_ac_ieee57,0.002,0.0,0.05,2,5.0,weak_area,,214.34034635064035,nonlinear_missing_sweep_0p0_seed404,nonlinear_missing_sweep,scenario.missing_ratio,0.0,404
ridge,0.007793068476766162,0.009273049996280145,0.005993120311622793,6.815466093566515,6.815466093566515,214.34034635067593,113,113,1.2255097919987747,6,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,331,113,nonlinear_ac_ieee57,0.002,0.0,0.05,2,5.0,weak_area,,214.34034635067593,nonlinear_missing_sweep_0p0_seed404,nonlinear_missing_sweep,scenario.missing_ratio,0.0,404
truncated_svd,0.007793068476767858,0.00927304999628199,0.005993120311624362,6.8154660935665055,6.8154660935665055,214.34034635064023,113,113,1.2220994160015834,6,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,331,113,nonlinear_ac_ieee57,0.002,0.0,0.05,2,5.0,weak_area,,214.34034635064023,nonlinear_missing_sweep_0p0_seed404,nonlinear_missing_sweep,scenario.missing_ratio,0.0,404
qsvt_regularized,0.007793068476766162,0.009273049996280145,0.005993120311622793,6.815466093566515,6.815466093566515,214.34034635067593,113,113,1.224957500002347,6,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,331,113,nonlinear_ac_ieee57,0.002,0.0,0.05,2,5.0,weak_area,,214.34034635067593,nonlinear_missing_sweep_0p0_seed404,nonlinear_missing_sweep,scenario.missing_ratio,0.0,404
huber_irls,0.003220674795051587,0.0037416327883478774,0.0026094652999049932,6.988133221071529,6.988133221071529,218.43602542385347,113,113,1.2930542920003063,6,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,331,113,nonlinear_ac_ieee57,0.002,0.0,0.05,2,5.0,weak_area,,218.43602542385347,nonlinear_missing_sweep_0p0_seed404,nonlinear_missing_sweep,scenario.missing_ratio,0.0,404
pseudoinverse,0.005765250357307119,0.007420701174535167,0.0034340030563717234,6.943159633338565,6.943159633338565,218.8955560495674,113,113,1.0462979170042672,5,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,331,113,nonlinear_ac_ieee57,0.002,0.0,0.05,2,5.0,weak_area,,218.8955560495674,nonlinear_missing_sweep_0p0_seed505,nonlinear_missing_sweep,scenario.missing_ratio,0.0,505
ridge,0.005765250357304838,0.007420701174532728,0.0034340030563693087,6.943159633338573,6.943159633338573,218.89555604966267,113,113,1.0514289580023615,5,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,331,113,nonlinear_ac_ieee57,0.002,0.0,0.05,2,5.0,weak_area,,218.89555604966267,nonlinear_missing_sweep_0p0_seed505,nonlinear_missing_sweep,scenario.missing_ratio,0.0,505
truncated_svd,0.00576525035730713,0.007420701174535183,0.0034340030563717204,6.943159633338574,6.943159633338574,218.89555604956715,113,113,1.0226540829971782,5,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,331,113,nonlinear_ac_ieee57,0.002,0.0,0.05,2,5.0,weak_area,,218.89555604956715,nonlinear_missing_sweep_0p0_seed505,nonlinear_missing_sweep,scenario.missing_ratio,0.0,505
qsvt_regularized,0.005765250357304838,0.007420701174532728,0.0034340030563693087,6.943159633338573,6.943159633338573,218.89555604966267,113,113,1.0728313750005327,5,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,331,113,nonlinear_ac_ieee57,0.002,0.0,0.05,2,5.0,weak_area,,218.89555604966267,nonlinear_missing_sweep_0p0_seed505,nonlinear_missing_sweep,scenario.missing_ratio,0.0,505
huber_irls,0.001958803086576647,0.002349660514724558,0.0014773145573918724,7.089786963782887,7.089786963782887,220.52079597032886,113,113,1.097209291998297,5,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,331,113,nonlinear_ac_ieee57,0.002,0.0,0.05,2,5.0,weak_area,,220.52079597032886,nonlinear_missing_sweep_0p0_seed505,nonlinear_missing_sweep,scenario.missing_ratio,0.0,505
pseudoinverse,0.0010816112541494737,0.0011285612311324337,0.0010334098127444998,7.186078131209052,7.186078131209052,222.8998110919071,113,113,1.0594302500030608,5,True,False,,ieee57,pypower,pypower.case57.case57,True,nonlinear_ac_state_estimation,331,113,nonlinear_ac_ieee57,0.002,0.0,0.05,2,5.0,weak_area,,222.8998110919071,nonlinear_missing_sweep_0p0_seed606,nonlinear_missing_sweep,scenario.missing_ratio,0.0,606
