seed,dim,rows,cols,rank,spectral_family,condition_number,sv_assignment_matches_svd,is_complex,target,degree,component,tolerance,best_imag_rel,best_real_rel,full_block_rel,degenerate_zero_reference,status
770402,6x4,6,4,4,nearly_rank_deficient,3333.333333332705,False,True,ridge_filter_d255,255,imag,1e-06,0.9102712656524092,0.6104754581230155,0.8388931788688375,False,complex_unsupported
770403,6x4,6,4,4,exact_zero_singular_values,inf,True,True,monomial_x1,1,neg_imag,1e-08,0.7245781128198865,0.48719276961585284,0.6436689009459512,False,complex_unsupported
770403,6x4,6,4,4,exact_zero_singular_values,inf,True,True,monomial_x3,3,imag,1e-08,0.40332707029604975,0.8765605966585602,0.8081983976885498,False,complex_unsupported
770403,6x4,6,4,4,exact_zero_singular_values,inf,True,True,ridge_filter_d7,7,imag,1e-08,0.7576210070177444,0.9181432402305232,1.17214337324208,False,complex_unsupported
770403,6x4,6,4,4,exact_zero_singular_values,inf,True,True,ridge_filter_d31,31,imag,1e-08,0.9726131148741025,1.237749922492941,1.2394443073754504,False,complex_unsupported
770403,6x4,6,4,4,exact_zero_singular_values,inf,True,True,ridge_filter_d255,255,imag,1e-06,1.0505385915043723,1.0908870651193325,1.2558840967145761,False,complex_unsupported
770404,6x4,6,4,4,repeated_singular_values,1.0000000000000002,True,True,monomial_x1,1,neg_imag,1e-08,0.7525484212510299,0.6009684346759959,0.5682487601718579,False,complex_unsupported
770404,6x4,6,4,4,repeated_singular_values,1.0000000000000002,True,True,monomial_x3,3,imag,1e-08,0.9591079128206216,1.5110704168756122,1.519202757989444,False,complex_unsupported
770404,6x4,6,4,4,repeated_singular_values,1.0000000000000002,True,True,ridge_filter_d7,7,imag,1e-08,1.8092463224023911,1.5442331328274481,1.751137944257285,False,complex_unsupported
770404,6x4,6,4,4,repeated_singular_values,1.0000000000000002,True,True,ridge_filter_d31,31,imag,1e-08,0.9894022170835981,0.8098304509010738,0.806931066396287,False,complex_unsupported
770404,6x4,6,4,4,repeated_singular_values,1.0000000000000002,True,True,ridge_filter_d255,255,imag,1e-06,0.3391751743959011,0.5762424079994831,0.5603348875189116,False,complex_unsupported
770405,6x4,6,4,4,clustered_singular_values,1.0422535211267605,False,True,monomial_x1,1,neg_imag,1e-08,0.7857485378073968,0.3319258556052249,0.5660934406697573,False,complex_unsupported
770405,6x4,6,4,4,clustered_singular_values,1.0422535211267605,False,True,monomial_x3,3,imag,1e-08,0.589095243591003,1.3797556536606772,1.3797230175319164,False,complex_unsupported
770405,6x4,6,4,4,clustered_singular_values,1.0422535211267605,False,True,ridge_filter_d7,7,imag,1e-08,0.6261314423334245,0.7041947453552476,0.953194880178914,False,complex_unsupported
770405,6x4,6,4,4,clustered_singular_values,1.0422535211267605,False,True,ridge_filter_d31,31,imag,1e-08,0.49827866430506546,0.875843636049682,0.8496513312874959,False,complex_unsupported
770405,6x4,6,4,4,clustered_singular_values,1.0422535211267605,False,True,ridge_filter_d255,255,imag,1e-06,0.7745632244570564,0.9850538896914316,1.0606765791213713,False,complex_unsupported
770406,6x4,6,4,4,random_decay,3.2477114529785718,True,True,monomial_x1,1,neg_imag,1e-08,0.7647571361390711,0.48133623297452754,0.6744946034010051,False,complex_unsupported
770406,6x4,6,4,4,random_decay,3.2477114529785718,True,True,monomial_x3,3,imag,1e-08,0.5412712129502505,0.9995933203763698,1.0232725855509426,False,complex_unsupported
770406,6x4,6,4,4,random_decay,3.2477114529785718,True,True,ridge_filter_d7,7,imag,1e-08,0.4249182883052301,0.7151807087998819,0.6553572299899998,False,complex_unsupported
770406,6x4,6,4,4,random_decay,3.2477114529785718,True,True,ridge_filter_d31,31,imag,1e-08,0.5342878528050007,0.6902637578054784,0.731028182386345,False,complex_unsupported
770406,6x4,6,4,4,random_decay,3.2477114529785718,True,True,ridge_filter_d255,255,imag,1e-06,0.42537466423853787,0.7316740841929416,0.7801212877417045,False,complex_unsupported
770500,8x5,8,5,5,well_conditioned,1.1111111111111107,False,True,monomial_x1,1,neg_imag,1e-08,0.5299470145628772,0.40109163603676085,0.37891660518059006,False,complex_unsupported
770500,8x5,8,5,5,well_conditioned,1.1111111111111107,False,True,monomial_x3,3,imag,1e-08,0.27602127394462167,0.41882342500381947,0.44069614245696853,False,complex_unsupported
770500,8x5,8,5,5,well_conditioned,1.1111111111111107,False,True,ridge_filter_d7,7,imag,1e-08,0.7386937555412733,0.763888527628443,1.0729587492576111,False,complex_unsupported
770500,8x5,8,5,5,well_conditioned,1.1111111111111107,False,True,ridge_filter_d31,31,imag,1e-08,1.2877868817370277,1.1513646420781931,1.3140056721196305,False,complex_unsupported
770500,8x5,8,5,5,well_conditioned,1.1111111111111107,False,True,ridge_filter_d255,255,imag,1e-06,1.2255150577714538,0.9050378213058186,1.0380207383026239,False,complex_unsupported
770501,8x5,8,5,5,moderate_condition,3.3333333333333326,False,True,monomial_x1,1,neg_imag,1e-08,0.59341978119735,0.35622862282730977,0.42547115151790077,False,complex_unsupported
770501,8x5,8,5,5,moderate_condition,3.3333333333333326,False,True,monomial_x3,3,imag,1e-08,0.32970300551642395,0.641437717536586,0.6344351707327817,False,complex_unsupported
770501,8x5,8,5,5,moderate_condition,3.3333333333333326,False,True,ridge_filter_d7,7,imag,1e-08,0.298322927060108,0.438975365040527,0.45219709421445453,False,complex_unsupported
770501,8x5,8,5,5,moderate_condition,3.3333333333333326,False,True,ridge_filter_d31,31,imag,1e-08,0.36047854591525713,0.480999584601519,0.4566986795243986,False,complex_unsupported
770501,8x5,8,5,5,moderate_condition,3.3333333333333326,False,True,ridge_filter_d255,255,imag,1e-06,0.4936584778581547,0.8134380741767682,0.828976430703055,False,complex_unsupported
770502,8x5,8,5,5,nearly_rank_deficient,3333.3333333337227,False,True,monomial_x1,1,neg_imag,1e-08,0.5611969311875762,0.4192520714731305,0.4051176887837475,False,complex_unsupported
770502,8x5,8,5,5,nearly_rank_deficient,3333.3333333337227,False,True,monomial_x3,3,imag,1e-08,0.3409290345914728,0.581360617397717,0.6003302297515022,False,complex_unsupported
770502,8x5,8,5,5,nearly_rank_deficient,3333.3333333337227,False,True,ridge_filter_d7,7,imag,1e-08,0.4303957030277415,0.8639588372171846,0.9055174892013933,False,complex_unsupported
770502,8x5,8,5,5,nearly_rank_deficient,3333.3333333337227,False,True,ridge_filter_d31,31,imag,1e-08,0.6892826847698277,0.5148315111898413,0.6366610979307001,False,complex_unsupported
770502,8x5,8,5,5,nearly_rank_deficient,3333.3333333337227,False,True,ridge_filter_d255,255,imag,1e-06,0.5715583311140497,0.8150016180350407,0.8826041233077166,False,complex_unsupported
770503,8x5,8,5,5,exact_zero_singular_values,inf,True,True,monomial_x1,1,neg_imag,1e-08,0.4871564962257352,0.40977556022010436,0.3724080855642316,False,complex_unsupported
770503,8x5,8,5,5,exact_zero_singular_values,inf,True,True,monomial_x3,3,imag,1e-08,0.31501087247646536,0.5817303096944084,0.585656404676265,False,complex_unsupported
770503,8x5,8,5,5,exact_zero_singular_values,inf,True,True,ridge_filter_d7,7,imag,1e-08,0.561352504508399,0.7419303811018587,0.7825065623822839,False,complex_unsupported
770503,8x5,8,5,5,exact_zero_singular_values,inf,True,True,ridge_filter_d31,31,imag,1e-08,0.613332625319989,0.7140485364408289,0.7258521393067268,False,complex_unsupported
770503,8x5,8,5,5,exact_zero_singular_values,inf,True,True,ridge_filter_d255,255,imag,1e-06,0.6842646812897247,0.8196886397359217,0.8684195507988234,False,complex_unsupported
770504,8x5,8,5,5,repeated_singular_values,1.0000000000000004,True,True,monomial_x1,1,neg_imag,1e-08,0.6046315476718547,0.4342837681876884,0.4378843381106829,False,complex_unsupported
770504,8x5,8,5,5,repeated_singular_values,1.0000000000000004,True,True,monomial_x3,3,imag,1e-08,0.6751130332096448,1.173082041936556,1.170675839111277,False,complex_unsupported
770504,8x5,8,5,5,repeated_singular_values,1.0000000000000004,True,True,ridge_filter_d7,7,imag,1e-08,1.273522784311643,1.1970955301226203,1.3494017645189467,False,complex_unsupported
770504,8x5,8,5,5,repeated_singular_values,1.0000000000000004,True,True,ridge_filter_d31,31,imag,1e-08,0.6964370982073975,0.589141148031969,0.6218094973107,False,complex_unsupported
770504,8x5,8,5,5,repeated_singular_values,1.0000000000000004,True,True,ridge_filter_d255,255,imag,1e-06,0.23874433493096556,0.39052441294938606,0.43178602143785866,False,complex_unsupported
770505,8x5,8,5,5,clustered_singular_values,1.0563380281690145,False,True,monomial_x1,1,neg_imag,1e-08,0.6188173431800026,0.38786151620309045,0.44436990001181204,False,complex_unsupported
770505,8x5,8,5,5,clustered_singular_values,1.0563380281690145,False,True,monomial_x3,3,imag,1e-08,0.6624156032559415,0.9301724166939765,1.0544918762165467,False,complex_unsupported
770505,8x5,8,5,5,clustered_singular_values,1.0563380281690145,False,True,ridge_filter_d7,7,imag,1e-08,0.7290485798458468,0.4752473337458489,0.5716269639750117,False,complex_unsupported
770505,8x5,8,5,5,clustered_singular_values,1.0563380281690145,False,True,ridge_filter_d31,31,imag,1e-08,0.4994381801740283,0.6747706137850913,0.8336525405783526,False,complex_unsupported
770505,8x5,8,5,5,clustered_singular_values,1.0563380281690145,False,True,ridge_filter_d255,255,imag,1e-06,0.737832531126078,0.6731884540278317,0.9395682491000502,False,complex_unsupported
770506,8x5,8,5,5,random_decay,4.314453446870697,True,True,monomial_x1,1,neg_imag,1e-08,0.5566553988483901,0.418925251509844,0.4034195004204422,False,complex_unsupported
770506,8x5,8,5,5,random_decay,4.314453446870697,True,True,monomial_x3,3,imag,1e-08,1.004489788436255,1.2756591077775161,1.3403040276068208,False,complex_unsupported
770506,8x5,8,5,5,random_decay,4.314453446870697,True,True,ridge_filter_d7,7,imag,1e-08,0.27156262864209973,0.4209448559035687,0.43482742297744964,False,complex_unsupported
770506,8x5,8,5,5,random_decay,4.314453446870697,True,True,ridge_filter_d31,31,imag,1e-08,0.271428019800066,0.40400422899199956,0.4209501960835158,False,complex_unsupported
770506,8x5,8,5,5,random_decay,4.314453446870697,True,True,ridge_filter_d255,255,imag,1e-06,0.3232648562272623,0.343809847208129,0.49065923522296084,False,complex_unsupported
770600,12x7,12,7,7,well_conditioned,1.1111111111111112,False,True,monomial_x1,1,neg_imag,1e-08,0.4131169875472989,0.3076198441810058,0.30113354682185445,False,complex_unsupported
770600,12x7,12,7,7,well_conditioned,1.1111111111111112,False,True,monomial_x3,3,imag,1e-08,0.20294422355416925,0.3259389183004037,0.34458335614578617,False,complex_unsupported
770600,12x7,12,7,7,well_conditioned,1.1111111111111112,False,True,ridge_filter_d7,7,imag,1e-08,0.4335008844455188,0.6031377071211875,0.6887648458814887,False,complex_unsupported
770600,12x7,12,7,7,well_conditioned,1.1111111111111112,False,True,ridge_filter_d31,31,imag,1e-08,0.8922186166876769,0.6976755997094982,0.9586478311253357,False,complex_unsupported
770600,12x7,12,7,7,well_conditioned,1.1111111111111112,False,True,ridge_filter_d255,255,imag,1e-06,0.808011013725959,0.6977468747833994,0.8868998070227071,False,complex_unsupported
770601,12x7,12,7,7,moderate_condition,3.333333333333335,False,True,monomial_x1,1,neg_imag,1e-08,0.45048362997527325,0.37221736683524576,0.3254658973816399,False,complex_unsupported
770601,12x7,12,7,7,moderate_condition,3.333333333333335,False,True,monomial_x3,3,imag,1e-08,0.27761830144218025,0.4111268233451092,0.5089988086041385,False,complex_unsupported
770601,12x7,12,7,7,moderate_condition,3.333333333333335,False,True,ridge_filter_d7,7,imag,1e-08,0.24024901516991776,0.34391420951888946,0.38167200856820704,False,complex_unsupported
770601,12x7,12,7,7,moderate_condition,3.333333333333335,False,True,ridge_filter_d31,31,imag,1e-08,0.35577128464392654,0.4870076694406995,0.5188300892184237,False,complex_unsupported
770601,12x7,12,7,7,moderate_condition,3.333333333333335,False,True,ridge_filter_d255,255,imag,1e-06,0.38908720807785013,0.4024631379690108,0.42968043842901776,False,complex_unsupported
770602,12x7,12,7,7,nearly_rank_deficient,3333.3333333334203,False,True,monomial_x1,1,neg_imag,1e-08,0.45774403981454626,0.2937574772898251,0.3320699266106292,False,complex_unsupported
770602,12x7,12,7,7,nearly_rank_deficient,3333.3333333334203,False,True,monomial_x3,3,imag,1e-08,0.30434874812042423,0.4567653189405728,0.4975722597328105,False,complex_unsupported
770602,12x7,12,7,7,nearly_rank_deficient,3333.3333333334203,False,True,ridge_filter_d7,7,imag,1e-08,0.42038664993635144,0.5994000179875041,0.6162847008184006,False,complex_unsupported
770602,12x7,12,7,7,nearly_rank_deficient,3333.3333333334203,False,True,ridge_filter_d31,31,imag,1e-08,0.46795413807410097,0.7671041186961012,0.7860779801540033,False,complex_unsupported
770602,12x7,12,7,7,nearly_rank_deficient,3333.3333333334203,False,True,ridge_filter_d255,255,imag,1e-06,0.4822249969203771,0.41940491413994685,0.4192958048281369,False,complex_unsupported
770603,12x7,12,7,7,exact_zero_singular_values,inf,True,True,monomial_x1,1,neg_imag,1e-08,0.418077628167318,0.2925407612305746,0.36991829614458005,False,complex_unsupported
770603,12x7,12,7,7,exact_zero_singular_values,inf,True,True,monomial_x3,3,imag,1e-08,0.2673289521626786,0.5983454347569603,0.6256825284881243,False,complex_unsupported
770603,12x7,12,7,7,exact_zero_singular_values,inf,True,True,ridge_filter_d7,7,imag,1e-08,0.4474841752353262,0.5914419927693383,0.6754917407887275,False,complex_unsupported
770603,12x7,12,7,7,exact_zero_singular_values,inf,True,True,ridge_filter_d31,31,imag,1e-08,0.6362958295491039,0.6821848419043887,0.840621564836095,False,complex_unsupported
770603,12x7,12,7,7,exact_zero_singular_values,inf,True,True,ridge_filter_d255,255,imag,1e-06,0.5346253878282526,0.766815452745203,0.7401300263191523,False,complex_unsupported
770604,12x7,12,7,7,repeated_singular_values,1.0000000000000002,True,True,monomial_x1,1,neg_imag,1e-08,0.459748137809238,0.3427695736882226,0.3486707177045151,False,complex_unsupported
770604,12x7,12,7,7,repeated_singular_values,1.0000000000000002,True,True,monomial_x3,3,imag,1e-08,0.4948613421589075,0.7406040459341793,0.9321648423951842,False,complex_unsupported
770604,12x7,12,7,7,repeated_singular_values,1.0000000000000002,True,True,ridge_filter_d7,7,imag,1e-08,0.9334988216294101,1.0582702407151248,1.074477529241144,False,complex_unsupported
770604,12x7,12,7,7,repeated_singular_values,1.0000000000000002,True,True,ridge_filter_d31,31,imag,1e-08,0.5104919910639071,0.5037166395733221,0.49512335754744935,False,complex_unsupported
770604,12x7,12,7,7,repeated_singular_values,1.0000000000000002,True,True,ridge_filter_d255,255,imag,1e-06,0.17500083126208804,0.2801768952061591,0.3438148590540705,False,complex_unsupported
770605,12x7,12,7,7,clustered_singular_values,1.5000000000000002,False,True,monomial_x1,1,neg_imag,1e-08,0.3988035188587399,0.4215960461729467,0.37169040021028044,False,complex_unsupported
770605,12x7,12,7,7,clustered_singular_values,1.5000000000000002,False,True,monomial_x3,3,imag,1e-08,0.6604767411018199,0.5733955712853076,0.9649120067814777,False,complex_unsupported
770605,12x7,12,7,7,clustered_singular_values,1.5000000000000002,False,True,ridge_filter_d7,7,imag,1e-08,0.4543552423945059,0.47377748361587424,0.4249363969530203,False,complex_unsupported
770605,12x7,12,7,7,clustered_singular_values,1.5000000000000002,False,True,ridge_filter_d31,31,imag,1e-08,0.4273110573712888,0.47272028622968887,0.644599404743232,False,complex_unsupported
770605,12x7,12,7,7,clustered_singular_values,1.5000000000000002,False,True,ridge_filter_d255,255,imag,1e-06,0.4756505763981908,0.5323445810672562,0.9265991486427889,False,complex_unsupported
770606,12x7,12,7,7,random_decay,2.3365318760836145,True,True,monomial_x1,1,neg_imag,1e-08,0.33649141952158623,0.32247611172655444,0.3693567272681823,False,complex_unsupported
770606,12x7,12,7,7,random_decay,2.3365318760836145,True,True,monomial_x3,3,imag,1e-08,0.4588259907136712,0.64450868741338,0.8144377506104448,False,complex_unsupported
770606,12x7,12,7,7,random_decay,2.3365318760836145,True,True,ridge_filter_d7,7,imag,1e-08,0.25883374863067726,0.5155594011499903,0.5134530111302182,False,complex_unsupported
770606,12x7,12,7,7,random_decay,2.3365318760836145,True,True,ridge_filter_d31,31,imag,1e-08,0.2869678050737937,0.5212949044704005,0.51908339057284,False,complex_unsupported
770606,12x7,12,7,7,random_decay,2.3365318760836145,True,True,ridge_filter_d255,255,imag,1e-06,0.41781807338090676,0.5392391662419954,0.6110313112333776,False,complex_unsupported
